회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019
일진디스플레이(주),20760,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,136474
일진머티리얼즈(주),20150,      비유동금융부채(*)(IFRS)(천원),791022,593550,404105,0,0,0,0,0,1008089
일진전기(주),103590,      비유동금융부채(*)(IFRS)(천원),138904,0,0,0,0,0,0,0,559445
일진하이솔루스(주),271940,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,59473
일진홀딩스(주),15860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,4361
잉글우드랩(주),950140,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,4766717
자이글(주),234920,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,153027
자이에스앤디(주),317400,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,1669361
자화전자(주),33240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,9257
재영솔루텍(주),49630,      비유동금융부채(*)(IFRS)(천원),8000,8000,0,0,0,0,0,0,6420450
전방(주),950,      비유동금융부채(*)(IFRS)(천원),7453097,892583,0,0,0,0,0,2812500,240012
전진바이오팜(주),110020,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,145467
제너셈(주),217190,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,0,0,167291
제룡산업(주),147830,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,25698
제룡전기(주),33100,      비유동금융부채(*)(IFRS)(천원),22168,0,0,0,0,0,0,0,209405
제이더블유생명과학(주),234080,      비유동금융부채(*)(IFRS)(천원),2156261,97906,0,0,0,0,0,0,22966
제이더블유신약(주),67290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,140682
제이더블유중외제약(주),1060,      비유동금융부채(*)(IFRS)(천원),0,0,323478,0,0,38765678,43624934,0,3178133
제이더블유홀딩스(주),96760,      비유동금융부채(*)(IFRS)(천원),21028492,1111577,940776,1695121,2229557,22759877,28911796,53654743,13617079
제이스코홀딩스(주),23440,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
제이씨케미칼(주),137950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,6270527
제이씨현시스템(주),33320,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1053292
제이엔케이히터(주),126880,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,117518
제이엠아이(주),33050,      비유동금융부채(*)(IFRS)(천원),15793,0,0,0,0,0,0,0,0
제이엠티(주),94970,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
제이준코스메틱(주),25620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,11193160,1924286
제일약품(주),271980,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,4636394
제일연마공업(주),1560,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1545
제일전기공업(주),199820,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,92766
제일파마홀딩스(주),2620,      비유동금융부채(*)(IFRS)(천원),4115730,0,3971830,0,0,0,0,0,54625
제주맥주(주),276730,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
조광아이엘아이(주),44060,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,306534
조광페인트(주),4910,      비유동금융부채(*)(IFRS)(천원),0,156904,63957,10845,0,0,0,0,708771
조광피혁(주),4700,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,43720
조선내화(주),480,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,1716853,1820739,2171676,689133
조선선재(주),120030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,45257
조아제약(주),34940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,196836,0,812322
조일알미늄(주),18470,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,45285
주성엔지니어링(주),36930,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,542925
줌인터넷(주),239340,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,251490
지나인제약(주),78650,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,3899464
지니언스(주),263860,      비유동금융부채(*)(IFRS)(천원),,,,,6287040,0,0,0,146105
지더블유바이텍(주),36180,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,271737
지에스건설(주),6360,      비유동금융부채(*)(IFRS)(천원),0,25200000,25200000,25200000,25200000,25200000,25200000,28175000,488988140
지에이치신소재(주),130500,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,33432,18887,3089,1002805
지엔원에너지(주),270520,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
지엘팜텍(주),204840,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,448812,66666
지엠비코리아(주),13870,      비유동금융부채(*)(IFRS)(천원),0,0,0,139153,321631,168599,1967478,724089,190214
진양산업(주),3780,      비유동금융부채(*)(IFRS)(천원),40000,0,0,0,0,0,0,0,108906
진양제약(주),7370,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,109278
진양폴리우레탄(주),10640,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,29571
진양화학(주),51630,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,18724
진원생명과학(주),11000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1098419
진흥기업(주),2780,      비유동금융부채(*)(IFRS)(천원),70000,17500000,0,0,0,0,0,85000,148860
차이나크리스탈신소재홀딩스,900250,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
참엔지니어링(주),9310,      비유동금융부채(*)(IFRS)(천원),17000,0,0,0,0,0,0,1870546,272090
참존글로벌(주),158310,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,118000,19000,48000,118000,242092
참좋은여행(주),94850,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,110742,119566,0,0,199381
카페24(주),42000,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,1565
커머스마이너 (주),223310,      비유동금융부채(*)(IFRS)(천원),,,,4013668,1679807,0,0,0,7261
컨버즈(주),109070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,129830
컬러레이홀딩스,900310,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
케이디켐(주),221980,      비유동금융부채(*)(IFRS)(천원),,52226,3947,3197,0,0,0,0,189625
케이만금세기차륜집단유한공사,900280,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,
케이비아이동국실업(주),1620,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,604589
케이비아이메탈(주),24840,      비유동금융부채(*)(IFRS)(천원),599000,597000,823800,872000,932000,942000,937000,912000,481874
케이씨그린홀딩스(주),9440,      비유동금융부채(*)(IFRS)(천원),3189988,127777,79802,1006756,879804,3447581,11329635,9846803,8921514
케이씨코트렐(주),119650,      비유동금융부채(*)(IFRS)(천원),1262873,145112,50000,0,0,0,0,0,4533430
케이알모터스(주),40,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,116590
케이에이치건설(주),226360,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,210334
케이에이치전자(주),111870,      비유동금융부채(*)(IFRS)(천원),20000,0,0,0,0,0,0,0,75140
케이엠제약(주),225430,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,181793
케이지이티에스(주),151860,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,488984
케이지케미칼(주),1390,      비유동금융부채(*)(IFRS)(천원),10746046,62459,12279,0,0,0,2176000,3703042,8014733
케이카(주),381970,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,24556895
케이피엑스라이프사이언스(주),114450,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
케이피엑스케미칼(주),25000,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1853329
케이피엑스홀딩스(주),92230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,118652,322279
켄코아에어로스페이스(주),274090,      비유동금융부채(*)(IFRS)(천원),,,,,,,4946500,4284176,106222
코나아이(주),52400,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,353325
코드네이처(주),78940,      비유동금융부채(*)(IFRS)(천원),345513,193691,4900000,3600000,3600000,3600000,3600000,3600000,46372
코리아에프티(주),123410,      비유동금융부채(*)(IFRS)(천원),,0,0,195592,636826,534408,130200,0,0
코스맥스(주),192820,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,1828225,1490253
코스맥스비티아이(주),44820,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,272600,0,1726466,827153
코스맥스엔비티(주),222040,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,0,400826,903321
코스모신소재(주),5070,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,1654138,246094
코스모화학(주),5420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,6380595,980648
코아스템(주),166480,      비유동금융부채(*)(IFRS)(천원),,,17580761,5268906,0,0,0,0,0
코오롱글로벌(주),3070,      비유동금융부채(*)(IFRS)(천원),8660896,8300489,5906654,5508705,5569192,15773884,11373250,11745910,90111963
코오롱생명과학(주),102940,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,844829,1444654,1224962,53007,142561
코오롱인더스트리(주),120110,      비유동금융부채(*)(IFRS)(천원),1365515,1217918,1783482,4209356,3588418,3418655,1423778,18113044,17379335
코오롱티슈진(주),950160,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,0,8207782
코오롱플라스틱(주),138490,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,880905,0,0,5532430
코웨이(주),21240,      비유동금융부채(*)(IFRS)(천원),307202,5867616,0,8219380,10014689,12525224,10589505,10835225,18541880
코웰패션(주),33290,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,178568
코위버(주),56360,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,147313
콜마비앤에이치(주),200130,      비유동금융부채(*)(IFRS)(천원),,,,,348000,351000,512000,228000,6257961
쿠쿠홀딩스(주),192400,      비유동금융부채(*)(IFRS)(천원),,2440785,2850123,0,0,0,0,0,1538247
쿠쿠홈시스(주),284740,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,3277247
큐렉소(주),60280,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,58739
크로바하이텍(주),43590,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,75921
크루셜텍(주),114120,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,42295
크리스탈지노믹스(주),83790,      비유동금융부채(*)(IFRS)(천원),5208340,0,10919112,2224694,3249012,0,0,27648190,2855399
키네마스터(주),139670,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,92067
태경산업(주),15890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,3456590,2105335
태경케미컬(주),6890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,298260
태광산업(주),3240,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,28081936
태림포장(주),11280,      비유동금융부채(*)(IFRS)(천원),815240,0,0,0,0,0,0,433366,1389639
태양금속공업(주),4100,      비유동금융부채(*)(IFRS)(천원),423273,549854,557233,522042,164583,152315,123427,347889,430573
태원물산(주),1420,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
태평양물산(주),7980,      비유동금융부채(*)(IFRS)(천원),311869,604207,247644,161556,80618,41924,30384,14818,1356296
테고사이언스(주),191420,      비유동금융부채(*)(IFRS)(천원),,0,40886,0,0,5817363,0,0,31588
테라사이언스(주),73640,      비유동금융부채(*)(IFRS)(천원),386000,0,0,0,0,0,0,0,87786
텔코웨어(주),78000,      비유동금융부채(*)(IFRS)(천원),1080000,1455000,1335000,1970000,1825000,1020000,775000,800000,377970
티와이엠(주),2900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,3360628,5910462,1088388
티제이미디어(주),32540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,175120
티케이지애강(주),22220,      비유동금융부채(*)(IFRS)(천원),0,9883,6522,0,0,0,0,0,0
티케이지휴켐스(주),69260,      비유동금융부채(*)(IFRS)(천원),0,365213,154535,0,80570482,406547,240627,848615,3737056
팅크웨어(주),84730,      비유동금융부채(*)(IFRS)(천원),0,80000,0,2379798,1035058,1473634,0,0,1801189
파나케이아(주),58530,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,16314
파미셀(주),5690,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,50443
팜젠사이언스(주),4720,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1427318
패션플랫폼(주),225590,      비유동금융부채(*)(IFRS)(천원),,,,,,,,2959479,2254461
팬오션(주),28670,      비유동금융부채(*)(IFRS)(천원),1545536000,1984539000,1995028000,1923120000,1148778000,1043266000,802012000,595167000,645708000
퍼스텍(주),10820,      비유동금융부채(*)(IFRS)(천원),0,0,0,8217,6940,1740,0,3055296,518408
펌텍코리아(주),251970,      비유동금융부채(*)(IFRS)(천원),,,,,,,0,0,275755
페이퍼코리아(주),1020,      비유동금융부채(*)(IFRS)(천원),4888227,3268116,5395842,1970516,164056,115700,140404,507458,564481
평화산업(주),90080,      비유동금융부채(*)(IFRS)(천원),0,203721,0,0,0,0,0,0,461418
평화홀딩스(주),10770,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,16160
포스코스틸리온(주),58430,      비유동금융부채(*)(IFRS)(천원),414092,0,0,69138,47680,26162,4586,0,1798224
포스코홀딩스(주),5490,      비유동금융부채(*)(IFRS)(천원),31758000,79166000,236581157,54579580,84385425,144398559,194676217,211582491,263433496
풍국주정공업(주),23900,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
풍원정밀(주),371950,      비유동금융부채(*)(IFRS)(천원),,,,,,,,2668698,49160
프레스티지바이오로직스(주),334970,      비유동금융부채(*)(IFRS)(천원),,,,,,,6766103,14847405,44072
프리시젼바이오(주),335810,      비유동금융부채(*)(IFRS)(천원),,,,,,6175337,5065867,4516164,8256796
피씨엘(주),241820,      비유동금융부채(*)(IFRS)(천원),,,,4879893,0,0,0,0,3101261
피아이첨단소재(주),178920,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,616480,742313
피앤씨테크(주),237750,      비유동금융부채(*)(IFRS)(천원),,,,0,0,0,0,0,0
피에스케이(주),319660,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,1362173
피에스케이홀딩스(주),31980,      비유동금융부채(*)(IFRS)(천원),0,120824,0,0,0,0,0,0,42065
피에스텍(주),2230,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,173418
피에이치에이(주),43370,      비유동금융부채(*)(IFRS)(천원),265999,382850,265523,369118,620632,269389,172895,141459,421502
피엔케이피부임상연구센타(주),347740,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0,747509
하나마이크론(주),67310,      비유동금융부채(*)(IFRS)(천원),0,815218,827442,0,0,0,11256775,238407,11708899
하나머티리얼즈(주),166090,      비유동금융부채(*)(IFRS)(천원),3851655,4288922,0,0,0,0,0,0,1886579
하나제약(주),293480,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,0,1325750
하이록코리아(주),13030,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
하이즈항공(주),221840,      비유동금융부채(*)(IFRS)(천원),,,0,0,0,0,0,0,10971
하이트진로(주),80,      비유동금융부채(*)(IFRS)(천원),9924709,12263502,10552572,0,0,0,0,0,124560052
하이트진로홀딩스(주),140,      비유동금융부채(*)(IFRS)(천원),8605600,0,0,0,0,0,0,523211,5779
한국가스공사(주),36460,      비유동금융부채(*)(IFRS)(천원),2858637373,2570551172,2396181788,2311627249,1996708142,1737061936,1935561263,1947724232,1979963093
한국공항(주),5430,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,29401457
한국기업평가(주),34950,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,1125593
한국내화(주),10040,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,85079,95166
한국단자공업(주),25540,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,93983
한국맥널티(주),222980,      비유동금융부채(*)(IFRS)(천원),,,,,0,0,0,0,4045005
한국석유공업(주),4090,      비유동금융부채(*)(IFRS)(천원),472617,0,0,0,0,0,0,0,26164
한국선재(주),25550,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,17438,0,1123385
한국수출포장공업(주),2200,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,193462
한국쉘석유(주),2960,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,139873
한국알콜산업(주),17890,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
한국앤컴퍼니(주),240,      비유동금융부채(*)(IFRS)(천원),10863564,8670872,8799357,0,0,0,0,0,0
한국유나이티드제약(주),33270,      비유동금융부채(*)(IFRS)(천원),221783,261834,287794,723807,839394,1674893,1842909,1639402,2084553
한국유니온제약(주),80720,      비유동금융부채(*)(IFRS)(천원),,,,,,0,0,0,125069
한국전력공사(주),15760,      비유동금융부채(*)(IFRS)(천원),1038591000,997802000,943741000,749082000,582033000,435448000,311351000,238350000,909254000
한국전력기술(주),52690,      비유동금융부채(*)(IFRS)(천원),2349727,105212,0,0,0,0,0,0,243647
한국전자금융(주),63570,      비유동금융부채(*)(IFRS)(천원),0,684370,0,0,0,0,0,0,20840735
한국전자인증(주),41460,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,14729,0,0,0
한국정밀기계(주),101680,      비유동금융부채(*)(IFRS)(천원),0,0,0,0,0,0,0,0,0
한국정보공학(주),39740,      비유동금융부채(*)(IFRS)(천원),890201,0,0,0,0,0,0,0,105156
