,회사,코드,년도,2011,2012,2013,2014,2015,2016,2017,2018,2019,2012년 감소율,2013년 감소율,2014년 감소율,2015년 감소율,2016년 감소율,2017년 감소율,2018년 감소율,2019년 감소율,2012년 감소율여부,2013년 감소율여부,2014년 감소율여부,2015년 감소율여부,2016년 감소율여부,2017년 감소율여부,2018년 감소율여부,2019년 감소율여부
105,(주)누리플랜,69140,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171145.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,(주)누리플렉스,40160,      비유동금융부채(*)(IFRS)(천원),0.0,2421.0,100000.0,0.0,0.0,0.0,0.0,0.0,20114.0,-inf,-4030.52,100.0,,,,,-inf,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
107,(주)누보,332290,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,(주)뉴로스,126870,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168194.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
109,(주)뉴보텍,60260,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233257.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,(주)뉴인텍,12340,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,(주)뉴트리,270870,      비유동금융부채(*)(IFRS)(천원),,,,,,,9676032.0,0.0,85745.0,,,,,,,100.0,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,(주)뉴파워프라즈마,144960,      비유동금융부채(*)(IFRS)(천원),,,,0.0,2240994.0,0.0,0.0,0.0,210878.0,,,,-inf,100.0,,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
113,(주)뉴프렉스,85670,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,398300.0,14741.0,,,,,,,-inf,96.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
114,(주)다나와,119860,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,300000.0,300000.0,0.0,0.0,612650.0,,,,-inf,0.0,100.0,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
115,(주)다날,64260,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,598330.0,381145.0,45918.0,96829.0,0.0,0.0,4262707.0,,-inf,36.3,87.95,-110.87,100.0,,-inf,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
116,(주)다보링크,340360,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,(주)다산네트웍스,39560,      비유동금융부채(*)(IFRS)(천원),1261520.0,1073740.0,855381.0,722497.0,0.0,0.0,0.0,1489220.0,26466.0,14.89,20.34,15.54,100.0,,,-inf,98.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,(주)다우기술,23590,      비유동금융부채(*)(IFRS)(천원),609634.0,441936.0,379358.0,167590.0,145183.0,130720.0,299440.0,4364721.0,8494094.0,27.51,14.16,55.82,13.37,9.96,-129.07,-1357.63,-94.61,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
119,(주)다우데이타,32190,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,367424.0,585048.0,,,,,,,-inf,-59.23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
120,(주)다원시스,68240,      비유동금융부채(*)(IFRS)(천원),55000.0,185000.0,0.0,0.0,0.0,0.0,0.0,0.0,260213.0,-236.36,100.0,,,,,,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
121,(주)다이나믹디자인,145210,      비유동금융부채(*)(IFRS)(천원),67434.0,197125.0,0.0,174327.0,118115.0,0.0,62000.0,0.0,9148400.0,-192.32,100.0,-inf,32.25,100.0,-inf,100.0,-inf,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
122,(주)대교,19680,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69312286.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
123,(주)대구백화점,6370,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744874.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,(주)대덕,8060,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,740549.0,705034.0,0.0,0.0,2004125.0,,,,-inf,4.8,100.0,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
125,(주)대동,490,      비유동금융부채(*)(IFRS)(천원),85000.0,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.12,100.0,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,(주)대동스틸,48470,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19920.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,(주)대륙제관,4780,      비유동금융부채(*)(IFRS)(천원),0.0,61750.0,2222026.0,918718.0,81750.0,61750.0,61750.0,61750.0,174081.0,-inf,-3498.42,58.65,91.1,24.46,0.0,0.0,-181.91,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
128,(주)대림제지,17650,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,232430.0,0.0,261116.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
129,(주)대명소노시즌,7720,      비유동금융부채(*)(IFRS)(천원),24500.0,24500.0,24500.0,115440.0,115440.0,0.0,90940.0,90940.0,3243788.0,0.0,0.0,-371.18,0.0,100.0,-inf,0.0,-3466.95,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
130,(주)대성미생물연구소,36480,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643109.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
131,(주)대성엘텍,25440,      비유동금융부채(*)(IFRS)(천원),19910.0,4812525.0,3259389.0,2705726.0,2037449.0,1975396.0,1199680.0,353832.0,1153743.0,-24071.4,32.27,16.99,24.7,3.05,39.27,70.51,-226.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
132,(주)대성파인텍,104040,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24872.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
133,(주)대양금속,9190,      비유동금융부채(*)(IFRS)(천원),251633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9264.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
134,(주)대우건설,47040,      비유동금융부채(*)(IFRS)(천원),50042000.0,38261000.0,43417000.0,100123000.0,77673000.0,30941000.0,35248000.0,27428000.0,325013970.0,23.54,-13.48,-130.61,22.42,60.17,-13.92,22.19,-1084.97,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
135,(주)대웅,3090,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320143.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
136,(주)대웅제약,69620,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139802.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
137,(주)대원,7680,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,2764438.0,1879773.0,,,,,,,-inf,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,(주)대유,290380,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,434903.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
139,(주)대유에이텍,2880,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,3814529.0,16313768.0,6823580.0,9317796.0,7540020.0,308721.0,,,-inf,-327.67,58.17,-36.55,19.08,95.91,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
140,(주)대유에이피,290120,      비유동금융부채(*)(IFRS)(천원),,,,,,,,0.0,35331.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141,(주)대유플러스,300,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,465207.0,465207.0,832144.0,4170897.0,3020617.0,2849464.0,,,-inf,0.0,-78.88,-401.22,27.58,5.67,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
142,(주)대창,12800,      비유동금융부채(*)(IFRS)(천원),384000.0,388000.0,397000.0,404000.0,389000.0,740000.0,311000.0,0.0,48619.0,-1.04,-2.32,-1.76,3.71,-90.23,57.97,100.0,-inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
143,(주)대창솔루션,96350,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,7411.0,4510.0,16392.0,11583.0,7737.0,0.0,296230.0,,-inf,39.14,-263.46,29.34,33.2,100.0,-inf,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
144,(주)대창스틸,140520,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89472.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,(주)대한과학,131220,      비유동금융부채(*)(IFRS)(천원),1022500.0,1015500.0,1077700.0,1098060.0,1101722.0,1296627.0,1294332.0,1379832.0,1372113.0,0.68,-6.13,-1.89,-0.33,-17.69,0.18,-6.61,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,(주)대한항공,3490,      비유동금융부채(*)(IFRS)(천원),5712311069.0,5297445952.0,5946082387.0,6951845733.0,8363528178.0,8527766448.0,7734516428.0,7573536997.0,7902579325.0,7.26,-12.24,-16.91,-20.31,-1.96,9.3,2.08,-4.34,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
147,(주)대현,16090,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855562.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
148,(주)대호에이엘,69460,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,(주)대호특수강,21040,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29131.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150,(주)더 미동,161570,      비유동금융부채(*)(IFRS)(천원),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,(주)더네이쳐홀딩스,298540,      비유동금융부채(*)(IFRS)(천원),,,,,,,,7593160.0,1653003.0,,,,,,,,78.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,(주)더블유게임즈,192080,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,13357593.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
153,(주)더블유아이,73570,      비유동금융부채(*)(IFRS)(천원),1492562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148568.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
154,(주)더블유에스아이,299170,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,(주)더존비즈온,12510,      비유동금융부채(*)(IFRS)(천원),13837271.0,15517147.0,6889644.0,2424518.0,379836.0,873987.0,610534.0,334087.0,743984.0,-12.14,55.6,64.81,84.33,-130.1,30.14,45.28,-122.69,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
156,(주)덕산테코피아,317330,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,93385.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
157,(주)덕성,4830,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,155000.0,111561.0,,,,,,,-inf,28.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158,(주)덕신하우징,90410,      비유동금융부채(*)(IFRS)(천원),,,0.0,0.0,0.0,0.0,0.0,0.0,1701395.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
159,(주)데이타솔루션,263800,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,60145.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160,(주)덱스터스튜디오,206560,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,1934954.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
161,(주)덴티스,261200,      비유동금융부채(*)(IFRS)(천원),,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,(주)덴티움,145720,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184648.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
163,(주)도화엔지니어링,2150,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393217.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
164,(주)동구바이오제약,6620,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,498835.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
165,(주)동국알앤에스,75970,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,(주)동국에스엔씨,100130,      비유동금융부채(*)(IFRS)(천원),24745.0,50178.0,4157.0,0.0,0.0,0.0,0.0,0.0,22954.0,-102.78,91.72,100.0,,,,,-inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167,(주)동남합성,23450,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,(주)동방,4140,      비유동금융부채(*)(IFRS)(천원),88111.0,0.0,0.0,0.0,10081034.0,2613242.0,1091365.0,741147.0,11233993.0,100.0,,,-inf,74.08,58.24,32.09,-1415.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
169,(주)동방선기,99410,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44600.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170,(주)동방아그로,7590,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783591.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171,(주)동서,26960,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235517.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172,(주)동성케미컬,102260,      비유동금융부채(*)(IFRS)(천원),8188924.0,0.0,0.0,0.0,0.0,10982.0,0.0,0.0,3536671.0,100.0,,,,-inf,100.0,,-inf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
173,(주)동성화인텍,33500,      비유동금융부채(*)(IFRS)(천원),250000.0,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,334452.0,100.0,,,,,,-inf,-33.78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
174,(주)동아엘텍,88130,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,(주)동아지질,28100,      비유동금융부채(*)(IFRS)(천원),140000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558200.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
176,(주)동양,1520,      비유동금융부채(*)(IFRS)(천원),3465939.0,1240864.0,260143.0,56837720.0,2893197.0,207711.0,414104.0,0.0,1722630.0,64.2,79.04,-21748.64,94.91,92.82,-99.37,100.0,-inf,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
177,(주)동양고속,84670,      비유동금융부채(*)(IFRS)(천원),3551680.0,6619480.0,9204203.0,9312003.0,9470471.0,9267810.0,9143034.0,7175896.0,7233212.0,-86.38,-39.05,-1.17,-1.7,2.14,1.35,21.52,-0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
178,(주)동양에스텍,60380,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49585.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
179,(주)동우팜투테이블,88910,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,2615180.0,0.0,0.0,0.0,0.0,0.0,953493.0,,-inf,100.0,,,,,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
180,(주)동운아나텍,94170,      비유동금융부채(*)(IFRS)(천원),2203407.0,2424820.0,0.0,0.0,0.0,0.0,0.0,0.0,35101.0,-10.05,100.0,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
181,(주)동원개발,13120,      비유동금융부채(*)(IFRS)(천원),1500000.0,900000.0,925000.0,1475000.0,915746.0,989196.0,2900546.0,1843364.0,2117402.0,40.0,-2.78,-59.46,37.92,-8.02,-193.22,36.45,-14.87,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,(주)동원에프앤비,49770,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2171688.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
183,(주)동일기연,32960,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64607.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
184,(주)동진쎄미켐,5290,      비유동금융부채(*)(IFRS)(천원),3131641.0,5431653.0,3557451.0,2171866.0,3642980.0,2542611.0,1567821.0,1549476.0,4620228.0,-73.44,34.51,38.95,-67.74,30.21,38.34,1.17,-198.18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
185,(주)두산,150,      비유동금융부채(*)(IFRS)(천원),66560.0,0.0,0.0,0.0,10874.0,8679.0,0.0,0.0,8584406.0,100.0,,,-inf,20.19,100.0,,-inf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
186,(주)두산테스나,131970,      비유동금융부채(*)(IFRS)(천원),5314516.0,9956084.0,3212957.0,2448434.0,2101286.0,2038452.0,593643.0,3313793.0,7998819.0,-87.34,67.73,23.79,14.18,2.99,70.88,-458.21,-141.38,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
187,(주)두올,16740,      비유동금융부채(*)(IFRS)(천원),,,,23629811.0,372584.0,164860.0,35430.0,232840.0,102835.0,,,,98.42,55.75,78.51,-557.18,55.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,(주)듀오백,73190,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256374.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
189,(주)드래곤플라이,30350,      비유동금융부채(*)(IFRS)(천원),2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200533.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
190,(주)드림시큐리티,203650,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,15520.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
191,(주)드림씨아이에스,223250,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,398945.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,(주)드림어스컴퍼니,60570,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670071.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
193,(주)드림텍,192650,      비유동금융부채(*)(IFRS)(천원),39905.0,38490.0,0.0,0.0,0.0,0.0,3336945.0,3920295.0,342782.0,3.55,100.0,,,,-inf,-17.48,91.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,(주)디딤,217620,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,1461525.0,30924511.0,,,,,,,-inf,-2015.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
195,(주)디모아,16670,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,360000.0,419848.0,,,,,,,-inf,-16.62,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
196,(주)디바이스이엔지,187870,      비유동금융부채(*)(IFRS)(천원),,,,,0.0,0.0,0.0,0.0,32471.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
197,(주)디비아이엔씨,12030,      비유동금융부채(*)(IFRS)(천원),4926913.0,2960525.0,3279288.0,2360183.0,3780567.0,5607800.0,2161813.0,1770509.0,12123036.0,39.91,-10.77,28.03,-60.18,-48.33,61.45,18.1,-584.72,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
198,(주)디스플레이테크,66670,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,(주)디아이,3160,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721492.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200,(주)디아이씨,92200,      비유동금융부채(*)(IFRS)(천원),819407.0,557644.0,0.0,0.0,0.0,0.0,0.0,450791.0,530177.0,31.95,100.0,,,,,-inf,-17.61,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201,(주)디아크,78590,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,2134970.0,0.0,329145.0,,,,,,-inf,100.0,-inf,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
202,(주)디알비동일,4840,      비유동금융부채(*)(IFRS)(천원),1888933.0,1543593.0,1398213.0,549697.0,273398.0,207438.0,172269.0,74399.0,299685.0,18.28,9.42,60.69,50.26,24.13,16.95,56.81,-302.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,(주)디알젬,263690,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,37899.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
204,(주)디알텍,214680,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,3942057.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
205,(주)디앤씨미디어,263720,      비유동금융부채(*)(IFRS)(천원),,,,,,0.0,0.0,0.0,113588.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
206,(주)디에스앤엘,141020,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,761866.0,0.0,0.0,0.0,,,,,-inf,100.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
207,(주)디에스케이,109740,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28618.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
208,(주)디에이테크놀로지,196490,      비유동금융부채(*)(IFRS)(천원),,,2582549.0,0.0,0.0,0.0,0.0,0.0,96456.0,,,100.0,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
209,(주)디에이피,66900,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304035.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,(주)디엔에이링크,127120,      비유동금융부채(*)(IFRS)(천원),3895110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,100.0,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
211,(주)디엔에프,92070,      비유동금융부채(*)(IFRS)(천원),68039.0,68039.0,168039.0,168039.0,168039.0,168039.0,168039.0,0.0,282000.0,0.0,-146.97,0.0,0.0,0.0,0.0,100.0,-inf,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
212,(주)디엔오토모티브,7340,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149394.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
213,(주)디엠에스,68790,      비유동금융부채(*)(IFRS)(천원),656202.0,28213.0,13084.0,0.0,0.0,0.0,0.0,0.0,132882.0,95.7,53.62,100.0,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
214,(주)디오,39840,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018040.0,3936297.0,,,,,,,-inf,-286.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
215,(주)디와이디,219550,      비유동금융부채(*)(IFRS)(천원),,,,,,,0.0,0.0,137418.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
216,(주)디이엔티,79810,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193647.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
217,(주)디지아이,43360,      비유동금융부채(*)(IFRS)(천원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,(주)디지캡,197140,      비유동금융부채(*)(IFRS)(천원),,,,0.0,0.0,0.0,0.0,0.0,89543.0,,,,,,,,-inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
