,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),자본율(연결),자본율
(주)한진,2320,10-Dec,"1,883,570","936,574","1,989,580","948,957",,
(주)한진,2320,11-Dec,"1,706,461","764,236","1,793,122","767,166",,
(주)한진,2320,12-Dec,"1,755,866","769,789","1,858,651","767,275",,
(주)한진,2320,13-Dec,"1,704,060","700,466","1,807,382","704,091",,
(주)한진,2320,14-Dec,"1,904,062","792,485","1,955,921","785,879",,
(주)한진,2320,15-Dec,"1,747,514","724,100","2,503,677","734,491",,
(주)한진,2320,16-Dec,"1,842,278","811,437","2,537,558","770,264",,
(주)한진,2320,17-Dec,"1,921,772","833,313","2,453,810","869,223",,
(주)한진,2320,18-Dec,"2,149,512","1,041,358","2,661,425","1,067,128",,
(주)한진,2320,19-Dec,"2,474,898","1,034,950","3,548,369","1,053,899",,
(주)한진중공업홀딩스,3480,10-Dec,"1,069,523","1,047,394","1,815,166","1,224,519",,
(주)한진중공업홀딩스,3480,11-Dec,"1,064,136","1,045,992","1,980,735","1,301,275",,
(주)한진중공업홀딩스,3480,12-Dec,"1,063,579","1,049,091","2,315,289","1,285,456",,
(주)한진중공업홀딩스,3480,13-Dec,"1,066,350","1,053,705","2,531,518","1,189,242",,
(주)한진중공업홀딩스,3480,14-Dec,"1,124,296","1,058,878","2,722,203","1,107,308",,
(주)한진중공업홀딩스,3480,15-Dec,"880,781","813,869","2,646,968","998,293",,
(주)한진중공업홀딩스,3480,16-Dec,"437,757","397,128","2,109,958","488,416",,
(주)한진중공업홀딩스,3480,17-Dec,"426,045","410,181","1,918,648","428,977",,
(주)한진중공업홀딩스,3480,18-Dec,"423,068","335,709","1,873,603","367,046",,
(주)한진중공업홀딩스,3480,19-Dec,"358,978","287,377","1,860,663","360,475",,
(주)한진칼,180640,13-Dec,"831,329","539,555","1,425,206","757,149",,
(주)한진칼,180640,14-Dec,"1,531,084","1,230,261","2,416,821","1,625,256",,
(주)한진칼,180640,15-Dec,"1,633,722","1,322,921","2,315,049","1,468,511",,
(주)한진칼,180640,16-Dec,"1,618,404","1,250,512","2,062,032","1,106,485",,
(주)한진칼,180640,17-Dec,"1,923,442","1,494,333","2,775,784","1,713,530",,
(주)한진칼,180640,18-Dec,"2,007,816","1,517,528","2,850,067","1,723,929",,
(주)한진칼,180640,19-Dec,"1,907,569","1,530,250","2,693,659","1,420,677",,
(주)한창,5110,10-Dec,"39,823","27,087","39,823","27,087",,
(주)한창,5110,11-Dec,"31,144","20,863","32,875","20,400",,
(주)한창,5110,12-Dec,"31,432","23,545","34,879","21,414",,
(주)한창,5110,13-Dec,"31,212","23,989","37,694","22,297",,
(주)한창,5110,14-Dec,"37,380","25,915","44,038","24,370",,
(주)한창,5110,15-Dec,"46,165","42,811","67,607","33,981",,
(주)한창,5110,16-Dec,"44,894","40,380","82,275","38,683",,
(주)한창,5110,17-Dec,"44,975","34,970","103,883","40,965",,
(주)한창,5110,18-Dec,"35,720","25,651","106,234","32,620",,
(주)한창,5110,19-Dec,"28,511","19,199","91,848","26,739",,
(주)한창바이오텍,43090,10-Dec,"42,928","21,377","42,296","20,708",,
(주)한창바이오텍,43090,11-Dec,"37,774","15,210","37,962","15,325",,
(주)한창바이오텍,43090,12-Dec,"23,133","8,996","23,375","9,231",,
(주)한창바이오텍,43090,13-Dec,"20,293","9,352","20,327","9,383",,
(주)한창바이오텍,43090,14-Dec,"22,276","9,307","22,245","9,273",,
(주)한창바이오텍,43090,15-Dec,"22,943","8,606",,,,
(주)한창바이오텍,43090,16-Dec,"19,643","9,811",,,,
(주)한창바이오텍,43090,17-Dec,"29,035","17,256",,,,
(주)한창바이오텍,43090,18-Dec,"24,818","18,163",,,,
(주)한창바이오텍,43090,19-Dec,"28,350","21,978",,,,
(주)한창제지,9460,10-Dec,"136,253","42,535",,,,
(주)한창제지,9460,11-Dec,"154,597","43,428",,,,
(주)한창제지,9460,12-Dec,"152,931","48,722",,,,
(주)한창제지,9460,13-Dec,"158,443","37,122",,,,
(주)한창제지,9460,14-Dec,"145,954","39,332",,,,
(주)한창제지,9460,15-Dec,"144,766","42,643",,,,
(주)한창제지,9460,16-Dec,"152,620","58,711",,,,
(주)한창제지,9460,17-Dec,"150,933","70,240",,,,
(주)한창제지,9460,18-Dec,"154,684","77,053",,,,
(주)한창제지,9460,19-Dec,"171,964","85,944",,,,
(주)한컴라이프케어,372910,10-Dec,,,,,,
(주)한컴라이프케어,372910,11-Dec,,,,,,
(주)한컴라이프케어,372910,12-Dec,,,,,,
(주)한컴라이프케어,372910,13-Dec,,,,,,
(주)한컴라이프케어,372910,14-Dec,,,,,,
(주)한컴라이프케어,372910,15-Dec,,,,,,
(주)한컴라이프케어,372910,16-Dec,,,,,,
(주)한컴라이프케어,372910,17-Dec,"110,914","85,173",,,,
(주)한컴라이프케어,372910,18-Dec,"124,320","-58,530","125,898","-57,188",,
(주)한컴라이프케어,372910,19-Dec,"130,062","-60,797","132,438","-58,816",,
(주)한컴위드,54920,10-Dec,"66,576","33,652","65,597","32,468",,
(주)한컴위드,54920,11-Dec,"54,787","46,012","57,385","48,498",,
(주)한컴위드,54920,12-Dec,"85,921","46,268","90,325","50,540",,
(주)한컴위드,54920,13-Dec,"89,895","54,516",,,,
(주)한컴위드,54920,14-Dec,"90,884","53,329",,,,
(주)한컴위드,54920,15-Dec,"85,759","48,480",,,,
(주)한컴위드,54920,16-Dec,"81,450","50,172",,,,
(주)한컴위드,54920,17-Dec,"87,202","53,194",,,,
(주)한컴위드,54920,18-Dec,"92,793","60,153","93,077","60,429",,
(주)한컴위드,54920,19-Dec,"170,224","123,747","174,213","126,203",,
(주)한탑,2680,10-Dec,"122,645","47,621","123,624","47,742",,
(주)한탑,2680,11-Dec,"138,064","48,420","139,319","48,079",,
(주)한탑,2680,12-Dec,"150,513","51,478","153,792","51,627",,
(주)한탑,2680,13-Dec,"127,151","48,682","128,352","47,785",,
(주)한탑,2680,14-Dec,"132,047","48,561","134,981","48,315",,
(주)한탑,2680,15-Dec,"124,972","46,733","129,476","46,585",,
(주)한탑,2680,16-Dec,"118,199","47,578","122,419","47,435",,
(주)한탑,2680,17-Dec,"116,973","46,500","122,886","46,012",,
(주)한탑,2680,18-Dec,"130,630","42,909","137,149","42,659",,
(주)한탑,2680,19-Dec,"125,834","37,503","129,107","35,889",,
(주)한화,880,10-Dec,"6,044,104","2,565,007","14,624,386","5,106,166",,
(주)한화,880,11-Dec,"6,160,600","2,574,204","15,029,731","5,058,835",,
(주)한화,880,12-Dec,"5,947,457","2,604,142","15,865,392","5,360,349",,
(주)한화,880,13-Dec,"6,276,926","2,634,231","113,322,610","10,775,956",,
(주)한화,880,14-Dec,"6,588,238","2,680,877","123,684,262","12,115,238",,
(주)한화,880,15-Dec,"7,588,299","2,670,201","145,621,715","13,645,666",,
(주)한화,880,16-Dec,"7,769,210","3,109,717","154,871,038","14,227,936",,
(주)한화,880,17-Dec,"7,479,345","3,214,383","160,194,978","15,964,746",,
(주)한화,880,18-Dec,"7,778,277","3,392,945","169,548,577","16,953,035",,
(주)한화,880,19-Dec,"7,931,295","3,423,948","182,286,178","18,263,971",,
(주)해성티피씨,59270,10-Dec,,,,,,
(주)해성티피씨,59270,11-Dec,,,,,,
(주)해성티피씨,59270,12-Dec,,,,,,
(주)해성티피씨,59270,13-Dec,,,,,,
(주)해성티피씨,59270,14-Dec,,,,,,
(주)해성티피씨,59270,15-Dec,,,,,,
(주)해성티피씨,59270,16-Dec,,,,,,
(주)해성티피씨,59270,17-Dec,,,,,,
(주)해성티피씨,59270,18-Dec,"37,363","21,128",,,,
(주)해성티피씨,59270,19-Dec,"35,057","19,578",,,,
(주)핸디소프트,220180,10-Dec,,,,,,
(주)핸디소프트,220180,11-Dec,,,,,,
(주)핸디소프트,220180,12-Dec,,,,,,
(주)핸디소프트,220180,13-Dec,,,,,,
(주)핸디소프트,220180,14-Dec,"42,089","6,856",,,,
(주)핸디소프트,220180,15-Dec,"37,883","22,686",,,,
(주)핸디소프트,220180,16-Dec,"50,257","34,632","51,722","36,121",,
(주)핸디소프트,220180,17-Dec,"67,783","32,690","67,833","32,167",,
(주)핸디소프트,220180,18-Dec,"54,641","29,939","54,749","29,408",,
(주)핸디소프트,220180,19-Dec,"65,910","55,585","65,955","55,648",,
(주)헥토이노베이션,214180,14-Dec,"18,294","10,923",,,,
(주)헥토이노베이션,214180,15-Dec,"50,850","46,953",,,,
(주)헥토이노베이션,214180,16-Dec,"86,023","77,075","160,769","117,201",,
(주)헥토이노베이션,214180,17-Dec,"97,575","92,335","213,398","137,316",,
(주)헥토이노베이션,214180,18-Dec,"108,050","97,472","232,913","153,397",,
(주)헥토이노베이션,214180,19-Dec,"122,239","103,495","300,993","214,761",,
(주)헥토파이낸셜,234340,10-Dec,,,,,,
(주)헥토파이낸셜,234340,11-Dec,,,,,,
(주)헥토파이낸셜,234340,12-Dec,,,,,,
(주)헥토파이낸셜,234340,13-Dec,"27,218","19,547",,,,
(주)헥토파이낸셜,234340,14-Dec,"35,716","21,423",,,,
(주)헥토파이낸셜,234340,15-Dec,"45,041","25,813",,,,
(주)헥토파이낸셜,234340,16-Dec,"53,476","29,925",,,,
(주)헥토파이낸셜,234340,17-Dec,"101,815","41,772",,,,
(주)헥토파이낸셜,234340,18-Dec,"113,931","55,118",,,,
(주)헥토파이낸셜,234340,19-Dec,"169,236","110,637",,,,
(주)헬릭스미스,84990,10-Dec,"69,597","52,713","69,600","52,716",,
(주)헬릭스미스,84990,11-Dec,"60,127","49,773","60,136","49,781",,
(주)헬릭스미스,84990,12-Dec,"67,980","64,440","67,992","64,452",,
(주)헬릭스미스,84990,13-Dec,"69,610","66,954","69,625","66,968",,
(주)헬릭스미스,84990,14-Dec,"70,369","67,064",,,,
(주)헬릭스미스,84990,15-Dec,"70,610","67,197",,,,
(주)헬릭스미스,84990,16-Dec,"227,540","220,432",,,,
(주)헬릭스미스,84990,17-Dec,"179,383","164,455",,,,
(주)헬릭스미스,84990,18-Dec,"269,313","136,994","284,236","137,995",,
(주)헬릭스미스,84990,19-Dec,"353,302","198,687","371,439","199,066",,
(주)현대공업,170030,10-Dec,,,,,,
(주)현대공업,170030,11-Dec,"34,157","18,039","42,410","21,344",,
(주)현대공업,170030,12-Dec,"38,624","20,992","57,914","27,233",,
(주)현대공업,170030,13-Dec,"62,500","43,167","84,935","56,614",,
(주)현대공업,170030,14-Dec,"82,915","57,403","109,800","67,499",,
(주)현대공업,170030,15-Dec,"90,399","63,852","127,188","82,710",,
(주)현대공업,170030,16-Dec,"107,507","75,325","146,904","95,306",,
(주)현대공업,170030,17-Dec,"114,773","83,771","146,606","97,475",,
(주)현대공업,170030,18-Dec,"119,727","89,819","138,084","97,889",,
(주)현대공업,170030,19-Dec,"130,873","99,392","141,735","101,895",,
(주)현대그린푸드,5440,10-Dec,"1,217,859","1,009,911","1,426,327","1,103,448",,
(주)현대그린푸드,5440,11-Dec,"1,472,214","1,142,954","1,682,601","1,246,308",,
(주)현대그린푸드,5440,12-Dec,"1,510,434","1,183,855","1,797,550","1,322,605",,
(주)현대그린푸드,5440,13-Dec,"1,590,520","1,254,859","1,922,094","1,422,455",,
(주)현대그린푸드,5440,14-Dec,"1,457,238","1,170,459","1,882,969","1,381,732",,
(주)현대그린푸드,5440,15-Dec,"1,508,920","1,215,727","1,954,105","1,467,875",,
(주)현대그린푸드,5440,16-Dec,"1,510,319","1,226,173","2,181,727","1,607,068",,
(주)현대그린푸드,5440,17-Dec,"1,619,121","1,318,620","2,796,885","2,043,360",,
(주)현대그린푸드,5440,18-Dec,"1,642,342","1,341,860","2,837,375","2,111,093",,
(주)현대그린푸드,5440,19-Dec,"1,695,521","1,366,070","2,966,576","2,116,376",,
(주)현대리바트,79430,10-Dec,"317,411","185,512","321,265","183,117",,
(주)현대리바트,79430,11-Dec,"336,936","190,244","343,030","188,244",,
(주)현대리바트,79430,12-Dec,"319,276","191,633","326,931","188,367",,
(주)현대리바트,79430,13-Dec,"324,095","194,747","332,663","192,941",,
(주)현대리바트,79430,14-Dec,"339,983","216,701","345,198","218,907",,
(주)현대리바트,79430,15-Dec,"375,774","246,427","379,216","245,751",,
(주)현대리바트,79430,16-Dec,"420,143","280,284","419,857","277,410",,
(주)현대리바트,79430,17-Dec,"677,911","415,172","682,759","413,646",,
(주)현대리바트,79430,18-Dec,"670,250","447,061","678,897","447,375",,
(주)현대리바트,79430,19-Dec,"743,057","457,518","752,808","457,953",,
(주)현대미포조선,10620,10-Dec,"7,391,385","4,074,324","9,577,174","4,322,793",,
(주)현대미포조선,10620,11-Dec,"5,520,989","3,211,870","7,824,564","3,408,581",,
(주)현대미포조선,10620,12-Dec,"5,032,466","3,194,430","7,722,829","3,392,745",,
(주)현대미포조선,10620,13-Dec,"5,502,458","3,149,315","10,227,698","3,241,038",,
(주)현대미포조선,10620,14-Dec,"4,987,681","1,811,654","10,063,720","1,926,598",,
(주)현대미포조선,10620,15-Dec,"4,621,284","1,689,226","9,438,011","1,796,807",,
(주)현대미포조선,10620,16-Dec,"4,708,980","2,161,107","9,226,317","2,258,389",,
(주)현대미포조선,10620,17-Dec,"3,758,030","2,225,100","8,319,439","2,339,141",,
(주)현대미포조선,10620,18-Dec,"3,524,888","2,303,661","3,463,734","2,317,174",,
(주)현대미포조선,10620,19-Dec,"3,392,555","2,321,314","3,380,628","2,353,961",,
(주)현대바이오랜드,52260,10-Dec,"101,660","82,930","101,706","82,852",,
(주)현대바이오랜드,52260,11-Dec,"128,573","93,148","128,857","93,292",,
(주)현대바이오랜드,52260,12-Dec,"147,161","100,831","147,064","100,654",,
(주)현대바이오랜드,52260,13-Dec,"143,200","107,892","142,531","107,401",,
(주)현대바이오랜드,52260,14-Dec,"143,295","115,041","143,161","114,483",,
(주)현대바이오랜드,52260,15-Dec,"153,517","122,181","153,363","121,816",,
(주)현대바이오랜드,52260,16-Dec,"167,413","130,563","167,667","130,532",,
(주)현대바이오랜드,52260,17-Dec,"174,290","138,475","176,370","137,816",,
(주)현대바이오랜드,52260,18-Dec,"181,220","148,230","193,163","148,906",,
(주)현대바이오랜드,52260,19-Dec,"184,908","153,344","209,052","155,724",,
(주)현대백화점,69960,10-Dec,"2,922,452","1,865,393","3,916,638","2,446,953",,
(주)현대백화점,69960,11-Dec,"3,522,921","2,175,107","4,720,063","2,892,393",,
(주)현대백화점,69960,12-Dec,"3,891,127","2,380,739","5,400,076","3,236,536",,
(주)현대백화점,69960,13-Dec,"4,124,105","2,667,260","5,600,706","3,546,102",,
(주)현대백화점,69960,14-Dec,"4,068,306","2,858,596","5,683,921","3,788,972",,
(주)현대백화점,69960,15-Dec,"4,585,422","3,010,159","6,160,847","4,030,880",,
(주)현대백화점,69960,16-Dec,"4,919,581","3,204,357","6,587,262","4,310,594",,
(주)현대백화점,69960,17-Dec,"4,941,793","3,400,300","6,777,282","4,617,729",,
(주)현대백화점,69960,18-Dec,"5,313,726","3,714,789","6,988,562","4,829,092",,
(주)현대백화점,69960,19-Dec,"5,795,560","3,831,706","7,623,094","4,979,286",,
(주)현대에버다임,41440,10-Dec,"173,139","76,282","173,339","76,659",,
(주)현대에버다임,41440,11-Dec,"193,339","86,489","196,591","87,067",,
(주)현대에버다임,41440,12-Dec,"217,900","118,491","227,884","117,747",,
(주)현대에버다임,41440,13-Dec,"254,684","135,791","269,566","134,618",,
(주)현대에버다임,41440,14-Dec,"288,973","144,427","311,323","139,880",,
(주)현대에버다임,41440,15-Dec,"263,519","157,202","285,417","150,929",,
(주)현대에버다임,41440,16-Dec,"236,838","168,216","262,385","167,297",,
(주)현대에버다임,41440,17-Dec,"246,444","179,027","273,598","183,515",,
(주)현대에버다임,41440,18-Dec,"247,681","186,359","269,379","191,947",,
(주)현대에버다임,41440,19-Dec,"260,504","184,037","280,365","189,899",,
(주)현대이지웰,90850,10-Dec,,,,,,
(주)현대이지웰,90850,11-Dec,"24,924","10,290",,,,
(주)현대이지웰,90850,12-Dec,"32,983","15,727",,,,
(주)현대이지웰,90850,13-Dec,"41,485","23,585",,,,
(주)현대이지웰,90850,14-Dec,"49,285","21,644",,,,
(주)현대이지웰,90850,15-Dec,"60,054","26,046","59,516","25,434",,
(주)현대이지웰,90850,16-Dec,"60,165","24,948","58,521","22,867",,
(주)현대이지웰,90850,17-Dec,"82,905","28,055","80,265","24,975",,
(주)현대이지웰,90850,18-Dec,"85,303","31,945","82,686","28,078",,
(주)현대이지웰,90850,19-Dec,"90,779","39,261","90,208","36,375",,
(주)현대퓨처넷,126560,10-Dec,"434,688","337,827","570,142","392,493",,
(주)현대퓨처넷,126560,11-Dec,"422,654","350,524","595,816","437,156",,
(주)현대퓨처넷,126560,12-Dec,"392,278","375,389","584,124","491,617",,
(주)현대퓨처넷,126560,13-Dec,"409,956","396,199","611,082","533,354",,
(주)현대퓨처넷,126560,14-Dec,"415,881","404,949","641,189","573,235",,
(주)현대퓨처넷,126560,15-Dec,"419,295","410,937","652,175","596,562",,
(주)현대퓨처넷,126560,16-Dec,"682,236","621,753","691,078","628,389",,
(주)현대퓨처넷,126560,17-Dec,"725,310","661,248","734,969","669,137",,
(주)현대퓨처넷,126560,18-Dec,"761,931","701,677","780,480","714,043",,
(주)현대퓨처넷,126560,19-Dec,"797,219","728,443","813,484","741,481",,
(주)현대홈쇼핑,57050,10-Dec,"926,720","705,076","955,016","732,151",,
(주)현대홈쇼핑,57050,11-Dec,"1,101,570","832,484","1,139,831","869,251",,
(주)현대홈쇼핑,57050,12-Dec,"1,306,359","974,683",,,,
(주)현대홈쇼핑,57050,13-Dec,"1,429,042","1,155,191",,,,
(주)현대홈쇼핑,57050,14-Dec,"1,550,254","1,265,545",,,,
(주)현대홈쇼핑,57050,15-Dec,"1,527,657","1,241,488","1,666,365","1,356,851",,
(주)현대홈쇼핑,57050,16-Dec,"1,729,784","1,314,498","1,902,995","1,455,309",,
(주)현대홈쇼핑,57050,17-Dec,"1,671,131","1,370,607","1,875,427","1,544,441",,
(주)현대홈쇼핑,57050,18-Dec,"1,742,872","1,420,736","2,547,695","1,684,499",,
(주)현대홈쇼핑,57050,19-Dec,"1,697,082","1,449,468","2,503,845","1,729,005",,
(주)협진,138360,10-Dec,"18,490","12,274",,,,
(주)협진,138360,11-Dec,"21,636","18,600",,,,
(주)협진,138360,12-Dec,"30,107","23,828",,,,
(주)협진,138360,13-Dec,"38,565","35,999",,,,
(주)협진,138360,14-Dec,"44,488","39,066","44,857","39,191",,
(주)협진,138360,15-Dec,"43,383","39,798","44,577","40,358",,
(주)협진,138360,16-Dec,"45,279","38,342","46,222","38,163",,
(주)협진,138360,17-Dec,"49,600","33,349","50,706","34,041",,
(주)협진,138360,18-Dec,"66,558","42,588","66,741","42,552",,
(주)협진,138360,19-Dec,"50,458","43,309","50,465","43,308",,
(주)형지아이앤씨,11080,10-Dec,"51,660","30,935",,,,
(주)형지아이앤씨,11080,11-Dec,"47,019","24,186",,,,
(주)형지아이앤씨,11080,12-Dec,"38,200","14,702",,,,
(주)형지아이앤씨,11080,13-Dec,"52,992","28,102",,,,
(주)형지아이앤씨,11080,14-Dec,"96,871","43,057","97,653","42,948",,
(주)형지아이앤씨,11080,15-Dec,"111,738","50,460","110,029","48,586",,
(주)형지아이앤씨,11080,16-Dec,"109,091","54,216","107,521","52,531",,
(주)형지아이앤씨,11080,17-Dec,"75,935","26,573","75,970","26,547",,
(주)형지아이앤씨,11080,18-Dec,"68,095","20,909",,,,
(주)형지아이앤씨,11080,19-Dec,"63,722","22,630","63,722","22,630",,
(주)형지엘리트,93240,10-Jun,"65,078","36,393",,,,
(주)형지엘리트,93240,11-Jun,"72,765","40,382","73,580","39,084",,
(주)형지엘리트,93240,12-Jun,"77,995","49,162","78,299","46,554",,
(주)형지엘리트,93240,13-Jun,"76,092","52,099","76,233","49,399",,
(주)형지엘리트,93240,14-Jun,"73,527","58,497","74,492","56,846",,
(주)형지엘리트,93240,15-Jun,"141,957","68,161","188,019","91,174",,
(주)형지엘리트,93240,16-Jun,"153,948","73,625","207,611","69,234",,
(주)형지엘리트,93240,17-Jun,"131,726","79,507","166,000","60,703",,
(주)형지엘리트,93240,18-Jun,"121,422","83,428","138,769","59,164",,
(주)형지엘리트,93240,19-Jun,"96,304","79,673","120,785","63,381",,
