,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자산(*)(IFRS)(천원)(연결),자본(*)(IFRS)(천원)(연결),자본율(연결),자본율
6693,영풍정밀(주),36560,17-Dec,"370,658","311,668","370,658","311,668",84.09,84.09
6694,영풍정밀(주),36560,18-Dec,"336,180","284,744","336,180","284,744",84.7,84.7
6695,영풍정밀(주),36560,19-Dec,"335,021","284,400","335,021","284,400",84.89,84.89
6696,영풍제지(주),6740,10-Dec,"101,187","89,411",,,88.36,0
6697,영화금속(주),12280,10-Dec,"90,591","34,554","113,050","33,588",38.14,296385.73
6698,영화금속(주),12280,11-Dec,"89,242","36,537","113,212","36,647",32.37,32.37
6699,영화금속(주),12280,12-Dec,"85,365","43,118","105,617","44,550",42.18,42.18
6700,영화금속(주),12280,13-Dec,"80,741","45,339","98,358","48,869",49.68,49.68
6701,영화금속(주),12280,14-Dec,"104,415","52,554",,,,50.33
6702,영화금속(주),12280,15-Dec,"112,543","58,006",,,,51.54
6703,영화금속(주),12280,16-Dec,"137,789","67,649",,,,49.1
6704,영화금속(주),12280,17-Dec,"179,812","70,188",,,,39.03
6705,영화금속(주),12280,18-Dec,"208,398","69,568",,,,33.38
6706,영화금속(주),12280,19-Dec,"201,880","70,718",,,,35.03
6707,영화테크(주),265560,10-Dec,,,,,#DIV/0!,#DIV/0!
6708,예스이십사(주),53280,10-Dec,"116,773","54,035","116,678","53,939",46.27,252148.42
6709,예스이십사(주),53280,11-Dec,"122,135","55,303","122,024","55,192",45.23,45.23
6710,예스이십사(주),53280,12-Dec,"139,130","60,312",,,,43.35
6711,예스이십사(주),53280,13-Dec,"140,371","63,168",,,,45
6712,예스이십사(주),53280,14-Dec,"167,086","68,576","283,809","76,980",27.12,27.12
6713,예스이십사(주),53280,15-Dec,"168,224","81,156","171,255","78,042",45.57,45.57
6714,예스이십사(주),53280,16-Dec,"183,826","78,353","187,245","75,071",40.09,40.09
6715,예스이십사(주),53280,17-Dec,"198,817","78,498","202,310","76,178",37.65,37.65
6716,예스이십사(주),53280,18-Dec,"199,073","66,925","204,373","67,804",33.18,33.18
6717,예스이십사(주),53280,19-Dec,"230,344","65,180","239,942","64,430",26.85,26.85
6718,오로라월드(주),39830,10-Dec,"129,406","66,660","161,230","63,831",51.51,312993.24
6719,오상자이엘(주),53980,10-Dec,"52,926","36,267","62,725","37,545",68.52,91537.3
6720,오상자이엘(주),53980,11-Dec,"55,864","35,859","63,713","38,379",60.24,60.24
6721,오상자이엘(주),53980,12-Dec,"67,336","38,030","74,312","42,681",57.43,57.43
6722,오상자이엘(주),53980,13-Dec,"78,544","46,678","84,636","54,999",64.98,64.98
6723,오상자이엘(주),53980,14-Dec,"85,322","51,295","92,278","61,058",66.17,66.17
6724,오상자이엘(주),53980,15-Dec,"68,280","39,902","75,196","50,636",67.34,67.34
6725,오상자이엘(주),53980,16-Dec,"76,687","38,026","81,139","46,974",57.89,57.89
6726,오상자이엘(주),53980,17-Dec,"72,334","39,559","81,524","49,943",61.26,61.26
6727,오상자이엘(주),53980,18-Dec,"71,769","38,481","83,678","49,482",59.13,59.13
6728,오상자이엘(주),53980,19-Dec,"58,404","24,551","73,886","37,827",51.2,51.2
6729,오성첨단소재(주),52420,10-Dec,"267,667","136,494","574,099","186,759",50.99,1125817.67
6730,오스템임플란트(주),48260,10-Dec,"197,078","70,191","226,680","68,899",35.62,636458.25
6731,올릭스(주),226950,18-Dec,"55,666","54,968","55,637","54,938",98.74,98.74
6732,올릭스(주),226950,19-Dec,"47,367","43,475","45,207","41,807",92.48,92.48
6733,옴니시스템(주),57540,10-Dec,"64,513","37,936","79,776","39,393",58.8,135665.04
6734,옴니시스템(주),57540,11-Dec,"57,945","35,885","68,681","33,927",49.4,49.4
6735,옴니시스템(주),57540,12-Dec,"48,161","35,550","54,570","31,927",58.51,58.51
6736,옴니시스템(주),57540,13-Dec,"65,503","54,483","72,590","53,563",73.79,73.79
6737,옴니시스템(주),57540,14-Dec,"72,927","55,619","79,357","56,517",71.22,71.22
6738,옴니시스템(주),57540,15-Dec,"85,075","60,117","96,097","66,406",69.1,69.1
6739,옴니시스템(주),57540,16-Dec,"89,755","60,863","101,624","68,429",67.34,67.34
6740,옴니시스템(주),57540,17-Dec,"109,588","62,027","127,096","74,589",58.69,58.69
6741,옴니시스템(주),57540,18-Dec,"107,393","64,616","125,175","77,636",62.02,62.02
6742,옴니시스템(주),57540,19-Dec,"125,279","89,274","136,589","95,893",70.21,70.21
6743,옵티시스(주),109080,10-Dec,"21,742","14,820",,,68.16,0
6744,와이더블유(주),51390,10-Dec,"72,826","65,481","72,724","65,233",89.91,80881.45
6745,와토스코리아(주),79000,10-Dec,"46,941","42,925",,,91.44,0
6746,우리바이오(주),82850,10-Dec,"260,968","194,799","740,477","229,857",74.64,992000.99
6747,우리바이오(주),82850,11-Dec,"231,999","183,445","410,892","224,312",54.59,54.59
6748,우리바이오(주),82850,12-Dec,"160,821","157,462","439,735","218,679",49.73,49.73
6749,우리바이오(주),82850,13-Dec,"180,127","139,442","695,164","282,032",40.57,40.57
6750,우리바이오(주),82850,14-Dec,"166,546","109,841","800,922","248,464",31.02,31.02
6751,우리바이오(주),82850,15-Dec,"145,182","88,040","910,183","235,732",25.9,25.9
6752,우리바이오(주),82850,16-Dec,"158,240","96,862","817,877","231,258",28.28,28.28
6753,우리바이오(주),82850,17-Dec,"129,018","98,745","613,369","161,916",26.4,26.4
6754,우리바이오(주),82850,18-Dec,"113,238","90,293","605,177","120,344",19.89,19.89
6755,우리바이오(주),82850,19-Dec,"115,151","94,355","609,992","127,212",20.85,20.85
6756,우리산업홀딩스(주),72470,10-Dec,"126,848","38,569","139,487","42,215",30.41,458753.07
6757,우리손에프앤지농업회사법인(주),73560,10-Dec,"107,275","66,658",,,62.14,0
6758,우리엔터프라이즈(주),37400,10-Dec,"108,284","76,996","112,599","79,726",71.11,158354.59
6759,우리엔터프라이즈(주),37400,11-Dec,"107,845","80,196","112,932","83,744",74.15,74.15
6760,우리엔터프라이즈(주),37400,12-Dec,"132,343","102,930","135,695","105,539",77.78,77.78
6761,우리엔터프라이즈(주),37400,13-Dec,"133,549","102,190","760,307","317,204",41.72,41.72
6762,우리엔터프라이즈(주),37400,14-Dec,"132,298","100,734","863,881","282,790",32.73,32.73
6763,우리엔터프라이즈(주),37400,15-Dec,"133,277","98,097","958,083","264,045",27.56,27.56
6764,우리엔터프라이즈(주),37400,16-Dec,"140,488","101,602","873,937","264,970",30.32,30.32
6765,우리엔터프라이즈(주),37400,17-Dec,"134,449","97,240","682,753","195,454",28.63,28.63
6766,우리엔터프라이즈(주),37400,18-Dec,"120,165","86,610","676,603","158,989",23.5,23.5
6767,우리엔터프라이즈(주),37400,19-Dec,"118,210","84,985","674,990","165,114",24.46,24.46
6768,우리이앤엘(주),153490,10-Dec,"115,258","30,649","115,262","30,650",26.59,433451.91
6769,우리이앤엘(주),153490,13-Dec,"252,385","104,155","267,497","92,360",34.53,34.53
6770,우리이앤엘(주),153490,14-Dec,"250,847","103,809","230,118","85,744",37.26,37.26
6771,우리이앤엘(주),153490,15-Dec,"198,699","104,582","195,977","82,793",42.25,42.25
6772,우리이앤엘(주),153490,16-Dec,"201,602","108,894","178,848","83,934",46.93,46.93
6773,우리이앤엘(주),153490,17-Dec,"134,317","71,631","128,015","54,047",42.22,42.22
6774,우리이앤엘(주),153490,18-Dec,"138,505","71,768","122,849","56,097",45.66,45.66
6775,우리이앤엘(주),153490,19-Dec,"111,709","72,090","98,004","61,049",62.29,62.29
6776,우림피티에스(주),101170,10-Dec,"85,107","64,783","85,366","64,985",76.12,112147.39
6777,우수AMS(주),66590,10-Dec,"95,096","25,172","130,386","26,746",26.47,492578.54
6778,우원개발(주),46940,10-Dec,"91,913","43,383","105,234","46,984",47.2,222953.06
6779,우진비앤지(주),18620,10-Dec,"26,404","17,301",,,65.52,0
6780,우진비앤지(주),18620,11-Dec,"25,805","17,740",,,68.75,68.75
6781,우진비앤지(주),18620,12-Dec,"26,176","18,556",,,70.89,70.89
6782,우진비앤지(주),18620,13-Dec,"27,387","18,991",,,69.34,69.34
6783,우진비앤지(주),18620,14-Dec,"29,062","20,672",,,71.13,71.13
6784,우진비앤지(주),18620,15-Dec,"42,241","21,904",,,51.85,51.85
6785,우진비앤지(주),18620,16-Dec,"58,146","22,138",,,38.07,38.07
6786,우진비앤지(주),18620,17-Dec,"60,638","23,039",,,37.99,37.99
6787,우진비앤지(주),18620,18-Dec,"47,193","27,513","60,049","26,513",44.15,44.15
6788,우진비앤지(주),18620,19-Dec,"58,381","28,348","85,132","38,703",45.46,45.46
6789,원풍물산(주),8290,10-Dec,"47,687","16,344",,,34.27,0
6790,원풍물산(주),8290,11-Dec,"50,320","20,269",,,40.28,40.28
6791,원풍물산(주),8290,12-Dec,"50,930","21,093",,,41.42,41.42
6792,원풍물산(주),8290,13-Dec,"54,912","22,676","55,571","22,131",39.82,39.82
6793,원풍물산(주),8290,14-Dec,"56,824","24,365","57,286","23,647",41.28,41.28
6794,원풍물산(주),8290,15-Dec,"46,812","28,220",,,60.28,60.28
6795,원풍물산(주),8290,16-Dec,"47,264","29,106",,,61.58,61.58
6796,원풍물산(주),8290,17-Dec,"47,000","30,207",,,64.27,64.27
6797,원풍물산(주),8290,18-Dec,"46,571","24,417",,,52.43,52.43
6798,원풍물산(주),8290,19-Dec,"64,046","45,553",,,71.13,71.13
6799,웰바이오텍(주),10600,10-Dec,"55,523","36,293","63,527","37,404",65.37,97187.05
6800,웰바이오텍(주),10600,11-Dec,"54,738","38,510","71,155","39,676",55.76,55.76
6801,웰바이오텍(주),10600,12-Dec,"50,026","36,545","61,814","36,040",58.3,58.3
6802,웰바이오텍(주),10600,13-Dec,"49,290","40,871","61,228","40,689",66.45,66.45
6803,웰바이오텍(주),10600,14-Dec,"54,129","39,540","61,253","35,121",57.34,57.34
6804,웰바이오텍(주),10600,15-Dec,"55,674","42,824","59,088","36,573",61.9,61.9
6805,웰바이오텍(주),10600,16-Dec,"59,870","44,458","59,865","33,858",56.56,56.56
6806,웰바이오텍(주),10600,17-Dec,"71,489","22,619","87,006","26,850",30.86,30.86
6807,웰바이오텍(주),10600,18-Dec,"97,449","73,186","111,158","76,402",68.73,68.73
6808,웰바이오텍(주),10600,19-Dec,"96,053","73,516","119,824","75,636",63.12,63.12
6809,웹케시(주),53580,10-Dec,,,,,#DIV/0!,#DIV/0!
6810,위즈코프(주),38620,10-Dec,"40,166","38,536","41,103","38,978",95.94,42841.58
6811,위즈코프(주),38620,11-Dec,"33,501","33,041","31,662","30,610",96.68,96.68
6812,위즈코프(주),38620,12-Dec,"34,099","33,611","32,196","31,042",96.42,96.42
6813,위즈코프(주),38620,13-Dec,"40,928","35,183","37,817","31,703",83.83,83.83
6814,위즈코프(주),38620,14-Dec,"41,793","35,904","37,767","31,676",83.87,83.87
6815,위즈코프(주),38620,15-Dec,"40,122","38,648","36,086","34,391",95.3,95.3
6816,위즈코프(주),38620,16-Dec,"43,512","41,668","43,739","38,407",87.81,87.81
6817,위즈코프(주),38620,17-Dec,"46,753","44,997","45,944","41,160",89.59,89.59
6818,위즈코프(주),38620,18-Dec,"44,046","42,546","44,699","40,523",90.66,90.66
6819,위즈코프(주),38620,19-Dec,"41,727","40,009","41,681","39,963",95.88,95.88
6820,유네코(주),64510,10-Dec,"35,332","21,522","34,579","20,769",60.91,56767.27
6821,유네코(주),64510,18-Dec,"76,981","16,197","83,117","18,126",21.81,21.81
6822,유네코(주),64510,19-Dec,"69,496","10,971","75,608","13,079",17.3,17.3
6823,유니셈(주),36200,10-Dec,"86,391","44,971","87,448","44,849",52.06,167990.93
6824,유니슨(주),18000,10-Dec,"378,679","88,831","453,544","100,802",23.46,1933419.51
6825,유니슨(주),18000,11-Dec,"321,768","63,595","330,845","95,342",28.82,28.82
6826,유니슨(주),18000,12-Dec,"334,331","135,018","332,366","133,472",40.16,40.16
6827,유니슨(주),18000,13-Dec,"290,984","61,407","291,120","61,633",21.17,21.17
6828,유니슨(주),18000,14-Dec,"314,119","50,483","307,340","46,995",15.29,15.29
6829,유니슨(주),18000,15-Dec,"246,537","52,611","237,813","41,401",17.41,17.41
6830,유니슨(주),18000,16-Dec,"248,928","34,233","239,821","28,969",12.08,12.08
6831,유니슨(주),18000,17-Dec,"289,504","67,737","266,962","44,797",16.78,16.78
6832,유니슨(주),18000,18-Dec,"259,148","102,026","229,658","72,019",31.36,31.36
6833,유니슨(주),18000,19-Dec,"248,356","84,531","236,353","71,195",30.12,30.12
6834,유니온머티리얼(주),47400,10-Dec,"120,142","81,776","120,142","81,776",68.07,176507.78
6835,유니퀘스트(주),77500,10-Dec,"129,396","88,627","136,583","95,375",68.49,199412.07
6836,유비벨록스(주),89850,10-Dec,"55,252","42,462","55,252","42,462",76.85,71894.48
6837,유비벨록스(주),89850,11-Dec,"87,860","53,784","88,204","53,805",61,61
6838,유비벨록스(주),89850,12-Dec,"108,365","69,406","109,614","69,002",62.95,62.95
6839,유비벨록스(주),89850,13-Dec,"120,184","67,843","122,722","68,639",55.93,55.93
6840,유비벨록스(주),89850,14-Dec,"109,663","66,381","110,788","66,065",59.63,59.63
6841,유비벨록스(주),89850,15-Dec,"109,141","71,001","119,703","66,193",55.3,55.3
6842,유비벨록스(주),89850,16-Dec,"115,552","81,355","124,996","73,582",58.87,58.87
6843,유비벨록스(주),89850,17-Dec,"115,448","64,043","126,997","67,585",53.22,53.22
6844,유비벨록스(주),89850,18-Dec,"102,942","43,237","289,458","170,232",58.81,58.81
6845,유비벨록스(주),89850,19-Dec,"86,404","42,780","291,876","182,681",62.59,62.59
6846,유성기업(주),2920,10-Dec,"240,679","162,787","279,392","186,433",67.64,413078.36
6847,유아이엘(주),49520,10-Dec,"127,542","107,420","143,415","105,769",84.22,170279.61
6848,유엔젤(주),72130,10-Dec,"91,402","81,809","94,043","82,363",89.5,105070.57
6849,유엔젤(주),72130,11-Dec,"90,897","81,184","91,345","80,733",88.38,88.38
6850,유엔젤(주),72130,12-Dec,"78,528","67,939","81,355","69,464",85.38,85.38
6851,유엔젤(주),72130,13-Dec,"71,871","64,474","72,643","64,341",88.57,88.57
6852,유엔젤(주),72130,14-Dec,"60,985","54,637","60,242","53,016",88.01,88.01
6853,유엔젤(주),72130,15-Dec,"61,317","54,289","62,111","52,707",84.86,84.86
6854,유엔젤(주),72130,16-Dec,"54,942","45,705","58,271","46,256",79.38,79.38
6855,유엔젤(주),72130,17-Dec,"49,615","39,156","51,218","39,810",77.73,77.73
6856,유엔젤(주),72130,18-Dec,"49,131","39,556","51,154","40,954",80.06,80.06
6857,유엔젤(주),72130,19-Dec,"44,418","35,636","46,198","35,447",76.73,76.73
6858,유진기업(주),23410,10-Dec,"1,461,470","533,709","1,529,267","539,049",36.52,4187633.79
6859,유진기업(주),23410,11-Dec,"1,510,824","460,831","1,632,838","510,577",31.27,31.27
6860,유진기업(주),23410,12-Dec,"1,107,351","532,031","1,221,358","528,570",43.28,43.28
6861,유진기업(주),23410,13-Dec,"1,017,010","516,957","1,238,424","585,191",47.25,47.25
6862,유진기업(주),23410,14-Dec,"1,013,035","587,069","1,242,357","574,689",46.26,46.26
6863,유진기업(주),23410,15-Dec,"1,111,323","592,558","1,384,478","592,786",42.82,42.82
6864,유진기업(주),23410,16-Dec,"1,271,252","648,780","1,519,603","647,996",42.64,42.64
6865,유진기업(주),23410,17-Dec,"1,438,478","727,901","3,677,274","726,067",19.74,19.74
6866,유진기업(주),23410,18-Dec,"1,506,385","766,618","4,135,331","780,194",18.87,18.87
6867,유진기업(주),23410,19-Dec,"1,444,274","779,040","4,527,888","791,395",17.48,17.48
6868,율촌화학(주),8730,10-Dec,"377,794","286,924",,,75.95,0
6869,이건산업(주),8250,10-Dec,"246,052","86,168","374,897","128,571",35.02,1070515.23
6870,이구산업(주),25820,10-Dec,"295,015","125,985",,,42.7,0
6871,이구산업(주),25820,11-Dec,"313,854","123,747",,,39.43,39.43
6872,이구산업(주),25820,12-Dec,"301,686","116,259",,,38.54,38.54
6873,이구산업(주),25820,13-Dec,"275,687","106,781",,,38.73,38.73
6874,이구산업(주),25820,14-Dec,"274,955","108,920",,,39.61,39.61
6875,이구산업(주),25820,15-Dec,"249,721","96,948",,,38.82,38.82
6876,이구산업(주),25820,16-Dec,"261,857","100,986",,,38.57,38.57
6877,이구산업(주),25820,17-Dec,"269,797","110,414",,,40.92,40.92
6878,이구산업(주),25820,18-Dec,"260,653","104,707",,,40.17,40.17
6879,이구산업(주),25820,19-Dec,"263,335","101,223",,,38.44,38.44
6880,이노시스(주),56090,10-Dec,,,,,#DIV/0!,#DIV/0!
6881,이노시스(주),56090,15-Dec,"77,423","62,846",,,81.17,81.17
6882,이노시스(주),56090,16-Dec,"69,980","62,940","66,162","59,067",89.28,89.28
6883,이노시스(주),56090,17-Dec,"81,686","59,536","79,079","54,292",68.66,68.66
6884,이노시스(주),56090,18-Dec,"78,757","43,977","74,861","39,200",52.36,52.36
6885,이노시스(주),56090,19-Dec,"70,115","38,412","71,081","37,988",53.44,53.44
6886,이니텍(주),53350,10-Dec,"76,878","62,345","144,551","85,162",81.1,178246.72
6887,이스트아시아홀딩스인베스트먼트리미티드,900110,10-Dec,,,"107,956","86,789",#DIV/0!,#DIV/0!
6888,이엠코리아(주),95190,10-Dec,"99,698","49,366","101,568","49,568",49.52,205123.5
6889,이엠코리아(주),95190,11-Dec,"125,418","51,114","127,080","50,491",39.73,39.73
6890,이엠코리아(주),95190,12-Dec,"130,054","58,593","132,046","58,136",44.03,44.03
6891,이엠코리아(주),95190,13-Dec,"139,496","59,110","142,532","59,825",41.97,41.97
6892,이엠코리아(주),95190,14-Dec,"162,658","60,871","168,213","63,118",37.52,37.52
6893,이엠코리아(주),95190,15-Dec,"160,345","58,214","167,258","62,231",37.21,37.21
6894,이엠코리아(주),95190,16-Dec,"152,292","55,586","174,638","59,311",33.96,33.96
6895,이엠코리아(주),95190,17-Dec,"169,524","78,165","197,029","78,127",39.65,39.65
6896,이엠코리아(주),95190,18-Dec,"158,898","92,039","181,941","87,061",47.85,47.85
6897,이엠코리아(주),95190,19-Dec,"175,960","90,286","185,095","75,412",40.74,40.74
6898,이연제약(주),102460,10-Dec,"123,572","86,284",,,69.82,0
6899,이원다이애그노믹스(주),245620,18-Dec,"53,287","51,048","75,102","51,503",68.58,68.58
6900,이원다이애그노믹스(주),245620,19-Dec,"68,793","46,736","96,400","47,812",49.6,49.6
6901,이원컴포텍(주),88290,10-Dec,"20,084","12,394","20,202","12,512",61.71,32736.56
6902,이원컴포텍(주),88290,11-Dec,"21,186","13,015","21,255","13,083",61.55,61.55
6903,이원컴포텍(주),88290,12-Dec,"20,071","12,869",,,64.12,64.12
6904,이원컴포텍(주),88290,13-Dec,"27,589","13,115","28,768","12,760",44.35,44.35
6905,이원컴포텍(주),88290,14-Dec,"27,633","11,847","30,970","11,511",37.17,37.17
6906,이원컴포텍(주),88290,15-Dec,"31,157","12,346","33,331","12,028",36.09,36.09
6907,이원컴포텍(주),88290,16-Dec,"23,519","9,725","27,917","9,725",34.84,34.84
6908,이원컴포텍(주),88290,17-Dec,"30,793","9,424","35,715","9,424",26.39,26.39
6909,이원컴포텍(주),88290,18-Dec,"28,579","7,399","32,774","8,531",26.03,26.03
6910,이원컴포텍(주),88290,19-Dec,"36,707","17,649","37,874","19,687",51.98,51.98
6911,이트론(주),96040,10-Dec,"28,026","24,359","29,577","25,124",86.92,34029.52
