,회사명,회계년도,거래소코드,매출원가율
4802,티에스이,13-Dec,131290,0.83 
4803,티에스이,14-Dec,131290,0.81 
4804,티에스이,15-Dec,131290,0.84 
4805,티에스이,16-Dec,131290,0.91 
4806,티에스이,17-Dec,131290,0.74 
4807,티에스이,18-Dec,131290,0.76 
4808,티에스이,19-Dec,131290,0.73 
4809,티에이치엔,11-Dec,19180,0.89 
4810,티에이치엔,12-Dec,19180,0.98 
4811,티에이치엔,13-Dec,19180,0.97 
4812,티에이치엔,14-Dec,19180,0.89 
4813,티에이치엔,15-Dec,19180,0.88 
4814,티에이치엔,16-Dec,19180,0.86 
4815,티에이치엔,17-Dec,19180,0.86 
4816,티에이치엔,18-Dec,19180,0.86 
4817,티에이치엔,19-Dec,19180,0.85 
4818,티엘아이,11-Dec,62860,0.79 
4819,티엘아이,12-Dec,62860,0.79 
4820,티엘아이,13-Dec,62860,0.86 
4821,티엘아이,14-Dec,62860,0.76 
4822,티엘아이,15-Dec,62860,0.79 
4823,티엘아이,16-Dec,62860,0.71 
4824,티엘아이,17-Dec,62860,0.74 
4825,티엘아이,18-Dec,62860,0.94 
4826,티엘아이,19-Dec,62860,0.74 
4827,티웨이항공,18-Dec,91810,0.85 
4828,티웨이항공,19-Dec,91810,0.93 
4829,티웨이홀딩스,11-Dec,4870,1.00 
4830,티웨이홀딩스,12-Dec,4870,1.00 
4831,티웨이홀딩스,13-Dec,4870,0.85 
4832,티웨이홀딩스,14-Dec,4870,0.86 
4833,티웨이홀딩스,15-Dec,4870,0.88 
4834,티웨이홀딩스,16-Dec,4870,0.87 
4835,티웨이홀딩스,17-Dec,4870,0.84 
4836,티웨이홀딩스,18-Dec,4870,0.85 
4837,티웨이홀딩스,19-Dec,4870,0.94 
4838,티케이케미칼,11-Dec,104480,0.93 
4839,티케이케미칼,12-Dec,104480,1.00 
4840,티케이케미칼,13-Dec,104480,1.00 
4841,티케이케미칼,14-Dec,104480,1.00 
4842,티케이케미칼,15-Dec,104480,1.00 
4843,티케이케미칼,16-Dec,104480,1.00 
4844,티케이케미칼,17-Dec,104480,1.00 
4845,티케이케미칼,18-Dec,104480,1.00 
4846,티케이케미칼,19-Dec,104480,0.94 
4847,티피씨,11-Dec,130740,1.00 
4848,티피씨,12-Dec,130740,1.00 
4849,티피씨,13-Dec,130740,1.00 
4850,티피씨,14-Dec,130740,1.00 
4851,티피씨,15-Dec,130740,1.00 
4852,티피씨,16-Dec,130740,0.83 
4853,티피씨,17-Dec,130740,0.86 
4854,티피씨,18-Dec,130740,0.82 
4855,티피씨,19-Dec,130740,0.81 
4856,티피씨메카트로닉스,14-Dec,48770,0.78 
4857,티피씨메카트로닉스,15-Dec,48770,0.78 
4858,티피씨메카트로닉스,16-Dec,48770,0.84 
4859,티피씨메카트로닉스,17-Dec,48770,0.79 
4860,티피씨메카트로닉스,18-Dec,48770,0.82 
4861,티피씨메카트로닉스,19-Dec,48770,0.84 
4862,파나진,11-Dec,46210,0.94 
4863,파나진,12-Dec,46210,1.00 
4864,파나진,13-Dec,46210,1.00 
4865,파나진,14-Dec,46210,1.00 
4866,파나진,15-Dec,46210,1.00 
4867,파나진,16-Dec,46210,1.00 
4868,파나진,17-Dec,46210,1.00 
4869,파나진,18-Dec,46210,1.00 
4870,파나진,19-Dec,46210,1.00 
4871,파라다이스,11-Dec,34230,0.74 
4872,파라다이스,12-Dec,34230,0.74 
4873,파라다이스,13-Dec,34230,0.70 
4874,파라다이스,14-Dec,34230,0.79 
4875,파라다이스,15-Dec,34230,0.80 
4876,파라다이스,16-Dec,34230,0.80 
4877,파라다이스,17-Dec,34230,0.89 
4878,파라다이스,18-Dec,34230,0.90 
4879,파라다이스,19-Dec,34230,0.86 
4880,파라텍,11-Dec,33540,0.90 
4881,파라텍,12-Dec,33540,0.90 
4882,파라텍,13-Dec,33540,0.88 
4883,파라텍,14-Dec,33540,0.90 
4884,파라텍,15-Dec,33540,0.92 
4885,파라텍,16-Dec,33540,0.93 
4886,파라텍,17-Dec,33540,0.92 
4887,파라텍,18-Dec,33540,0.94 
4888,파라텍,19-Dec,33540,1.20 
4889,파루,11-Dec,43200,1.12 
4890,파루,12-Dec,43200,0.88 
4891,파루,13-Dec,43200,0.79 
4892,파루,14-Dec,43200,0.69 
4893,파루,15-Dec,43200,0.67 
4894,파루,16-Dec,43200,0.66 
4895,파루,17-Dec,43200,1.05 
4896,파루,18-Dec,43200,1.22 
4897,파루,19-Dec,43200,0.78 
4898,파멥신,18-Dec,208340,0.86 
4899,파멥신,19-Dec,208340,#DIV/0!
4900,파버나인,14-Dec,177830,1.00 
4901,파버나인,15-Dec,177830,0.98 
4902,파버나인,16-Dec,177830,0.87 
4903,파버나인,17-Dec,177830,0.89 
4904,파버나인,18-Dec,177830,0.87 
4905,파버나인,19-Dec,177830,0.94 
4906,파수,13-Dec,150900,0.41 
4907,파수,14-Dec,150900,0.35 
4908,파수,15-Dec,150900,0.46 
4909,파수,16-Dec,150900,0.64 
4910,파수,17-Dec,150900,0.38 
4911,파수,18-Dec,150900,0.37 
4912,파수,19-Dec,150900,0.51 
4913,파워로직스,11-Dec,47310,0.99 
4914,파워로직스,12-Dec,47310,0.94 
4915,파워로직스,13-Dec,47310,0.95 
4916,파워로직스,14-Dec,47310,0.93 
4917,파워로직스,15-Dec,47310,0.92 
4918,파워로직스,16-Dec,47310,0.92 
4919,파워로직스,17-Dec,47310,0.92 
4920,파워로직스,18-Dec,47310,0.90 
4921,파워로직스,19-Dec,47310,0.90 
4922,파이오링크,13-Dec,170790,0.36 
4923,파이오링크,14-Dec,170790,0.39 
4924,파이오링크,15-Dec,170790,0.41 
4925,파이오링크,16-Dec,170790,0.53 
4926,파이오링크,17-Dec,170790,0.59 
4927,파이오링크,18-Dec,170790,1.00 
4928,파이오링크,19-Dec,170790,1.00 
4929,파인디앤씨,11-Dec,49120,0.98 
4930,파인디앤씨,12-Dec,49120,0.96 
4931,파인디앤씨,13-Dec,49120,0.97 
4932,파인디앤씨,14-Dec,49120,0.91 
4933,파인디앤씨,15-Dec,49120,0.91 
4934,파인디앤씨,16-Dec,49120,0.93 
4935,파인디앤씨,17-Dec,49120,0.96 
4936,파인디앤씨,18-Dec,49120,0.84 
4937,파인디앤씨,19-Dec,49120,0.90 
4938,파인디지털,11-Dec,38950,0.64 
4939,파인디지털,12-Dec,38950,0.60 
4940,파인디지털,13-Dec,38950,0.58 
4941,파인디지털,14-Dec,38950,0.57 
4942,파인디지털,15-Dec,38950,0.61 
4943,파인디지털,16-Dec,38950,0.64 
4944,파인디지털,17-Dec,38950,0.65 
4945,파인디지털,18-Dec,38950,0.67 
4946,파인디지털,19-Dec,38950,0.68 
4947,파인테크닉스,11-Dec,106240,0.82 
4948,파인테크닉스,12-Dec,106240,0.80 
4949,파인테크닉스,13-Dec,106240,0.87 
4950,파인테크닉스,14-Dec,106240,0.83 
4951,파인테크닉스,15-Dec,106240,0.85 
4952,파인테크닉스,16-Dec,106240,0.86 
4953,파인테크닉스,17-Dec,106240,0.97 
4954,파인테크닉스,18-Dec,106240,0.80 
4955,파인테크닉스,19-Dec,106240,0.88 
4956,파인텍,15-Dec,131760,0.86 
4957,파인텍,16-Dec,131760,0.94 
4958,파인텍,17-Dec,131760,0.84 
4959,파인텍,18-Dec,131760,0.84 
4960,파인텍,19-Dec,131760,0.79 
4961,파커스,11-Dec,65690,0.86 
4962,파커스,12-Dec,65690,0.87 
4963,파커스,13-Dec,65690,0.90 
4964,파커스,14-Dec,65690,0.87 
4965,파커스,15-Dec,65690,0.84 
4966,파커스,16-Dec,65690,0.82 
4967,파커스,17-Dec,65690,0.84 
4968,파커스,18-Dec,65690,0.88 
4969,파커스,19-Dec,65690,0.94 
4970,판타지오,11-Dec,32800,1.00 
4971,판타지오,12-Dec,32800,0.80 
4972,판타지오,13-Dec,32800,0.94 
4973,판타지오,14-Dec,32800,1.00 
4974,판타지오,15-Dec,32800,0.79 
4975,판타지오,16-Dec,32800,0.93 
4976,판타지오,17-Dec,32800,1.15 
4977,판타지오,18-Dec,32800,0.82 
4978,판타지오,19-Dec,32800,0.84 
4979,팜스코,11-Dec,36580,0.84 
4980,팜스코,12-Dec,36580,0.86 
4981,팜스코,13-Dec,36580,0.88 
4982,팜스코,14-Dec,36580,0.86 
4983,팜스코,15-Dec,36580,0.84 
4984,팜스코,16-Dec,36580,0.84 
4985,팜스코,17-Dec,36580,0.85 
4986,팜스코,18-Dec,36580,0.86 
4987,팜스코,19-Dec,36580,0.87 
4988,팜스토리,11-Dec,27710,0.91 
4989,팜스토리,12-Dec,27710,0.90 
4990,팜스토리,13-Dec,27710,0.91 
4991,팜스토리,14-Dec,27710,0.90 
4992,팜스토리,15-Dec,27710,0.89 
4993,팜스토리,16-Dec,27710,0.88 
4994,팜스토리,17-Dec,27710,0.88 
4995,팜스토리,18-Dec,27710,0.89 
4996,팜스토리,19-Dec,27710,0.89 
4997,팬스타엔터프라이즈,11-Dec,54300,0.94 
4998,팬스타엔터프라이즈,12-Dec,54300,0.81 
4999,팬스타엔터프라이즈,13-Dec,54300,1.00 
5000,팬스타엔터프라이즈,14-Dec,54300,1.00 
5001,팬스타엔터프라이즈,15-Dec,54300,1.00 
5002,팬스타엔터프라이즈,16-Dec,54300,1.00 
5003,팬스타엔터프라이즈,17-Dec,54300,1.00 
5004,팬스타엔터프라이즈,18-Dec,54300,1.00 
5005,팬스타엔터프라이즈,19-Dec,54300,1.00 
5006,팬엔터테인먼트,11-Dec,68050,0.91 
5007,팬엔터테인먼트,12-Dec,68050,0.88 
5008,팬엔터테인먼트,13-Dec,68050,0.91 
5009,팬엔터테인먼트,14-Dec,68050,0.92 
5010,팬엔터테인먼트,15-Dec,68050,1.08 
5011,팬엔터테인먼트,16-Dec,68050,0.88 
5012,팬엔터테인먼트,17-Dec,68050,0.97 
5013,팬엔터테인먼트,18-Dec,68050,0.85 
5014,팬엔터테인먼트,19-Dec,68050,0.91 
5015,팬젠,16-Dec,222110,1.00 
5016,팬젠,17-Dec,222110,1.00 
5017,팬젠,18-Dec,222110,1.00 
5018,팬젠,19-Dec,222110,1.00 
5019,펩트론,15-Dec,87010,1.00 
5020,펩트론,16-Dec,87010,1.00 
5021,펩트론,17-Dec,87010,1.00 
5022,펩트론,18-Dec,87010,1.00 
5023,펩트론,19-Dec,87010,1.00 
5024,포스코엠텍,11-Dec,9520,0.95 
5025,포스코엠텍,12-Dec,9520,0.96 
5026,포스코엠텍,13-Dec,9520,0.98 
5027,포스코엠텍,14-Dec,9520,0.97 
5028,포스코엠텍,15-Dec,9520,0.92 
5029,포스코엠텍,16-Dec,9520,0.90 
5030,포스코엠텍,17-Dec,9520,1.00 
5031,포스코엠텍,18-Dec,9520,1.00 
5032,포스코엠텍,19-Dec,9520,1.00 
5033,폴라리스오피스,11-Dec,41020,0.94 
5034,폴라리스오피스,12-Dec,41020,0.82 
5035,폴라리스오피스,13-Dec,41020,0.81 
5036,폴라리스오피스,14-Dec,41020,0.94 
5037,폴라리스오피스,15-Dec,41020,1.81 
5038,폴라리스오피스,16-Dec,41020,2.84 
5039,폴라리스오피스,17-Dec,41020,1.93 
5040,폴라리스오피스,18-Dec,41020,1.02 
5041,폴라리스오피스,19-Dec,41020,1.28 
5042,폴라리스우노,11-Dec,114630,1.00 
5043,폴라리스우노,12-Dec,114630,1.00 
5044,폴라리스우노,13-Dec,114630,1.00 
5045,폴라리스우노,14-Dec,114630,0.80 
5046,폴라리스우노,15-Dec,114630,0.75 
5047,폴라리스우노,16-Dec,114630,0.72 
5048,폴라리스우노,17-Dec,114630,0.78 
5049,폴라리스우노,18-Dec,114630,0.82 
5050,폴라리스우노,19-Dec,114630,0.82 
5051,푸른기술,11-Dec,94940,1.00 
5052,푸른기술,12-Dec,94940,0.74 
5053,푸른기술,13-Dec,94940,0.74 
5054,푸른기술,14-Dec,94940,1.00 
5055,푸른기술,15-Dec,94940,1.00 
5056,푸른기술,16-Dec,94940,1.00 
5057,푸른기술,17-Dec,94940,1.00 
5058,푸른기술,18-Dec,94940,0.77 
5059,푸른기술,19-Dec,94940,0.76 
5060,퓨쳐켐,16-Dec,220100,1.00 
5061,퓨쳐켐,17-Dec,220100,1.16 
5062,퓨쳐켐,18-Dec,220100,1.27 
5063,퓨쳐켐,19-Dec,220100,0.94 
5064,프리엠스,11-Dec,53160,0.76 
5065,프리엠스,12-Dec,53160,0.75 
5066,프리엠스,13-Dec,53160,0.74 
5067,프리엠스,14-Dec,53160,0.73 
5068,프리엠스,15-Dec,53160,0.71 
5069,프리엠스,16-Dec,53160,0.79 
5070,프리엠스,17-Dec,53160,0.82 
5071,프리엠스,18-Dec,53160,0.80 
5072,프리엠스,19-Dec,53160,0.82 
5073,플래스크,11-Dec,41590,1.00 
5074,플래스크,12-Dec,41590,1.00 
5075,플래스크,13-Dec,41590,1.00 
5076,플래스크,14-Dec,41590,1.00 
5077,플래스크,15-Dec,41590,0.96 
5078,플래스크,16-Dec,41590,0.91 
5079,플래스크,17-Dec,41590,0.93 
5080,플래스크,18-Dec,41590,0.92 
5081,플래스크,19-Dec,41590,0.90 
5082,플레이그램,11-Dec,9810,0.79 
5083,플레이그램,12-Dec,9810,0.83 
5084,플레이그램,13-Dec,9810,0.88 
5085,플레이그램,14-Dec,9810,0.91 
5086,플레이그램,15-Dec,9810,0.93 
5087,플레이그램,16-Dec,9810,0.97 
5088,플레이그램,17-Dec,9810,0.94 
5089,플레이그램,18-Dec,9810,0.95 
5090,플레이그램,19-Dec,9810,0.96 
5091,플레이위드,11-Dec,23770,0.11 
5092,플레이위드,12-Dec,23770,0.07 
5093,플레이위드,13-Dec,23770,0.08 
5094,플레이위드,14-Dec,23770,1.00 
5095,플레이위드,15-Dec,23770,1.00 
5096,플레이위드,16-Dec,23770,1.00 
5097,플레이위드,17-Dec,23770,1.00 
5098,플레이위드,18-Dec,23770,1.00 
5099,플레이위드,19-Dec,23770,1.00 
5100,피델릭스,11-Dec,32580,1.00 
5101,피델릭스,12-Dec,32580,0.87 
5102,피델릭스,13-Dec,32580,0.82 
5103,피델릭스,14-Dec,32580,0.86 
5104,피델릭스,15-Dec,32580,1.00 
5105,피델릭스,16-Dec,32580,1.00 
5106,피델릭스,17-Dec,32580,1.00 
5107,피델릭스,18-Dec,32580,1.00 
5108,피델릭스,19-Dec,32580,1.00 
5109,피씨디렉트,11-Dec,51380,1.00 
5110,피씨디렉트,12-Dec,51380,1.00 
5111,피씨디렉트,13-Dec,51380,1.00 
5112,피씨디렉트,14-Dec,51380,1.00 
5113,피씨디렉트,15-Dec,51380,1.00 
5114,피씨디렉트,16-Dec,51380,1.00 
5115,피씨디렉트,17-Dec,51380,1.00 
5116,피씨디렉트,18-Dec,51380,1.00 
5117,피씨디렉트,19-Dec,51380,1.00 
5118,피에스엠씨,11-Dec,24850,1.05 
5119,피에스엠씨,12-Dec,24850,0.93 
5120,피에스엠씨,13-Dec,24850,0.93 
5121,피에스엠씨,14-Dec,24850,0.97 
5122,피에스엠씨,15-Dec,24850,1.08 
5123,피에스엠씨,16-Dec,24850,1.07 
5124,피에이치씨,11-Dec,57880,0.81 
5125,피에이치씨,12-Dec,57880,0.93 
5126,피에이치씨,13-Dec,57880,0.72 
5127,피에이치씨,14-Dec,57880,1.78 
5128,피에이치씨,15-Dec,57880,0.98 
5129,피에이치씨,16-Dec,57880,0.73 
5130,피에이치씨,17-Dec,57880,1.02 
5131,피에이치씨,18-Dec,57880,0.80 
5132,피에이치씨,19-Dec,57880,0.85 
5133,피엔티,12-Dec,137400,0.80 
5134,피엔티,13-Dec,137400,0.88 
5135,피엔티,14-Dec,137400,0.83 
5136,피엔티,15-Dec,137400,0.89 
5137,피엔티,16-Dec,137400,0.79 
5138,피엔티,17-Dec,137400,0.84 
5139,피엔티,18-Dec,137400,0.93 
5140,피엔티,19-Dec,137400,0.90 
5141,피엔풍년,11-Dec,24940,1.00 
5142,피엔풍년,12-Dec,24940,1.00 
5143,피엔풍년,13-Dec,24940,1.00 
5144,피엔풍년,14-Dec,24940,1.00 
5145,피엔풍년,15-Dec,24940,1.00 
5146,피엔풍년,16-Dec,24940,1.00 
5147,피엔풍년,17-Dec,24940,1.00 
5148,피엔풍년,18-Dec,24940,1.00 
5149,피엔풍년,19-Dec,24940,1.00 
5150,픽셀플러스,15-Dec,87600,0.73 
5151,픽셀플러스,16-Dec,87600,1.00 
5152,픽셀플러스,17-Dec,87600,1.00 
5153,픽셀플러스,18-Dec,87600,1.00 
5154,픽셀플러스,19-Dec,87600,1.00 
5155,필옵틱스,17-Dec,161580,0.86 
5156,필옵틱스,18-Dec,161580,1.07 
5157,필옵틱스,19-Dec,161580,0.90 
5158,하나투어,11-Dec,39130,0.91 
5159,하나투어,12-Dec,39130,0.87 
5160,하나투어,13-Dec,39130,0.89 
5161,하나투어,14-Dec,39130,0.90 
5162,하나투어,15-Dec,39130,0.90 
5163,하나투어,16-Dec,39130,0.96 
5164,하나투어,17-Dec,39130,1.12 
5165,하나투어,18-Dec,39130,0.97 
5166,하나투어,19-Dec,39130,0.99 
5167,하림,11-Dec,136480,1.00 
5168,하림,12-Dec,136480,1.00 
5169,하림,13-Dec,136480,1.00 
5170,하림,14-Dec,136480,0.85 
5171,하림,15-Dec,136480,0.83 
5172,하림,16-Dec,136480,0.81 
5173,하림,17-Dec,136480,0.82 
5174,하림,18-Dec,136480,0.84 
5175,하림,19-Dec,136480,0.89 
5176,하이로닉,14-Dec,149980,1.00 
5177,하이로닉,15-Dec,149980,0.33 
5178,하이로닉,16-Dec,149980,0.36 
5179,하이로닉,17-Dec,149980,0.35 
5180,하이로닉,18-Dec,149980,0.41 
5181,하이로닉,19-Dec,149980,0.40 
5182,하이소닉,11-Dec,106080,0.91 
5183,하이소닉,12-Dec,106080,0.77 
5184,하이소닉,13-Dec,106080,0.99 
5185,하이소닉,14-Dec,106080,1.02 
5186,하이소닉,15-Dec,106080,0.89 
5187,하이소닉,16-Dec,106080,1.00 
5188,하이소닉,17-Dec,106080,0.92 
5189,하이소닉,18-Dec,106080,1.07 
5190,하이소닉,19-Dec,106080,1.21 
5191,하이스틸,11-Dec,71090,1.00 
5192,하이스틸,12-Dec,71090,1.00 
5193,하이스틸,13-Dec,71090,1.00 
5194,하이스틸,14-Dec,71090,1.00 
5195,하이스틸,15-Dec,71090,1.00 
5196,하이스틸,16-Dec,71090,1.00 
5197,하이스틸,17-Dec,71090,0.87 
5198,하이스틸,18-Dec,71090,0.97 
5199,하이스틸,19-Dec,71090,0.94 
5200,하이텍팜,11-Dec,106190,1.00 
5201,하이텍팜,12-Dec,106190,1.00 
5202,하이텍팜,13-Dec,106190,1.00 
5203,하이텍팜,14-Dec,106190,1.00 
5204,하이텍팜,15-Dec,106190,1.00 
5205,하이텍팜,16-Dec,106190,1.00 
5206,하이텍팜,17-Dec,106190,1.00 
5207,하이텍팜,18-Dec,106190,1.00 
5208,하이텍팜,19-Dec,106190,1.00 
5209,하츠,11-Dec,66130,1.00 
5210,하츠,12-Dec,66130,1.00 
5211,하츠,13-Dec,66130,1.00 
5212,하츠,14-Dec,66130,1.00 
5213,하츠,15-Dec,66130,1.00 
5214,하츠,16-Dec,66130,1.00 
5215,하츠,17-Dec,66130,1.00 
5216,하츠,18-Dec,66130,1.00 
5217,하츠,19-Dec,66130,1.00 
5218,한국전자홀딩스,11-Dec,6200,0.90 
5219,한국전자홀딩스,12-Dec,6200,0.96 
5220,한국전자홀딩스,13-Dec,6200,0.90 
5221,한국전자홀딩스,14-Dec,6200,0.89 
5222,한국전자홀딩스,15-Dec,6200,0.89 
5223,한국전자홀딩스,16-Dec,6200,0.89 
5224,한국전자홀딩스,17-Dec,6200,0.82 
5225,한국전자홀딩스,18-Dec,6200,0.81 
5226,한국전자홀딩스,19-Dec,6200,0.86 
5227,한국종합기술,11-Dec,23350,1.00 
5228,한국종합기술,12-Dec,23350,1.00 
5229,한국종합기술,13-Dec,23350,1.00 
5230,한국종합기술,14-Dec,23350,1.00 
5231,한국종합기술,15-Dec,23350,1.00 
5232,한국종합기술,16-Dec,23350,1.00 
5233,한국종합기술,17-Dec,23350,1.00 
5234,한국종합기술,18-Dec,23350,1.00 
5235,한국종합기술,19-Dec,23350,1.00 
5236,한국코퍼레이션,11-Dec,50540,0.85 
5237,한국코퍼레이션,12-Dec,50540,1.00 
5238,한국코퍼레이션,13-Dec,50540,0.89 
5239,한국코퍼레이션,14-Dec,50540,0.90 
5240,한국코퍼레이션,15-Dec,50540,0.92 
5241,한국코퍼레이션,16-Dec,50540,0.90 
5242,한국코퍼레이션,17-Dec,50540,0.92 
5243,한국코퍼레이션,18-Dec,50540,0.94 
5244,한국코퍼레이션,19-Dec,50540,0.94 
5245,한국테크놀로지,11-Dec,53590,0.73 
5246,한국테크놀로지,12-Dec,53590,1.00 
5247,한국테크놀로지,13-Dec,53590,1.00 
5248,한국테크놀로지,14-Dec,53590,1.00 
5249,한국테크놀로지,15-Dec,53590,1.00 
5250,한국테크놀로지,16-Dec,53590,1.00 
5251,한국테크놀로지,17-Dec,53590,1.00 
5252,한국테크놀로지,18-Dec,53590,1.00 
5253,한국테크놀로지,19-Dec,53590,0.92 
5254,한국특강,11-Dec,7280,1.00 
5255,한국특강,12-Dec,7280,1.00 
5256,한국특강,13-Dec,7280,1.00 
5257,한국특강,14-Dec,7280,1.00 
5258,한국특강,15-Dec,7280,1.00 
5259,한국특강,16-Dec,7280,1.00 
5260,한국특강,17-Dec,7280,1.00 
5261,한국특강,18-Dec,7280,1.00 
5262,한국특강,19-Dec,7280,1.00 
5263,한국팩키지,11-Dec,37230,1.00 
5264,한국팩키지,12-Dec,37230,1.00 
5265,한국팩키지,13-Dec,37230,1.00 
5266,한국팩키지,14-Dec,37230,1.00 
5267,한국팩키지,15-Dec,37230,1.00 
5268,한국팩키지,16-Dec,37230,1.00 
5269,한국팩키지,17-Dec,37230,1.00 
5270,한국팩키지,18-Dec,37230,1.00 
5271,한국팩키지,19-Dec,37230,1.00 
5272,한국화장품제조,11-Dec,3350,1.00 
5273,한국화장품제조,12-Dec,3350,1.00 
5274,한국화장품제조,13-Dec,3350,1.00 
5275,한국화장품제조,14-Dec,3350,1.00 
5276,한국화장품제조,15-Dec,3350,1.00 
5277,한국화장품제조,16-Dec,3350,1.00 
5278,한국화장품제조,17-Dec,3350,1.00 
5279,한국화장품제조,18-Dec,3350,1.00 
5280,한국화장품제조,19-Dec,3350,1.00 
5281,한독,11-Dec,2390,0.63 
5282,한독,12-Dec,2390,0.68 
5283,한독,13-Dec,2390,0.70 
5284,한독,14-Dec,2390,1.00 
5285,한독,15-Dec,2390,0.66 
5286,한독,16-Dec,2390,0.68 
5287,한독,17-Dec,2390,0.68 
5288,한독,18-Dec,2390,0.65 
5289,한독,19-Dec,2390,0.65 
5290,한라,11-Dec,14790,0.90 
5291,한라,12-Dec,14790,0.93 
5292,한라,13-Dec,14790,0.96 
5293,한라,14-Dec,14790,0.89 
5294,한라,15-Dec,14790,0.88 
5295,한라,16-Dec,14790,0.86 
5296,한라,17-Dec,14790,0.85 
5297,한라,18-Dec,14790,0.87 
5298,한라,19-Dec,14790,0.87 
5299,한빛소프트,11-Dec,47080,0.61 
5300,한빛소프트,12-Dec,47080,0.57 
5301,한빛소프트,13-Dec,47080,0.54 
5302,한빛소프트,14-Dec,47080,0.56 
5303,한빛소프트,15-Dec,47080,0.60 
5304,한빛소프트,16-Dec,47080,0.75 
5305,한빛소프트,17-Dec,47080,0.70 
5306,한빛소프트,18-Dec,47080,0.68 
5307,한빛소프트,19-Dec,47080,0.73 
5308,한솔홈데코,11-Dec,25750,0.88 
5309,한솔홈데코,12-Dec,25750,0.86 
5310,한솔홈데코,13-Dec,25750,0.87 
5311,한솔홈데코,14-Dec,25750,0.88 
5312,한솔홈데코,15-Dec,25750,0.86 
5313,한솔홈데코,16-Dec,25750,0.83 
5314,한솔홈데코,17-Dec,25750,0.83 
5315,한솔홈데코,18-Dec,25750,0.86 
5316,한솔홈데코,19-Dec,25750,0.88 
5317,한진,11-Dec,2320,0.95 
5318,한진,12-Dec,2320,0.94 
5319,한진,13-Dec,2320,0.94 
5320,한진,14-Dec,2320,0.93 
5321,한진,15-Dec,2320,0.94 
5322,한진,16-Dec,2320,0.95 
5323,한진,17-Dec,2320,0.95 
5324,한진,18-Dec,2320,0.94 
5325,한진,19-Dec,2320,0.92 
5326,한진중공업홀딩스,11-Dec,3480,0.89 
5327,한진중공업홀딩스,12-Dec,3480,0.90 
5328,한진중공업홀딩스,13-Dec,3480,0.91 
5329,한진중공업홀딩스,14-Dec,3480,0.93 
5330,한진중공업홀딩스,15-Dec,3480,0.92 
5331,한진중공업홀딩스,16-Dec,3480,0.86 
5332,한진중공업홀딩스,17-Dec,3480,0.89 
5333,한진중공업홀딩스,18-Dec,3480,0.88 
5334,한진중공업홀딩스,19-Dec,3480,0.87 
5335,한진칼,13-Dec,180640,0.78 
5336,한진칼,14-Dec,180640,0.77 
5337,한진칼,15-Dec,180640,0.78 
5338,한진칼,16-Dec,180640,0.81 
5339,한진칼,17-Dec,180640,0.81 
5340,한진칼,18-Dec,180640,0.80 
5341,한진칼,19-Dec,180640,0.89 
5342,한창,11-Dec,5110,0.77 
5343,한창,12-Dec,5110,0.66 
5344,한창,13-Dec,5110,0.51 
5345,한창,14-Dec,5110,0.38 
5346,한창,15-Dec,5110,0.60 
5347,한창,16-Dec,5110,0.75 
5348,한창,17-Dec,5110,0.83 
5349,한창,18-Dec,5110,0.81 
5350,한창,19-Dec,5110,0.73 
5351,한창바이오텍,11-Dec,43090,0.85 
5352,한창바이오텍,12-Dec,43090,0.80 
5353,한창바이오텍,13-Dec,43090,0.81 
5354,한창바이오텍,14-Dec,43090,0.81 
5355,한창바이오텍,15-Dec,43090,1.00 
5356,한창바이오텍,16-Dec,43090,1.00 
5357,한창바이오텍,17-Dec,43090,1.00 
5358,한창바이오텍,18-Dec,43090,1.00 
5359,한창바이오텍,19-Dec,43090,1.00 
5360,한창제지,11-Dec,9460,1.00 
5361,한창제지,12-Dec,9460,1.00 
5362,한창제지,13-Dec,9460,1.00 
5363,한창제지,14-Dec,9460,1.00 
5364,한창제지,15-Dec,9460,1.00 
5365,한창제지,16-Dec,9460,1.00 
5366,한창제지,17-Dec,9460,1.00 
5367,한창제지,18-Dec,9460,1.00 
