회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
에이테크솔루션(주),71670,11-Dec,195329177,169353021,
에이테크솔루션(주),71670,12-Dec,200144659,188384400,
에이테크솔루션(주),71670,13-Dec,203827570,188910645,
에이테크솔루션(주),71670,14-Dec,217286673,196227739,
에이테크솔루션(주),71670,15-Dec,179934202,167092356,
에이테크솔루션(주),71670,16-Dec,229079838,206176167,
에이테크솔루션(주),71670,17-Dec,212932770,195554087,
에이테크솔루션(주),71670,18-Dec,193979393,175940957,
에이테크솔루션(주),71670,19-Dec,228200653,205919012,
에이프로젠제약(주),3060,10-Sep,58653917,26074289,
에이프로젠제약(주),3060,11-Dec,50122955,25355645,
에이프로젠제약(주),3060,12-Dec,33769678,23419498,
에이프로젠제약(주),3060,13-Dec,29543262,21107910,
에이프로젠제약(주),3060,14-Dec,33092222,22235831,
에이프로젠제약(주),3060,15-Dec,40324275,25241490,
에이프로젠제약(주),3060,16-Dec,44122493,25497338,
에이프로젠제약(주),3060,17-Dec,46100952,27269769,
에이프로젠제약(주),3060,18-Dec,45395389,26614620,
에이프로젠제약(주),3060,19-Dec,50903821,30345342,
에이피시스템(주),265520,17-Dec,962422667,900346559,
에이피시스템(주),265520,18-Dec,714239793,613068541,
에이피시스템(주),265520,19-Dec,462077779,389455739,
에이피에스홀딩스(주),54620,10-Dec,134453900,115137268,
에이피에스홀딩스(주),54620,11-Dec,224720261,177429752,
에이피에스홀딩스(주),54620,12-Dec,217495659,179732880,
에이피에스홀딩스(주),54620,13-Dec,254086979,208817079,
에이피에스홀딩스(주),54620,14-Dec,175386050,149129314,
에이피에스홀딩스(주),54620,15-Dec,293175235,253319135,
에이피에스홀딩스(주),54620,16-Dec,554987947,478403069,
에이피에스홀딩스(주),54620,17-Dec,87934027,70526330,
에이피에스홀딩스(주),54620,18-Dec,28416310,15855201,
에이피에스홀딩스(주),54620,19-Dec,23151386,14685532,
에이피위성(주),211270,16-Dec,,,
에이피위성(주),211270,17-Dec,,,
에이피위성(주),211270,18-Dec,,,
에이피위성(주),211270,19-Dec,,,
에이피티씨(주),89970,18-Dec,,,
에이피티씨(주),89970,19-Dec,59326131,33149501,
에코바이오홀딩스(주),38870,10-Dec,40619138,16536489,
에코바이오홀딩스(주),38870,11-Dec,42197853,29857763,
에코바이오홀딩스(주),38870,12-Dec,56466457,42787423,
에코바이오홀딩스(주),38870,13-Dec,42903260,28624639,
에코바이오홀딩스(주),38870,14-Dec,29121265,8620239,
에코바이오홀딩스(주),38870,15-Dec,38256653,16905272,
에코바이오홀딩스(주),38870,16-Dec,18971810,14576305,
에코바이오홀딩스(주),38870,17-Dec,31671940,25726155,
에코바이오홀딩스(주),38870,18-Dec,21982008,15518056,
에코바이오홀딩스(주),38870,19-Dec,17268700,12688371,
에코캡(주),128540,18-Dec,76493497,63684156,
에코캡(주),128540,19-Dec,66939883,54154393,
에코플라스틱(주),38110,10-Dec,450147762,433409234,
에코플라스틱(주),38110,11-Dec,724150067,689687100,
에코플라스틱(주),38110,12-Dec,832053560,795345147,
에코플라스틱(주),38110,13-Dec,968193889,917881386,
에코플라스틱(주),38110,14-Dec,1075933447,1026579027,
에코플라스틱(주),38110,15-Dec,1140340644,1088935987,
에코플라스틱(주),38110,16-Dec,1093090039,1043763887,
에코플라스틱(주),38110,17-Dec,1042561059,1007079249,
에코플라스틱(주),38110,18-Dec,1084278617,1046087179,
에코플라스틱(주),38110,19-Dec,1216291299,1163629227,
에프엔에스테크(주),83500,17-Dec,,,
에프엔에스테크(주),83500,18-Dec,,,
에프엔에스테크(주),83500,19-Dec,,,
엑스큐어(주),70300,10-Dec,,,
엑스큐어(주),70300,11-Dec,,,
엑스큐어(주),70300,12-Dec,,,
엑스큐어(주),70300,13-Dec,,,
엑스큐어(주),70300,14-Dec,,,
엑스큐어(주),70300,15-Dec,,,
엑스큐어(주),70300,16-Dec,,,
엑스큐어(주),70300,17-Dec,,,
엑스큐어(주),70300,18-Dec,,,
엑스큐어(주),70300,19-Dec,,,
엔브이에이치코리아(주),67570,13-Dec,486361336,425948977,
엔브이에이치코리아(주),67570,14-Dec,506340253,454092268,
엔브이에이치코리아(주),67570,15-Dec,532518739,480414745,
엔브이에이치코리아(주),67570,16-Dec,569698032,509230847,
엔브이에이치코리아(주),67570,17-Dec,551664722,496223209,
엔브이에이치코리아(주),67570,18-Dec,621979857,567384140,
엔브이에이치코리아(주),67570,19-Dec,826287783,730686395,
엔시트론(주),101400,10-Dec,44731326,32634309,
엔시트론(주),101400,11-Dec,47626709,33644075,
엔시트론(주),101400,12-Dec,49337989,36954406,
엔시트론(주),101400,13-Dec,40043605,33950588,
엔시트론(주),101400,14-Dec,63153576,53833092,
엔시트론(주),101400,15-Dec,56500755,48627290,
엔시트론(주),101400,16-Dec,41788369,32436821,
엔시트론(주),101400,17-Dec,26252729,22284760,
엔시트론(주),101400,18-Dec,16271102,16059254,
엔시트론(주),101400,19-Dec,10936917,9172386,
엔에이치엔(주),181710,13-Dec,265348549,0,
엔에이치엔(주),181710,14-Dec,556862537,0,
엔에이치엔(주),181710,15-Dec,644602503,0,
엔에이치엔(주),181710,16-Dec,856420458,0,
엔에이치엔(주),181710,17-Dec,909115708,0,
엔에이치엔(주),181710,18-Dec,1264567758,0,
엔에이치엔(주),181710,19-Dec,1488596661,0,
엔에이치엔한국사이버결제(주),60250,10-Dec,83198414,69658531,
엔에이치엔한국사이버결제(주),60250,11-Dec,113581461,96356736,
엔에이치엔한국사이버결제(주),60250,12-Dec,132753702,114688304,
엔에이치엔한국사이버결제(주),60250,13-Dec,137142845,114788473,
엔에이치엔한국사이버결제(주),60250,14-Dec,153968266,127880587,
엔에이치엔한국사이버결제(주),60250,15-Dec,195466233,164375653,
엔에이치엔한국사이버결제(주),60250,16-Dec,272132528,238907995,
엔에이치엔한국사이버결제(주),60250,17-Dec,351989348,305069491,
엔에이치엔한국사이버결제(주),60250,18-Dec,432658309,380095635,
엔에이치엔한국사이버결제(주),60250,19-Dec,469897622,402153188,
엔피씨(주),4250,10-Dec,222582761,187094886,
엔피씨(주),4250,11-Dec,271003561,228175365,
엔피씨(주),4250,12-Dec,280164147,233411179,
엔피씨(주),4250,13-Dec,323743045,273657406,
엔피씨(주),4250,14-Dec,337771474,288618254,
엔피씨(주),4250,15-Dec,376543632,320069459,
엔피씨(주),4250,16-Dec,377902987,323387528,
엔피씨(주),4250,17-Dec,386317373,331222538,
엔피씨(주),4250,18-Dec,414890304,359091588,
엔피씨(주),4250,19-Dec,454467519,390541343,
엘브이엠씨홀딩스(주),900140,10-Dec,118695346,94176273,
엘브이엠씨홀딩스(주),900140,11-Dec,193264742,153465240,
엘브이엠씨홀딩스(주),900140,12-Dec,275939920,221987006,
엘브이엠씨홀딩스(주),900140,13-Dec,334456687,266158589,
엘브이엠씨홀딩스(주),900140,14-Dec,379952186,299399608,
엘브이엠씨홀딩스(주),900140,15-Dec,444547386,353496287,
엘브이엠씨홀딩스(주),900140,16-Dec,392328512,314241638,
엘브이엠씨홀딩스(주),900140,17-Dec,333249864,283926447,
엘브이엠씨홀딩스(주),900140,18-Dec,294026499,289277400,
엘브이엠씨홀딩스(주),900140,19-Dec,363748596,337957942,
엘비세미콘(주),61970,11-Dec,,,
엘비세미콘(주),61970,12-Dec,,,
엘비세미콘(주),61970,13-Dec,,,
엘비세미콘(주),61970,14-Dec,,,
엘비세미콘(주),61970,15-Dec,,,
엘비세미콘(주),61970,16-Dec,,,
엘비세미콘(주),61970,17-Dec,,,
엘비세미콘(주),61970,18-Dec,275662171,229474165,
엘비세미콘(주),61970,19-Dec,390435695,315772914,
엘아이지넥스원(주),79550,15-Dec,1903704148,1679313363,
엘아이지넥스원(주),79550,16-Dec,1860784770,1664815705,
엘아이지넥스원(주),79550,17-Dec,1761316227,1617078373,
엘아이지넥스원(주),79550,18-Dec,,,
엘아이지넥스원(주),79550,19-Dec,1452651352,1314676677,
엘에스전선아시아(주),229640,16-Dec,345137250,309333691,
엘에스전선아시아(주),229640,17-Dec,403742016,365916616,
엘에스전선아시아(주),229640,18-Dec,441272165,405620151,
엘에스전선아시아(주),229640,19-Dec,520302893,472053748,
엘지디스플레이(주),34220,10-Dec,25511535000,21780880000,
엘지디스플레이(주),34220,11-Dec,24291289000,23081322000,
엘지디스플레이(주),34220,12-Dec,29429668000,26424756000,
엘지디스플레이(주),34220,13-Dec,27033035000,23524851000,
엘지디스플레이(주),34220,14-Dec,26455529000,22667134000,
엘지디스플레이(주),34220,15-Dec,28383884000,24069572000,
엘지디스플레이(주),34220,16-Dec,26504074000,22754270000,
엘지디스플레이(주),34220,17-Dec,27790216000,22424661000,
엘지디스플레이(주),34220,18-Dec,24336571000,21251305000,
엘지디스플레이(주),34220,19-Dec,23475567000,21607240000,
엘지전자(주),66570,10-Dec,55753804000,43723913000,
엘지전자(주),66570,11-Dec,54256585000,42057595000,
엘지전자(주),66570,12-Dec,50959978000,38652915000,
엘지전자(주),66570,13-Dec,58140376000,44720669000,
엘지전자(주),66570,14-Dec,59040767000,45299122000,
엘지전자(주),66570,15-Dec,56509008000,43635063000,
엘지전자(주),66570,16-Dec,55367033000,41630293000,
엘지전자(주),66570,17-Dec,61396284000,46737563000,
엘지전자(주),66570,18-Dec,61341664000,46260620000,
엘지전자(주),66570,19-Dec,62306175000,46970606000,
엘컴텍(주),37950,10-Dec,144692920,137096589,
엘컴텍(주),37950,11-Dec,164088488,162718020,
엘컴텍(주),37950,12-Dec,122177907,135643227,
엘컴텍(주),37950,13-Dec,48099294,63472100,
엘컴텍(주),37950,14-Dec,32513267,25135502,
엘컴텍(주),37950,15-Dec,62306127,47877308,
엘컴텍(주),37950,16-Dec,65552872,49934557,
엘컴텍(주),37950,17-Dec,50288126,38077517,
엘컴텍(주),37950,18-Dec,40154183,30743599,
엘컴텍(주),37950,19-Dec,46157406,33552966,
엘티씨(주),170920,13-Dec,,,
엘티씨(주),170920,14-Dec,83087263,61822978,
엘티씨(주),170920,15-Dec,76418861,53812962,
엘티씨(주),170920,16-Dec,71007818,56160473,
엘티씨(주),170920,17-Dec,65740789,49280122,
엘티씨(주),170920,18-Dec,96773496,75619353,
엘티씨(주),170920,19-Dec,92053188,67924761,
엠에프엠코리아(주),323230,19-Dec,,,
엠케이전자(주),33160,10-Dec,751512121,725430452,
엠케이전자(주),33160,11-Dec,752179425,724048807,
엠케이전자(주),33160,12-Dec,706188976,674481681,
엠케이전자(주),33160,13-Dec,568127674,539856714,
엠케이전자(주),33160,14-Dec,469589641,440956567,
엠케이전자(주),33160,15-Dec,453105966,393109064,
엠케이전자(주),33160,16-Dec,619601003,432073870,
엠케이전자(주),33160,17-Dec,686150840,489698120,
엠케이전자(주),33160,18-Dec,706474289,498350690,
엠케이전자(주),33160,19-Dec,731615145,584085631,
영보화학(주),14440,10-Dec,118817530,91898382,
영보화학(주),14440,11-Dec,130734860,102522899,
영보화학(주),14440,12-Dec,137821635,108436124,
영보화학(주),14440,13-Dec,163838811,128615428,
영보화학(주),14440,14-Dec,157432128,125978893,
영보화학(주),14440,15-Dec,157352294,118839031,
영보화학(주),14440,16-Dec,157803797,118278767,
영보화학(주),14440,17-Dec,164618163,128407863,
영보화학(주),14440,18-Dec,143915371,111846698,
영보화학(주),14440,19-Dec,131196068,99844719,
영신금속공업(주),7530,10-Dec,,,
영신금속공업(주),7530,11-Dec,,,
영신금속공업(주),7530,12-Dec,,,
영신금속공업(주),7530,13-Dec,110883218,91131759,
영신금속공업(주),7530,14-Dec,109865717,90132381,
영신금속공업(주),7530,15-Dec,111476755,88152950,
영신금속공업(주),7530,16-Dec,117251228,94161442,
영신금속공업(주),7530,17-Dec,117773188,100067642,
영신금속공업(주),7530,18-Dec,117473879,93749963,
영신금속공업(주),7530,19-Dec,119777966,97018457,
영진약품(주),3520,10-Dec,,,
영진약품(주),3520,11-Dec,,,
영진약품(주),3520,12-Dec,,,
영진약품(주),3520,13-Dec,,,
영진약품(주),3520,14-Dec,,,
영진약품(주),3520,15-Dec,,,
영진약품(주),3520,16-Dec,,,
영진약품(주),3520,17-Dec,,,
영진약품(주),3520,18-Dec,,,
영진약품(주),3520,19-Dec,,,
영풍정밀(주),36560,10-Dec,,,
영풍정밀(주),36560,11-Dec,,,
영풍정밀(주),36560,12-Dec,,,
영풍정밀(주),36560,13-Dec,,,
영풍정밀(주),36560,14-Dec,,,
영풍정밀(주),36560,15-Dec,,,
영풍정밀(주),36560,16-Dec,,,
영풍정밀(주),36560,17-Dec,,,
영풍정밀(주),36560,18-Dec,,,
영풍정밀(주),36560,19-Dec,,,
영풍제지(주),6740,10-Dec,,,
영풍제지(주),6740,11-Dec,,,
영풍제지(주),6740,12-Dec,,,
영풍제지(주),6740,13-Dec,,,
영풍제지(주),6740,14-Dec,,,
영풍제지(주),6740,15-Dec,,,
영풍제지(주),6740,16-Dec,,,
영풍제지(주),6740,17-Dec,,,
영풍제지(주),6740,18-Dec,,,
영풍제지(주),6740,19-Dec,99673570,80360756,
영화금속(주),12280,10-Dec,153699714,139071168,
영화금속(주),12280,11-Dec,179068372,161090117,
영화금속(주),12280,12-Dec,172058734,152145269,
영화금속(주),12280,13-Dec,165535387,148076210,
영화금속(주),12280,14-Dec,,,
영화금속(주),12280,15-Dec,,,
영화금속(주),12280,16-Dec,,,
영화금속(주),12280,17-Dec,,,
영화금속(주),12280,18-Dec,,,
영화금속(주),12280,19-Dec,,,
영화테크(주),265560,17-Dec,59152552,45439553,
영화테크(주),265560,18-Dec,53485071,43759290,
영화테크(주),265560,19-Dec,44565403,39307481,
예스이십사(주),53280,10-Dec,334834638,262263207,
예스이십사(주),53280,11-Dec,355286644,281251035,
예스이십사(주),53280,12-Dec,,,
예스이십사(주),53280,13-Dec,,,
예스이십사(주),53280,14-Dec,416000373,308259915,
예스이십사(주),53280,15-Dec,363119945,268728478,
예스이십사(주),53280,16-Dec,420980026,313813429,
예스이십사(주),53280,17-Dec,456800693,337264538,
예스이십사(주),53280,18-Dec,506443290,407174322,
예스이십사(주),53280,19-Dec,533022797,418676838,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,15-Dec,135381039,70457353,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,16-Dec,160577326,83125375,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,17-Dec,197713108,98525025,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,18-Dec,240003035,121159773,
오가닉티코스메틱스홀딩스컴퍼니리미티드,900300,19-Dec,299604920,154497295,
오로라월드(주),39830,10-Dec,91428267,47468395,
오로라월드(주),39830,11-Dec,92725508,44533011,
오로라월드(주),39830,12-Dec,101028234,51398712,
오로라월드(주),39830,13-Dec,119335376,61185897,
오로라월드(주),39830,14-Dec,122983285,62957917,
오로라월드(주),39830,15-Dec,122294932,59506825,
오로라월드(주),39830,16-Dec,143388139,75996550,
오로라월드(주),39830,17-Dec,143612127,74588724,
오로라월드(주),39830,18-Dec,146821883,78327171,
오로라월드(주),39830,19-Dec,157071565,85497424,
오상자이엘(주),53980,10-Dec,40834685,31696459,
오상자이엘(주),53980,11-Dec,41132662,31864061,
오상자이엘(주),53980,12-Dec,47346846,36398641,
오상자이엘(주),53980,13-Dec,51200780,39912943,
오상자이엘(주),53980,14-Dec,56961842,45735519,
오상자이엘(주),53980,15-Dec,57174842,47575463,
오상자이엘(주),53980,16-Dec,60762691,52540795,
오상자이엘(주),53980,17-Dec,66950982,58240561,
오상자이엘(주),53980,18-Dec,64710674,57862878,
오상자이엘(주),53980,19-Dec,74222347,67361654,
오성첨단소재(주),52420,10-Dec,181557697,139046638,
오성첨단소재(주),52420,11-Dec,198078356,167711608,
오성첨단소재(주),52420,12-Dec,104705410,127862918,
오성첨단소재(주),52420,13-Dec,134548449,143893169,
오성첨단소재(주),52420,14-Dec,116506713,127556393,
오성첨단소재(주),52420,15-Dec,50864464,43279348,
오성첨단소재(주),52420,16-Dec,44968625,39257608,
오성첨단소재(주),52420,17-Dec,44689681,36727880,
오성첨단소재(주),52420,18-Dec,44104349,38437104,
오성첨단소재(주),52420,19-Dec,66605461,58302053,
오션브릿지(주),241790,16-Dec,,,
오션브릿지(주),241790,17-Dec,56032967,41230606,
오션브릿지(주),241790,18-Dec,94181914,71111467,
오션브릿지(주),241790,19-Dec,75770273,56612763,
오스템임플란트(주),48260,10-Dec,147561625,67836988,
오스템임플란트(주),48260,11-Dec,170385492,69904079,
오스템임플란트(주),48260,12-Dec,198893647,78716393,
오스템임플란트(주),48260,13-Dec,215665154,84486763,
오스템임플란트(주),48260,14-Dec,235932741,99134587,
오스템임플란트(주),48260,15-Dec,277703306,115978556,
오스템임플란트(주),48260,16-Dec,344582038,141138940,
오스템임플란트(주),48260,17-Dec,397790874,165703487,
오스템임플란트(주),48260,18-Dec,460146867,201599558,
오스템임플란트(주),48260,19-Dec,565042601,245906017,
올리패스(주),244460,19-Dec,1705302,912667,
올릭스(주),226950,18-Dec,302000,0,
올릭스(주),226950,19-Dec,1130327,0,
옴니시스템(주),57540,10-Dec,47524572,36275193,
옴니시스템(주),57540,11-Dec,63077848,53631495,
옴니시스템(주),57540,12-Dec,49189217,43051222,
옴니시스템(주),57540,13-Dec,50456482,40774349,
옴니시스템(주),57540,14-Dec,73651608,57677466,
옴니시스템(주),57540,15-Dec,77760550,57420912,
옴니시스템(주),57540,16-Dec,69702655,54378806,
옴니시스템(주),57540,17-Dec,120638419,102252340,
옴니시스템(주),57540,18-Dec,114047082,95814807,
옴니시스템(주),57540,19-Dec,94031923,80428152,
옵티시스(주),109080,11-Dec,,,
옵티시스(주),109080,12-Dec,,,
옵티시스(주),109080,13-Dec,,,
옵티시스(주),109080,14-Dec,,,
옵티시스(주),109080,15-Dec,,,
옵티시스(주),109080,16-Dec,,,
옵티시스(주),109080,17-Dec,,,
옵티시스(주),109080,18-Dec,,,
옵티시스(주),109080,19-Dec,,,
와이더블유(주),51390,10-Dec,30928166,19100030,
와이더블유(주),51390,11-Dec,43662646,35607654,
와이더블유(주),51390,12-Dec,62429831,56701330,
와이더블유(주),51390,13-Dec,25706255,19844251,
와이더블유(주),51390,14-Dec,16646403,13094327,
와이더블유(주),51390,15-Dec,11248868,7528942,
와이더블유(주),51390,16-Dec,29520931,22331505,
와이더블유(주),51390,17-Dec,26435740,18565458,
와이더블유(주),51390,18-Dec,29376115,21597709,
와이더블유(주),51390,19-Dec,19220154,11721128,
와이아이케이(주),232140,15-Dec,,,
와이아이케이(주),232140,16-Dec,,,
와이아이케이(주),232140,17-Dec,150491664,117479271,
와이아이케이(주),232140,18-Dec,243159537,188102833,
와이아이케이(주),232140,19-Dec,49982617,32738260,
와이엠씨(주),155650,12-Dec,,,
와이엠씨(주),155650,13-Dec,47001688,34105732,
와이엠씨(주),155650,14-Dec,47214079,38922653,
와이엠씨(주),155650,15-Dec,53135861,43337560,
와이엠씨(주),155650,16-Dec,122808109,103691039,
와이엠씨(주),155650,17-Dec,154022566,123847949,
와이엠씨(주),155650,18-Dec,240874983,207710737,
와이엠씨(주),155650,19-Dec,167066128,160682075,
와이엠티(주),251370,17-Dec,69192110,41530614,
와이엠티(주),251370,18-Dec,72735869,44789774,
와이엠티(주),251370,19-Dec,95486219,58870550,
와토스코리아(주),79000,10-Dec,,,
와토스코리아(주),79000,11-Dec,,,
와토스코리아(주),79000,12-Dec,,,
와토스코리아(주),79000,13-Dec,,,
와토스코리아(주),79000,14-Dec,,,
와토스코리아(주),79000,15-Dec,,,
와토스코리아(주),79000,16-Dec,,,
와토스코리아(주),79000,17-Dec,,,
와토스코리아(주),79000,18-Dec,,,
와토스코리아(주),79000,19-Dec,,,
우리바이오(주),82850,10-Dec,208908195,178457969,
우리바이오(주),82850,11-Dec,339099174,284617664,
우리바이오(주),82850,12-Dec,628399497,582717285,
우리바이오(주),82850,13-Dec,1039767497,992746734,
우리바이오(주),82850,14-Dec,1305506567,1246012049,
우리바이오(주),82850,15-Dec,1869414245,1751136232,
우리바이오(주),82850,16-Dec,1533518881,1459041715,
우리바이오(주),82850,17-Dec,1474632347,1405695589,
우리바이오(주),82850,18-Dec,1279626989,1227500963,
우리바이오(주),82850,19-Dec,1672648383,1583333882,
우리산업(주),215360,15-Dec,196717325,168393174,
우리산업(주),215360,16-Dec,258789641,220707321,
우리산업(주),215360,17-Dec,279396173,239024768,
우리산업(주),215360,18-Dec,332788192,291101570,
우리산업(주),215360,19-Dec,318793341,279797467,
우리산업홀딩스(주),72470,10-Dec,164269303,136129839,
우리산업홀딩스(주),72470,11-Dec,200838433,170441562,
우리산업홀딩스(주),72470,12-Dec,243068130,206572355,
우리산업홀딩스(주),72470,13-Dec,290345923,242257698,
우리산업홀딩스(주),72470,14-Dec,313831921,260337376,
우리산업홀딩스(주),72470,15-Dec,225307248,185995113,
우리산업홀딩스(주),72470,16-Dec,320883363,262261139,
우리산업홀딩스(주),72470,17-Dec,332838238,277640862,
우리산업홀딩스(주),72470,18-Dec,387019864,333177054,
우리산업홀딩스(주),72470,19-Dec,378244799,329627344,
우리손에프앤지농업회사법인(주),73560,16-Dec,186697990,142166708,
우리손에프앤지농업회사법인(주),73560,17-Dec,209731269,150019815,
우리손에프앤지농업회사법인(주),73560,18-Dec,236789278,196581930,
우리손에프앤지농업회사법인(주),73560,19-Dec,225233901,194215408,
우리엔터프라이즈(주),37400,10-Dec,30431528,24534916,
우리엔터프라이즈(주),37400,11-Dec,33877306,27687066,
우리엔터프라이즈(주),37400,12-Dec,29141930,23117954,
우리엔터프라이즈(주),37400,13-Dec,1060411285,1007819070,
우리엔터프라이즈(주),37400,14-Dec,1327073033,1261064409,
우리엔터프라이즈(주),37400,15-Dec,1893541261,1770009362,
우리엔터프라이즈(주),37400,16-Dec,1563934952,1483827861,
우리엔터프라이즈(주),37400,17-Dec,1496166599,1419959743,
우리엔터프라이즈(주),37400,18-Dec,1302291027,1243633402,
우리엔터프라이즈(주),37400,19-Dec,1697725764,1602264562,
우리이앤엘(주),153490,13-Dec,256098908,250625430,
우리이앤엘(주),153490,14-Dec,197496456,178447623,
우리이앤엘(주),153490,15-Dec,189509627,164066495,
우리이앤엘(주),153490,16-Dec,147083679,121982924,
우리이앤엘(주),153490,17-Dec,158647596,139594046,
우리이앤엘(주),153490,18-Dec,142862234,119631489,
우리이앤엘(주),153490,19-Dec,133202816,114072258,
우림피티에스(주),101170,10-Dec,50269064,37900099,
우림피티에스(주),101170,11-Dec,70022261,54825791,
우림피티에스(주),101170,12-Dec,52729024,41417211,
우림피티에스(주),101170,13-Dec,57006665,47177801,
우림피티에스(주),101170,14-Dec,,,
우림피티에스(주),101170,15-Dec,,,
우림피티에스(주),101170,16-Dec,,,
우림피티에스(주),101170,17-Dec,,,
우림피티에스(주),101170,18-Dec,,,
우림피티에스(주),101170,19-Dec,,,
우수AMS(주),66590,10-Dec,160923475,145674027,
우수AMS(주),66590,11-Dec,201714828,188023977,
우수AMS(주),66590,12-Dec,188671084,172681207,
우수AMS(주),66590,13-Dec,208889824,191481191,
우수AMS(주),66590,14-Dec,218887280,201050891,
우수AMS(주),66590,15-Dec,230366254,210737908,
우수AMS(주),66590,16-Dec,241835491,219353533,
우수AMS(주),66590,17-Dec,228059906,206939997,
우수AMS(주),66590,18-Dec,244005777,220489307,
우수AMS(주),66590,19-Dec,252858383,228431400,
우원개발(주),46940,10-Dec,143701251,131848357,
우원개발(주),46940,11-Dec,129043606,120013198,
우원개발(주),46940,12-Dec,173481187,164551791,
우원개발(주),46940,13-Dec,192523735,185965105,
우원개발(주),46940,14-Dec,210111208,199151448,
우원개발(주),46940,15-Dec,253428631,231687752,
우원개발(주),46940,16-Dec,207133307,196005704,
우원개발(주),46940,17-Dec,183640678,169632731,
우원개발(주),46940,18-Dec,218641536,195112822,
우원개발(주),46940,19-Dec,290210341,255253256,
우진비앤지(주),18620,10-Dec,,,
우진비앤지(주),18620,11-Dec,,,
우진비앤지(주),18620,12-Dec,,,
우진비앤지(주),18620,13-Dec,,,
우진비앤지(주),18620,14-Dec,,,
우진비앤지(주),18620,15-Dec,,,
우진비앤지(주),18620,16-Dec,,,
우진비앤지(주),18620,17-Dec,,,
우진비앤지(주),18620,18-Dec,28130629,26437665,
우진비앤지(주),18620,19-Dec,29655800,21346547,
원텍(주),336570,19-Dec,,,
원풍물산(주),8290,10-Dec,,,
원풍물산(주),8290,11-Dec,,,
원풍물산(주),8290,12-Dec,,,
원풍물산(주),8290,13-Dec,47766868,17939111,
원풍물산(주),8290,14-Dec,47947042,18750305,
원풍물산(주),8290,15-Dec,,,
원풍물산(주),8290,16-Dec,,,
원풍물산(주),8290,17-Dec,,,
원풍물산(주),8290,18-Dec,,,
원풍물산(주),8290,19-Dec,,,
웰바이오텍(주),10600,10-Dec,86836584,75293570,
웰바이오텍(주),10600,11-Dec,119782625,105768693,
웰바이오텍(주),10600,12-Dec,136748153,121695092,
웰바이오텍(주),10600,13-Dec,137762428,124346498,
웰바이오텍(주),10600,14-Dec,119630044,109864004,
웰바이오텍(주),10600,15-Dec,112488077,101846448,
웰바이오텍(주),10600,16-Dec,85292459,77391290,
웰바이오텍(주),10600,17-Dec,70785771,68010352,
웰바이오텍(주),10600,18-Dec,73932352,70565580,
웰바이오텍(주),10600,19-Dec,83816106,74782031,
웹케시(주),53580,19-Dec,,,
위즈코프(주),38620,10-Dec,15803116,11058760,
위즈코프(주),38620,11-Dec,11225533,7900935,
위즈코프(주),38620,12-Dec,10386044,7452931,
위즈코프(주),38620,13-Dec,10595492,7103492,
위즈코프(주),38620,14-Dec,11091097,7381597,
위즈코프(주),38620,15-Dec,13863123,9571322,
위즈코프(주),38620,16-Dec,29645403,21512581,
위즈코프(주),38620,17-Dec,36272381,26828308,
위즈코프(주),38620,18-Dec,39602235,29663421,
위즈코프(주),38620,19-Dec,36756137,27658930,
윈텍(주),320000,19-Dec,,,
윙입푸드홀딩스,900340,18-Dec,96175443,56190618,
윙입푸드홀딩스,900340,19-Dec,111593709,70970701,
유네코(주),64510,18-Dec,14661966,11845393,
유네코(주),64510,19-Dec,18720579,13117647,
유니셈(주),36200,10-Dec,96148095,74052503,
유니셈(주),36200,11-Dec,78653054,59177542,
유니셈(주),36200,12-Dec,76673094,58229733,
유니셈(주),36200,13-Dec,77660080,58008714,
유니셈(주),36200,14-Dec,96456950,72686349,
유니셈(주),36200,15-Dec,109641190,76505530,
유니셈(주),36200,16-Dec,115417105,76179627,
유니셈(주),36200,17-Dec,209284354,141553058,
유니셈(주),36200,18-Dec,214304332,144535188,
유니셈(주),36200,19-Dec,179032324,110767231,
유니슨(주),18000,10-Dec,63031999,48540297,
유니슨(주),18000,11-Dec,66547161,64088848,
유니슨(주),18000,12-Dec,113870608,98634275,
유니슨(주),18000,13-Dec,40746103,51752518,
유니슨(주),18000,14-Dec,81980548,68998790,
유니슨(주),18000,15-Dec,118346511,102637471,
유니슨(주),18000,16-Dec,52519512,45064361,
유니슨(주),18000,17-Dec,186653299,153557535,
유니슨(주),18000,18-Dec,165234057,146539811,
유니슨(주),18000,19-Dec,75933109,72724048,
유니온머티리얼(주),47400,10-Dec,80447668,59383580,
유니온머티리얼(주),47400,11-Dec,89123064,68061111,
유니온머티리얼(주),47400,12-Dec,98469090,77430485,
유니온머티리얼(주),47400,13-Dec,98030267,77133967,
유니온머티리얼(주),47400,14-Dec,105740666,85819094,
유니온머티리얼(주),47400,15-Dec,106583823,85681255,
유니온머티리얼(주),47400,16-Dec,107248041,84987740,
유니온머티리얼(주),47400,17-Dec,109898285,93465851,
유니온머티리얼(주),47400,18-Dec,112336021,98568001,
유니온머티리얼(주),47400,19-Dec,109109285,91193001,
