,구분,코드,산업명,2011년.mid,2012년.mid,2013년.mid,2014년.mid,2015년.mid,2016년.mid,2017년.mid,2018년.mid,2019년.mid
190,(주)슈프리마에이치큐,94840,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
191,(주)스카이문스테크놀로지,33790,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
192,(주)시너지이노베이션,48870,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
193,(주)시노펙스,25320,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
194,(주)신도리코,29530,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
195,(주)신성이엔지,11930,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
196,(주)심텍,222800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
197,(주)심텍홀딩스,36710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
198,(주)쏠리드,50890,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
199,(주)씨에스,65770,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
200,(주)아나패스,123860,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
201,(주)아리온테크놀로지,58220,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
202,(주)아모그린텍,125210,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
203,(주)아모텍,52710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
204,(주)아미노로직스,74430,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
205,(주)아바텍,149950,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
206,(주)아센디오,12170,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
207,(주)아이디스,143160,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
208,(주)아이디스홀딩스,54800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
209,(주)아이앤씨테크놀로지,52860,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
210,(주)아이에스시,95340,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
211,(주)아이에이,38880,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
212,(주)아이윈플러스,123010,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
213,(주)아이컴포넌트,59100,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
214,(주)아이티엑스에이아이,99520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
215,(주)아이티엠반도체,84850,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
216,(주)아진엑스텍,59120,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
217,(주)알에프세미,96610,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
218,(주)알에프텍,61040,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
219,(주)알엔투테크놀로지,148250,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
220,(주)알파홀딩스,117670,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
221,(주)앤씨앤,92600,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
222,(주)에스디시스템,121890,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
223,(주)에스앤에스텍,101490,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
224,(주)에스에프에이반도체,36540,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
225,(주)에스엘바이오닉스,214310,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
226,(주)에이디테크놀로지,200710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
227,(주)에이루트,96690,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
228,(주)에이스테크놀로지,88800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
229,(주)에이엔피,15260,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
230,(주)에이텍,45660,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
231,(주)에이텍티앤,224110,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
232,(주)에이프로젠헬스케어앤게임즈,109960,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
233,(주)에프알텍,73540,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
234,(주)에프앤리퍼블릭,64090,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
235,(주)엑사이엔씨,54940,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
236,(주)엘디티,96870,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
237,(주)엘앤에프,66970,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
238,(주)엘엑스세미콘,108320,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
239,(주)엠씨넥스,97520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
240,(주)연이비앤티,90740,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
241,(주)오디텍,80520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
242,(주)오이솔루션,138080,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
243,(주)오킨스전자,80580,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
244,(주)와이솔,122990,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
245,(주)와이제이엠게임즈,193250,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
246,(주)와이투솔루션,11690,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
247,(주)우리넷,115440,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
248,(주)우리로,46970,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
249,(주)우주일렉트로닉스,65680,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
250,(주)월덱스,101160,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
251,(주)웨이브일렉트로닉스,95270,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
252,(주)윈팩,97800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
253,(주)유니온커뮤니티,203450,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
254,(주)유비쿼스,264450,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
255,(주)유비쿼스홀딩스,78070,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
256,(주)유씨아이,38340,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
257,(주)유아이디,69330,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
258,(주)유테크,178780,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
259,(주)유티아이,179900,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
260,(주)육일씨엔에쓰,191410,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
261,(주)이노와이어리스,73490,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
262,(주)이녹스,88390,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
263,(주)이녹스첨단소재,272290,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
264,(주)이라이콤,41520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
265,(주)이랜텍,54210,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
266,(주)이미지스테크놀로지,115610,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
267,(주)이브이첨단소재,131400,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
268,(주)이수페타시스,7660,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
269,(주)이아이디,93230,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
270,(주)이엔코퍼레이션,66980,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
271,(주)이엠앤아이,83470,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
272,(주)이엠텍,91120,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
273,(주)인지디스플레이,37330,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
274,(주)인콘,83640,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
275,(주)인터엠,17250,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
276,(주)인터플렉스,51370,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
277,(주)인텔리안테크놀로지스,189300,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
278,(주)인포마크,175140,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
279,(주)일야,58450,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
280,(주)장원테크,174880,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
281,(주)제넨바이오,72520,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
282,(주)제주반도체,80220,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
283,(주)주연테크,44380,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
284,(주)중앙디앤엠,51980,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
285,(주)캠시스,50110,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
286,(주)케스피온,79190,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
287,(주)케이에이치바텍,60720,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
288,(주)케이에이치필룩스,33180,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
289,(주)케이엠더블유,32500,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
290,(주)케이이씨,92220,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
291,(주)켐트로닉스,89010,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
292,(주)코리아써키트,7810,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
293,(주)코맥스,36690,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
294,(주)코스나인,82660,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
295,(주)코스온,69110,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
296,(주)코원플레이,56000,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
297,(주)코콤,15710,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
298,(주)코텍,52330,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
299,(주)큐에스아이,66310,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
300,(주)클라우드에어,36170,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
301,(주)타이거일렉,219130,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
302,(주)탑코미디어,134580,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
303,(주)텔레칩스,54450,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
304,(주)텔레필드,91440,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
305,(주)텔콘알에프제약,200230,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
306,(주)토비스,51360,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
307,(주)티엘아이,62860,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
308,(주)파버나인,177830,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
309,(주)파이오링크,170790,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
310,(주)파인디앤씨,49120,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
311,(주)파인디지털,38950,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
312,(주)파인테크닉스,106240,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
313,(주)파인텍,131760,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
314,(주)파트론,91700,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
315,(주)판타지오,32800,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
316,(주)푸른기술,94940,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",78.63,79.75,81.65,81.58,81.36,82.3,81.2,81.97,81.8
