,회사명,회계년도,거래소코드_x,매출원가율,매출원가감소율,산업중간값,산업중간값여부,감소율여부,매출원가감소율여부
5450,윈팩,13-Dec,97800,1,0,81.65,0,0,0
5451,윈팩,14-Dec,97800,1,0,81.58,0,0,0
5452,윈팩,15-Dec,97800,1,0,81.36,0,0,0
5453,윈팩,16-Dec,97800,1,0,82.3,0,0,0
5454,윈팩,17-Dec,97800,1,0,81.2,0,0,0
5455,윈팩,18-Dec,97800,1,0,81.97,0,0,0
5456,윈팩,19-Dec,97800,1,0,81.8,0,0,0
5457,윈하이텍,14-Dec,192390,1,0,81.985,0,0,0
5458,윈하이텍,15-Dec,192390,1,0,83.13,0,0,0
5459,윈하이텍,16-Dec,192390,1,0,82.425,0,0,0
5460,윈하이텍,17-Dec,192390,1,0,84.185,0,0,0
5461,윈하이텍,18-Dec,192390,1,0,84.755,0,0,0
5462,윈하이텍,19-Dec,192390,0.95,0,85.49,0,0,0
5463,윌비스,11-Dec,8600,0.81,-2.469135802,80.81,0,0,0
5464,윌비스,12-Dec,8600,0.85,4.705882353,81.77,0,0,0
5465,윌비스,13-Dec,8600,0.81,-4.938271605,80.31,0,0,0
5466,윌비스,14-Dec,8600,0.81,0,80.28,0,0,0
5467,윌비스,15-Dec,8600,0.81,0,81.66,0,0,0
5468,윌비스,16-Dec,8600,0.8,-1.25,82.9,0,0,0
5469,윌비스,17-Dec,8600,0.81,1.234567901,82.45,0,0,0
5470,윌비스,18-Dec,8600,0.81,0,83.32,0,0,0
5471,윌비스,19-Dec,8600,0.9,10,83.47,0,0,0
5472,유네코,18-Dec,64510,0.81,0,81.15,0,0,0
5473,유네코,19-Dec,64510,0.7,-15.71428571,80.98,0,0,0
5474,유니슨,11-Dec,18000,0.96,19.79166667,82.3,0,0,0
5475,유니슨,12-Dec,18000,0.87,-10.34482759,81.985,0,0,0
5476,유니슨,13-Dec,18000,1.27,31.49606299,81.55,0,0,0
5477,유니슨,14-Dec,18000,0.84,-51.19047619,81.985,0,1,0
5478,유니슨,15-Dec,18000,0.87,3.448275862,83.13,0,0,0
5479,유니슨,16-Dec,18000,0.86,-1.162790698,82.425,0,0,0
5480,유니슨,17-Dec,18000,0.82,-4.87804878,84.185,0,0,0
5481,유니슨,18-Dec,18000,0.89,7.865168539,84.755,0,0,0
5482,유니슨,19-Dec,18000,0.96,7.291666667,85.49,0,0,0
5483,유니온,11-Dec,910,0.83,3.614457831,83.085,0,0,0
5484,유니온,12-Dec,910,0.86,3.488372093,80.49,0,0,0
5485,유니온,13-Dec,910,0.85,-1.176470588,79.905,0,0,0
5486,유니온,14-Dec,910,0.83,-2.409638554,80.78,0,0,0
5487,유니온,15-Dec,910,0.86,3.488372093,77.97,0,0,0
5488,유니온,16-Dec,910,1,0,79.26,0,0,0
5489,유니온,17-Dec,910,0.86,0,81.73,0,0,0
5490,유니온,18-Dec,910,0.87,1.149425287,82.22,0,0,0
5491,유니온,19-Dec,910,0.82,-6.097560976,84.125,0,0,0
5492,유니온머티리얼,11-Dec,47400,0.76,2.631578947,83.085,0,0,0
5493,유니온머티리얼,12-Dec,47400,0.79,3.797468354,80.49,0,0,0
5494,유니온머티리얼,13-Dec,47400,0.79,0,79.905,0,0,0
5495,유니온머티리얼,14-Dec,47400,0.81,2.469135802,80.78,0,0,0
5496,유니온머티리얼,15-Dec,47400,0.8,-1.25,77.97,0,0,0
5497,유니온머티리얼,16-Dec,47400,0.79,-1.265822785,79.26,0,0,0
5498,유니온머티리얼,17-Dec,47400,0.85,7.058823529,81.73,0,0,0
5499,유니온머티리얼,18-Dec,47400,0.88,3.409090909,82.22,0,0,0
5500,유니온머티리얼,19-Dec,47400,0.84,-4.761904762,84.125,0,0,0
5501,유니켐,11-Dec,11330,1,0,94.07,0,0,0
5502,유니켐,12-Dec,11330,1,0,93.14,0,0,0
5503,유니켐,13-Dec,11330,1,0,45.115,0,0,0
5504,유니켐,16-Dec,11330,1,0,91.32,0,0,0
5505,유니켐,17-Dec,11330,0.88,0,80.645,0,0,0
5506,유니켐,18-Dec,11330,0.76,-15.78947368,80.12,0,0,0
5507,유니켐,19-Dec,11330,0.76,0,79.695,0,0,0
5508,유니크,11-Dec,11320,0.86,3.488372093,86.155,0,0,0
5509,유니크,12-Dec,11320,0.85,-1.176470588,87.3,0,0,0
5510,유니크,13-Dec,11320,0.82,-3.658536585,87.315,0,0,0
5511,유니크,14-Dec,11320,0.86,4.651162791,87.805,0,0,0
5512,유니크,15-Dec,11320,0.88,2.272727273,86.72,0,0,0
5513,유니크,16-Dec,11320,0.87,-1.149425287,87.335,0,0,0
5514,유니크,17-Dec,11320,0.89,2.247191011,88.505,0,0,0
5515,유니크,18-Dec,11320,0.91,2.197802198,89.65,0,0,0
5516,유니크,19-Dec,11320,0.89,-2.247191011,89.98,0,0,0
5517,유니테스트,11-Dec,86390,0.62,22.58064516,73.85,0,0,0
5518,유니테스트,12-Dec,86390,0.62,0,75.13,0,0,0
5519,유니테스트,13-Dec,86390,0.73,15.06849315,74.77,0,0,0
5520,유니테스트,14-Dec,86390,0.6,-21.66666667,76.93,0,1,0
5521,유니테스트,15-Dec,86390,0.61,1.639344262,77.48,0,0,0
5522,유니테스트,16-Dec,86390,0.69,11.5942029,78.73,0,0,0
5523,유니테스트,17-Dec,86390,0.64,-7.8125,80.02,0,0,0
5524,유니테스트,18-Dec,86390,0.62,-3.225806452,81.15,0,0,0
5525,유니테스트,19-Dec,86390,0.66,6.060606061,80.98,0,0,0
5526,유바이오로직스,17-Dec,206650,1,0,27.81,0,0,0
5527,유바이오로직스,18-Dec,206650,1,0,50.99,0,0,0
5528,유바이오로직스,19-Dec,206650,1,0,50.43,0,0,0
5529,유비벨록스,11-Dec,89850,0.67,-1.492537313,5.55,0,0,0
5530,유비벨록스,12-Dec,89850,0.7,4.285714286,9.16,0,0,0
5531,유비벨록스,13-Dec,89850,0.75,6.666666667,9.26,0,0,0
5532,유비벨록스,14-Dec,89850,0.78,3.846153846,9.49,0,0,0
5533,유비벨록스,15-Dec,89850,0.83,6.024096386,26.25,0,0,0
5534,유비벨록스,16-Dec,89850,0.76,-9.210526316,32.73,0,0,0
5535,유비벨록스,17-Dec,89850,0.77,1.298701299,35.91,0,0,0
5536,유비벨록스,18-Dec,89850,0.78,1.282051282,40.29,0,0,0
5537,유비벨록스,19-Dec,89850,0.71,-9.85915493,47.1,0,0,0
5538,유성티엔에스,11-Dec,24800,0.94,2.127659574,91.1,0,0,0
5539,유성티엔에스,12-Dec,24800,0.95,1.052631579,91.44,0,0,0
5540,유성티엔에스,13-Dec,24800,0.94,-1.063829787,92.89,0,0,0
5541,유성티엔에스,14-Dec,24800,0.95,1.052631579,91.51,0,0,0
5542,유성티엔에스,15-Dec,24800,0.94,-1.063829787,90.67,0,0,0
5543,유성티엔에스,16-Dec,24800,0.93,-1.075268817,90.72,0,0,0
5544,유성티엔에스,17-Dec,24800,0.94,1.063829787,92.38,0,0,0
5545,유성티엔에스,18-Dec,24800,0.95,1.052631579,92.23,0,0,0
5546,유성티엔에스,19-Dec,24800,0.95,0,91.62,0,0,0
5547,유수홀딩스,11-Dec,700,1,0,0.0,1,0,0
5548,유수홀딩스,12-Dec,700,1,0,0.0,1,0,0
5549,유수홀딩스,13-Dec,700,0.98,0,0.0,1,0,0
5550,유수홀딩스,14-Dec,700,0.8,-22.5,0.0,1,1,0
5551,유수홀딩스,15-Dec,700,0.74,-8.108108108,0.0,1,0,0
5552,유수홀딩스,16-Dec,700,0.74,0,0.0,1,0,0
5553,유수홀딩스,17-Dec,700,0.7,-5.714285714,0.0,1,0,0
5554,유수홀딩스,18-Dec,700,0.72,2.777777778,0.0,1,0,0
5555,유수홀딩스,19-Dec,700,0.81,11.11111111,0.0,1,0,0
5556,유신,11-Dec,54930,1,0,85.355,0,0,0
5557,유신,12-Dec,54930,1,0,84.965,0,0,0
5558,유신,13-Dec,54930,1,0,83.825,0,0,0
5559,유신,14-Dec,54930,0.89,0,85.75,0,0,0
5560,유신,15-Dec,54930,0.9,1.111111111,83.845,0,0,0
5561,유신,16-Dec,54930,1,0,86.755,0,0,0
5562,유신,17-Dec,54930,1,0,83.805,0,0,0
5563,유신,18-Dec,54930,1,0,83.645,0,0,0
5564,유신,19-Dec,54930,1,0,73.735,0,0,0
5565,유씨아이,11-Dec,38340,0.75,-1.333333333,78.63,0,0,0
5566,유씨아이,12-Dec,38340,0.87,13.79310345,79.75,0,0,0
5567,유씨아이,13-Dec,38340,0.98,11.2244898,81.65,0,0,0
5568,유씨아이,14-Dec,38340,0.94,-4.255319149,81.58,0,0,0
5569,유씨아이,15-Dec,38340,0.85,-10.58823529,81.36,0,0,0
5570,유씨아이,16-Dec,38340,0.51,-66.66666667,82.3,0,1,0
5571,유씨아이,17-Dec,38340,0.59,13.55932203,81.2,0,0,0
5572,유씨아이,18-Dec,38340,0.55,-7.272727273,81.97,0,0,0
5573,유씨아이,19-Dec,38340,0.67,17.91044776,81.8,0,0,0
5574,유아이디,11-Dec,69330,1,0,78.63,0,0,0
5575,유아이디,12-Dec,69330,1,0,79.75,0,0,0
5576,유아이디,13-Dec,69330,1,0,81.65,0,0,0
5577,유아이디,14-Dec,69330,1,0,81.58,0,0,0
5578,유아이디,15-Dec,69330,1,0,81.36,0,0,0
5579,유아이디,16-Dec,69330,1,0,82.3,0,0,0
5580,유아이디,17-Dec,69330,1,0,81.2,0,0,0
5581,유아이디,18-Dec,69330,1,0,81.97,0,0,0
5582,유아이디,19-Dec,69330,1.03,0,81.8,0,0,0
5583,유아이엘,11-Dec,49520,0.91,-3.296703297,78.63,0,0,0
5584,유아이엘,12-Dec,49520,0.86,-5.813953488,79.75,0,0,0
5585,유아이엘,13-Dec,49520,0.87,1.149425287,81.65,0,0,0
5586,유아이엘,14-Dec,49520,0.88,1.136363636,81.58,0,0,0
5587,유아이엘,15-Dec,49520,0.91,3.296703297,81.36,0,0,0
5588,유아이엘,16-Dec,49520,0.92,1.086956522,82.3,0,0,0
5589,유아이엘,17-Dec,49520,0.92,0,81.2,0,0,0
5590,유아이엘,18-Dec,49520,0.94,2.127659574,81.97,0,0,0
5591,유아이엘,19-Dec,49520,0.94,0,81.8,0,0,0
5592,유엔젤,11-Dec,72130,0.57,5.263157895,9.49,0,0,0
5593,유엔젤,12-Dec,72130,0.56,-1.785714286,39.415,0,0,0
5594,유엔젤,13-Dec,72130,0.53,-5.660377358,36.13,0,0,0
5595,유엔젤,14-Dec,72130,0.57,7.01754386,32.89,0,0,0
5596,유엔젤,15-Dec,72130,0.57,0,8.75,0,0,0
5597,유엔젤,16-Dec,72130,0.6,5,8.05,0,0,0
5598,유엔젤,17-Dec,72130,0.57,-5.263157895,7.08,0,0,0
5599,유엔젤,18-Dec,72130,0.53,-7.547169811,0.0,1,0,0
5600,유엔젤,19-Dec,72130,0.59,10.16949153,0.0,1,0,0
5601,유진기업,11-Dec,23410,0.92,5.434782609,83.085,0,0,0
5602,유진기업,12-Dec,23410,0.89,-3.370786517,80.49,0,0,0
5603,유진기업,13-Dec,23410,0.86,-3.488372093,79.905,0,0,0
5604,유진기업,14-Dec,23410,0.87,1.149425287,80.78,0,0,0
5605,유진기업,15-Dec,23410,0.86,-1.162790698,77.97,0,0,0
5606,유진기업,16-Dec,23410,0.83,-3.614457831,79.26,0,0,0
5607,유진기업,17-Dec,23410,0.83,0,81.73,0,0,0
5608,유진기업,18-Dec,23410,0.81,-2.469135802,82.22,0,0,0
5609,유진기업,19-Dec,23410,0.81,0,84.125,0,0,0
5610,유진로봇,11-Dec,56080,1,0,80.81,0,0,0
5611,유진로봇,12-Dec,56080,1,0,81.77,0,0,0
5612,유진로봇,13-Dec,56080,1,0,80.31,0,0,0
5613,유진로봇,14-Dec,56080,0.78,0,80.28,0,0,0
5614,유진로봇,15-Dec,56080,0.78,0,81.66,0,0,0
5615,유진로봇,16-Dec,56080,0.78,0,82.9,0,0,0
5616,유진로봇,17-Dec,56080,0.76,-2.631578947,82.45,0,0,0
5617,유진로봇,18-Dec,56080,0.8,5,83.32,0,0,0
5618,유진로봇,19-Dec,56080,0.86,6.976744186,83.47,0,0,0
5619,유테크,15-Dec,178780,1,0,81.36,0,0,0
5620,유테크,16-Dec,178780,1.22,0,82.3,0,0,0
5621,유테크,17-Dec,178780,0.97,-25.77319588,81.2,0,1,0
5622,유테크,18-Dec,178780,1.02,4.901960784,81.97,0,0,0
5623,유테크,19-Dec,178780,1,-2,81.8,0,0,0
5624,유틸렉스,18-Dec,263050,0,0,54.69,0,0,0
5625,유틸렉스,19-Dec,263050,0,0,57.6,0,0,0
5626,육일씨엔에쓰,15-Dec,191410,0.87,0,81.36,0,0,0
5627,육일씨엔에쓰,16-Dec,191410,1.04,16.34615385,82.3,0,0,0
5628,육일씨엔에쓰,17-Dec,191410,0.8,-30,81.2,0,1,0
5629,육일씨엔에쓰,18-Dec,191410,0.88,9.090909091,81.97,0,0,0
5630,육일씨엔에쓰,19-Dec,191410,0.96,8.333333333,81.8,0,0,0
5631,율호,11-Dec,72770,0.46,6.52173913,5.55,0,0,0
5632,율호,12-Dec,72770,0.55,16.36363636,9.16,0,0,0
5633,율호,13-Dec,72770,0.58,5.172413793,9.26,0,0,0
5634,율호,14-Dec,72770,0.87,33.33333333,9.49,0,0,0
5635,율호,15-Dec,72770,0.86,-1.162790698,26.25,0,0,0
5636,율호,16-Dec,72770,0.86,0,32.73,0,0,0
5637,율호,17-Dec,72770,0.93,7.52688172,35.91,0,0,0
5638,율호,18-Dec,72770,1,0,40.29,0,0,0
5639,율호,19-Dec,72770,0.83,0,47.1,0,0,0
5640,이건산업,11-Dec,8250,0.83,-4.819277108,87.61,0,0,0
5641,이건산업,12-Dec,8250,0.82,-1.219512195,88.94,0,0,0
5642,이건산업,13-Dec,8250,0.8,-2.5,87.48,0,0,0
5643,이건산업,14-Dec,8250,0.79,-1.265822785,88.1,0,0,0
5644,이건산업,15-Dec,8250,0.83,4.819277108,88.59,0,0,0
5645,이건산업,16-Dec,8250,0.84,1.19047619,88.84,0,0,0
5646,이건산업,17-Dec,8250,0.86,2.325581395,90.14,0,0,0
5647,이건산업,18-Dec,8250,0.85,-1.176470588,93.4,0,0,0
5648,이건산업,19-Dec,8250,0.88,3.409090909,90.59,0,0,0
5649,이건홀딩스,11-Dec,39020,0.87,1.149425287,82.3,0,0,0
5650,이건홀딩스,12-Dec,39020,0.89,2.247191011,81.985,0,0,0
5651,이건홀딩스,13-Dec,39020,0.87,-2.298850575,81.55,0,0,0
5652,이건홀딩스,14-Dec,39020,0.93,6.451612903,81.985,0,0,0
5653,이건홀딩스,15-Dec,39020,0.91,-2.197802198,83.13,0,0,0
5654,이건홀딩스,16-Dec,39020,0.84,-8.333333333,82.425,0,0,0
5655,이건홀딩스,17-Dec,39020,0.84,0,84.185,0,0,0
5656,이건홀딩스,18-Dec,39020,0.85,1.176470588,84.755,0,0,0
5657,이건홀딩스,19-Dec,39020,0.87,2.298850575,85.49,0,0,0
5658,이구산업,11-Dec,25820,1,0,90.89,0,0,0
5659,이구산업,12-Dec,25820,1,0,91.46,0,0,0
5660,이구산업,13-Dec,25820,1,0,91.98,0,0,0
5661,이구산업,14-Dec,25820,1,0,91.175,0,0,0
5662,이구산업,15-Dec,25820,1,0,90.055,0,0,0
5663,이구산업,16-Dec,25820,1,0,89.125,0,0,0
5664,이구산업,17-Dec,25820,1,0,90.23,0,0,0
5665,이구산업,18-Dec,25820,1,0,91.965,0,0,0
5666,이구산업,19-Dec,25820,1,0,92.405,0,0,0
5667,이글루코퍼레이션,11-Dec,67920,1,0,5.55,0,0,0
5668,이글루코퍼레이션,12-Dec,67920,1,0,9.16,0,0,0
5669,이글루코퍼레이션,13-Dec,67920,1,0,9.26,0,0,0
5670,이글루코퍼레이션,14-Dec,67920,1,0,9.49,0,0,0
5671,이글루코퍼레이션,15-Dec,67920,1.05,0,26.25,0,0,0
5672,이글루코퍼레이션,16-Dec,67920,0.95,0,32.73,0,0,0
5673,이글루코퍼레이션,17-Dec,67920,0.95,0,35.91,0,0,0
5674,이글루코퍼레이션,18-Dec,67920,0.95,0,40.29,0,0,0
5675,이글루코퍼레이션,19-Dec,67920,0.98,0,47.1,0,0,0
5676,이노시스,15-Dec,56090,1,0,49.29,0,0,0
5677,이노시스,16-Dec,56090,0.46,0,56.81,0,0,0
5678,이노시스,17-Dec,56090,0.69,33.33333333,64.32,0,0,0
5679,이노시스,18-Dec,56090,0.66,-4.545454545,63.41,0,0,0
5680,이노시스,19-Dec,56090,0.61,-8.196721311,64.46,0,0,0
5681,이노와이어리스,11-Dec,73490,0.56,-10.71428571,78.63,0,0,0
5682,이노와이어리스,12-Dec,73490,0.59,5.084745763,79.75,0,0,0
5683,이노와이어리스,13-Dec,73490,0.68,13.23529412,81.65,0,0,0
5684,이노와이어리스,14-Dec,73490,0.65,-4.615384615,81.58,0,0,0
5685,이노와이어리스,15-Dec,73490,0.67,2.985074627,81.36,0,0,0
5686,이노와이어리스,16-Dec,73490,0.69,2.898550725,82.3,0,0,0
5687,이노와이어리스,17-Dec,73490,0.66,-4.545454545,81.2,0,0,0
5688,이노와이어리스,18-Dec,73490,0.68,2.941176471,81.97,0,0,0
5689,이노와이어리스,19-Dec,73490,0.56,-21.42857143,81.8,0,1,0
5690,이녹스,11-Dec,88390,0.75,-2.666666667,78.63,0,0,0
5691,이녹스,12-Dec,88390,0.74,-1.351351351,79.75,0,0,0
5692,이녹스,13-Dec,88390,0.69,-7.246376812,81.65,0,0,0
5693,이녹스,14-Dec,88390,0.7,1.428571429,81.58,0,0,0
5694,이녹스,15-Dec,88390,0.72,2.777777778,81.36,0,0,0
5695,이녹스,16-Dec,88390,0.73,1.369863014,82.3,0,0,0
5696,이녹스,17-Dec,88390,0.77,5.194805195,81.2,0,0,0
5697,이녹스,18-Dec,88390,0.66,-16.66666667,81.97,0,0,0
5698,이녹스,19-Dec,88390,0.64,-3.125,81.8,0,0,0
5699,이라이콤,11-Dec,41520,0.91,-2.197802198,78.63,0,0,0
5700,이라이콤,12-Dec,41520,0.89,-2.247191011,79.75,0,0,0
5701,이라이콤,13-Dec,41520,0.89,0,81.65,0,0,0
5702,이라이콤,14-Dec,41520,0.88,-1.136363636,81.58,0,0,0
5703,이라이콤,15-Dec,41520,0.89,1.123595506,81.36,0,0,0
5704,이라이콤,16-Dec,41520,0.92,3.260869565,82.3,0,0,0
5705,이라이콤,17-Dec,41520,0.94,2.127659574,81.2,0,0,0
5706,이라이콤,18-Dec,41520,0.91,-3.296703297,81.97,0,0,0
5707,이라이콤,19-Dec,41520,0.94,3.191489362,81.8,0,0,0
5708,이랜텍,11-Dec,54210,0.93,-1.075268817,78.63,0,0,0
5709,이랜텍,12-Dec,54210,0.92,-1.086956522,79.75,0,0,0
5710,이랜텍,13-Dec,54210,0.89,-3.370786517,81.65,0,0,0
5711,이랜텍,14-Dec,54210,0.91,2.197802198,81.58,0,0,0
5712,이랜텍,15-Dec,54210,0.9,-1.111111111,81.36,0,0,0
5713,이랜텍,16-Dec,54210,0.9,0,82.3,0,0,0
5714,이랜텍,17-Dec,54210,0.91,1.098901099,81.2,0,0,0
5715,이랜텍,18-Dec,54210,0.91,0,81.97,0,0,0
5716,이랜텍,19-Dec,54210,0.89,-2.247191011,81.8,0,0,0
5717,이루온,11-Dec,65440,0.6,-1.666666667,5.55,0,0,0
5718,이루온,12-Dec,65440,0.64,6.25,9.16,0,0,0
5719,이루온,13-Dec,65440,0.64,0,9.26,0,0,0
5720,이루온,14-Dec,65440,0.69,7.246376812,9.49,0,0,0
5721,이루온,15-Dec,65440,0.73,5.479452055,26.25,0,0,0
5722,이루온,16-Dec,65440,0.74,1.351351351,32.73,0,0,0
5723,이루온,17-Dec,65440,0.69,-7.246376812,35.91,0,0,0
5724,이루온,18-Dec,65440,0.75,8,40.29,0,0,0
5725,이루온,19-Dec,65440,0.75,0,47.1,0,0,0
5726,이미지스테크놀로지,11-Dec,115610,1,0,78.63,0,0,0
5727,이미지스테크놀로지,12-Dec,115610,1,0,79.75,0,0,0
5728,이미지스테크놀로지,13-Dec,115610,0.8,0,81.65,0,0,0
5729,이미지스테크놀로지,14-Dec,115610,0.85,5.882352941,81.58,0,0,0
5730,이미지스테크놀로지,15-Dec,115610,0.86,1.162790698,81.36,0,0,0
5731,이미지스테크놀로지,16-Dec,115610,0.84,-2.380952381,82.3,0,0,0
5732,이미지스테크놀로지,17-Dec,115610,0.92,8.695652174,81.2,0,0,0
5733,이미지스테크놀로지,18-Dec,115610,0.94,2.127659574,81.97,0,0,0
5734,이미지스테크놀로지,19-Dec,115610,0.9,-4.444444444,81.8,0,0,0
5735,이브이수성,11-Dec,84180,1,0,73.85,0,0,0
5736,이브이수성,12-Dec,84180,1,0,75.13,0,0,0
5737,이브이수성,13-Dec,84180,1,0,74.77,0,0,0
5738,이브이수성,14-Dec,84180,1,0,76.93,0,0,0
5739,이브이수성,15-Dec,84180,1,0,77.48,0,0,0
5740,이브이수성,16-Dec,84180,1,0,78.73,0,0,0
5741,이브이수성,17-Dec,84180,0.81,0,80.02,0,0,0
5742,이브이수성,18-Dec,84180,0.82,1.219512195,81.15,0,0,0
5743,이브이수성,19-Dec,84180,0.84,2.380952381,80.98,0,0,0
5744,이브이첨단소재,11-Dec,131400,0.79,-6.329113924,78.63,0,0,0
5745,이브이첨단소재,12-Dec,131400,0.85,7.058823529,79.75,0,0,0
5746,이브이첨단소재,13-Dec,131400,0.87,2.298850575,81.65,0,0,0
5747,이브이첨단소재,14-Dec,131400,0.95,8.421052632,81.58,0,0,0
5748,이브이첨단소재,15-Dec,131400,1.04,8.653846154,81.36,0,0,0
5749,이브이첨단소재,16-Dec,131400,0.94,-10.63829787,82.3,0,0,0
5750,이브이첨단소재,17-Dec,131400,0.82,-14.63414634,81.2,0,0,0
5751,이브이첨단소재,18-Dec,131400,0.78,-5.128205128,81.97,0,0,0
5752,이브이첨단소재,19-Dec,131400,0.79,1.265822785,81.8,0,0,0
5753,이수앱지스,11-Dec,86890,1,0,41.73,0,0,0
5754,이수앱지스,12-Dec,86890,1,0,41.84,0,0,0
5755,이수앱지스,13-Dec,86890,1,0,43.25,0,0,0
5756,이수앱지스,14-Dec,86890,1,0,44.93,0,0,0
5757,이수앱지스,15-Dec,86890,1,0,48.21,0,0,0
5758,이수앱지스,16-Dec,86890,1,0,52.51,0,0,0
5759,이수앱지스,17-Dec,86890,1,0,52.32,0,0,0
5760,이수앱지스,18-Dec,86890,1,0,54.69,0,0,0
5761,이수앱지스,19-Dec,86890,1,0,57.6,0,0,0
5762,이수페타시스,11-Dec,7660,0.9,10,78.63,0,0,0
5763,이수페타시스,12-Dec,7660,0.85,-5.882352941,79.75,0,0,0
5764,이수페타시스,13-Dec,7660,0.84,-1.19047619,81.65,0,0,0
5765,이수페타시스,14-Dec,7660,0.9,6.666666667,81.58,0,0,0
5766,이수페타시스,15-Dec,7660,0.88,-2.272727273,81.36,0,0,0
5767,이수페타시스,16-Dec,7660,0.9,2.222222222,82.3,0,0,0
5768,이수페타시스,17-Dec,7660,0.93,3.225806452,81.2,0,0,0
5769,이수페타시스,18-Dec,7660,0.9,-3.333333333,81.97,0,0,0
5770,이수페타시스,19-Dec,7660,0.95,5.263157895,81.8,0,0,0
5771,이수화학,11-Dec,5950,0.93,2.150537634,77.91,0,0,0
5772,이수화학,12-Dec,5950,0.94,1.063829787,80.41,0,0,0
5773,이수화학,13-Dec,5950,0.96,2.083333333,80.36,0,0,0
5774,이수화학,14-Dec,5950,0.98,2.040816327,79.71,0,0,0
5775,이수화학,15-Dec,5950,0.95,-3.157894737,77.5,0,0,0
5776,이수화학,16-Dec,5950,0.91,-4.395604396,77.25,0,0,0
5777,이수화학,17-Dec,5950,0.93,2.150537634,78.45,0,0,0
5778,이수화학,18-Dec,5950,0.94,1.063829787,81.48,0,0,0
5779,이수화학,19-Dec,5950,0.94,0,79.49,0,0,0
5780,이스타코,11-Dec,15020,1,0,0.0,1,0,0
5781,이스타코,12-Dec,15020,0.8,0,0.0,1,0,0
5782,이스타코,13-Dec,15020,0.37,-116.2162162,0.0,1,1,0
5783,이스타코,14-Dec,15020,0.87,57.47126437,0.0,1,0,0
5784,이스타코,15-Dec,15020,0.8,-8.75,34.76,0,0,0
5785,이스타코,16-Dec,15020,0.82,2.43902439,35.235,0,0,0
5786,이스타코,17-Dec,15020,0.86,4.651162791,38.005,0,0,0
5787,이스타코,18-Dec,15020,0.87,1.149425287,27.97,0,0,0
5788,이스타코,19-Dec,15020,1,0,72.15,0,0,0
5789,이스트소프트,11-Dec,47560,0.52,5.769230769,5.55,0,0,0
5790,이스트소프트,12-Dec,47560,0.68,23.52941176,9.16,0,0,0
5791,이스트소프트,13-Dec,47560,0.65,-4.615384615,9.26,0,0,0
5792,이스트소프트,14-Dec,47560,0.65,0,9.49,0,0,0
5793,이스트소프트,15-Dec,47560,0.71,8.450704225,26.25,0,0,0
5794,이스트소프트,16-Dec,47560,0.56,-26.78571429,32.73,0,1,0
5795,이스트소프트,17-Dec,47560,1.01,#NAME?,35.91,0,0,0
5796,이스트소프트,18-Dec,47560,0.97,0,40.29,0,0,0
5797,이스트소프트,19-Dec,47560,1.04,0,47.1,0,0,0
5798,이아이디,11-Dec,93230,1.26,19.84126984,78.63,0,0,0
5799,이아이디,12-Dec,93230,1.37,8.02919708,79.75,0,0,0
5800,이아이디,13-Dec,93230,1,0,81.65,0,0,0
5801,이아이디,14-Dec,93230,0.99,0,81.58,0,0,0
5802,이아이디,15-Dec,93230,1.03,3.883495146,81.36,0,0,0
5803,이아이디,16-Dec,93230,0.99,-4.04040404,82.3,0,0,0
5804,이아이디,17-Dec,93230,0.99,0,81.2,0,0,0
5805,이아이디,18-Dec,93230,0.99,0,81.97,0,0,0
5806,이아이디,19-Dec,93230,0.92,-7.608695652,81.8,0,0,0
5807,이엔코퍼레이션,11-Dec,66980,0.94,5.319148936,78.63,0,0,0
5808,이엔코퍼레이션,12-Dec,66980,1.02,7.843137255,79.75,0,0,0
5809,이엔코퍼레이션,13-Dec,66980,0.86,-18.60465116,81.65,0,0,0
5810,이엔코퍼레이션,14-Dec,66980,0.96,10.41666667,81.58,0,0,0
5811,이엔코퍼레이션,15-Dec,66980,0.55,-74.54545455,81.36,0,1,0
5812,이엔코퍼레이션,16-Dec,66980,0.79,#NAME?,82.3,0,0,0
5813,이엔코퍼레이션,17-Dec,66980,0.8,0,81.2,0,0,0
5814,이엔코퍼레이션,18-Dec,66980,1,0,81.97,0,0,0
5815,이엔코퍼레이션,19-Dec,66980,0.92,0,81.8,0,0,0
5816,이엔플러스,11-Dec,74610,0.97,-5.154639175,73.85,0,0,0
5817,이엔플러스,12-Dec,74610,0.93,-4.301075269,75.13,0,0,0
5818,이엔플러스,13-Dec,74610,0.84,-10.71428571,74.77,0,0,0
5819,이엔플러스,14-Dec,74610,0.79,-6.329113924,76.93,0,0,0
5820,이엔플러스,15-Dec,74610,0.78,-1.282051282,77.48,0,0,0
5821,이엔플러스,16-Dec,74610,0.77,-1.298701299,78.73,0,0,0
5822,이엔플러스,17-Dec,74610,0.84,8.333333333,80.02,0,0,0
5823,이엔플러스,18-Dec,74610,0.91,7.692307692,81.15,0,0,0
5824,이엔플러스,19-Dec,74610,0.98,7.142857143,80.98,0,0,0
5825,이엠앤아이,11-Dec,83470,0.87,-8.045977011,78.63,0,0,0
5826,이엠앤아이,12-Dec,83470,0.81,-7.407407407,79.75,0,0,0
5827,이엠앤아이,13-Dec,83470,0.89,8.988764045,81.65,0,0,0
5828,이엠앤아이,14-Dec,83470,0.82,-8.536585366,81.58,0,0,0
5829,이엠앤아이,15-Dec,83470,0.81,-1.234567901,81.36,0,0,0
