회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원)
LG이노텍,15-Dec,11070,6138128791
LG이노텍,16-Dec,11070,5754565529
LG이노텍,17-Dec,11070,7641360524
LG이노텍,18-Dec,11070,7982103643
LG이노텍,19-Dec,11070,8302068231
OCI,11-Dec,10060,4275871267
OCI,12-Dec,10060,3218459512
OCI,13-Dec,10060,2955507111
OCI,14-Dec,10060,3139651588
OCI,15-Dec,10060,2301520602
OCI,16-Dec,10060,2739362364
OCI,17-Dec,10060,3631633189
OCI,18-Dec,10060,3112143978
OCI,19-Dec,10060,2605142204
SK이노베이션,11-Dec,96770,68371154904
SK이노베이션,12-Dec,96770,73330011478
SK이노베이션,13-Dec,96770,66669522040
SK이노베이션,14-Dec,96770,65865269122
SK이노베이션,15-Dec,96770,48356320414
SK이노베이션,16-Dec,96770,39520538747
SK이노베이션,17-Dec,96770,46260932050
SK이노베이션,18-Dec,96770,54510898386
SK이노베이션,19-Dec,96770,49876534172
SNT중공업,11-Dec,3570,744220700
SNT중공업,12-Dec,3570,807783351
SNT중공업,13-Dec,3570,584031728
SNT중공업,14-Dec,3570,558453346
SNT중공업,15-Dec,3570,504444993
SNT중공업,16-Dec,3570,468007770
SNT중공업,17-Dec,3570,436273550
SNT중공업,18-Dec,3570,396259118
SNT중공업,19-Dec,3570,375115531
STX엔진,11-Dec,77970,1569441
STX엔진,12-Dec,77970,1213228
STX엔진,13-Dec,77970,705047
STX엔진,14-Dec,77970,710986
STX엔진,15-Dec,77970,633300
STX엔진,16-Dec,77970,529846
STX엔진,17-Dec,77970,467832
STX엔진,18-Dec,77970,577328
STX엔진,19-Dec,77970,610608
STX중공업,11-Dec,71970,1709238
STX중공업,12-Dec,71970,1409094
STX중공업,13-Dec,71970,1099448
STX중공업,14-Dec,71970,1012751
STX중공업,15-Dec,71970,105721
STX중공업,16-Dec,71970,416489
STX중공업,17-Dec,71970,179527
STX중공업,18-Dec,71970,214808
STX중공업,19-Dec,71970,253983
가온미디어,11-Dec,78890,127281713
가온미디어,12-Dec,78890,191938249
가온미디어,13-Dec,78890,289290419
가온미디어,14-Dec,78890,343405943
가온미디어,15-Dec,78890,375795398
가온미디어,16-Dec,78890,436903297
가온미디어,17-Dec,78890,528373716
가온미디어,18-Dec,78890,609809065
가온미디어,19-Dec,78890,601042248
감성코퍼레이션,11-Dec,36620,16595642
감성코퍼레이션,12-Dec,36620,8454882
감성코퍼레이션,13-Dec,36620,8359834
감성코퍼레이션,14-Dec,36620,11502751
감성코퍼레이션,15-Dec,36620,17022556
감성코퍼레이션,16-Dec,36620,12002092
감성코퍼레이션,17-Dec,36620,14828772
감성코퍼레이션,18-Dec,36620,8920928
감성코퍼레이션,19-Dec,36620,7392646
강남제비스코,11-Dec,860,306769066
강남제비스코,12-Dec,860,331265952
강남제비스코,13-Dec,860,345011553
강남제비스코,14-Dec,860,336965180
강남제비스코,15-Dec,860,293873095
강남제비스코,16-Dec,860,290286261
강남제비스코,17-Dec,860,300025162
강남제비스코,18-Dec,860,307020826
강남제비스코,19-Dec,860,332539413
경남제약,11-Dec,53950,44412124
경남제약,12-Dec,53950,40303473
경남제약,13-Dec,53950,32757109
경남제약,14-Dec,53950,36013812
경남제약,15-Dec,53950,39087217
경남제약,16-Dec,53950,39758131
경남제약,17-Dec,53950,40171227
경남제약,18-Dec,53950,41432746
경남제약,19-Dec,53950,44806055
경인전자,11-Dec,9140,32915330
경인전자,12-Dec,9140,44190721
경인전자,13-Dec,9140,46578830
경인전자,14-Dec,9140,34027801
경인전자,15-Dec,9140,28337543
경인전자,16-Dec,9140,26574422
경인전자,17-Dec,9140,22018252
경인전자,18-Dec,9140,18467479
경인전자,19-Dec,9140,13310900
경창산업,11-Dec,24910,399835323
경창산업,12-Dec,24910,423087010
경창산업,13-Dec,24910,526639874
경창산업,14-Dec,24910,552775088
경창산업,15-Dec,24910,598967028
경창산업,16-Dec,24910,645787378
경창산업,17-Dec,24910,550283024
경창산업,18-Dec,24910,596493776
경창산업,19-Dec,24910,531349032
계룡건설산업,11-Dec,13580,1742432951
계룡건설산업,12-Dec,13580,1544875888
계룡건설산업,13-Dec,13580,1584999771
계룡건설산업,14-Dec,13580,1633254734
계룡건설산업,15-Dec,13580,1522160321
계룡건설산업,16-Dec,13580,1958513609
계룡건설산업,17-Dec,13580,2240832538
계룡건설산업,18-Dec,13580,2292657938
계룡건설산업,19-Dec,13580,2275710115
광전자,11-Dec,17900,389845571
광전자,12-Dec,17900,318555624
광전자,13-Dec,17900,307661696
광전자,14-Dec,17900,235622682
광전자,15-Dec,17900,206228996
광전자,16-Dec,17900,170928368
광전자,17-Dec,17900,177386000
광전자,18-Dec,17900,176929800
광전자,19-Dec,17900,166182499
광진실업,11-Dec,26910,77397539
광진실업,12-Dec,26910,73294427
광진실업,13-Dec,26910,56242214
광진실업,14-Dec,26910,46726213
광진실업,15-Dec,26910,42106391
광진실업,16-Dec,26910,38235287
광진실업,17-Dec,26910,42494221
광진실업,18-Dec,26910,43646396
광진실업,19-Dec,26910,42982094
국일신동,14-Dec,60480,33676665
국일신동,15-Dec,60480,30074323
국일신동,16-Dec,60480,27699446
국일신동,17-Dec,60480,33305118
국일신동,18-Dec,60480,29257233
국일신동,19-Dec,60480,28614669
국제약품,12-Dec,2720,126768061
국제약품,13-Dec,2720,120461297
국제약품,14-Dec,2720,122426377
국제약품,15-Dec,2720,117636992
국제약품,16-Dec,2720,120684006
국제약품,17-Dec,2720,123310224
국제약품,18-Dec,2720,107681163
국제약품,19-Dec,2720,111121601
글로본,17-Dec,19660,7109864
글로본,18-Dec,19660,29814829
글로본,19-Dec,19660,10307315
금강공업,11-Dec,14280,305228403
금강공업,12-Dec,14280,393382320
금강공업,13-Dec,14280,694265027
금강공업,14-Dec,14280,711602081
금강공업,15-Dec,14280,565957188
금강공업,16-Dec,14280,603160426
금강공업,17-Dec,14280,613247470
금강공업,18-Dec,14280,567908394
금강공업,19-Dec,14280,549727642
금호건설,11-Dec,2990,1739467052
금호건설,12-Dec,2990,1499864342
금호건설,13-Dec,2990,1434495416
금호건설,14-Dec,2990,1523544063
금호건설,15-Dec,2990,1530988130
금호건설,16-Dec,2990,1353709568
금호건설,17-Dec,2990,1297945639
금호건설,18-Dec,2990,1376712465
금호건설,19-Dec,2990,1597734215
금호전기,11-Dec,1210,315293392
금호전기,12-Dec,1210,379789500
금호전기,13-Dec,1210,386720348
금호전기,14-Dec,1210,447530899
금호전기,15-Dec,1210,396261336
금호전기,16-Dec,1210,415189782
금호전기,17-Dec,1210,338670380
금호전기,18-Dec,1210,77296233
금호전기,19-Dec,1210,62937827
금호타이어,11-Dec,73240,3915875747
금호타이어,12-Dec,73240,4070643978
금호타이어,13-Dec,73240,3698541596
금호타이어,14-Dec,73240,3437868862
금호타이어,15-Dec,73240,3040406690
금호타이어,16-Dec,73240,2947227755
금호타이어,17-Dec,73240,2876420253
금호타이어,18-Dec,73240,2558681155
금호타이어,19-Dec,73240,2369198864
깨끗한나라,11-Dec,4540,587818671
깨끗한나라,12-Dec,4540,633378794
깨끗한나라,13-Dec,4540,647438803
깨끗한나라,14-Dec,4540,656459355
깨끗한나라,15-Dec,4540,678615391
깨끗한나라,16-Dec,4540,706033015
깨끗한나라,17-Dec,4540,659937159
깨끗한나라,18-Dec,4540,626328188
깨끗한나라,19-Dec,4540,594158567
나노캠텍,11-Dec,91970,67447067
나노캠텍,12-Dec,91970,76139455
나노캠텍,13-Dec,91970,88299473
나노캠텍,14-Dec,91970,74863882
나노캠텍,15-Dec,91970,61969343
나노캠텍,16-Dec,91970,53086259
나노캠텍,17-Dec,91970,64733832
나노캠텍,18-Dec,91970,60743211
나노캠텍,19-Dec,91970,47464649
남광토건,11-Dec,1260,672858229
남광토건,12-Dec,1260,393480205
남광토건,13-Dec,1260,284497543
남광토건,14-Dec,1260,278638118
남광토건,15-Dec,1260,302388687
남광토건,16-Dec,1260,183598711
남광토건,17-Dec,1260,115611173
남광토건,18-Dec,1260,157172931
남광토건,19-Dec,1260,236179654
남양유업,11-Dec,3920,1205185125
남양유업,12-Dec,3920,1365023790
남양유업,13-Dec,3920,1229857086
남양유업,14-Dec,3920,1151706220
남양유업,15-Dec,3920,1215045620
남양유업,16-Dec,3920,1239168204
남양유업,17-Dec,3920,1166971936
남양유업,18-Dec,3920,1079745260
남양유업,19-Dec,3920,1030826757
남해화학,11-Dec,25860,1510056304
남해화학,12-Dec,25860,1468834890
남해화학,13-Dec,25860,1391550749
남해화학,14-Dec,25860,1251761127
남해화학,15-Dec,25860,1183345141
남해화학,16-Dec,25860,1096493484
남해화학,17-Dec,25860,1122369006
남해화학,18-Dec,25860,1242735386
남해화학,19-Dec,25860,1187201231
남화토건,12-Dec,91590,87324062
남화토건,13-Dec,91590,89714913
남화토건,14-Dec,91590,95198203
남화토건,15-Dec,91590,50407654
남화토건,16-Dec,91590,64560813
남화토건,17-Dec,91590,66352445
남화토건,18-Dec,91590,51700367
남화토건,19-Dec,91590,53704665
뉴지랩파마,15-Dec,214870,73464989
뉴지랩파마,16-Dec,214870,32877051
뉴지랩파마,17-Dec,214870,30603266
뉴지랩파마,18-Dec,214870,18640144
뉴지랩파마,19-Dec,214870,95819852
다믈멀티미디어,11-Dec,93640,25109571
다믈멀티미디어,12-Dec,93640,28350695
다믈멀티미디어,13-Dec,93640,24466403
다믈멀티미디어,14-Dec,93640,26471753
다믈멀티미디어,15-Dec,93640,24210168
다믈멀티미디어,16-Dec,93640,25657732
다믈멀티미디어,17-Dec,93640,18332541
다믈멀티미디어,18-Dec,93640,11127167
다믈멀티미디어,19-Dec,93640,13137932
대동금속,11-Dec,20400,66771865
대동금속,12-Dec,20400,60324966
대동금속,13-Dec,20400,58999113
대동금속,14-Dec,20400,60523408
대동금속,15-Dec,20400,59822981
대동금속,16-Dec,20400,61096103
대동금속,17-Dec,20400,74709305
대동금속,18-Dec,20400,80862657
대동금속,19-Dec,20400,88529123
대동기어,11-Dec,8830,132310704
대동기어,12-Dec,8830,115116115
대동기어,13-Dec,8830,117973433
대동기어,14-Dec,8830,127512682
대동기어,15-Dec,8830,114853907
대동기어,16-Dec,8830,92871384
대동기어,17-Dec,8830,113492983
대동기어,18-Dec,8830,131996658
대동기어,19-Dec,8830,143079332
대림비앤코,11-Dec,5750,88647733
대림비앤코,12-Dec,5750,101527269
대림비앤코,13-Dec,5750,116283003
대림비앤코,14-Dec,5750,147479703
대림비앤코,15-Dec,5750,180938863
대림비앤코,16-Dec,5750,209090130
대림비앤코,17-Dec,5750,232886930
대림비앤코,18-Dec,5750,247179477
대림비앤코,19-Dec,5750,236449075
대림통상,11-Dec,6570,174219994
대림통상,12-Dec,6570,163626776
대림통상,13-Dec,6570,160796628
대림통상,14-Dec,6570,166403320
대림통상,15-Dec,6570,167699118
대림통상,16-Dec,6570,174368925
대림통상,17-Dec,6570,197246677
대림통상,18-Dec,6570,201252856
대림통상,19-Dec,6570,183586182
대성산업,11-Dec,128820,1276500157
대성산업,12-Dec,128820,1370151115
대성산업,13-Dec,128820,1359109931
대성산업,14-Dec,128820,1122811401
대성산업,15-Dec,128820,947122909
대성산업,16-Dec,128820,782990235
대성산업,17-Dec,128820,900318240
대성산업,18-Dec,128820,945461187
대성산업,19-Dec,128820,869910394
대양제지공업,11-Dec,6580,212741344
대양제지공업,12-Dec,6580,192928892
대양제지공업,13-Dec,6580,184869536
대양제지공업,14-Dec,6580,177046147
대양제지공업,15-Dec,6580,173965644
대양제지공업,16-Dec,6580,195138324
대양제지공업,17-Dec,6580,262916771
대양제지공업,18-Dec,6580,281771470
대양제지공업,19-Dec,6580,259449752
대영포장,11-Dec,14160,228640516
대영포장,12-Dec,14160,234219301
대영포장,13-Dec,14160,223635578
대영포장,14-Dec,14160,246574728
대영포장,15-Dec,14160,244205122
대영포장,16-Dec,14160,267108952
대영포장,17-Dec,14160,312071269
대영포장,18-Dec,14160,300056836
대영포장,19-Dec,14160,270087084
대우전자부품,11-Dec,9320,22744147
대우전자부품,12-Dec,9320,24194499
대우전자부품,13-Dec,9320,26642356
대우전자부품,14-Dec,9320,31811240
대우전자부품,15-Dec,9320,48539620
대우전자부품,16-Dec,9320,53567978
대우전자부품,17-Dec,9320,58020484
대우전자부품,18-Dec,9320,62630106
대우전자부품,19-Dec,9320,53430109
대우조선해양,11-Dec,42660,13863375851
대우조선해양,12-Dec,42660,13543536273
대우조선해양,13-Dec,42660,14584829821
대우조선해양,14-Dec,42660,15575355130
대우조선해양,15-Dec,42660,15443611051
대우조선해양,16-Dec,42660,12819220834
대우조선해양,17-Dec,42660,11101818030
대우조선해양,18-Dec,42660,9644383547
대우조선해양,19-Dec,42660,8358744819
대원미디어,11-Dec,48910,100224191
대원미디어,12-Dec,48910,75033160
대원미디어,13-Dec,48910,76980201
대원미디어,14-Dec,48910,80223684
대원미디어,15-Dec,48910,91413284
대원미디어,16-Dec,48910,94993117
대원미디어,17-Dec,48910,120735136
대원미디어,18-Dec,48910,163374645
대원미디어,19-Dec,48910,191545738
대원전선,11-Dec,6340,484625965
대원전선,12-Dec,6340,448936351
대원전선,13-Dec,6340,479182542
대원전선,14-Dec,6340,414740441
대원전선,15-Dec,6340,443672416
대원전선,16-Dec,6340,422371146
대원전선,17-Dec,6340,505050946
대원전선,18-Dec,6340,429504479
대원전선,19-Dec,6340,401312381
대원화성,11-Dec,24890,120190563
대원화성,12-Dec,24890,120545969
대원화성,13-Dec,24890,108178448
대원화성,14-Dec,24890,131565869
대원화성,15-Dec,24890,144638525
대원화성,16-Dec,24890,124361109
대원화성,17-Dec,24890,118378910
대원화성,18-Dec,24890,114627062
대원화성,19-Dec,24890,133052794
대산업,11-Dec,3310,88301561
대산업,12-Dec,3310,89896796
대산업,13-Dec,3310,89435685
대산업,14-Dec,3310,77628403
대산업,15-Dec,3310,84355640
대산업,16-Dec,3310,85050936
대산업,17-Dec,3310,85513866
대산업,18-Dec,3310,84052001
대산업,19-Dec,3310,84291438
대전자재료,11-Dec,78600,147011126
대전자재료,12-Dec,78600,105162273
대전자재료,13-Dec,78600,79627554
대전자재료,14-Dec,78600,70649625
대전자재료,15-Dec,78600,57523292
대전자재료,16-Dec,78600,67911464
대전자재료,17-Dec,78600,93390771
대전자재료,18-Dec,78600,102935678
대전자재료,19-Dec,78600,116384306
대한광통신,11-Dec,10170,66721071
대한광통신,12-Dec,10170,101728662
대한광통신,13-Dec,10170,106410075
대한광통신,14-Dec,10170,105998720
대한광통신,15-Dec,10170,108989776
대한광통신,16-Dec,10170,116472058
대한광통신,17-Dec,10170,139662357
대한광통신,18-Dec,10170,167149773
대한광통신,19-Dec,10170,154296022
대한그린파워,11-Dec,60900,30046199
대한그린파워,12-Dec,60900,47253972
대한그린파워,13-Dec,60900,137293372
대한그린파워,14-Dec,60900,12295493
대한그린파워,15-Dec,60900,15617278
대한그린파워,16-Dec,60900,33182396
대한그린파워,17-Dec,60900,32140229
대한그린파워,18-Dec,60900,29637049
대한그린파워,19-Dec,60900,15698121
대한방직,11-Dec,1070,291651073
대한방직,12-Dec,1070,275069272
대한방직,13-Dec,1070,285425177
대한방직,14-Dec,1070,244388081
대한방직,15-Dec,1070,244388849
대한방직,16-Dec,1070,245581675
대한방직,17-Dec,1070,208620668
대한방직,18-Dec,1070,209061757
대한방직,19-Dec,1070,156304223
대한유화,11-Dec,6650,2024561500
대한유화,12-Dec,6650,2082914255
대한유화,13-Dec,6650,1965963556
대한유화,14-Dec,6650,2053406683
대한유화,15-Dec,6650,1726962269
대한유화,16-Dec,6650,1596377042
대한유화,17-Dec,6650,1779426202
대한유화,18-Dec,6650,2553976806
대한유화,19-Dec,6650,2074296475
대한전선,11-Dec,1440,3111535139
대한전선,12-Dec,1440,2529855021
대한전선,13-Dec,1440,2513455497
대한전선,14-Dec,1440,2117901173
대한전선,15-Dec,1440,1688712586
대한전선,16-Dec,1440,1374010600
대한전선,17-Dec,1440,1587602185
대한전선,18-Dec,1440,1648815011
대한전선,19-Dec,1440,1554739981
대한해운,11-Dec,5880,800866444
대한해운,12-Dec,5880,595612977
대한해운,13-Dec,5880,535466465
대한해운,14-Dec,5880,580301616
대한해운,15-Dec,5880,531692718
대한해운,16-Dec,5880,540314590
대한해운,17-Dec,5880,1560743884
대한해운,18-Dec,5880,1284595553
대한해운,19-Dec,5880,1005657249
대한화섬,11-Dec,3830,234501726
대한화섬,12-Dec,3830,344891578
대한화섬,13-Dec,3830,216414071
대한화섬,14-Dec,3830,143115506
대한화섬,15-Dec,3830,135360924
대한화섬,16-Dec,3830,104629274
대한화섬,17-Dec,3830,110839358
대한화섬,18-Dec,3830,107660512
대한화섬,19-Dec,3830,114236034
더이앤엠,11-Dec,89230,116310277
더이앤엠,12-Dec,89230,138318583
더이앤엠,13-Dec,89230,62834586
더이앤엠,14-Dec,89230,67587936
더이앤엠,15-Dec,89230,24744323
더이앤엠,16-Dec,89230,15331347
더이앤엠,17-Dec,89230,13590205
더이앤엠,18-Dec,89230,30860280
더이앤엠,19-Dec,89230,44757416
덕양산업,11-Dec,24900,814690295
덕양산업,12-Dec,24900,906316946
덕양산업,13-Dec,24900,836617172
덕양산업,14-Dec,24900,811901189
덕양산업,15-Dec,24900,956709477
덕양산업,16-Dec,24900,1050169762
덕양산업,17-Dec,24900,1046535624
덕양산업,18-Dec,24900,1292215903
덕양산업,19-Dec,24900,1359423501
데브시스터즈,14-Dec,194480,69496102
데브시스터즈,15-Dec,194480,19546497
데브시스터즈,16-Dec,194480,15220748
데브시스터즈,17-Dec,194480,17580168
데브시스터즈,18-Dec,194480,35707620
데브시스터즈,19-Dec,194480,37596925
도이치모터스,11-Dec,67990,342190264
도이치모터스,12-Dec,67990,394694807
도이치모터스,13-Dec,67990,436958810
도이치모터스,14-Dec,67990,534775460
도이치모터스,15-Dec,67990,662318536
도이치모터스,16-Dec,67990,673399127
도이치모터스,17-Dec,67990,950183846
도이치모터스,18-Dec,67990,1058333175
도이치모터스,19-Dec,67990,1208710144
동국제강,11-Dec,1230,8841939944
동국제강,12-Dec,1230,7870715841
동국제강,13-Dec,1230,6690855233
동국제강,14-Dec,1230,6068531496
동국제강,15-Dec,1230,5720334279
동국제강,16-Dec,1230,5006583137
동국제강,17-Dec,1230,6049348883
동국제강,18-Dec,1230,5964930871
동국제강,19-Dec,1230,5658431459
동부건설,11-Dec,5960,2349200551
동부건설,12-Dec,5960,2484677333
동부건설,13-Dec,5960,1997706059
동부건설,14-Dec,5960,894423134
동부건설,15-Dec,5960,698187491
동부건설,16-Dec,5960,585523904
동부건설,17-Dec,5960,701488711
동부건설,18-Dec,5960,898151330
동부건설,19-Dec,5960,1155368352
동성제약,11-Dec,2210,78442098
동성제약,12-Dec,2210,84581021
동성제약,13-Dec,2210,75175284
동성제약,14-Dec,2210,73157942
동성제약,15-Dec,2210,74660371
동성제약,16-Dec,2210,79720855
동성제약,17-Dec,2210,82385234
동성제약,18-Dec,2210,91912686
동성제약,19-Dec,2210,86536755
동신건설,11-Dec,25950,46159327
동신건설,12-Dec,25950,42051436
동신건설,13-Dec,25950,87161631
동신건설,14-Dec,25950,50483624
동신건설,15-Dec,25950,69842400
동신건설,16-Dec,25950,65096067
동신건설,17-Dec,25950,52599292
동신건설,18-Dec,25950,27086796
동신건설,19-Dec,25950,24021434
동양철관,11-Dec,8970,226104084
동양철관,12-Dec,8970,256422624
동양철관,13-Dec,8970,222637264
동양철관,14-Dec,8970,199833884
동양철관,15-Dec,8970,171320554
