회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),
씨큐브(주),101240,Dec-13,4.16 ,,
씨큐브(주),101240,Dec-14,5.58 ,,
씨큐브(주),101240,Dec-15,10.32,,
씨큐브(주),101240,Dec-16,15.96 ,,
씨큐브(주),101240,Dec-17,13.54 ,,
씨큐브(주),101240,Dec-18,15.71 ,,
씨큐브(주),101240,Dec-19,21.50 ,,
아남전자(주),8700,Dec-11,22.13 ,0.44 ,
아남전자(주),8700,Dec-12,-0.29,-0.49,
아남전자(주),8700,Dec-13,4.00 ,0.39 ,
아남전자(주),8700,Dec-14,-0.05,-1.32,
아남전자(주),8700,Dec-15,-0.09,-6.45,
아남전자(주),8700,Dec-16,5.38 ,2.49 ,
아남전자(주),8700,Dec-17,7.60 ,2.27 ,
아남전자(주),8700,Dec-18,-4.54 ,-4.31 ,
아남전자(주),8700,Dec-19,1.91 ,1.04 ,
아미코젠(주),92040,Dec-13,58.36 ,,
아미코젠(주),92040,Dec-14,999999999.00 ,377.93 ,
아미코젠(주),92040,Dec-15,223.83 ,6.77 ,
아미코젠(주),92040,Dec-16,186.15 ,4.46 ,
아미코젠(주),92040,Dec-17,-28.92 ,1.96 ,
아미코젠(주),92040,Dec-18,-23.13 ,2.00 ,
아미코젠(주),92040,Dec-19,-0.97,-1.71,
아비코전자(주),36010,Dec-11,7.32 ,4.45 ,
아비코전자(주),36010,Dec-12,0.75,-0.34,
아비코전자(주),36010,Dec-13,5.95 ,4.72 ,
아비코전자(주),36010,Dec-14,9.39 ,7.96 ,
아비코전자(주),36010,Dec-15,24.59 ,24.20 ,
아비코전자(주),36010,Dec-16,45.40 ,44.08 ,
아비코전자(주),36010,Dec-17,54.67 ,52.67 ,
아비코전자(주),36010,Dec-18,39.75 ,31.93 ,
아비코전자(주),36010,Dec-19,81.60 ,-14.65 ,
아세아(주),2030,Dec-11,16.57 ,3.56 ,
아세아(주),2030,Dec-12,35.82 ,9.64 ,
아세아(주),2030,Dec-13,110.51,13.47,
아세아(주),2030,Dec-14,999999999.00 ,17.88 ,
아세아(주),2030,Dec-15,999999999.00 ,16.49 ,
아세아(주),2030,Dec-16,999999999.00 ,30.91 ,
아세아(주),2030,Dec-17,999999999.00 ,15.08 ,
아세아(주),2030,Dec-18,999999999.00 ,4.95 ,
아세아(주),2030,Dec-19,999999999.00 ,4.17 ,
아세아시멘트(주),183190,Dec-13,,,
아세아시멘트(주),183190,Dec-14,245.93 ,230.21 ,
아세아시멘트(주),183190,Dec-15,210.39,187.41,
아세아시멘트(주),183190,Dec-16,239.40 ,199.99 ,
아세아시멘트(주),183190,Dec-17,350.15,139.97,
아세아시멘트(주),183190,Dec-18,2.60 ,2.44 ,
아세아시멘트(주),183190,Dec-19,2.84 ,2.39 ,
아세아제지(주),2310,Dec-11,2.24 ,1.62 ,
아세아제지(주),2310,Dec-12,8.19 ,5.79 ,
아세아제지(주),2310,Dec-13,10.16,4.48,
아세아제지(주),2310,Dec-14,12.87 ,5.58 ,
아세아제지(주),2310,Dec-15,6.74 ,-0.20 ,
아세아제지(주),2310,Dec-16,27.02,9.8,
아세아제지(주),2310,Dec-17,13.35 ,1.38 ,
아세아제지(주),2310,Dec-18,73.26 ,21.32 ,
아세아제지(주),2310,Dec-19,64.97 ,16.66 ,
아시아나아이디티(주),267850,Dec-18,916.73 ,894.85 ,
아시아나아이디티(주),267850,Dec-19,9.67 ,9.44 ,
아시아나항공(주),20560,Dec-11,1.79 ,1.93 ,
아시아나항공(주),20560,Dec-12,0.89,1.11,
아시아나항공(주),20560,Dec-13,-0.46,-0.08,
아시아나항공(주),20560,Dec-14,0.31,0.64,
아시아나항공(주),20560,Dec-15,0.07,0.56,
아시아나항공(주),20560,Dec-16,1.67 ,1.79 ,
아시아나항공(주),20560,Dec-17,1.52 ,1.60 ,
아시아나항공(주),20560,Dec-18,-0.23,0.17,
아시아나항공(주),20560,Dec-19,-1.45 ,-1.27 ,
아이쓰리시스템(주),214430,Dec-15,14.71 ,14.66 ,
아이쓰리시스템(주),214430,Dec-16,49.29 ,49.29 ,
아이쓰리시스템(주),214430,Dec-17,110.44,110.43,
아이쓰리시스템(주),214430,Dec-18,179.42 ,,
아이쓰리시스템(주),214430,Dec-19,-29.85 ,,
아이에스동서(주),10780,Dec-11,1.91 ,1.99 ,
아이에스동서(주),10780,Dec-12,2.73 ,2.00 ,
아이에스동서(주),10780,Dec-13,4.30 ,2.98 ,
아이에스동서(주),10780,Dec-14,7.64 ,4.33 ,
아이에스동서(주),10780,Dec-15,17.40 ,7.20 ,
아이에스동서(주),10780,Dec-16,45.83 ,21.34 ,
아이에스동서(주),10780,Dec-17,22.39 ,13.84 ,
아이에스동서(주),10780,Dec-18,10.47,9.43,
아이에스동서(주),10780,Dec-19,1.82 ,1.93 ,
아이진(주),185490,Dec-15,-186.14 ,,
아이진(주),185490,Dec-16,-827.08,,
아이진(주),185490,Dec-17,-220.35,,
아이진(주),185490,Dec-18,-9.23 ,,
아이진(주),185490,Dec-19,-4.27 ,-4.35 ,
아이큐어(주),175250,Dec-18,-10.02,-11.6,
아이큐어(주),175250,Dec-19,-2.44 ,-2.23 ,
아이크래프트(주),52460,Dec-11,4.69 ,,
아이크래프트(주),52460,Dec-12,76.22 ,,
아이크래프트(주),52460,Dec-13,28.84 ,26.83 ,
아이크래프트(주),52460,Dec-14,161.56 ,166.24 ,
아이크래프트(주),52460,Dec-15,49.94 ,49.98 ,
아이크래프트(주),52460,Dec-16,51.13 ,51.12 ,
아이크래프트(주),52460,Dec-17,24.36 ,16.69 ,
아이크래프트(주),52460,Dec-18,9.74 ,1.02 ,
아이크래프트(주),52460,Dec-19,4.53 ,0.19 ,
아이텍(주),119830,Dec-11,1.53 ,,
아이텍(주),119830,Dec-12,-0.68,,
아이텍(주),119830,Dec-13,0.95,,
아이텍(주),119830,Dec-14,1.63 ,,
아이텍(주),119830,Dec-15,-1.89 ,,
아이텍(주),119830,Dec-16,4.52 ,,
아이텍(주),119830,Dec-17,5.75 ,,
아이텍(주),119830,Dec-18,1.49 ,1.41 ,
아이텍(주),119830,Dec-19,1.28 ,0.71 ,
아진산업(주),13310,Dec-15,2.09,2.01,
아진산업(주),13310,Dec-16,2.36 ,2.76 ,
아진산업(주),13310,Dec-17,1.07,1.85,
아진산업(주),13310,Dec-18,-4.06,0.67,
아진산업(주),13310,Dec-19,3.45 ,2.03 ,
안국약품(주),1540,Dec-11,11.95 ,11.70 ,
안국약품(주),1540,Dec-12,5.98 ,5.88 ,
안국약품(주),1540,Dec-13,10.83,11.82,
안국약품(주),1540,Dec-14,19.63 ,18.67 ,
안국약품(주),1540,Dec-15,27.66 ,20.51 ,
안국약품(주),1540,Dec-16,8.47 ,4.71 ,
안국약품(주),1540,Dec-17,20.36,12.66,
안국약품(주),1540,Dec-18,37.50 ,21.78 ,
안국약품(주),1540,Dec-19,4.80 ,2.34 ,
알리코제약(주),260660,Dec-18,9.59 ,,
알리코제약(주),260660,Dec-19,12.76 ,,
알서포트(주),131370,Dec-11,,,
알서포트(주),131370,Dec-12,,,
알서포트(주),131370,Dec-13,108.95,101.74,
알서포트(주),131370,Dec-14,-0.03,8.46,
알서포트(주),131370,Dec-15,-266.17 ,-307.73 ,
알서포트(주),131370,Dec-16,152.97 ,-19.67 ,
알서포트(주),131370,Dec-17,194.90 ,186.63 ,
알서포트(주),131370,Dec-18,309.97,337.18,
알서포트(주),131370,Dec-19,29.10 ,39.57 ,
알에스오토메이션(주),140670,Dec-17,5.58 ,5.62 ,
알에스오토메이션(주),140670,Dec-18,1.65 ,1.93 ,
알에스오토메이션(주),140670,Dec-19,0.13,0.29,
알에프머트리얼즈(주),327260,Dec-19,6.07,,
알에프에이치아이씨(주),218410,Dec-15,,,
알에프에이치아이씨(주),218410,Dec-16,,,
알에프에이치아이씨(주),218410,Dec-17,27.79 ,27.16 ,
알에프에이치아이씨(주),218410,Dec-18,16.21 ,17.88 ,
알에프에이치아이씨(주),218410,Dec-19,18.67 ,15.97 ,
압타바이오(주),293780,Dec-19,-3519.20 ,,
애경산업(주),18250,Dec-18,308.89,315.29,
애경산업(주),18250,Dec-19,324.56 ,302.51 ,
애경케미칼(주),161000,Dec-12,,,
애경케미칼(주),161000,Dec-13,11.23 ,4.75 ,
애경케미칼(주),161000,Dec-14,33.45 ,10.77 ,
애경케미칼(주),161000,Dec-15,51.33 ,14.12 ,
애경케미칼(주),161000,Dec-16,120.77,38.03,
애경케미칼(주),161000,Dec-17,85.71 ,34.96 ,
애경케미칼(주),161000,Dec-18,66.45 ,20.90 ,
애경케미칼(주),161000,Dec-19,70.59,26.23,
애니젠(주),196300,Dec-16,-6.26 ,,
애니젠(주),196300,Dec-17,999999999.00 ,,
애니젠(주),196300,Dec-18,-8.34 ,,
애니젠(주),196300,Dec-19,-3.45 ,,
애머릿지코퍼레이션,900100,Dec-11,-0.18,-8.8,
애머릿지코퍼레이션,900100,Dec-12,1.20 ,0.06 ,
애머릿지코퍼레이션,900100,Dec-13,-0.8,-2.17,
애머릿지코퍼레이션,900100,Dec-14,1.03,0.06,
애머릿지코퍼레이션,900100,Dec-15,-1.12 ,-3.36 ,
애머릿지코퍼레이션,900100,Dec-16,-3.01,-6.08,
애머릿지코퍼레이션,900100,Dec-17,-3.37 ,-4.79 ,
애머릿지코퍼레이션,900100,Dec-18,0.69,-2.5,
애머릿지코퍼레이션,900100,Dec-19,0.5,-1.96,
앱클론(주),174900,Dec-17,-33.02,,
앱클론(주),174900,Dec-18,-31.70 ,,
앱클론(주),174900,Dec-19,35.66 ,,
어보브반도체(주),102120,Dec-11,5.86 ,18.52 ,
어보브반도체(주),102120,Dec-12,18.05,34.28,
어보브반도체(주),102120,Dec-13,79.11 ,78.55 ,
어보브반도체(주),102120,Dec-14,81.74 ,86.90 ,
어보브반도체(주),102120,Dec-15,85.05,92.97,
어보브반도체(주),102120,Dec-16,112.07,116.05,
어보브반도체(주),102120,Dec-17,210.29,199.87,
어보브반도체(주),102120,Dec-18,999999999.00 ,999999999.00 ,
어보브반도체(주),102120,Dec-19,972.05,490.93,
에스넷시스템(주),38680,Dec-11,30.91,28.2,
에스넷시스템(주),38680,Dec-12,18.54 ,20.61 ,
에스넷시스템(주),38680,Dec-13,29.13 ,41.77 ,
에스넷시스템(주),38680,Dec-14,30.85,101.55,
에스넷시스템(주),38680,Dec-15,-47.68 ,-6.03 ,
에스넷시스템(주),38680,Dec-16,-86.05,-11.7,
에스넷시스템(주),38680,Dec-17,32.21 ,53.72 ,
에스넷시스템(주),38680,Dec-18,175.20 ,79.45 ,
에스넷시스템(주),38680,Dec-19,24.96 ,42.52 ,
에스디엔(주),99220,Dec-11,1.64 ,1.66 ,
에스디엔(주),99220,Dec-12,-2.11 ,-2.13 ,
에스디엔(주),99220,Dec-13,0.34,0.37,
에스디엔(주),99220,Dec-14,-0.04,0.25,
에스디엔(주),99220,Dec-15,1.48 ,1.55 ,
에스디엔(주),99220,Dec-16,0.25,0.53,
에스디엔(주),99220,Dec-17,1.00 ,1.26 ,
에스디엔(주),99220,Dec-18,0.61,0.82,
에스디엔(주),99220,Dec-19,0.8,1.17,
에스맥(주),97780,Dec-11,40.18,43.77,
에스맥(주),97780,Dec-12,74.63 ,92.65 ,
에스맥(주),97780,Dec-13,43.64 ,46.46 ,
에스맥(주),97780,Dec-14,-4.52 ,-3.94 ,
에스맥(주),97780,Dec-15,-36.43 ,-25.28 ,
에스맥(주),97780,Dec-16,1.66 ,-0.97 ,
에스맥(주),97780,Dec-17,1.94 ,4.65 ,
에스맥(주),97780,Dec-18,3.56 ,5.01 ,
에스맥(주),97780,Dec-19,0.85,1.48,
에스비더블유생명과학(주),151910,Dec-12,3.75 ,4.78 ,
에스비더블유생명과학(주),151910,Dec-13,3.48 ,3.50 ,
에스비더블유생명과학(주),151910,Dec-14,1.40 ,1.30 ,
에스비더블유생명과학(주),151910,Dec-15,-5.07,-4.69,
에스비더블유생명과학(주),151910,Dec-16,-18.82 ,-19.13 ,
에스비더블유생명과학(주),151910,Dec-17,-5.24 ,-4.20 ,
에스비더블유생명과학(주),151910,Dec-18,0.42,-0.74,
에스비더블유생명과학(주),151910,Dec-19,-3.47 ,-5.28 ,
에스비아이핀테크솔루션즈(주),950110,Mar-13,,,
에스비아이핀테크솔루션즈(주),950110,Mar-14,20.27,95.93,
에스비아이핀테크솔루션즈(주),950110,Mar-15,87.31 ,138.62 ,
에스비아이핀테크솔루션즈(주),950110,Mar-16,34.45 ,122.60 ,
에스비아이핀테크솔루션즈(주),950110,Mar-17,33.76 ,51.19 ,
에스비아이핀테크솔루션즈(주),950110,Mar-18,7.23 ,11.36 ,
에스비아이핀테크솔루션즈(주),950110,Mar-19,2.75 ,10.43 ,
에스씨아이평가정보(주),36120,Dec-11,999999999.00 ,,
에스씨아이평가정보(주),36120,Dec-12,999999999.00 ,,
에스씨아이평가정보(주),36120,Dec-13,999999999.00 ,,
에스씨아이평가정보(주),36120,Dec-14,999999999.00 ,,
에스씨아이평가정보(주),36120,Dec-15,999999999.00 ,,
에스씨아이평가정보(주),36120,Dec-16,999999999.00 ,999999999.00 ,
에스씨아이평가정보(주),36120,Dec-17,4818.15 ,18.60 ,
에스씨아이평가정보(주),36120,Dec-18,5855.65 ,2276.67 ,
에스씨아이평가정보(주),36120,Dec-19,386.40 ,332.49 ,
에스엔유프리시젼(주),80000,Dec-11,-6.45 ,,
에스엔유프리시젼(주),80000,Dec-12,-6.54 ,,
에스엔유프리시젼(주),80000,Dec-13,5.56 ,,
에스엔유프리시젼(주),80000,Dec-14,-4.62 ,,
에스엔유프리시젼(주),80000,Dec-15,1.17 ,,
에스엔유프리시젼(주),80000,Dec-16,-11.10 ,,
에스엔유프리시젼(주),80000,Dec-17,6.08,,
에스엔유프리시젼(주),80000,Dec-18,16.73 ,16.40 ,
에스엔유프리시젼(주),80000,Dec-19,41.11 ,41.60 ,
에스엔케이폴리텍(주),91340,Dec-11,105.95,,
에스엔케이폴리텍(주),91340,Dec-12,-487.77 ,,
에스엔케이폴리텍(주),91340,Dec-13,-1.39 ,-4.75 ,
에스엔케이폴리텍(주),91340,Dec-14,4.31 ,2.59 ,
에스엔케이폴리텍(주),91340,Dec-15,11.63 ,7.90 ,
에스엔케이폴리텍(주),91340,Dec-16,5.51 ,4.20 ,
에스엔케이폴리텍(주),91340,Dec-17,2.62 ,5.35 ,
에스엔케이폴리텍(주),91340,Dec-18,0.29,4.06,
에스엔케이폴리텍(주),91340,Dec-19,2.46 ,7.78 ,
에스엘(주),5850,Mar-11,8.19 ,9.56 ,
에스엘(주),5850,Dec-12,4.64 ,4.92 ,
에스엘(주),5850,Dec-13,15.87 ,5.01 ,
에스엘(주),5850,Dec-14,573.81 ,12.20 ,
에스엘(주),5850,Dec-15,3416.96 ,11.46 ,
에스엘(주),5850,Dec-16,5531.36 ,14.12 ,
에스엘(주),5850,Dec-17,13039.49,8.72,
에스엘(주),5850,Dec-18,2770.34,0.53,
에스엘(주),5850,Dec-19,3844.23 ,4.15 ,
에스와이(주),109610,Dec-15,5.47 ,3.50 ,
에스와이(주),109610,Dec-16,3.62 ,1.92 ,
에스와이(주),109610,Dec-17,2.68 ,1.88 ,
에스와이(주),109610,Dec-18,1.93 ,1.87 ,
에스와이(주),109610,Dec-19,-1.69 ,-0.97 ,
에스지씨에너지(주),5090,Dec-11,1.65 ,,
에스지씨에너지(주),5090,Dec-12,1.05,,
에스지씨에너지(주),5090,Dec-13,1.22 ,1.18 ,
에스지씨에너지(주),5090,Dec-14,0.72,0.55,
에스지씨에너지(주),5090,Dec-15,1.54 ,1.03 ,
에스지씨에너지(주),5090,Dec-16,0.32,0.1,
에스지씨에너지(주),5090,Dec-17,-1.79 ,-1.29 ,
에스지씨에너지(주),5090,Dec-18,-2.49 ,-1.98 ,
에스지씨에너지(주),5090,Dec-19,-0.26,0.09,
에스지씨이테크건설(주),16250,Dec-11,6.24 ,6.18 ,
에스지씨이테크건설(주),16250,Dec-12,4.91 ,4.43 ,
에스지씨이테크건설(주),16250,Dec-13,-7.14 ,0.12 ,
에스지씨이테크건설(주),16250,Dec-14,1.24 ,6.77 ,
에스지씨이테크건설(주),16250,Dec-15,3.51 ,4.83 ,
에스지씨이테크건설(주),16250,Dec-16,7.14 ,3.69 ,
에스지씨이테크건설(주),16250,Dec-17,9.42 ,4.66 ,
에스지씨이테크건설(주),16250,Dec-18,5.53 ,3.64 ,
에스지씨이테크건설(주),16250,Dec-19,6.00 ,2.14 ,
에스지에이(주),49470,Dec-11,3.90 ,3.98 ,
에스지에이(주),49470,Dec-12,-2.10 ,-2.67 ,
에스지에이(주),49470,Dec-13,0.11,2.36,
에스지에이(주),49470,Dec-14,0.01,2.89,
에스지에이(주),49470,Dec-15,-0.2,3.66,
에스지에이(주),49470,Dec-16,-6.85 ,1.55 ,
에스지에이(주),49470,Dec-17,-5.70 ,-1.82 ,
에스지에이(주),49470,Dec-18,1.95 ,-3.34 ,
에스지에이(주),49470,Dec-19,-3.22 ,-4.82 ,
에스지에이솔루션즈(주),184230,Jun-14,,,
에스지에이솔루션즈(주),184230,Jun-15,9.86 ,9.83 ,
에스지에이솔루션즈(주),184230,Dec-16,4.25 ,3.08 ,
에스지에이솔루션즈(주),184230,Dec-17,1.38 ,2.55 ,
에스지에이솔루션즈(주),184230,Dec-18,-6.67 ,-6.36 ,
에스지에이솔루션즈(주),184230,Dec-19,-2.03,-5.12,
에스지이(주),255220,Dec-18,5.17 ,5.25 ,
에스지이(주),255220,Dec-19,2.25 ,2.57 ,
에스케이(주),34730,Dec-11,2.98 ,2.94 ,
에스케이(주),34730,Dec-12,2.92 ,3.14 ,
에스케이(주),34730,Dec-13,3.46 ,3.65 ,
에스케이(주),34730,Dec-14,3.65 ,4.13 ,
에스케이(주),34730,Dec-15,2.74 ,3.87 ,
에스케이(주),34730,Dec-16,5.80 ,6.63 ,
에스케이(주),34730,Dec-17,5.69 ,6.43 ,
에스케이(주),34730,Dec-18,6.03,4.39,
에스케이(주),34730,Dec-19,8.14 ,2.86 ,
에스케이가스(주),18670,Dec-11,16.83 ,14.38 ,
에스케이가스(주),18670,Dec-12,6.02,6.55,
에스케이가스(주),18670,Dec-13,6.93 ,5.49 ,
에스케이가스(주),18670,Dec-14,9.79 ,6.20 ,
에스케이가스(주),18670,Dec-15,3.05,3.32,
에스케이가스(주),18670,Dec-16,4.45 ,4.96 ,
에스케이가스(주),18670,Dec-17,3.32 ,3.21 ,
에스케이가스(주),18670,Dec-18,2.29 ,2.79 ,
에스케이가스(주),18670,Dec-19,3.59 ,4.15 ,
에스케이네트웍스(주),1740,Dec-11,2.65 ,2.49 ,
에스케이네트웍스(주),1740,Dec-12,2.44 ,1.85 ,
에스케이네트웍스(주),1740,Dec-13,1.44 ,2.16 ,
에스케이네트웍스(주),1740,Dec-14,2.22 ,2.16 ,
에스케이네트웍스(주),1740,Dec-15,2.20 ,2.10 ,
에스케이네트웍스(주),1740,Dec-16,1.86 ,1.99 ,
에스케이네트웍스(주),1740,Dec-17,1.56 ,2.27 ,
에스케이네트웍스(주),1740,Dec-18,1.05,1.95,
에스케이네트웍스(주),1740,Dec-19,-0.61,1.05,
에스케이디스커버리(주),6120,Dec-11,2.11 ,5.42 ,
에스케이디스커버리(주),6120,Dec-12,1.33 ,3.25 ,
에스케이디스커버리(주),6120,Dec-13,1.83 ,3.12 ,
에스케이디스커버리(주),6120,Dec-14,0.86,2.44,
에스케이디스커버리(주),6120,Dec-15,0.43,1.57,
에스케이디스커버리(주),6120,Dec-16,1.37 ,3.19 ,
에스케이디스커버리(주),6120,Dec-17,1.52 ,2.30 ,
에스케이디스커버리(주),6120,Dec-18,0.92,2.16,
에스케이디스커버리(주),6120,Dec-19,2.16 ,3.11 ,
에스케이디앤디(주),210980,Dec-15,10.81,9.87,
에스케이디앤디(주),210980,Dec-16,7.39 ,4.32 ,
에스케이디앤디(주),210980,Dec-17,5.99 ,2.80 ,
에스케이디앤디(주),210980,Dec-18,6.56 ,5.71 ,
에스케이디앤디(주),210980,Dec-19,1.43 ,2.43 ,
에스케이렌터카(주),68400,Dec-12,1.58 ,1.66 ,
에스케이렌터카(주),68400,Dec-13,1.83 ,1.94 ,
에스케이렌터카(주),68400,Dec-14,1.89 ,1.94 ,
에스케이렌터카(주),68400,Dec-15,1.90 ,1.83 ,
에스케이렌터카(주),68400,Dec-16,1.56 ,1.34 ,
에스케이렌터카(주),68400,Dec-17,1.67 ,1.59 ,
에스케이렌터카(주),68400,Dec-18,0.87,0.76,
에스케이렌터카(주),68400,Dec-19,1.52 ,1.52 ,
에스케이씨(주),11790,Dec-11,6.72 ,4.46 ,
에스케이씨(주),11790,Dec-12,4.73 ,2.19 ,
에스케이씨(주),11790,Dec-13,3.23 ,1.62 ,
에스케이씨(주),11790,Dec-14,3.51 ,2.10 ,
에스케이씨(주),11790,Dec-15,6.56 ,3.55 ,
에스케이씨(주),11790,Dec-16,4.13 ,3.47 ,
에스케이씨(주),11790,Dec-17,5.56 ,3.81 ,
에스케이씨(주),11790,Dec-18,4.75 ,3.87 ,
에스케이씨(주),11790,Dec-19,1.43 ,2.74 ,
에스케이케미칼(주),285130,Dec-18,2.62 ,1.44 ,
에스케이케미칼(주),285130,Dec-19,4.03,2.41,
에스케이텔레콤(주),17670,Dec-11,10.68,7.17,
에스케이텔레콤(주),17670,Dec-12,5.27 ,4.27 ,
에스케이텔레콤(주),17670,Dec-13,7.18 ,6.06 ,
에스케이텔레콤(주),17670,Dec-14,6.55 ,5.63 ,
에스케이텔레콤(주),17670,Dec-15,6.87 ,5.74 ,
에스케이텔레콤(주),17670,Dec-16,7.44 ,5.29 ,
에스케이텔레콤(주),17670,Dec-17,6.89 ,5.14 ,
에스케이텔레콤(주),17670,Dec-18,5.81 ,3.91 ,
에스케이텔레콤(주),17670,Dec-19,3.85 ,2.79 ,
에스케이하이닉스(주),660,Dec-11,1.88 ,1.05 ,
에스케이하이닉스(주),660,Dec-12,-2.14 ,-0.72 ,
에스케이하이닉스(주),660,Dec-13,13.23 ,13.17 ,
에스케이하이닉스(주),660,Dec-14,33.85 ,29.99 ,
에스케이하이닉스(주),660,Dec-15,48.82 ,45.03 ,
에스케이하이닉스(주),660,Dec-16,26.60 ,27.28 ,
에스케이하이닉스(주),660,Dec-17,110.6,110.73,
에스케이하이닉스(주),660,Dec-18,226.38 ,220.25 ,
에스케이하이닉스(주),660,Dec-19,15.86 ,11.37 ,
에스텍(주),69510,Dec-11,999999999.00 ,999999999.00 ,
에스텍(주),69510,Dec-12,999999999.00 ,60.67 ,
에스텍(주),69510,Dec-13,999999999.00 ,71.70 ,
에스텍(주),69510,Dec-14,999999999.00 ,59.86 ,
에스텍(주),69510,Dec-15,999999999.00 ,40.96 ,
에스텍(주),69510,Dec-16,999999999.00 ,58.37 ,
에스텍(주),69510,Dec-17,999999999.00 ,55.07 ,
에스텍(주),69510,Dec-18,999999999.00 ,42.38 ,
에스텍(주),69510,Dec-19,999999999.00 ,49.67 ,
에스트래픽(주),234300,Dec-17,40.92,8.25,
에스트래픽(주),234300,Dec-18,-3.85 ,-6.61 ,
에스트래픽(주),234300,Dec-19,1.11 ,-1.04 ,
에스티팜(주),237690,Dec-16,62.54 ,62.34 ,
에스티팜(주),237690,Dec-17,979.50 ,972.14 ,
에스티팜(주),237690,Dec-18,999999999.00 ,999999999.00 ,
에스티팜(주),237690,Dec-19,-337.30 ,-338.57 ,
에스퓨얼셀(주),288620,Dec-18,10,,
에스퓨얼셀(주),288620,Dec-19,4.26 ,,
에쓰-오일(주),10950,Dec-11,28.05,27.96,
에쓰-오일(주),10950,Dec-12,9.14 ,9.14 ,
에쓰-오일(주),10950,Dec-13,6.83 ,6.83 ,
에쓰-오일(주),10950,Dec-14,-6.79 ,-6.79 ,
에쓰-오일(주),10950,Dec-15,22.82 ,22.82 ,
에쓰-오일(주),10950,Dec-16,28.72 ,28.72 ,
에쓰-오일(주),10950,Dec-17,23.60 ,23.57 ,
에쓰-오일(주),10950,Dec-18,8.27 ,8.84 ,
에쓰-오일(주),10950,Dec-19,2.24 ,2.30 ,
에쓰씨엔지니어링(주),23960,Dec-11,6.80 ,-4.54 ,
에쓰씨엔지니어링(주),23960,Dec-12,-7.12 ,0.53 ,
에쓰씨엔지니어링(주),23960,Dec-13,0.7,-1.61,
에쓰씨엔지니어링(주),23960,Dec-14,-14.89 ,-2.76 ,
에쓰씨엔지니어링(주),23960,Dec-15,1.93 ,0.34 ,
에쓰씨엔지니어링(주),23960,Dec-16,-6.04,-1.36,
에쓰씨엔지니어링(주),23960,Dec-17,0.53,0.63,
에쓰씨엔지니어링(주),23960,Dec-18,4.20 ,-0.51 ,
에쓰씨엔지니어링(주),23960,Dec-19,1.00 ,0.38 ,
에어부산(주),298690,Dec-18,11.00 ,,
에어부산(주),298690,Dec-19,-1.44 ,,
에이비엘바이오(주),298380,Dec-18,-35.29 ,,
에이비엘바이오(주),298380,Dec-19,-445.60 ,,
에이에프더블류(주),312610,Dec-19,37.33 ,,
에이치디씨(주),12630,Dec-11,3.47 ,2.96 ,
에이치디씨(주),12630,Dec-12,1.02,1.04,
에이치디씨(주),12630,Dec-13,-4.37 ,-1.83 ,
에이치디씨(주),12630,Dec-14,3.03,2.7,
에이치디씨(주),12630,Dec-15,9.10 ,6.04 ,
에이치디씨(주),12630,Dec-16,21.85 ,10.96 ,
에이치디씨(주),12630,Dec-17,34.32 ,14.86 ,
에이치디씨(주),12630,Dec-18,999999999.00 ,3.20 ,
에이치디씨(주),12630,Dec-19,999999999.00 ,3.40 ,
에이치디씨랩스(주),39570,Dec-15,20.75,21.16,
에이치디씨랩스(주),39570,Dec-16,482.17 ,482.02 ,
에이치디씨랩스(주),39570,Dec-17,194874.49 ,194659.22 ,
에이치디씨랩스(주),39570,Dec-18,1190.85,1186.93,
에이치디씨랩스(주),39570,Dec-19,383.26 ,378.81 ,
에이치디씨현대산업개발(주),294870,Dec-18,,,
에이치디씨현대산업개발(주),294870,Dec-19,31.97 ,32.09 ,
에이치디씨현대이피(주),89470,Dec-11,5.32 ,3.69 ,
에이치디씨현대이피(주),89470,Dec-12,2.92 ,3.04 ,
에이치디씨현대이피(주),89470,Dec-13,3.26 ,3.13 ,
에이치디씨현대이피(주),89470,Dec-14,4.16 ,4.13 ,
에이치디씨현대이피(주),89470,Dec-15,6.47 ,7.16 ,
에이치디씨현대이피(주),89470,Dec-16,9.15 ,10.82 ,
에이치디씨현대이피(주),89470,Dec-17,6.57 ,7.06 ,
에이치디씨현대이피(주),89470,Dec-18,1.91 ,2.12 ,
에이치디씨현대이피(주),89470,Dec-19,4.66 ,5.42 ,
에이치에스디엔진(주),82740,Dec-11,21.76 ,19.17 ,
에이치에스디엔진(주),82740,Dec-12,7.49 ,7.04 ,
에이치에스디엔진(주),82740,Dec-13,0.17,0.05,
에이치에스디엔진(주),82740,Dec-14,-3.01,-2.93,
에이치에스디엔진(주),82740,Dec-15,-5.04,-4.83,
에이치에스디엔진(주),82740,Dec-16,0.73,0.29,
에이치에스디엔진(주),82740,Dec-17,0.5,0.81,
에이치에스디엔진(주),82740,Dec-18,-2.17 ,-2.07 ,
에이치에스디엔진(주),82740,Dec-19,-1.24 ,-1.24 ,
에이치엘비(주),28300,Dec-11,0.54,0.86,
에이치엘비(주),28300,Dec-12,-1.57 ,-1.26 ,
에이치엘비(주),28300,Dec-13,-6.34 ,-6.22 ,
에이치엘비(주),28300,Dec-14,0.42,0.19,
에이치엘비(주),28300,Dec-15,-0.9,-2.1,
에이치엘비(주),28300,Dec-16,-5.01,-22.58,
에이치엘비(주),28300,Dec-17,-1.61 ,-6.17 ,
