회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
(주)잉크테크,49550,13-Dec,5.3,  기타 화학제품 제조업
(주)잉크테크,49550,14-Dec,7.07,  기타 화학제품 제조업
(주)잉크테크,49550,15-Dec,6.04,  기타 화학제품 제조업
(주)잉크테크,49550,16-Dec,6.92,  기타 화학제품 제조업
(주)잉크테크,49550,17-Dec,9.58,  기타 화학제품 제조업
(주)잉크테크,49550,18-Dec,8.07,  기타 화학제품 제조업
(주)잉크테크,49550,19-Dec,7.06,  기타 화학제품 제조업
(주)자비스,254120,16-Dec,,  특수 목적용 기계 제조업
(주)자비스,254120,17-Dec,,  특수 목적용 기계 제조업
(주)자비스,254120,18-Dec,,  특수 목적용 기계 제조업
(주)자비스,254120,19-Dec,4.05,  특수 목적용 기계 제조업
(주)자연과환경,43910,11-Dec,0.37,  환경 정화 및 복원업
(주)자연과환경,43910,12-Dec,0.08,  환경 정화 및 복원업
(주)자연과환경,43910,13-Dec,0.27,  환경 정화 및 복원업
(주)자연과환경,43910,14-Dec,0.51,  환경 정화 및 복원업
(주)자연과환경,43910,15-Dec,3.75,  환경 정화 및 복원업
(주)자연과환경,43910,16-Dec,2.72,  환경 정화 및 복원업
(주)자연과환경,43910,17-Dec,1.93,  환경 정화 및 복원업
(주)자연과환경,43910,18-Dec,1.1,  환경 정화 및 복원업
(주)자연과환경,43910,19-Dec,3.12,  환경 정화 및 복원업
(주)장원테크,174880,16-Dec,2.19,  통신 및 방송 장비 제조업
(주)장원테크,174880,17-Dec,3.94,  통신 및 방송 장비 제조업
(주)장원테크,174880,18-Dec,2.21,  통신 및 방송 장비 제조업
(주)장원테크,174880,19-Dec,2.49,  통신 및 방송 장비 제조업
(주)정상제이엘에스,40420,11-Dec,0.02,  일반 교습 학원
(주)정상제이엘에스,40420,12-Dec,0.04,  일반 교습 학원
(주)정상제이엘에스,40420,13-Dec,0.01,  일반 교습 학원
(주)정상제이엘에스,40420,14-Dec,0.02,  일반 교습 학원
(주)정상제이엘에스,40420,15-Dec,0.01,  일반 교습 학원
(주)정상제이엘에스,40420,16-Dec,0.02,  일반 교습 학원
(주)정상제이엘에스,40420,17-Dec,0.01,  일반 교습 학원
(주)정상제이엘에스,40420,18-Dec,0.01,  일반 교습 학원
(주)정상제이엘에스,40420,19-Dec,0,  일반 교습 학원
(주)정원엔시스,45510,11-Dec,0.12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,12-Dec,0.3,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,13-Dec,0.36,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,14-Dec,0.32,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,15-Dec,0.45,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,16-Dec,0.33,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,17-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,18-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)정원엔시스,45510,19-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)제넥신,95700,11-Dec,207.85,  자연과학 및 공학 연구개발업
(주)제넥신,95700,12-Dec,4.53,  자연과학 및 공학 연구개발업
(주)제넥신,95700,13-Dec,7.32,  자연과학 및 공학 연구개발업
(주)제넥신,95700,14-Dec,2.74,  자연과학 및 공학 연구개발업
(주)제넥신,95700,15-Dec,2.29,  자연과학 및 공학 연구개발업
(주)제넥신,95700,16-Dec,42.33,  자연과학 및 공학 연구개발업
(주)제넥신,95700,17-Dec,122.74,  자연과학 및 공학 연구개발업
(주)제넥신,95700,18-Dec,253.98,  자연과학 및 공학 연구개발업
(주)제넥신,95700,19-Dec,357.86,  자연과학 및 공학 연구개발업
(주)제넨바이오,72520,11-Dec,1.76,  생활용품 도매업
(주)제넨바이오,72520,12-Dec,0.3,  생활용품 도매업
(주)제넨바이오,72520,13-Dec,0.5,  생활용품 도매업
(주)제넨바이오,72520,14-Dec,1.44,  생활용품 도매업
(주)제넨바이오,72520,15-Dec,1.84,  생활용품 도매업
(주)제넨바이오,72520,16-Dec,8.52,  생활용품 도매업
(주)제넨바이오,72520,17-Dec,6.67,  생활용품 도매업
(주)제넨바이오,72520,18-Dec,0,  생활용품 도매업
(주)제넨바이오,72520,19-Dec,0,  생활용품 도매업
(주)제노포커스,187420,15-Dec,2.96,  기초 의약물질 및 생물학적 제제 제조업
(주)제노포커스,187420,16-Dec,4.55,  기초 의약물질 및 생물학적 제제 제조업
(주)제노포커스,187420,17-Dec,4.81,  기초 의약물질 및 생물학적 제제 제조업
(주)제노포커스,187420,18-Dec,8.79,  기초 의약물질 및 생물학적 제제 제조업
(주)제노포커스,187420,19-Dec,15.37,  기초 의약물질 및 생물학적 제제 제조업
(주)제닉,123330,11-Dec,0.82,  기타 화학제품 제조업
(주)제닉,123330,12-Dec,1.01,  기타 화학제품 제조업
(주)제닉,123330,13-Dec,1.57,  기타 화학제품 제조업
(주)제닉,123330,14-Dec,2.23,  기타 화학제품 제조업
(주)제닉,123330,15-Dec,1.45,  기타 화학제품 제조업
(주)제닉,123330,16-Dec,0,  기타 화학제품 제조업
(주)제닉,123330,17-Dec,0,  기타 화학제품 제조업
(주)제닉,123330,18-Dec,2.16,  기타 화학제품 제조업
(주)제닉,123330,19-Dec,2.19,  기타 화학제품 제조업
(주)제로투세븐,159580,13-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,14-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,15-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,16-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,17-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,18-Dec,0,  생활용품 도매업
(주)제로투세븐,159580,19-Dec,0,  생활용품 도매업
(주)제이스텍,90470,11-Dec,0.95,  특수 목적용 기계 제조업
(주)제이스텍,90470,12-Dec,2.84,  특수 목적용 기계 제조업
(주)제이스텍,90470,13-Dec,7.2,  특수 목적용 기계 제조업
(주)제이스텍,90470,14-Dec,1.45,  특수 목적용 기계 제조업
(주)제이스텍,90470,15-Dec,1.86,  특수 목적용 기계 제조업
(주)제이스텍,90470,16-Dec,0.51,  특수 목적용 기계 제조업
(주)제이스텍,90470,17-Dec,0.27,  특수 목적용 기계 제조업
(주)제이스텍,90470,18-Dec,2.55,  특수 목적용 기계 제조업
(주)제이스텍,90470,19-Dec,3.45,  특수 목적용 기계 제조업
(주)제이에스티나,26040,11-Dec,0.11,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,12-Dec,0.2,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,13-Dec,0.12,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,14-Dec,0.03,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,15-Dec,0.13,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,16-Dec,0.07,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,17-Dec,0.22,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,18-Dec,0.09,  귀금속 및 장신용품 제조업
(주)제이에스티나,26040,19-Dec,0.08,  귀금속 및 장신용품 제조업
(주)제이엘케이,322510,19-Dec,1093.69,  소프트웨어 개발 및 공급업
(주)제이웨이,58420,11-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,12-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,13-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,14-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,15-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,16-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,17-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,18-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이웨이,58420,19-Dec,0,"  영화, 비디오물, 방송프로그램 제작 및 배급업"
(주)제이티,89790,11-Dec,3.62,  특수 목적용 기계 제조업
(주)제이티,89790,12-Dec,1.93,  특수 목적용 기계 제조업
(주)제이티,89790,13-Dec,6.95,  특수 목적용 기계 제조업
(주)제이티,89790,14-Dec,6.96,  특수 목적용 기계 제조업
(주)제이티,89790,15-Dec,6.33,  특수 목적용 기계 제조업
(주)제이티,89790,16-Dec,21.7,  특수 목적용 기계 제조업
(주)제이티,89790,17-Dec,7.51,  특수 목적용 기계 제조업
(주)제이티,89790,18-Dec,0.09,  특수 목적용 기계 제조업
(주)제이티,89790,19-Dec,0,  특수 목적용 기계 제조업
(주)제주반도체,80220,11-Dec,6.59,  반도체 제조업
(주)제주반도체,80220,12-Dec,13.96,  반도체 제조업
(주)제주반도체,80220,13-Dec,36.7,  반도체 제조업
(주)제주반도체,80220,14-Dec,14.1,  반도체 제조업
(주)제주반도체,80220,15-Dec,4.17,  반도체 제조업
(주)제주반도체,80220,16-Dec,2.84,  반도체 제조업
(주)제주반도체,80220,17-Dec,0.99,  반도체 제조업
(주)제주반도체,80220,18-Dec,2.11,  반도체 제조업
(주)제주반도체,80220,19-Dec,3.15,  반도체 제조업
(주)제주항공,89590,15-Dec,0,  항공 여객 운송업
(주)제주항공,89590,16-Dec,0,  항공 여객 운송업
(주)제주항공,89590,17-Dec,0,  항공 여객 운송업
(주)제주항공,89590,18-Dec,0,  항공 여객 운송업
(주)제주항공,89590,19-Dec,0,  항공 여객 운송업
(주)젬백스&카엘,82270,11-Dec,2.62,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,12-Dec,2.3,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,13-Dec,2.11,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,14-Dec,2.32,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,15-Dec,4.95,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,16-Dec,4.04,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,17-Dec,5.35,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,18-Dec,8.17,  특수 목적용 기계 제조업
(주)젬백스&카엘,82270,19-Dec,10.54,  특수 목적용 기계 제조업
(주)젬백스링크,64800,11-Dec,2.81,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,12-Dec,2.03,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,13-Dec,3.45,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,14-Dec,2.37,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,15-Dec,2.7,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,16-Dec,4.71,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,17-Dec,3.82,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,18-Dec,0.07,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)젬백스링크,64800,19-Dec,0.03,"  섬유, 의복, 신발 및 가죽제품 소매업"
(주)조비,1550,11-Dec,0.14,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,12-Dec,0.06,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,13-Dec,0.03,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,14-Dec,0.04,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,15-Dec,0.02,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,16-Dec,0.01,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,17-Dec,0.02,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,18-Dec,0.03,"  비료, 농약 및 살균, 살충제 제조업"
(주)조비,1550,19-Dec,0.01,"  비료, 농약 및 살균, 살충제 제조업"
(주)조이시티,67000,11-Dec,0,  소프트웨어 개발 및 공급업
(주)조이시티,67000,12-Dec,24.64,  소프트웨어 개발 및 공급업
(주)조이시티,67000,13-Dec,40.93,  소프트웨어 개발 및 공급업
(주)조이시티,67000,14-Dec,0,  소프트웨어 개발 및 공급업
(주)조이시티,67000,15-Dec,26.04,  소프트웨어 개발 및 공급업
(주)조이시티,67000,16-Dec,21.35,  소프트웨어 개발 및 공급업
(주)조이시티,67000,17-Dec,18.76,  소프트웨어 개발 및 공급업
(주)조이시티,67000,18-Dec,21.48,  소프트웨어 개발 및 공급업
(주)조이시티,67000,19-Dec,13.52,  소프트웨어 개발 및 공급업
(주)종근당바이오,63160,11-Dec,2.95,  의약품 제조업
(주)종근당바이오,63160,12-Dec,2.87,  의약품 제조업
(주)종근당바이오,63160,13-Dec,3.52,  의약품 제조업
(주)종근당바이오,63160,14-Dec,3.32,  의약품 제조업
(주)종근당바이오,63160,15-Dec,3.8,  의약품 제조업
(주)종근당바이오,63160,16-Dec,4.97,  의약품 제조업
(주)종근당바이오,63160,17-Dec,5.64,  의약품 제조업
(주)종근당바이오,63160,18-Dec,6.33,  의약품 제조업
(주)종근당바이오,63160,19-Dec,7.8,  의약품 제조업
(주)좋은사람들,33340,11-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,12-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,13-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,14-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,15-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,16-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,17-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,18-Dec,0,  봉제의복 제조업
(주)좋은사람들,33340,19-Dec,0,  봉제의복 제조업
(주)주연테크,44380,11-Dec,0,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,12-Dec,0,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,13-Dec,0,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,14-Dec,0,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,15-Dec,0,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,16-Dec,0.11,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,17-Dec,0.27,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,18-Dec,0.4,  컴퓨터 및 주변장치 제조업
(주)주연테크,44380,19-Dec,0.37,  컴퓨터 및 주변장치 제조업
(주)중앙디앤엠,51980,11-Dec,3.03,  플라스틱제품 제조업
(주)중앙디앤엠,51980,12-Dec,1.55,  플라스틱제품 제조업
(주)중앙디앤엠,51980,13-Dec,5.3,  플라스틱제품 제조업
(주)중앙디앤엠,51980,14-Dec,6.62,  플라스틱제품 제조업
(주)중앙디앤엠,51980,15-Dec,5.7,  플라스틱제품 제조업
(주)중앙디앤엠,51980,16-Dec,0,  플라스틱제품 제조업
(주)중앙디앤엠,51980,17-Dec,0,  플라스틱제품 제조업
(주)중앙디앤엠,51980,18-Dec,0,  플라스틱제품 제조업
(주)중앙디앤엠,51980,19-Dec,0,  플라스틱제품 제조업
(주)지니뮤직,43610,11-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,12-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,13-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,14-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,15-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,16-Dec,0,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,17-Dec,1.26,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,18-Dec,1.36,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니뮤직,43610,19-Dec,1.25,"  자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업"
(주)지니틱스,303030,18-Dec,,  반도체 제조업
(주)지니틱스,303030,19-Dec,9.03,  반도체 제조업
(주)지씨셀,144510,16-Dec,15.05,"  그 외 기타 전문, 과학 및 기술 서비스업"
(주)지씨셀,144510,17-Dec,14.47,"  그 외 기타 전문, 과학 및 기술 서비스업"
(주)지씨셀,144510,18-Dec,18.88,"  그 외 기타 전문, 과학 및 기술 서비스업"
(주)지씨셀,144510,19-Dec,27.38,"  그 외 기타 전문, 과학 및 기술 서비스업"
(주)지어소프트,51160,11-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,12-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,13-Dec,0.45,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,14-Dec,0.18,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,15-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,16-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,17-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,18-Dec,0,  소프트웨어 개발 및 공급업
(주)지어소프트,51160,19-Dec,0,  소프트웨어 개발 및 공급업
(주)지에스,78930,11-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)지에스,78930,12-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)지에스,78930,13-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)지에스,78930,14-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
(주)지에스,78930,15-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
