회사명,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
고려신용정보(주),#DIV/0!,#DIV/0!,0,0,0,0,0,#DIV/0!,#DIV/0!,0
고려아연(주),80.12836338,80.23281886,83.66857653,84.72444704,83.27497903,82.35420988,83.87878495,83.79880361,86.86681587,85.79137964
고려제강(주),80.15259715,81.33276696,84.04027254,83.68850776,83.37294423,84.18308796,83.68532329,84.47021986,87.31419222,87.81997163
고려제약(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
광동제약(주),55.5550472,56.46077489,59.2310793,63.61259492,62.84816039,75.6509734,76.55201592,78.3534789,79.52975709,79.11028871
광전자(주),84.73770572,90.62752748,93.1373847,92.24926524,97.91061669,94.56601777,90.10319691,84.38845343,86.69653275,88.40583869
광진실업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
국도화학(주),89.04555888,91.34083402,90.06760296,90.11656296,91.2236196,86.30309671,89.42338509,88.34612699,88.91768958,88.66627819
국일신동(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
국일제지(주),91.55983778,92.80770747,93.13878604,90.13588078,92.37030991,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,91.53915613
국제약품(주),#DIV/0!,55.6935259,64.96997852,60.34128372,61.47342415,55.13633331,55.43688449,58.25853094,54.67248436,52.31759845
그랜드코리아레저(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,70.7353866,72.66682333
그레이트리치과기유한공사,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,65.44549614,68.77395167,73.67932811,73.67102373
그린케미칼(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
극동유화(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,87.87479648,84.37294846,83.53660661,92.60764254,94.52431802,94.27598152
글로벌에스엠테크리미티드,73.15648449,76.74751384,76.27466093,75.88005536,74.61452129,76.29566756,72.92642201,73.83484053,74.57043055,73.92175344
글로벌텍스프리(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0
글로본(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
금강공업(주),83.20948823,86.30720942,85.2688766,84.41366426,83.55012652,81.89891476,77.82225852,79.46877351,81.96565413,84.42163747
금강철강(주),95.58892176,94.64308362,94.59349731,94.8819784,94.7675725,93.31018194,93.53510254,94.64229801,95.03096585,94.36391623
금호건설(주),94.40673107,90.65578645,92.93155187,92.59676268,93.56094298,94.3531363,92.31980327,91.6012216,92.77179865,92.75283468
금호석유화학(주),85.40861548,83.78575746,93.14925065,93.87401875,92.71897639,91.51289491,91.61496984,91.54450299,86.91680275,88.64095259
금호전기(주),77.86253153,79.99158352,88.97870057,88.93427402,88.0302752,89.81838137,87.74463144,88.21859827,118.774871,73.02344264
금호타이어(주),76.18005996,79.413454,74.65875848,73.53471755,70.55210735,74.49963041,74.70586453,84.20916664,85.56960408,77.47101292
기신정기(주),72.27507591,73.39394895,75.33998556,74.37854031,72.97481463,73.78060151,77.91616406,77.68388387,80.7196946,80.98674106
기아(주),77.88930709,76.7266456,77.33644522,78.81008062,80.16237918,80.07393039,80.21107772,83.34384844,85.24541704,83.86923329
깨끗한나라(주),85.29404613,84.77350986,83.06709681,81.39452062,82.64521952,83.07886698,80.82154586,85.89778803,91.74727435,85.62808941
나노캠텍(주),81.27764484,87.59492981,86.24376416,82.85271533,82.49155314,87.07025182,84.29966971,90.14664388,78.65259543,65.42059333
나라엠앤디(주),84.79970858,83.61344997,83.46536103,84.98413048,86.22713557,87.20708867,89.59549185,85.64703894,87.30844358,90.13026558
나무기술(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,92.48986882,82.94915511
나이스정보통신(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,66.5457035,68.22280424,72.48468316,74.50755419
나이스평가정보(주),0,0,0,0,0,0,0,0,0,0
남광토건(주),97.90387827,98.36853849,101.3565918,101.5680209,110.3725528,113.2780999,100.6035413,91.20942662,84.2179599,90.50078166
남양유업(주),69.65883803,69.7977916,69.65794948,74.28639501,74.52322199,71.93551325,72.8051079,74.23320041,75.06381885,76.0171917
남해화학(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,91.46519069,90.47300697,#DIV/0!,#DIV/0!
남화산업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
남화토건(주),#DIV/0!,#DIV/0!,89.08488819,91.72931818,92.47214152,94.62597287,88.26674627,86.4128609,91.03510232,90.70351151
네이버(주),0,0,0,0,0,0,0,0,0,0
넥센타이어(주),69.75496993,75.92416789,73.27791951,71.70543878,68.1013417,66.31185315,63.75294108,67.56790325,71.68449336,69.50815312
넷마블(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0
농업회사법인(주)농우바이오,37.11169008,35.1258406,#DIV/0!,41.76500202,42.77108451,41.43897537,45.77733666,46.31421534,47.27147812,51.70536312
농업회사법인아시아종묘(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,52.92992603,50.11367184
뉴지랩파마(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,99.2612978,100.014914,72.28696095
다믈멀티미디어(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
다스코(주),84.99912325,83.8817352,#DIV/0!,#DIV/0!,#DIV/0!,81.50394622,79.18251662,77.50374897,83.02154987,85.960671
대동금속(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대동기어(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대동전자(주),72.06753037,74.73140054,78.69378271,78.38087476,80.45356783,84.38095408,80.44702484,75.4870539,79.10194065,81.45716775
대림비앤코(주),78.9455352,80.01813763,80.90038451,79.97491344,78.65179116,76.45270933,76.66269613,78.77371865,79.83683856,79.4312492
대림통상(주),82.34287892,84.42045751,87.27133327,86.92575693,86.14165991,86.25267844,84.57427836,85.12173414,88.50542772,87.19692531
대모엔지니어링(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,74.22914085
대보마그네틱(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대봉엘에스(주),80.01688698,83.13029944,81.86799023,74.04087554,76.36700446,74.17829308,71.46649547,70.29930243,73.39924644,72.84841099
대상(주),69.61673913,71.2265815,71.84060588,71.72634107,71.82959908,71.92694687,72.83004106,73.24492419,74.12861141,74.54704851
대상홀딩스(주),63.09856187,70.34106498,70.01345078,71.71725644,71.9603928,72.07466627,72.88176916,73.02665588,73.77233413,74.55391815
대성산업(주),84.82472694,89.50655954,86.52754452,85.26216736,88.07768839,86.01322967,86.66192536,87.53080389,87.79371342,88.80595982
대성에너지(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83.76325777,85.23205256
대성홀딩스(주),88.17019053,89.74701029,90.80300206,90.46202682,90.45805768,88.18808448,84.71595273,84.87648446,85.40855768,86.29096264
대신정보통신(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대아티아이(주),71.57433603,70.03560787,67.0465131,71.83369194,77.49683173,76.51909849,71.85784951,75.37174302,77.35974437,78.16121916
대양전기공업(주),#DIV/0!,#DIV/0!,82.40999809,78.70994273,80.48852022,81.69774691,81.88343745,80.42167314,84.67103349,85.53789915
대양제지공업(주),89.13054649,90.97572872,84.45818317,90.33464551,88.13048837,93.1671135,88.78963263,92.2122526,78.32040412,79.38995293
대영포장(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대우전자부품(주),93.19147433,92.72262442,91.64007075,87.21342061,77.03234769,81.04263692,81.13813629,79.68661551,#DIV/0!,#DIV/0!
대우조선해양(주),84.35043975,88.73736137,95.17440361,100.1525483,99.10791515,110.2020599,104.9171152,86.09158562,92.20618454,94.38965201
대원강업(주),84.31706602,87.02007654,86.30345669,86.80775671,89.77010447,87.41118517,87.39056784,88.93746517,88.53127207,90.00684068
대원미디어(주),85.85692669,81.63549058,75.60391166,80.30337177,76.60763747,74.95138453,75.10170342,75.98292762,81.75200932,84.64026905
대원산업(주),90.9889418,92.91868577,91.18435447,91.70890065,93.50417817,94.45116466,91.45749707,90.99265528,92.6038184,92.97118075
대원전선(주),96.33432423,96.51744289,95.71947917,96.3027451,96.42993797,95.43148046,95.83035106,97.29970212,96.65741553,96.53980773
대원제약(주),39.50020246,44.39349876,47.49439244,46.49145801,44.88443195,45.81054595,42.8743786,42.7248174,42.2687555,43.31661797
대원화성(주),89.9576716,89.86065487,88.33655566,84.00254088,79.60373674,76.90260116,76.84581198,77.22945498,82.41106014,80.11523982
대정화금(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대주산업(주),85.84760655,87.46668476,87.22387281,85.21317078,81.96732709,80.61532341,78.29981671,78.18992887,83.50663775,85.18099193
대주전자재료(주),79.41753144,83.18147295,77.3312241,79.82816225,79.13928347,79.46304951,72.73753221,79.63859727,78.80797268,80.37155456
대창단조(주),89.29799969,87.54356457,85.99036505,86.22097369,86.80932585,85.38904468,85.0327563,85.77191923,89.36846288,85.87562
대한광통신(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,88.40184014,89.46324378,87.90257402,78.45450797,80.29178239,92.53574924
대한그린파워(주),78.33248685,75.44837202,84.05109733,93.45719326,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,106.7261622,116.5411962
대한뉴팜(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대한방직(주),89.66124332,97.96276285,97.40564515,94.16454632,97.37288006,92.36126686,92.74632645,96.90430528,99.09586238,98.11668364
대한약품공업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대한유화(주),91.49965366,95.39186604,97.68323276,96.46890402,93.94155093,81.10639816,75.20774926,81.15059986,85.29314287,92.26994931
대한전선(주),93.35164863,94.58192161,95.31544843,93.79223276,91.72665617,90.30238459,88.86924475,91.55853958,92.45707346,93.62674915
대한제강(주),91.10480605,93.31508666,92.88556623,93.94649169,93.35374455,86.97514699,87.8170865,91.35527584,94.6274294,91.72696662
대한제당(주),89.27418476,88.86954515,87.76799655,86.97550738,86.06730232,87.79705824,87.44792422,89.90234766,88.7441226,89.14143826
대한제분(주),81.10100202,89.04181519,83.22293938,82.35976535,79.129631,79.30388454,78.29619368,79.3626546,79.82147454,80.75540408
대한해운(주),105.0236857,115.2319962,#DIV/0!,#DIV/0!,81.48040794,80.59901302,88.36728618,87.77011463,85.32027263,82.12951409
대한화섬(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
대화제약(주),61.69794631,74.200923,74.62605961,74.4691636,70.74259343,69.59403954,68.68272261,62.09438436,58.38805557,57.56874692
더이앤엠(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,155.3635829,141.6219308,52.70724745,40.33430695,36.48050828,21.78863051
덕산네오룩스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
덕산하이메탈(주),#DIV/0!,#DIV/0!,#DIV/0!,60.55171057,68.41056031,67.49147908,70.1614271,78.60382185,82.28459915,78.25405072
덕양산업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,97.97715885,97.96463707,98.01857858,98.27268733,98.96726568
덕우전자(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75.97837763,86.41006417,79.15107075
데브시스터즈(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0
도이치모터스(주),89.35904614,91.64992491,92.01070436,91.57055971,92.43394228,92.76698893,92.85821468,92.20326989,89.28267603,86.93516111
동국산업(주),86.36777045,86.81126819,89.91238125,90.3794569,91.11257168,89.60366859,86.05195208,88.46708307,91.46095404,87.51311173
동국제강(주),90.3297477,92.894199,96.23084986,93.53796267,94.51538226,90.40746388,86.98305824,89.82993412,91.92541202,91.01933973
동국제약(주),#DIV/0!,#DIV/0!,#DIV/0!,42.2930459,43.37805171,42.92628944,40.93798318,40.98785229,40.63248413,39.69587677
동부건설(주),88.30022104,89.27232658,90.97789073,97.53029938,103.4068451,96.14061232,88.84308829,90.96480485,91.78113737,90.68682868
동성제약(주),44.37815875,42.09582207,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동신건설(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동아쏘시오홀딩스(주),46.29271017,50.50613315,54.95581363,67.7607253,69.62719047,64.89262893,60.98482384,64.39501527,66.68731282,65.57658084
동아에스티(주),#DIV/0!,#DIV/0!,#DIV/0!,47.11878805,46.40394549,48.03368364,50.62465225,49.56070165,48.31185521,49.04725102
동아타이어공업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,83.8984343
동아화성(주),88.80064453,91.79471446,88.33750095,83.30303885,81.86366895,86.35205838,86.61460823,87.47426208,86.81161264,88.07518592
동양이엔피(주),88.99515039,90.574535,88.29876234,89.40879412,91.22060045,89.99613556,90.26488299,90.4714114,91.28105319,85.73524449
동양철관(주),91.02514118,93.84432393,93.54003998,94.90156104,95.7570554,88.83739134,98.29433917,96.18725226,94.95370934,89.27180491
동양파일(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동양피스톤(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,85.78310739,87.04114086,87.09009791
동원금속(주),82.39299013,81.11488213,81.68247136,83.76298745,83.7113589,84.17026506,83.43818772,84.00812763,87.08655583,90.4982858
동원산업(주),78.50561136,84.36849543,83.86343641,83.38621224,85.29129625,84.35955449,80.76093891,82.82359647,85.17874944,84.77620151
동원수산(주),89.34791593,88.26078448,89.94805864,100.2365526,100.8902406,90.50787986,89.89013848,86.55635211,86.2445332,83.13999859
동원시스템즈(주),86.07692174,87.79916249,87.60802312,90.85783728,89.50579716,86.42628746,84.80237899,86.6573787,86.78223338,87.46385936
동일고무벨트(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.13860405,77.55756313,81.76017434,83.14763093,82.28333023
동일금속(주),#DIV/0!,#DIV/0!,79.5948891,88.56189365,93.22391102,85.96263312,90.96290795,89.84817333,85.10204391,79.8713383
동일산업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,92.82363139,94.80206218,90.98817924,89.79451376,91.44833354,95.5897877
동일제강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동일철강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
동화기업(주),80.37547663,80.5812337,82.15710911,85.34599959,77.92960757,73.17281198,71.95534865,72.55695165,76.69655074,77.53554211
동화약품(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,62.19756742,60.36734472
두산밥캣(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,77.72093642,76.15314668,77.80423462,78.26539507
두산에너빌리티(주),83.01954553,85.34470445,85.59974675,83.41027826,82.9963689,84.21619774,82.61539093,82.75185146,82.59221106,82.91060648
두산퓨얼셀(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
디씨엠(주),78.75364219,80.43453389,86.66347989,92.74308893,95.03190816,87.54687705,78.85701054,81.85527177,85.12888151,#DIV/0!
디아이동일(주),76.39854712,77.06599634,76.93540847,73.60507425,75.02052799,76.73975179,76.18144417,74.99328525,73.0232429,73.53167339
디아이티(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.96096379,81.1099665
디에스알(주),#DIV/0!,#DIV/0!,#DIV/0!,86.50665186,86.57254405,84.81095098,83.33044091,84.96458634,88.3269368,87.53036143
디에스알제강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
디엑스앤브이엑스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,115.6774317,86.70259142
디엘(주),88.19768159,88.36178775,89.91586446,94.83325624,97.88641754,91.83135916,90.09604671,90.30389028,87.0712048,82.91177613
디엘건설(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
디와이(주),80.67517982,83.77646777,85.26492206,86.7048472,90.16192145,87.60787757,84.55341488,85.47797988,86.45595401,87.7463751
디와이씨(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
디와이파워(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,86.97588053,82.2947555,82.31894596,83.38326736,84.53810629
디와이피엔에프(주),72.43688888,72.79269443,85.58954857,88.08442118,84.54480362,84.29902949,89.23419271,88.6795644,77.33913518,76.36610315
디젠스(주),#DIV/0!,#DIV/0!,86.83655734,92.19565709,94.61975313,82.05462025,84.72657465,87.71385932,87.52537274,84.33632209
디케이락(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
라온시큐어(주),110.0738635,102.529,43.33708474,49.80618591,45.21839312,37.46311978,40.2046981,38.51518049,42.03466327,40.36797726
라온피플(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
램테크놀러지(주),#DIV/0!,#DIV/0!,#DIV/0!,80.69587467,93.15517319,88.69216596,95.94299117,85.04845181,84.2830245,79.77481344
로스웰인터내셔널유한회사,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,64.03707639,65.99890032,70.76075493,75.61412374,80.43467289
로체시스템즈(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,93.12656509,89.42345183,81.63005181
롯데관광개발(주),37.21301356,40.55176212,38.90893521,42.33658837,50.31863665,46.89610802,45.93523518,54.25372628,58.06178397,74.22149442
롯데쇼핑(주),68.82329661,68.53607907,69.54046773,69.2869244,68.81483746,69.40876032,68.40072748,57.99633213,57.87126359,57.79491714
롯데정밀화학(주),87.46502846,88.04229885,88.4758465,91.76003195,90.34854964,88.74529262,85.34535577,81.87008039,78.11438291,78.38137032
롯데정보통신(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,91.25552272,91.15918562
롯데제과(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,60.6610167,64.20311614,66.4614218
롯데지주(주),59.27869134,61.47215195,63.37814437,63.45364691,64.9466149,63.37627805,63.88182661,70.78503812,72.8276418,70.72719373
롯데칠성음료(주),58.63336119,59.17913445,59.49025901,57.94756771,57.69204449,57.3393625,56.30718071,58.8575474,60.4123335,59.51362138
롯데케미칼(주),85.64681258,87.94009531,95.00964878,94.45364751,94.61330451,82.35304954,75.29629146,76.10865279,83.36162331,87.33935596
롯데하이마트(주),#DIV/0!,74.80876896,75.13227381,74.98901043,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
리노공업(주),74.21671626,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
마이크로로봇(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,121.815125,139.8328828,115.3991591
만호제강(주),#DIV/0!,82.84171152,86.8475268,90.10822158,90.70597003,89.15301942,89.35718932,90.74381553,91.8435897,92.831793
매일유업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,71.7788735,70.61351658
매일홀딩스(주),71.90069583,72.00970548,72.47519232,68.3257869,68.13704458,66.83111536,65.0456374,64.88421934,69.48780143,68.08839387
메가스터디(주),39.23151094,39.07766069,39.46241472,39.36066902,39.81318213,57.66737641,48.57175731,53.2936272,47.42036263,48.91628686
메가스터디교육(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,43.65345342,41.19555464,43.00188911,42.81826251
메가엠디(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35.31104341,37.10380856,41.54245165,37.18449918,39.53163054
메디앙스(주),#DIV/0!,#DIV/0!,#DIV/0!,51.65730522,47.64876788,45.27838994,47.40005677,46.72043849,46.16518011,53.92523251
메디포스트(주),52.19803399,44.31665293,53.76100372,52.92426557,55.29895947,41.46600472,45.20765256,40.36423277,36.09143894,36.64294854
명문제약(주),45.25935541,45.18123012,53.6774661,50.74524544,48.61932431,49.89742761,46.42112685,43.48082732,49.52482103,54.17809444
명성티엔에스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,82.01770235,80.25461201
모바일어플라이언스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,81.07810388,79.81684885,69.79721004
모트렉스(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,75.19006842,83.58677202,86.08869631
무림에스피(주),#DIV/0!,#DIV/0!,86.16416841,85.24104851,83.5935822,85.66570489,85.32754409,86.29163289,89.03371271,91.02281079
무림페이퍼(주),79.04699529,84.75366963,84.3322581,82.32846355,86.29264937,82.91662861,87.10500392,82.81945465,81.42945686,86.26947616
무림피앤피(주),78.44123536,85.88960651,84.87259937,83.37442486,88.46098357,85.61144296,90.25676144,84.40628667,77.7787821,84.62045942
문배철강(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
미디어젠(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,22.01682204
미래나노텍(주),83.7016568,83.74159628,76.33612265,87.02856788,92.6814785,82.06332994,80.51541952,83.2651187,84.53284452,85.54854611
미래산업(주),74.88753435,83.22014019,95.47482157,77.4238511,87.41068186,71.14207565,84.46971447,87.74701146,102.8496764,81.62186831
미스터블루(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0
미원상사(주),80.06408373,81.71988433,81.48136615,83.17740546,84.90648546,83.57345727,83.17076478,87.85628806,83.89444076,78.06012764
미원스페셜티케미칼(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,80.89629676
미원홀딩스(주),79.90428328,83.21439454,77.47132202,77.56171344,79.26719108,76.90621492,75.71791986,81.05620293,86.06465173,85.69483609
미원화학(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
미창석유공업(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,90.67071589
바디텍메드(주),#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,32.98298918,37.23470404,43.9705592,49.94870203,43.67305567
바이온(주),#DIV/0!,95.41717299,92.69445487,91.61660465,87.3799077,78.93042556,84.72545933,87.56189986,80.91998313,92.36388314
백광산업(주),80.50758579,86.10574964,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,71.25063512
범양건영(주),96.30460507,113.3301369,105.4160407,#DIV/0!,#DIV/0!,92.8310203,92.98604684,94.08789851,90.93221979,92.79193299
베뉴지(주),57.57493816,55.13578054,54.4261232,54.78781796,47.20593178,46.64405184,44.29208783,45.53890556,36.69364378,38.83766016
