회사명,거래소코드,2010매출액(수익)(*)(IFRS연결)(천원),2010매출원가(*)(IFRS연결)(천원),2011매출액(수익)(*)(IFRS연결)(천원),2011매출원가(*)(IFRS연결)(천원),2012매출액(수익)(*)(IFRS연결)(천원),2012매출원가(*)(IFRS연결)(천원),2013매출액(수익)(*)(IFRS연결)(천원),2013매출원가(*)(IFRS연결)(천원),2014매출액(수익)(*)(IFRS연결)(천원),2014매출원가(*)(IFRS연결)(천원),2015매출액(수익)(*)(IFRS연결)(천원),2015매출원가(*)(IFRS연결)(천원),2016매출액(수익)(*)(IFRS연결)(천원),2016매출원가(*)(IFRS연결)(천원),2017매출액(수익)(*)(IFRS연결)(천원),2017매출원가(*)(IFRS연결)(천원),2018매출액(수익)(*)(IFRS연결)(천원),2018매출원가(*)(IFRS연결)(천원),2019매출액(수익)(*)(IFRS연결)(천원),2019매출원가(*)(IFRS연결)(천원)
인터지스(주),129260,,,383977335,348798478,452021994,419179194,524179328,487850787,577476511,529521059,599512015,550229958,465397240,433512465,501965188,465391518,492443106,458956404,478169277,443406113
인포뱅크(주),39290,,,,,,,97902883,86279145,99232348,87227053,103303283,88291077,109764572,96222481,119101607,104007380,122037854,107014274,119477343,105372231
인화정공(주),101930,72170004,50822743,84718517,66423860,88090855,73712286,81079026,69941005,113844612,96388421,123092696,105716378,95773760,87131807,103511365,94732013,99817007,92402464,129288748,115984221
일동제약(주),249420,,,,,,,,,,,,,201343779,104047573,460650815,234420524,503907355,248752318,517467682,285112117
일동홀딩스(주),230,395940147,173766806,348468343,149025391,362781056,171793743,395231104,192233236,417517499,211574231,476385097,239740439,40771269,23085104,41070663,22904587,47050031,27036070,292221432,176497806
일성건설(주),13360,165592753,151634356,240440756,220803060,246862236,245042272,258476273,237112570,192081993,202200063,231102049,210271875,285793827,260746575,420833667,388616107,364018221,334889856,375818803,349988710
일성신약(주),3120,,,,,,,,,,,,,,,,,,,,
일신방직(주),3200,471269548,342809890,481899190,421539662,439149584,374492769,422268035,320190076,431811560,337717174,454669023,351831933,478266928,373921537,492465892,396245032,492301164,397045183,496199336,403461311
일양약품(주),7570,147689522,88788362,,,,,,,,,211797503,118543701,261614908,138178965,269811003,133632784,300036332,145742010,324573437,145802314
일정실업(주),8500,57559319,52370626,79127548,71659883,96618608,82463387,95950197,82798105,78642676,66016649,68103445,55564360,78880852,64071445,49086384,45615809,48011222,47087483,39790277,46709569
일진다이아몬드(주),81000,86759098,57503238,91987179,61981238,96316456,70416786,87727951,63551834,90891296,64585775,109591037,75684731,108408482,79849609,123684953,90554255,133959368,94848435,161062350,113969092
일진디스플레이(주),20760,,,,,,,,,,,,,,,,,,,95688255,109990557
일진머티리얼즈(주),20150,,,329574564,299926330,393229382,378422410,349990595,342413033,414835436,400605415,458174483,438963968,398956975,342782939,454035476,373071673,502007548,422494869,550214159,472815036
일진전기(주),103590,1044682393,929270271,1017844664,931069414,986827711,910665491,877783917,792166125,770717559,681455041,714649869,635297730,678079933,604195298,761984401,687351370,731430724,665784063,668304097,605392389
일진홀딩스(주),15860,1142326530,991174575,1125968169,1000744543,1108975647,995385343,1014480749,881286846,931663137,776608696,890895409,743175171,849333622,716445559,944723277,811483202,929394615,791200745,896159161,749491058
잉글우드랩(주),950140,,,,,,,,,,,,,79182410,59114282,87135463,74655711,118766184,99307593,133316920,107458258
자이글(주),234920,,,,,,,,,,,,,,,82503007,23211161,55815252,16887855,,
자이에스앤디(주),317400,,,,,,,,,,,,,,,,,,,,
자화전자(주),33240,129096425,104627705,251064882,206215595,327383247,239048565,468574409,358166189,326106846,251750771,267314570,195336519,298489508,221565525,445631662,353579417,358342443,308887700,363027537,321450505
재영솔루텍(주),49630,128629254,118024958,135077285,113908956,158304612,137410184,172716960,157332172,151450204,129863005,164069078,143730435,138836151,123021990,132551844,139429136,128598548,108720081,133357975,106448671
전방(주),950,330835155,296947768,306514537,318256693,295162070,308050729,293843929,273642223,245205842,245080153,237295667,235436742,200800661,202926495,182485146,190959766,149325046,151775233,137483748,159149891
전진바이오팜(주),110020,,,,,,,,,,,,,,,,,,,,
제너셈(주),217190,,,,,,,,,,,,,,,,,,,,
제룡산업(주),147830,,,,,,,,,,,,,,,,,,,,
제룡전기(주),33100,,,,,,,,,,,,,,,,,,,,
제이더블유생명과학(주),234080,,,,,,,,,,,,,132290405,98011984,143599849,106419770,155230052,115715383,170220779,121616016
제이더블유신약(주),67290,68852073,27604784,70762630,33579040,69923324,33600605,70694504,32950607,73017947,31672761,76945006,32064173,83384684,36392821,76842748,38585451,91776092,47725171,102531447,54978831
제이더블유중외제약(주),1060,443275672,281455293,431007281,283012555,397084759,268107253,394182302,249698749,412791235,261517590,434352380,273729078,467465121,294121425,502918587,314286149,537181974,340141765,511335343,350215956
제이더블유홀딩스(주),96760,554239674,314018357,516012168,306055417,511945580,312585846,530262876,309008349,573935211,338253217,622825322,366313960,684839087,403214490,683911349,386412969,725381961,415457436,726423996,440292733
제이스코홀딩스(주),23440,,,,,,,,,,,,,,,,,,,,
제이씨케미칼(주),137950,,,,,92763417,87755944,101503897,93439308,76397676,70959196,110177242,98102051,154841094,128417206,171757136,155667755,181260903,161064433,202369461,175308436
제이씨현시스템(주),33320,121895755,105672963,125744128,109122605,119641675,105199611,126441868,110736740,125343486,110933135,144959419,129032285,189796639,166782832,284463568,251772437,274682918,244210228,209199780,188589059
제이엔케이히터(주),126880,,,105741184,89309122,136320787,122589116,113852282,102669858,141454786,127982613,171487841,150427203,143538354,126692459,119417582,107540308,150460311,134768028,225530641,196381768
제이엠아이(주),33050,428035733,402445446,343586465,336761316,220845769,232712930,247780946,247896617,194798104,184825389,120816202,112818586,111661318,102312908,117723560,112188913,124753911,124501356,70128873,67150477
제이엠티(주),94970,199044431,193208766,126189197,119576102,160265598,144708060,151863315,137238531,156169850,141718137,89467727,84953048,96453932,90429271,148025185,125561136,147040181,123439182,83264957,73852190
제이준코스메틱(주),25620,,,,,,,30094731,39490841,,,8011257,13020135,83423744,55933624,,,132015284,68298129,52618530,44793521
제일약품(주),271980,,,,,,,,,,,,,,,,,,,,
제일연마공업(주),1560,81147754,61504433,87697880,69015156,86097284,68159988,85918549,69342908,88242569,69531025,86575558,70949727,86409643,70752705,82451325,65666788,82191790,66232020,81071833,63831563
제일파마홀딩스(주),2620,,,,,,,,,,,,,617279880,482154814,44440577,23133368,142736343,86278850,731140380,549162617
조광아이엘아이(주),44060,16119835,9739841,17815008,10632610,22609560,14907642,20830732,13711143,26663062,15216618,31254241,16714400,24499975,14232232,20369538,10411329,24602135,13196403,24534303,14223273
조광페인트(주),4910,154610559,130027840,166766165,143036578,172960466,146399568,184561296,153572067,193792839,154696564,189482109,147844959,188696551,146328630,201245024,166824646,209481335,178263185,203361940,173035909
조광피혁(주),4700,162204341,134455090,180544035,163078551,193883303,180692700,189728876,171438598,198169502,179431080,181883465,163740447,198566058,159424660,174294405,139986887,,,,
조선내화(주),480,703779537,602391394,770365715,670773051,835634819,724626508,848218991,737730970,856202386,733487845,728337552,637513140,714499502,611295493,694333852,625210734,789176793,672408134,757153217,652065008
조선선재(주),120030,,,,,,,,,,,,,,,,,,,,
조아제약(주),34940,,,,,,,43913344,20489708,43087208,22391474,50120387,25505230,55550555,28728369,58865464,30481176,63089935,33940029,67536605,37817963
조일알미늄(주),18470,,,,,,,,,,,,,,,,,,,,
주성엔지니어링(주),36930,443476565,313336531,319177988,223104931,80017000,60253539,153698605,96380757,141962582,86620105,175637905,98359700,268011411,158068781,272687423,157402425,263006104,148002922,254580906,146835275
줌인터넷(주),239340,,,,,,,,,,,,,,,,,,,24679947,0
지나인제약(주),78650,66316097,58419917,50802585,48592986,86465720,75012677,129048858,105438027,81327428,79872561,87049065,79649351,93027788,87748226,82030966,81267624,77858950,64692498,67739920,56597016
지니언스(주),263860,,,,,,,,,,,,,,,20812400,8035208,21445361,8332107,24925858,10210419
지더블유바이텍(주),36180,,,,,,,,,,,,,,,,,,,44570859,35430959
지에스건설(주),6360,8419919560,7290133445,9052234348,8023524819,9289550356,8573361857,9565758140,9944941939,9487551635,9058878451,10572620348,10025035483,11035596403,10547356619,11679456006,10876113911,13139372923,11511807548,10416589202,9018721377
지에이치신소재(주),130500,,,,,,,53114706,46287847,51506190,46317272,56083236,49309686,55030268,47512250,54476127,47261357,65263335,59768375,67174274,60394285
지엔원에너지(주),270520,,,,,,,,,,,,,,,,,,,,
지엘팜텍(주),204840,,,,,,,,,,,,,,,,,7998087,7214481,10608166,8579985
지엠비코리아(주),13870,,,,,436611664,376153238,462808878,398049494,459426467,393134131,467536890,401651908,495119071,420765473,466838914,401907706,457196869,398141645,477535110,414443027
진양산업(주),3780,35021885,25916272,37103410,27450702,36355443,28702440,36170247,28324638,38465076,30098065,43726798,32077079,42415293,32281664,44821948,38175984,59350306,50870865,61838250,46651752
진양제약(주),7370,,,,,,,,,,,,,,,,,,,,
진양폴리우레탄(주),10640,,,,,,,,,,,,,,,,,,,35112975,28274500
진양화학(주),51630,,,,,,,,,,,,,,,,,,,,
진원생명과학(주),11000,28836032,22149112,27737197,23294302,19410461,17443154,20657216,16482933,24625226,20624849,28364785,20721435,31371459,23274352,27171386,21515735,34292568,23595467,41241251,28351901
진흥기업(주),2780,600485274,588477710,556396652,525425089,466811943,441535191,479647462,455546944,638101515,588478279,727826358,684051510,646578598,577097371,573309875,515263823,,,,
차이나크리스탈신소재홀딩스,900250,,,,,,,,,56045768,24886002,64435515,28372397,65044270,26194438,71468293,30007643,76036380,38334638,84592473,45779117
참엔지니어링(주),9310,209223055,159045973,211373238,165670145,86043032,77787426,135905970,99727301,133932056,105677493,196878931,144176237,184833038,119607767,276337276,201798337,221539927,157555154,112514202,84900291
참존글로벌(주),158310,,,,,,,,,,,6963732,10937799,5153311,4303261,13466507,8259416,4861421,3131632,10075086,4597983
참좋은여행(주),94850,,,,,,,,,,,,,,,,,,,,
카페24(주),42000,,,,,,,,,,,,,,,,,165386969,0,217244740,0
커머스마이너 (주),223310,,,,,,,,,,,,,,,15183138,16202683,16095117,13241831,9051494,6838483
컨버즈(주),109070,,,,,,,,,,,,,45974763,49584839,90655773,91238785,89102572,90332276,45782646,44090641
컬러레이홀딩스,900310,,,,,,,,,,,,,40289983,12711352,47726790,13995576,48244029,14019444,50860783,16822609
케이디켐(주),221980,,,,,,,,,,,45924423,33443420,47698743,34126310,50987523,37848580,49983326,36632819,48784053,36218015
케이만금세기차륜집단유한공사,900280,,,,,,,,,,,77805568,52689683,91005044,60083724,106115277,70871249,121631102,84427562,113144422,75555074
케이비아이동국실업(주),1620,272323091,248370265,342579338,311528529,393422497,353141113,465193044,421428010,672331468,625215768,622316659,569459598,625956922,560352930,601955432,583714936,650873646,603900201,615578390,570835692
케이비아이메탈(주),24840,,,,,,,566237826,551037074,480672986,474033048,,,,,471145212,444757570,463758285,450260584,494785993,475951085
케이씨그린홀딩스(주),9440,221455065,184848437,320436617,264590404,502629849,414647162,487271569,424130391,384115294,323989346,377659976,314756169,391371451,320000478,352407287,285028184,534720764,429465097,698943263,560477879
케이씨코트렐(주),119650,,,,,,,290868493,267315661,209675820,198604885,186774294,179556010,179277597,155802354,168470463,146458642,182043908,159008589,300551682,265505939
케이알모터스(주),40,144754207,126033669,127720215,112256026,97926654,92177389,99553272,91996790,79745683,78546990,80658560,78629758,84775354,77246167,41661895,50298745,36563363,37194383,132579261,133566936
케이에이치건설(주),226360,,,,,,,,,,,,,,,,,38610580,26104620,31699278,19459468
케이에이치전자(주),111870,85464780,57188781,77361507,54416090,73793464,52456945,67343727,49559966,53413030,40594962,59962019,43017384,57243847,40996826,47361093,33494999,40686889,30575202,36855517,28841144
케이엠제약(주),225430,,,,,,,,,,,,,,,,,,,,
케이지이티에스(주),151860,,,,,,,100809908,77494319,105683028,79778315,,,,,,,123739773,104371580,,
케이지케미칼(주),1390,417324370,363699369,561281135,451223913,758747768,619764461,850561127,657069442,877571864,665869096,1014474707,810952424,1031449560,821226256,1099484825,777400067,1282776687,884059062,2068395231,1587493820
케이피엑스라이프사이언스(주),114450,,,,,,,,,,,,,,,,,,,,
케이피엑스케미칼(주),25000,607579705,524395766,780389673,688877356,761990127,684906758,781544787,714469184,826733749,737157128,743948673,652247319,647361932,558434534,703676902,625382251,766681968,696707805,765712142,665406762
케이피엑스홀딩스(주),92230,1131102015,976890084,1216607734,1112381981,1319019169,1213111331,1225947223,1160579199,1106720002,992174145,1013970585,900790705,937649022,825932149,753325552,665652981,1022420005,917244094,1010321362,867854100
코나아이(주),52400,85441402,55312160,135325989,84589415,138080604,87638025,171780886,115019282,214205472,148629044,216718663,143504810,117903904,88902073,102138313,78690358,89944015,71479479,121962894,89214759
코드네이처(주),78940,35744725,31506883,25614197,22086132,18012525,14176052,13130644,11173896,8873203,8061179,10911842,9798985,8473811,7653579,18635266,15173523,19629440,15549515,42464830,35645824
코리아에프티(주),123410,,,,,240399443,188373363,262162949,204682308,275851450,216102300,310584638,252830643,366664070,304409695,348133702,298121379,387982326,336002817,438688446,379579787
코스맥스(주),192820,,,,,,,,,336230291,279794039,533342718,445206083,756963565,638858516,883950014,772054338,1259716816,1105005871,1330652929,1147183005
코스맥스비티아이(주),44820,203701438,171063325,244001150,205493623,312552367,258719472,379008424,312977258,135906971,105125142,199869310,159245571,266924996,204118750,298287327,231586382,438275251,349578584,468352868,406430033
코스맥스엔비티(주),222040,,,,,,,,,,,77516374,57499318,120781170,84564550,136351049,99287911,201729212,157004604,194269355,177066685
코스모신소재(주),5070,,,,,,,,,,,,,,,,,,,,
코스모화학(주),5420,,,,,,,315361574,298592735,281848632,289179231,250018823,262665654,286513279,271804667,431646980,382993015,678093566,641968559,406823040,382710862
코아스템(주),166480,,,,,,,,,,,18571079,12498993,17953024,12739672,18094301,14627771,22316891,18063485,24284457,19345172
코오롱글로벌(주),3070,1212702960,1067500630,1519722974,1345001080,4297307072,3934274512,3662760474,3330029603,3362945061,3075514525,3029125532,2762009953,3185076053,2893269333,3653606034,3322181716,3358253405,3048862687,3484145938,3112311422
코오롱생명과학(주),102940,,,,,,,,,,,,,,,,,,,,
코오롱인더스트리(주),120110,4631921627,3365348569,5420116152,4035724080,5312951445,4010600197,5261462866,3973906452,5337651914,4104025310,4856528774,3574543128,4562228487,3281693100,4607039926,3426332696,4752579930,3636425917,4407190444,3276089081
코오롱티슈진(주),950160,,,,,,,,,,,,,,,,,,,,
코오롱플라스틱(주),138490,,,209195001,182689034,230127378,204059803,222889698,203383185,245253565,218190505,250392148,213670372,238377365,195150102,262242097,215018738,321335265,274662529,330284776,292269449
코웨이(주),21240,1583891744,510929014,1824366638,580844990,1992838137,678300742,2118341565,720983776,2160315531,726567159,2315242283,728843093,2376328167,812176526,2516772499,798486300,2707315204,878256397,3018912503,1010411576
