,회사명,거래소코드,회계년도,영업이익(개별),영업이익(연결)
7764,(주)토니모리,214420,2018,9914997,-5036328
7765,(주)토니모리,214420,2019,5727087,-274992
7766,(주)토박스코리아,215480,2015,0,0
7767,(주)토박스코리아,215480,2016,0,0
7768,(주)토박스코리아,215480,2017,4534858,0
7769,(주)토박스코리아,215480,2018,-2415017,0
7770,(주)토박스코리아,215480,2019,1123688,0
7771,(주)토비스,51360,2011,16999770,16022097
7772,(주)토비스,51360,2012,9445118,8811936
7773,(주)토비스,51360,2013,17183723,16186626
7774,(주)토비스,51360,2014,54414153,53297942
7775,(주)토비스,51360,2015,33428355,31211297
7776,(주)토비스,51360,2016,23387407,23461780
7777,(주)토비스,51360,2017,19366097,20620530
7778,(주)토비스,51360,2018,25582734,28506963
7779,(주)토비스,51360,2019,28199608,30657766
7780,(주)토탈소프트뱅크,45340,2011,-1852322,0
7781,(주)토탈소프트뱅크,45340,2012,-1912252,0
7782,(주)토탈소프트뱅크,45340,2013,-2394476,0
7783,(주)토탈소프트뱅크,45340,2014,520480,0
7784,(주)토탈소프트뱅크,45340,2015,-1413119,0
7785,(주)토탈소프트뱅크,45340,2016,816362,0
7786,(주)토탈소프트뱅크,45340,2017,413724,0
7787,(주)토탈소프트뱅크,45340,2018,1952851,0
7788,(주)토탈소프트뱅크,45340,2019,2429507,0
7789,(주)톱텍,108230,2011,25089058,0
7790,(주)톱텍,108230,2012,10582672,10136322
7791,(주)톱텍,108230,2013,23331188,19495902
7792,(주)톱텍,108230,2014,20182440,14235984
7793,(주)톱텍,108230,2015,24908252,19471489
7794,(주)톱텍,108230,2016,46373010,42012800
7795,(주)톱텍,108230,2017,205262490,211698457
7796,(주)톱텍,108230,2018,9014140,8227065
7797,(주)톱텍,108230,2019,2793707,-6564372
7798,(주)투비소프트,79970,2011,2102807,0
7799,(주)투비소프트,79970,2012,3073516,3081088
7800,(주)투비소프트,79970,2013,3538453,3549051
7801,(주)투비소프트,79970,2014,1717850,2293302
7802,(주)투비소프트,79970,2015,1655521,1083906
7803,(주)투비소프트,79970,2016,2608273,2563644
7804,(주)투비소프트,79970,2017,-5889743,-10006675
7805,(주)투비소프트,79970,2018,-4559129,-9419308
7806,(주)투비소프트,79970,2019,-4304491,-10802300
7807,(주)트루윈,105550,2014,2979542,0
7808,(주)트루윈,105550,2015,-3112852,0
7809,(주)트루윈,105550,2016,-14859001,0
7810,(주)트루윈,105550,2017,-2484733,0
7811,(주)트루윈,105550,2018,1812980,0
7812,(주)트루윈,105550,2019,-3230131,0
7813,(주)특수건설,26150,2011,-3820231,0
7814,(주)특수건설,26150,2012,528140,0
7815,(주)특수건설,26150,2013,-4807360,0
7816,(주)특수건설,26150,2014,-13038103,0
7817,(주)특수건설,26150,2015,1413338,0
7818,(주)특수건설,26150,2016,659450,0
7819,(주)특수건설,26150,2017,2677825,2666819
7820,(주)특수건설,26150,2018,849342,1119721
7821,(주)특수건설,26150,2019,1139178,894459
7822,(주)티라유텍,322180,2019,2220863,0
7823,(주)티로보틱스,117730,2018,5890232,5641813
7824,(주)티로보틱스,117730,2019,-3370106,-3997571
7825,(주)티비씨,33830,2011,3979198,3930628
7826,(주)티비씨,33830,2012,2552604,2611032
7827,(주)티비씨,33830,2013,1955392,1968880
7828,(주)티비씨,33830,2014,2096962,2091755
7829,(주)티비씨,33830,2015,2053393,2000502
7830,(주)티비씨,33830,2016,1855880,1826482
7831,(주)티비씨,33830,2017,2721586,2677784
7832,(주)티비씨,33830,2018,2563799,2571628
7833,(주)티비씨,33830,2019,5227042,5247959
7834,(주)티비에이치글로벌,84870,2011,3415085,33301971
7835,(주)티비에이치글로벌,84870,2012,-245246,27993890
7836,(주)티비에이치글로벌,84870,2013,6183453,52359351
7837,(주)티비에이치글로벌,84870,2014,-15152648,28006056
7838,(주)티비에이치글로벌,84870,2015,-29047134,-5307989
7839,(주)티비에이치글로벌,84870,2016,-12504613,12395404
7840,(주)티비에이치글로벌,84870,2017,1302709,20376236
7841,(주)티비에이치글로벌,84870,2018,-1171901,0
7842,(주)티비에이치글로벌,84870,2019,4432296,0
7843,(주)티사이언티픽,57680,2011,-1461814,0
7844,(주)티사이언티픽,57680,2012,-3348074,0
7845,(주)티사이언티픽,57680,2013,-3604400,-3604400
7846,(주)티사이언티픽,57680,2014,1309482,0
7847,(주)티사이언티픽,57680,2015,-2102547,-2105846
7848,(주)티사이언티픽,57680,2016,-6541504,-7024881
7849,(주)티사이언티픽,57680,2017,-3301088,0
7850,(주)티사이언티픽,57680,2018,-1411380,0
7851,(주)티사이언티픽,57680,2019,2031391,0
7852,(주)티씨케이,64760,2011,15435678,0
7853,(주)티씨케이,64760,2012,7988372,0
7854,(주)티씨케이,64760,2013,3478423,0
7855,(주)티씨케이,64760,2014,7050055,0
7856,(주)티씨케이,64760,2015,16089653,0
7857,(주)티씨케이,64760,2016,27429967,0
7858,(주)티씨케이,64760,2017,47730493,0
7859,(주)티씨케이,64760,2018,59075768,0
7860,(주)티씨케이,64760,2019,59171215,0
7861,(주)티앤알바이오팹,246710,2018,-4933880,0
7862,(주)티앤알바이오팹,246710,2019,-6859662,0
7863,(주)티에스넥스젠,43220,2011,-2042200,0
7864,(주)티에스넥스젠,43220,2012,-4005076,0
7865,(주)티에스넥스젠,43220,2013,-669082,0
7866,(주)티에스넥스젠,43220,2014,247394,64607
7867,(주)티에스넥스젠,43220,2015,-7702053,-9896724
7868,(주)티에스넥스젠,43220,2016,-4780879,-7963365
7869,(주)티에스넥스젠,43220,2017,-9006102,-10156005
7870,(주)티에스넥스젠,43220,2018,-10958306,-12488708
7871,(주)티에스넥스젠,43220,2019,3219403,3388671
7872,(주)티에스이,131290,2011,15568879,20643595
7873,(주)티에스이,131290,2012,2313908,4882164
7874,(주)티에스이,131290,2013,1251198,3151072
7875,(주)티에스이,131290,2014,5359427,9306812
7876,(주)티에스이,131290,2015,-2066680,516508
7877,(주)티에스이,131290,2016,-12258048,-12653775
7878,(주)티에스이,131290,2017,14650879,22818398
7879,(주)티에스이,131290,2018,14099969,14834007
7880,(주)티에스이,131290,2019,18286148,20664362
7881,(주)티에스트릴리온,317240,2019,0,0
7882,(주)티에이치엔,19180,2011,7925204,7462334
7883,(주)티에이치엔,19180,2012,5931389,-12347134
7884,(주)티에이치엔,19180,2013,7357591,-20564219
7885,(주)티에이치엔,19180,2014,6702115,650855
7886,(주)티에이치엔,19180,2015,11716888,6036655
7887,(주)티에이치엔,19180,2016,12394313,10453018
7888,(주)티에이치엔,19180,2017,9101748,9686392
7889,(주)티에이치엔,19180,2018,12249238,11217101
7890,(주)티에이치엔,19180,2019,18331486,21507442
7891,(주)티엘아이,62860,2011,-7122250,-316649
7892,(주)티엘아이,62860,2012,6435103,11519457
7893,(주)티엘아이,62860,2013,4323166,-4970958
7894,(주)티엘아이,62860,2014,7674039,7082033
7895,(주)티엘아이,62860,2015,6155050,2869604
7896,(주)티엘아이,62860,2016,-2085437,-1034266
7897,(주)티엘아이,62860,2017,-4439392,-3969191
7898,(주)티엘아이,62860,2018,-18707005,-18996290
7899,(주)티엘아이,62860,2019,1465474,253402
7900,(주)티움바이오,321550,2019,-8019654,0
7901,(주)티웨이항공,91810,2018,46880258,47804667
7902,(주)티웨이항공,91810,2019,-20598731,-19242683
7903,(주)티웨이홀딩스,4870,2011,-2708441,0
7904,(주)티웨이홀딩스,4870,2012,-1772760,0
7905,(주)티웨이홀딩스,4870,2013,-532330,2954802
7906,(주)티웨이홀딩스,4870,2014,558156,7973036
7907,(주)티웨이홀딩스,4870,2015,1281551,4071537
7908,(주)티웨이홀딩스,4870,2016,2055366,14230412
7909,(주)티웨이홀딩스,4870,2017,-880942,45530106
7910,(주)티웨이홀딩스,4870,2018,-4134188,43276577
7911,(주)티웨이홀딩스,4870,2019,-4141933,-23778517
7912,(주)티케이케미칼,104480,2011,26977413,22259713
7913,(주)티케이케미칼,104480,2012,-13688822,0
7914,(주)티케이케미칼,104480,2013,321821,0
7915,(주)티케이케미칼,104480,2014,4306737,0
7916,(주)티케이케미칼,104480,2015,9029773,0
7917,(주)티케이케미칼,104480,2016,6884597,0
7918,(주)티케이케미칼,104480,2017,9479401,0
7919,(주)티케이케미칼,104480,2018,54544399,0
7920,(주)티케이케미칼,104480,2019,10232389,9635619
7921,(주)티플랙스,81150,2011,8889195,8962659
7922,(주)티플랙스,81150,2012,4803417,5157195
7923,(주)티플랙스,81150,2013,4075496,4086027
7924,(주)티플랙스,81150,2014,4438616,4447749
7925,(주)티플랙스,81150,2015,4167485,2907235
7926,(주)티플랙스,81150,2016,3771603,0
7927,(주)티플랙스,81150,2017,3826924,0
7928,(주)티플랙스,81150,2018,3511191,0
7929,(주)티플랙스,81150,2019,3941477,0
7930,(주)티피씨,130740,2011,3745039,0
7931,(주)티피씨,130740,2012,2664467,0
7932,(주)티피씨,130740,2013,1584623,0
7933,(주)티피씨,130740,2014,2015387,0
7934,(주)티피씨,130740,2015,3248689,0
7935,(주)티피씨,130740,2016,3883309,3854998
7936,(주)티피씨,130740,2017,1552663,1300581
7937,(주)티피씨,130740,2018,1257296,1120696
7938,(주)티피씨,130740,2019,1469069,535865
7939,(주)티피씨메카트로닉스,48770,2011,8400586,9412910
7940,(주)티피씨메카트로닉스,48770,2012,3273919,2730791
7941,(주)티피씨메카트로닉스,48770,2013,2998136,2686251
7942,(주)티피씨메카트로닉스,48770,2014,732917,951493
7943,(주)티피씨메카트로닉스,48770,2015,1376268,1673336
7944,(주)티피씨메카트로닉스,48770,2016,-2940809,-1950448
7945,(주)티피씨메카트로닉스,48770,2017,4583627,5418538
7946,(주)티피씨메카트로닉스,48770,2018,2548767,3151019
7947,(주)티피씨메카트로닉스,48770,2019,40790,174011
7948,(주)파나진,46210,2011,533675,-323421
7949,(주)파나진,46210,2012,-4259858,0
7950,(주)파나진,46210,2013,-3556188,0
7951,(주)파나진,46210,2014,-942877,0
7952,(주)파나진,46210,2015,157347,0
7953,(주)파나진,46210,2016,-748846,0
7954,(주)파나진,46210,2017,-2646732,0
7955,(주)파나진,46210,2018,-1340748,0
7956,(주)파나진,46210,2019,-607899,0
7957,(주)파라다이스,34230,2011,50546243,55527574
7958,(주)파라다이스,34230,2012,63096235,89770644
7959,(주)파라다이스,34230,2013,106234118,134446116
7960,(주)파라다이스,34230,2014,50713468,79047839
7961,(주)파라다이스,34230,2015,34337005,58321729
7962,(주)파라다이스,34230,2016,54457315,65785845
7963,(주)파라다이스,34230,2017,-2395160,-29952294
7964,(주)파라다이스,34230,2018,15438315,2407782
7965,(주)파라다이스,34230,2019,18732966,51868334
7966,(주)파라텍,33540,2011,6284835,6883233
7967,(주)파라텍,33540,2012,96660,764643
7968,(주)파라텍,33540,2013,5066792,6045360
7969,(주)파라텍,33540,2014,6055178,7031927
7970,(주)파라텍,33540,2015,4559597,4559020
7971,(주)파라텍,33540,2016,5671246,5469651
7972,(주)파라텍,33540,2017,9583360,9589632
7973,(주)파라텍,33540,2018,-107086,-138646
7974,(주)파라텍,33540,2019,-36732819,-37047419
7975,(주)파루,43200,2011,-15732570,-15532603
7976,(주)파루,43200,2012,-4081208,-3850509
7977,(주)파루,43200,2013,846120,1122766
7978,(주)파루,43200,2014,3620909,3799395
7979,(주)파루,43200,2015,9760525,9822400
7980,(주)파루,43200,2016,8176431,5018634
7981,(주)파루,43200,2017,-16968470,-23083046
7982,(주)파루,43200,2018,-24157005,-25569676
7983,(주)파루,43200,2019,1000125,158353
7984,(주)파마리서치,214450,2015,16094331,0
7985,(주)파마리서치,214450,2016,14408229,14105124
7986,(주)파마리서치,214450,2017,16585790,14843591
7987,(주)파마리서치,214450,2018,17416886,8704441
7988,(주)파마리서치,214450,2019,23406480,19062361
7989,(주)파멥신,208340,2018,-6913524,-6913524
7990,(주)파멥신,208340,2019,-9636110,-10104255
7991,(주)파버나인,177830,2014,5251011,0
7992,(주)파버나인,177830,2015,-4625724,-4627004
7993,(주)파버나인,177830,2016,3683315,3296923
7994,(주)파버나인,177830,2017,3121439,3147911
7995,(주)파버나인,177830,2018,935079,5715808
7996,(주)파버나인,177830,2019,-4660123,-4924268
7997,(주)파세코,37070,2011,3849774,0
7998,(주)파세코,37070,2012,5059869,0
7999,(주)파세코,37070,2013,10327258,0
8000,(주)파세코,37070,2014,8349135,0
8001,(주)파세코,37070,2015,7462447,0
8002,(주)파세코,37070,2016,2954506,0
8003,(주)파세코,37070,2017,3931778,0
8004,(주)파세코,37070,2018,5310787,0
8005,(주)파세코,37070,2019,10781597,0
8006,(주)파수,150900,2013,1617604,1424973
8007,(주)파수,150900,2014,2118745,1627690
8008,(주)파수,150900,2015,528072,262774
8009,(주)파수,150900,2016,-6707147,-7814437
8010,(주)파수,150900,2017,3317739,1299747
8011,(주)파수,150900,2018,956327,1533110
8012,(주)파수,150900,2019,-1948439,-3621275
8013,(주)파워넷,37030,2018,3030764,2773800
8014,(주)파워넷,37030,2019,5117646,5156742
8015,(주)파워로직스,47310,2011,-18349396,-18654446
8016,(주)파워로직스,47310,2012,6461421,9559452
8017,(주)파워로직스,47310,2013,-9165041,1775897
8018,(주)파워로직스,47310,2014,13250850,11614510
8019,(주)파워로직스,47310,2015,3001611,9415996
8020,(주)파워로직스,47310,2016,2146958,12702164
8021,(주)파워로직스,47310,2017,11182520,19482853
8022,(주)파워로직스,47310,2018,17211150,26216517
8023,(주)파워로직스,47310,2019,36107321,50574512
8024,(주)파이오링크,170790,2013,5011518,4266622
8025,(주)파이오링크,170790,2014,2508408,1709805
8026,(주)파이오링크,170790,2015,-1629579,-2331838
8027,(주)파이오링크,170790,2016,1538941,698095
8028,(주)파이오링크,170790,2017,-1672389,-3034952
8029,(주)파이오링크,170790,2018,1125230,0
8030,(주)파이오링크,170790,2019,4152865,0
8031,(주)파인디앤씨,49120,2011,-3042707,-3624029
8032,(주)파인디앤씨,49120,2012,-4799741,-1930445
8033,(주)파인디앤씨,49120,2013,-3948967,-2385162
8034,(주)파인디앤씨,49120,2014,2724079,9020534
8035,(주)파인디앤씨,49120,2015,5490847,1628785
8036,(주)파인디앤씨,49120,2016,3823469,1164024
8037,(주)파인디앤씨,49120,2017,1698050,-5897479
8038,(주)파인디앤씨,49120,2018,930838,2025770
8039,(주)파인디앤씨,49120,2019,1639025,-421576
8040,(주)파인디지털,38950,2011,1043232,6429086
8041,(주)파인디지털,38950,2012,10122005,10583878
8042,(주)파인디지털,38950,2013,6870527,8033432
8043,(주)파인디지털,38950,2014,6529172,7001395
8044,(주)파인디지털,38950,2015,-2171083,-1358745
8045,(주)파인디지털,38950,2016,-4417940,-3693758
8046,(주)파인디지털,38950,2017,-4889370,-3679309
8047,(주)파인디지털,38950,2018,211519,1428970
8048,(주)파인디지털,38950,2019,1587210,-216891
8049,(주)파인테크닉스,106240,2011,-1515545,26188601
8050,(주)파인테크닉스,106240,2012,3718640,26540528
8051,(주)파인테크닉스,106240,2013,-16895890,-10685488
8052,(주)파인테크닉스,106240,2014,14578633,18063884
8053,(주)파인테크닉스,106240,2015,4428734,10150461
8054,(주)파인테크닉스,106240,2016,532402,626548
8055,(주)파인테크닉스,106240,2017,-26448875,-26908169
8056,(주)파인테크닉스,106240,2018,-20484107,-18784977
8057,(주)파인테크닉스,106240,2019,8935511,6917681
8058,(주)파인텍,131760,2015,9964861,11437564
8059,(주)파인텍,131760,2016,-7875297,-8213772
8060,(주)파인텍,131760,2017,4718374,7943922
8061,(주)파인텍,131760,2018,-2821252,354963
8062,(주)파인텍,131760,2019,382772,3554682
8063,(주)파커스,65690,2011,2684355,3685433
8064,(주)파커스,65690,2012,4487509,3152547
8065,(주)파커스,65690,2013,3268521,366019
8066,(주)파커스,65690,2014,1574437,1313267
8067,(주)파커스,65690,2015,2877546,2769251
8068,(주)파커스,65690,2016,5012564,4195151
8069,(주)파커스,65690,2017,214259,-821254
8070,(주)파커스,65690,2018,2101454,2206296
8071,(주)파커스,65690,2019,-5010340,-4129339
8072,(주)파크시스템스,140860,2015,2778664,2364751
8073,(주)파크시스템스,140860,2016,3266409,3463095
8074,(주)파크시스템스,140860,2017,6063408,6031326
8075,(주)파크시스템스,140860,2018,6019101,5685111
8076,(주)파크시스템스,140860,2019,8375975,8035713
8077,(주)파트론,91700,2011,37516000,32033000
8078,(주)파트론,91700,2012,86537592,91150870
8079,(주)파트론,91700,2013,120710295,134907855
8080,(주)파트론,91700,2014,72300815,66233614
8081,(주)파트론,91700,2015,58197694,58789362
8082,(주)파트론,91700,2016,20105508,38223749
8083,(주)파트론,91700,2017,10913455,11046486
8084,(주)파트론,91700,2018,35972100,30208028
8085,(주)파트론,91700,2019,98031662,105172047
8086,(주)판타지오,32800,2011,276597,0
8087,(주)판타지오,32800,2012,-171988,-698253
8088,(주)판타지오,32800,2013,-1184586,-2190327
8089,(주)판타지오,32800,2014,-2772920,-4153102
8090,(주)판타지오,32800,2015,1874747,884813
8091,(주)판타지오,32800,2016,-695182,-3648553
8092,(주)판타지오,32800,2017,-3268616,-6434996
8093,(주)판타지오,32800,2018,-363835,352770
8094,(주)판타지오,32800,2019,421423,496493
8095,(주)팜스빌,318010,2019,7214688,7106737
8096,(주)팜스코,36580,2011,25026662,25418853
8097,(주)팜스코,36580,2012,20008606,18921816
8098,(주)팜스코,36580,2013,6205801,5208734
8099,(주)팜스코,36580,2014,29051310,28215542
8100,(주)팜스코,36580,2015,36644585,35593143
8101,(주)팜스코,36580,2016,38157987,42333769
8102,(주)팜스코,36580,2017,31175998,41749181
8103,(주)팜스코,36580,2018,29424155,23720602
8104,(주)팜스코,36580,2019,16052083,20207651
8105,(주)팜스토리,27710,2011,15739148,11574477
8106,(주)팜스토리,27710,2012,19980186,23579618
8107,(주)팜스토리,27710,2013,18515088,16050849
8108,(주)팜스토리,27710,2014,22643533,21015250
8109,(주)팜스토리,27710,2015,18920108,23876671
8110,(주)팜스토리,27710,2016,19548499,23574387
8111,(주)팜스토리,27710,2017,16735236,20590929
8112,(주)팜스토리,27710,2018,14180204,19219532
8113,(주)팜스토리,27710,2019,18602621,14771956
8114,(주)팬스타엔터프라이즈,54300,2011,-3987870,-4099063
