,회사명,거래소코드,회계년도,R & D 투자효율,통계청 한국표준산업분류 10차(소분류)
6741,선도전기(주),7610,17-Dec,0.16,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
6742,선도전기(주),7610,18-Dec,0.02,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
6743,선도전기(주),7610,19-Dec,0.16,"  전동기, 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업"
6744,성문전자(주),14910,11-Dec,0.11,  전자부품 제조업
6745,성문전자(주),14910,12-Dec,1.09,  전자부품 제조업
6746,성문전자(주),14910,13-Dec,1.25,  전자부품 제조업
6747,성문전자(주),14910,14-Dec,1.32,  전자부품 제조업
6748,성문전자(주),14910,15-Dec,1.4,  전자부품 제조업
6749,성문전자(주),14910,16-Dec,1.67,  전자부품 제조업
6750,성문전자(주),14910,17-Dec,1.81,  전자부품 제조업
6751,성문전자(주),14910,18-Dec,1.68,  전자부품 제조업
6752,성문전자(주),14910,19-Dec,2.77,  전자부품 제조업
6753,성신양회(주),4980,11-Dec,0.29,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6754,성신양회(주),4980,12-Dec,0.18,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6755,성신양회(주),4980,13-Dec,0.14,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6756,성신양회(주),4980,14-Dec,0.16,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6757,성신양회(주),4980,15-Dec,0.18,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6758,성신양회(주),4980,16-Dec,0.29,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6759,성신양회(주),4980,17-Dec,0.31,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6760,성신양회(주),4980,18-Dec,0.26,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6761,성신양회(주),4980,19-Dec,0.45,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6762,성우전자(주),81580,11-Dec,1.63,  통신 및 방송 장비 제조업
6763,성우전자(주),81580,12-Dec,1.55,  통신 및 방송 장비 제조업
6764,성우전자(주),81580,13-Dec,1.64,  통신 및 방송 장비 제조업
6765,성우전자(주),81580,14-Dec,2.59,  통신 및 방송 장비 제조업
6766,성우전자(주),81580,15-Dec,2.46,  통신 및 방송 장비 제조업
6767,성우전자(주),81580,16-Dec,2.74,  통신 및 방송 장비 제조업
6768,성우전자(주),81580,17-Dec,3,  통신 및 방송 장비 제조업
6769,성우전자(주),81580,18-Dec,3.62,  통신 및 방송 장비 제조업
6770,성우전자(주),81580,19-Dec,4.71,  통신 및 방송 장비 제조업
6771,성창기업지주(주),180,11-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6772,성창기업지주(주),180,12-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6773,성창기업지주(주),180,13-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6774,성창기업지주(주),180,14-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6775,성창기업지주(주),180,15-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6776,성창기업지주(주),180,16-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6777,성창기업지주(주),180,17-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6778,성창기업지주(주),180,18-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6779,성창기업지주(주),180,19-Dec,0,  회사 본부 및 경영 컨설팅 서비스업
6780,성호전자(주),43260,11-Dec,1.59,  전자부품 제조업
6781,성호전자(주),43260,12-Dec,2.57,  전자부품 제조업
6782,성호전자(주),43260,13-Dec,2.77,  전자부품 제조업
6783,성호전자(주),43260,14-Dec,5.79,  전자부품 제조업
6784,성호전자(주),43260,15-Dec,4.34,  전자부품 제조업
6785,성호전자(주),43260,16-Dec,3.54,  전자부품 제조업
6786,성호전자(주),43260,17-Dec,3.82,  전자부품 제조업
6787,성호전자(주),43260,18-Dec,2.21,  전자부품 제조업
6788,성호전자(주),43260,19-Dec,1.26,  전자부품 제조업
6789,세기상사(주),2420,11-Dec,0,  연료 소매업
6790,세기상사(주),2420,12-Dec,0,  연료 소매업
6791,세기상사(주),2420,13-Dec,0,  연료 소매업
6792,세기상사(주),2420,14-Dec,0,  연료 소매업
6793,세기상사(주),2420,15-Dec,0,  연료 소매업
6794,세기상사(주),2420,16-Dec,0,  연료 소매업
6795,세기상사(주),2420,17-Dec,0,  연료 소매업
6796,세기상사(주),2420,18-Dec,0,  연료 소매업
6797,세기상사(주),2420,19-Dec,0,  연료 소매업
6798,세원이앤씨(주),91090,11-Dec,1.02,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6799,세원이앤씨(주),91090,12-Dec,0.97,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6800,세원이앤씨(주),91090,13-Dec,1.71,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6801,세원이앤씨(주),91090,14-Dec,1.76,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6802,세원이앤씨(주),91090,15-Dec,1.26,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6803,세원이앤씨(주),91090,16-Dec,0.85,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6804,세원이앤씨(주),91090,17-Dec,0.83,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6805,세원이앤씨(주),91090,18-Dec,1.18,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6806,세원이앤씨(주),91090,19-Dec,1.49,"  구조용 금속제품, 탱크 및 증기발생기 제조업"
6807,세종공업(주),33530,11-Dec,3.26,  자동차 신품 부품 제조업
6808,세종공업(주),33530,12-Dec,3.53,  자동차 신품 부품 제조업
6809,세종공업(주),33530,13-Dec,3.58,  자동차 신품 부품 제조업
6810,세종공업(주),33530,14-Dec,4.21,  자동차 신품 부품 제조업
6811,세종공업(주),33530,15-Dec,4.17,  자동차 신품 부품 제조업
6812,세종공업(주),33530,16-Dec,4.72,  자동차 신품 부품 제조업
6813,세종공업(주),33530,17-Dec,4.42,  자동차 신품 부품 제조업
6814,세종공업(주),33530,18-Dec,4.45,  자동차 신품 부품 제조업
6815,세종공업(주),33530,19-Dec,4.96,  자동차 신품 부품 제조업
6816,세종텔레콤(주),36630,11-Dec,0,  전기 통신업
6817,세종텔레콤(주),36630,12-Dec,0,  전기 통신업
6818,세종텔레콤(주),36630,13-Dec,0,  전기 통신업
6819,세종텔레콤(주),36630,14-Dec,0,  전기 통신업
6820,세종텔레콤(주),36630,15-Dec,0,  전기 통신업
6821,세종텔레콤(주),36630,16-Dec,0,  전기 통신업
6822,세종텔레콤(주),36630,17-Dec,0,  전기 통신업
6823,세종텔레콤(주),36630,18-Dec,0,  전기 통신업
6824,세종텔레콤(주),36630,19-Dec,0,  전기 통신업
6825,소니드(주),60230,11-Dec,6.5,  기타 화학제품 제조업
6826,소니드(주),60230,12-Dec,2.5,  기타 화학제품 제조업
6827,소니드(주),60230,13-Dec,2.77,  기타 화학제품 제조업
6828,소니드(주),60230,14-Dec,6.31,  기타 화학제품 제조업
6829,소니드(주),60230,15-Dec,7.63,  기타 화학제품 제조업
6830,소니드(주),60230,16-Dec,4.27,  기타 화학제품 제조업
6831,소니드(주),60230,17-Dec,5.04,  기타 화학제품 제조업
6832,소니드(주),60230,18-Dec,4.67,  기타 화학제품 제조업
6833,소니드(주),60230,19-Dec,5.82,  기타 화학제품 제조업
6834,송원산업(주),4430,11-Dec,0,  기타 화학제품 제조업
6835,송원산업(주),4430,12-Dec,0,  기타 화학제품 제조업
6836,송원산업(주),4430,13-Dec,0,  기타 화학제품 제조업
6837,송원산업(주),4430,14-Dec,0,  기타 화학제품 제조업
6838,송원산업(주),4430,15-Dec,0,  기타 화학제품 제조업
6839,송원산업(주),4430,16-Dec,0,  기타 화학제품 제조업
6840,송원산업(주),4430,17-Dec,0,  기타 화학제품 제조업
6841,송원산업(주),4430,18-Dec,0,  기타 화학제품 제조업
6842,송원산업(주),4430,19-Dec,0,  기타 화학제품 제조업
6843,시그네틱스(주),33170,11-Dec,0,  반도체 제조업
6844,시그네틱스(주),33170,12-Dec,0,  반도체 제조업
6845,시그네틱스(주),33170,13-Dec,0,  반도체 제조업
6846,시그네틱스(주),33170,14-Dec,0,  반도체 제조업
6847,시그네틱스(주),33170,15-Dec,0,  반도체 제조업
6848,시그네틱스(주),33170,16-Dec,0,  반도체 제조업
6849,시그네틱스(주),33170,17-Dec,0,  반도체 제조업
6850,시그네틱스(주),33170,18-Dec,0,  반도체 제조업
6851,시그네틱스(주),33170,19-Dec,0,  반도체 제조업
6852,신라교역(주),4970,11-Dec,0,  어로 어업
6853,신라교역(주),4970,12-Dec,0,  어로 어업
6854,신라교역(주),4970,13-Dec,0,  어로 어업
6855,신라교역(주),4970,14-Dec,0,  어로 어업
6856,신라교역(주),4970,15-Dec,0,  어로 어업
6857,신라교역(주),4970,16-Dec,0,  어로 어업
6858,신라교역(주),4970,17-Dec,0,  어로 어업
6859,신라교역(주),4970,18-Dec,0,  어로 어업
6860,신라교역(주),4970,19-Dec,0,  어로 어업
6861,신라에스지(주),25870,11-Dec,0,  음ㆍ식료품 및 담배 도매업
6862,신라에스지(주),25870,12-Dec,0,  음ㆍ식료품 및 담배 도매업
6863,신라에스지(주),25870,13-Dec,0,  음ㆍ식료품 및 담배 도매업
6864,신라에스지(주),25870,14-Dec,0,  음ㆍ식료품 및 담배 도매업
6865,신라에스지(주),25870,15-Dec,0,  음ㆍ식료품 및 담배 도매업
6866,신라에스지(주),25870,16-Dec,0,  음ㆍ식료품 및 담배 도매업
6867,신라에스지(주),25870,17-Dec,0,  음ㆍ식료품 및 담배 도매업
6868,신라에스지(주),25870,18-Dec,0.01,  음ㆍ식료품 및 담배 도매업
6869,신라에스지(주),25870,19-Dec,0.01,  음ㆍ식료품 및 담배 도매업
6870,신성델타테크(주),65350,11-Dec,1.13,  가정용 기기 제조업
6871,신성델타테크(주),65350,12-Dec,1.08,  가정용 기기 제조업
6872,신성델타테크(주),65350,13-Dec,1.25,  가정용 기기 제조업
6873,신성델타테크(주),65350,14-Dec,1.82,  가정용 기기 제조업
6874,신성델타테크(주),65350,15-Dec,2.01,  가정용 기기 제조업
6875,신성델타테크(주),65350,16-Dec,2.11,  가정용 기기 제조업
6876,신성델타테크(주),65350,17-Dec,1.88,  가정용 기기 제조업
6877,신성델타테크(주),65350,18-Dec,2.52,  가정용 기기 제조업
6878,신성델타테크(주),65350,19-Dec,1.76,  가정용 기기 제조업
6879,신세계건설(주),34300,11-Dec,0,  건물 건설업
6880,신세계건설(주),34300,12-Dec,0,  건물 건설업
6881,신세계건설(주),34300,13-Dec,0,  건물 건설업
6882,신세계건설(주),34300,14-Dec,0,  건물 건설업
6883,신세계건설(주),34300,15-Dec,0.15,  건물 건설업
6884,신세계건설(주),34300,16-Dec,0,  건물 건설업
6885,신세계건설(주),34300,17-Dec,0,  건물 건설업
6886,신세계건설(주),34300,18-Dec,0,  건물 건설업
6887,신세계건설(주),34300,19-Dec,0,  건물 건설업
6888,신송홀딩스(주),6880,13-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6889,신송홀딩스(주),6880,14-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6890,신송홀딩스(주),6880,15-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6891,신송홀딩스(주),6880,16-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6892,신송홀딩스(주),6880,17-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6893,신송홀딩스(주),6880,18-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6894,신송홀딩스(주),6880,19-Dec,0,  산업용 농·축산물 및 동·식물 도매업
6895,신원종합개발(주),17000,11-Dec,0,  건물 건설업
6896,신원종합개발(주),17000,12-Dec,0,  건물 건설업
6897,신원종합개발(주),17000,13-Dec,0,  건물 건설업
6898,신원종합개발(주),17000,14-Dec,0,  건물 건설업
6899,신원종합개발(주),17000,15-Dec,0,  건물 건설업
6900,신원종합개발(주),17000,16-Dec,0,  건물 건설업
6901,신원종합개발(주),17000,17-Dec,0,  건물 건설업
6902,신원종합개발(주),17000,18-Dec,0,  건물 건설업
6903,신원종합개발(주),17000,19-Dec,0,  건물 건설업
6904,신일전자(주),2700,11-Dec,0.17,  기계장비 및 관련 물품 도매업
6905,신일전자(주),2700,12-Dec,0,  기계장비 및 관련 물품 도매업
6906,신일전자(주),2700,13-Dec,0,  기계장비 및 관련 물품 도매업
6907,신일전자(주),2700,14-Dec,0,  기계장비 및 관련 물품 도매업
6908,신일전자(주),2700,15-Dec,0,  기계장비 및 관련 물품 도매업
6909,신일전자(주),2700,16-Dec,0,  기계장비 및 관련 물품 도매업
6910,신일전자(주),2700,17-Dec,0,  기계장비 및 관련 물품 도매업
6911,신일전자(주),2700,18-Dec,0,  기계장비 및 관련 물품 도매업
6912,신일전자(주),2700,19-Dec,0,  기계장비 및 관련 물품 도매업
6913,신풍제약(주),19170,11-Dec,2.14,  의약품 제조업
6914,신풍제약(주),19170,12-Dec,2.96,  의약품 제조업
6915,신풍제약(주),19170,13-Dec,1.74,  의약품 제조업
6916,신풍제약(주),19170,14-Dec,2.74,  의약품 제조업
6917,신풍제약(주),19170,15-Dec,4.93,  의약품 제조업
6918,신풍제약(주),19170,16-Dec,3.5,  의약품 제조업
6919,신풍제약(주),19170,17-Dec,2.63,  의약품 제조업
6920,신풍제약(주),19170,18-Dec,2.75,  의약품 제조업
6921,신풍제약(주),19170,19-Dec,3.31,  의약품 제조업
6922,신풍제지(주),2870,11-Dec,0,  기타 전문 도매업
6923,신풍제지(주),2870,12-Dec,0,  기타 전문 도매업
6924,신풍제지(주),2870,13-Dec,0,  기타 전문 도매업
6925,신풍제지(주),2870,14-Dec,0,  기타 전문 도매업
6926,신풍제지(주),2870,15-Dec,0,  기타 전문 도매업
6927,신풍제지(주),2870,16-Dec,0,  기타 전문 도매업
6928,신풍제지(주),2870,17-Dec,0,  기타 전문 도매업
6929,신풍제지(주),2870,18-Dec,0,  기타 전문 도매업
6930,신풍제지(주),2870,19-Dec,0,  기타 전문 도매업
6931,신화인터텍(주),56700,11-Dec,0,  플라스틱제품 제조업
6932,신화인터텍(주),56700,12-Dec,0.76,  플라스틱제품 제조업
6933,신화인터텍(주),56700,13-Dec,1.64,  플라스틱제품 제조업
6934,신화인터텍(주),56700,14-Dec,1.41,  플라스틱제품 제조업
6935,신화인터텍(주),56700,15-Dec,3.1,  플라스틱제품 제조업
6936,신화인터텍(주),56700,16-Dec,2.14,  플라스틱제품 제조업
6937,신화인터텍(주),56700,17-Dec,2.79,  플라스틱제품 제조업
6938,신화인터텍(주),56700,18-Dec,2.29,  플라스틱제품 제조업
6939,신화인터텍(주),56700,19-Dec,2.69,  플라스틱제품 제조업
6940,쌍용씨앤이(주),3410,11-Dec,0.41,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6941,쌍용씨앤이(주),3410,12-Dec,0.37,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6942,쌍용씨앤이(주),3410,13-Dec,0.38,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6943,쌍용씨앤이(주),3410,14-Dec,0.32,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6944,쌍용씨앤이(주),3410,15-Dec,0.34,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6945,쌍용씨앤이(주),3410,16-Dec,0.38,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6946,쌍용씨앤이(주),3410,17-Dec,0.5,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6947,쌍용씨앤이(주),3410,18-Dec,0.39,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6948,쌍용씨앤이(주),3410,19-Dec,0.43,"  시멘트, 석회, 플라스터 및 그 제품 제조업"
6949,쌍용자동차(주),3620,11-Dec,0.63,  자동차용 엔진 및 자동차 제조업
6950,쌍용자동차(주),3620,12-Dec,0.5,  자동차용 엔진 및 자동차 제조업
6951,쌍용자동차(주),3620,13-Dec,0.53,  자동차용 엔진 및 자동차 제조업
6952,쌍용자동차(주),3620,14-Dec,0.6,  자동차용 엔진 및 자동차 제조업
6953,쌍용자동차(주),3620,15-Dec,0.47,  자동차용 엔진 및 자동차 제조업
6954,쌍용자동차(주),3620,16-Dec,0.43,  자동차용 엔진 및 자동차 제조업
6955,쌍용자동차(주),3620,17-Dec,0.56,  자동차용 엔진 및 자동차 제조업
6956,쌍용자동차(주),3620,18-Dec,0.37,  자동차용 엔진 및 자동차 제조업
6957,쌍용자동차(주),3620,19-Dec,0.34,  자동차용 엔진 및 자동차 제조업
6958,쌍용정보통신(주),10280,11-Dec,0.06,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6959,쌍용정보통신(주),10280,12-Dec,0.13,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6960,쌍용정보통신(주),10280,13-Dec,0.12,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6961,쌍용정보통신(주),10280,14-Dec,0.23,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6962,쌍용정보통신(주),10280,15-Dec,0.37,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6963,쌍용정보통신(주),10280,16-Dec,0.31,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6964,쌍용정보통신(주),10280,17-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6965,쌍용정보통신(주),10280,18-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6966,쌍용정보통신(주),10280,19-Dec,0,"  컴퓨터 프로그래밍, 시스템 통합 및 관리업"
6967,써니전자(주),4770,11-Dec,1.6,  전자부품 제조업
6968,써니전자(주),4770,12-Dec,1.63,  전자부품 제조업
6969,써니전자(주),4770,13-Dec,1.57,  전자부품 제조업
6970,써니전자(주),4770,14-Dec,1.81,  전자부품 제조업
6971,써니전자(주),4770,15-Dec,1.79,  전자부품 제조업
6972,써니전자(주),4770,16-Dec,2.27,  전자부품 제조업
