회사명,거래소코드,회계년도,투자활동으로 인한 현금흐름(*)(IFRS)(천원),투자활동 변화율,투자활동으로 인한 현금흐름(*)(IFRS연결)(천원),투자활동변화율(연결)
(주)라이트론,69540,13-Dec,-1722096,,-1411448,
(주)라이트론,69540,14-Dec,-1380105,,-1570771,
(주)라이트론,69540,15-Dec,-862462,,-950082,
(주)라이트론,69540,16-Dec,-12189712,,-8456599,
(주)라이트론,69540,17-Dec,-10526091,,-11824310,
(주)라이트론,69540,18-Dec,-40731873,,-39744808,
(주)라이트론,69540,19-Dec,9112003,,9211793,
(주)라이프시맨틱스,347700,18-Dec,186031,,,
(주)라이프시맨틱스,347700,19-Dec,-1435442,,,
(주)라파스,214260,13-Dec,,,,
(주)라파스,214260,14-Dec,,,,
(주)라파스,214260,15-Dec,-10324515,,-9883625,
(주)라파스,214260,16-Dec,-15037156,,-15085830,
(주)라파스,214260,17-Dec,-2542656,,-2476316,
(주)라파스,214260,18-Dec,2940212,,1301686,
(주)라파스,214260,19-Dec,-25436690,,-27076851,
(주)락앤락,115390,11-Dec,-218814220,,-197925559,
(주)락앤락,115390,12-Dec,-38029013,,-50422481,
(주)락앤락,115390,13-Dec,-14363512,,-45135454,
(주)락앤락,115390,14-Dec,-2266741,,-33373492,
(주)락앤락,115390,15-Dec,-16568881,,-15014949,
(주)락앤락,115390,16-Dec,-39592133,,-2100573,
(주)락앤락,115390,17-Dec,-29051047,,-43143035,
(주)락앤락,115390,18-Dec,6822121,,-33141147,
(주)락앤락,115390,19-Dec,1107602,,1966510,
(주)래몽래인,200350,12-Dec,,,,
(주)래몽래인,200350,13-Dec,,,,
(주)래몽래인,200350,14-Dec,,,,
(주)래몽래인,200350,15-Dec,,,,
(주)래몽래인,200350,16-Dec,-881016,,-808695,
(주)래몽래인,200350,17-Dec,43755,,43755,
(주)래몽래인,200350,18-Dec,10844,,10844,
(주)래몽래인,200350,19-Dec,-763857,,-763857,
(주)랩지노믹스,84650,11-Dec,,,,
(주)랩지노믹스,84650,12-Dec,,,,
(주)랩지노믹스,84650,13-Dec,-3901315,,,
(주)랩지노믹스,84650,14-Dec,-4683144,,,
(주)랩지노믹스,84650,15-Dec,-5021726,,,
(주)랩지노믹스,84650,16-Dec,-5322096,,,
(주)랩지노믹스,84650,17-Dec,-8401618,,,
(주)랩지노믹스,84650,18-Dec,-10631766,,,
(주)랩지노믹스,84650,19-Dec,-85816,,,
(주)러셀,217500,15-Dec,,,,
(주)러셀,217500,16-Dec,,,,
(주)러셀,217500,17-Dec,,,,
(주)러셀,217500,18-Dec,-250397,,,
(주)러셀,217500,19-Dec,-7652383,,,
(주)레고켐바이오사이언스,141080,11-Dec,-879477,,,
(주)레고켐바이오사이언스,141080,12-Dec,810072,,,
(주)레고켐바이오사이언스,141080,13-Dec,-16065457,,,
(주)레고켐바이오사이언스,141080,14-Dec,-10921771,,,
(주)레고켐바이오사이언스,141080,15-Dec,9170721,,9170721,
(주)레고켐바이오사이언스,141080,16-Dec,-22129679,,-20153250,
(주)레고켐바이오사이언스,141080,17-Dec,11435801,,11894039,
(주)레고켐바이오사이언스,141080,18-Dec,-46966277,,-50584647,
(주)레고켐바이오사이언스,141080,19-Dec,27740290,,29971499,
(주)레드로버,60300,11-Dec,-4989821,,,
(주)레드로버,60300,12-Dec,-13991299,,,
(주)레드로버,60300,13-Dec,-19492849,,,
(주)레드로버,60300,14-Dec,-5964178,,,
(주)레드로버,60300,15-Dec,-32966173,,-30535983,
(주)레드로버,60300,16-Dec,-31452394,,-30879624,
(주)레드로버,60300,17-Dec,12081459,,13499459,
(주)레드로버,60300,18-Dec,335943,,335943,
(주)레드로버,60300,19-Dec,-1563236,,-1383490,
(주)레드캡투어,38390,11-Dec,-107855783,,-107869459,
(주)레드캡투어,38390,12-Dec,-79407156,,-79462746,
(주)레드캡투어,38390,13-Dec,-129901317,,-129906772,
(주)레드캡투어,38390,14-Dec,-165929441,,-165930000,
(주)레드캡투어,38390,15-Dec,-164975225,,-164994360,
(주)레드캡투어,38390,16-Dec,-175632661,,-175496080,
(주)레드캡투어,38390,17-Dec,-860005,,-860980,
(주)레드캡투어,38390,18-Dec,-5160545,,-4082842,
(주)레드캡투어,38390,19-Dec,-7085206,,-6118795,
(주)레몬,294140,14-Dec,-8703179,,,
(주)레몬,294140,15-Dec,-13986,,,
(주)레몬,294140,16-Dec,38422,,,
(주)레몬,294140,17-Dec,-281712,,,
(주)레몬,294140,18-Dec,-15955945,,,
(주)레몬,294140,19-Dec,-11503119,,,
(주)레이,228670,14-Dec,,,,
(주)레이,228670,15-Dec,,,,
(주)레이,228670,16-Dec,-3174169,,-2667918,
(주)레이,228670,17-Dec,-3004238,,-3065610,
(주)레이,228670,18-Dec,-5549246,,-2083745,
(주)레이,228670,19-Dec,-23294769,,-23383297,
(주)레이언스,228850,11-Dec,-3647977,,,
(주)레이언스,228850,12-Dec,-5133615,,,
(주)레이언스,228850,13-Dec,120211,,-32883,
(주)레이언스,228850,14-Dec,-6413081,,-6748245,
(주)레이언스,228850,15-Dec,-6537780,,-6783307,
(주)레이언스,228850,16-Dec,-96769342,,-95028977,
(주)레이언스,228850,17-Dec,-135084,,-2917807,
(주)레이언스,228850,18-Dec,5207628,,5075934,
(주)레이언스,228850,19-Dec,-14861667,,-18563717,
(주)레이크머티리얼즈,281740,17-Dec,,,,
(주)레이크머티리얼즈,281740,18-Dec,,,,
(주)레이크머티리얼즈,281740,19-Dec,,,,
(주)레인보우로보틱스,277810,17-Dec,-3378859,,-3378859,
(주)레인보우로보틱스,277810,18-Dec,-1740059,,-1600943,
(주)레인보우로보틱스,277810,19-Dec,-1860998,,-1860998,
(주)로보로보,215100,15-Dec,,,,
(주)로보로보,215100,16-Dec,,,,
(주)로보로보,215100,17-Dec,613294,,596076,
(주)로보로보,215100,18-Dec,-4195550,,-4100652,
(주)로보로보,215100,19-Dec,-930329,,-458831,
(주)로보스타,90360,11-Dec,-8579049,,-8460847,
(주)로보스타,90360,12-Dec,-1996981,,-3046539,
(주)로보스타,90360,13-Dec,-3482330,,-3928332,
(주)로보스타,90360,14-Dec,-997332,,-1133932,
(주)로보스타,90360,15-Dec,-10285841,,-9830310,
(주)로보스타,90360,16-Dec,-2942573,,-2715876,
(주)로보스타,90360,17-Dec,-3303868,,-2618813,
(주)로보스타,90360,18-Dec,-880231,,-92986,
(주)로보스타,90360,19-Dec,-3114275,,-1771506,
(주)로보티즈,108490,12-Dec,-969188,,-970853,
(주)로보티즈,108490,13-Dec,-1687250,,-1690544,
(주)로보티즈,108490,14-Dec,-1183556,,,
(주)로보티즈,108490,15-Dec,-2239163,,,
(주)로보티즈,108490,16-Dec,-6445228,,,
(주)로보티즈,108490,17-Dec,-2485067,,,
(주)로보티즈,108490,18-Dec,-28103010,,-27367696,
(주)로보티즈,108490,19-Dec,-1190652,,-967828,
(주)로지시스,67730,11-Dec,,,,
(주)로지시스,67730,12-Dec,,,,
(주)로지시스,67730,13-Dec,-1227989,,,
(주)로지시스,67730,14-Dec,6693453,,,
(주)로지시스,67730,15-Dec,-982129,,,
(주)로지시스,67730,16-Dec,720351,,,
(주)로지시스,67730,17-Dec,-487766,,,
(주)로지시스,67730,18-Dec,-2994159,,,
(주)로지시스,67730,19-Dec,-1253609,,,
(주)루닛,328130,19-Dec,5489120,,5500447,
(주)루멘스,38060,11-Dec,-23226446,,-22090405,
(주)루멘스,38060,12-Dec,-17825100,,-28860416,
(주)루멘스,38060,13-Dec,-29163593,,-32503383,
(주)루멘스,38060,14-Dec,-34094382,,-44754320,
(주)루멘스,38060,15-Dec,-33199446,,-32083386,
(주)루멘스,38060,16-Dec,-22263518,,-38580282,
(주)루멘스,38060,17-Dec,-4594881,,-15952331,
(주)루멘스,38060,18-Dec,-33863598,,-33704737,
(주)루멘스,38060,19-Dec,2245107,,-7261735,
(주)루트로닉,85370,11-Dec,-9930086,,-5745453,
(주)루트로닉,85370,12-Dec,-11843146,,-12150362,
(주)루트로닉,85370,13-Dec,-10540203,,-10507107,
(주)루트로닉,85370,14-Dec,-10941101,,-10086054,
(주)루트로닉,85370,15-Dec,-27374073,,-26909100,
(주)루트로닉,85370,16-Dec,-67085504,,-66120491,
(주)루트로닉,85370,17-Dec,-13501134,,-13477869,
(주)루트로닉,85370,18-Dec,-7944385,,-5462782,
(주)루트로닉,85370,19-Dec,-10900325,,-7884625,
(주)룽투코리아,60240,11-Dec,270320,,-845567,
(주)룽투코리아,60240,12-Dec,-1556689,,-312457,
(주)룽투코리아,60240,13-Dec,200936,,2499673,
(주)룽투코리아,60240,14-Dec,-572993,,-572993,
(주)룽투코리아,60240,15-Dec,-37664898,,-13501695,
(주)룽투코리아,60240,16-Dec,-19156311,,-26625581,
(주)룽투코리아,60240,17-Dec,218126,,-8824875,
(주)룽투코리아,60240,18-Dec,-4236325,,-16164842,
(주)룽투코리아,60240,19-Dec,6044324,,6610140,
(주)리노스,39980,11-Dec,854408,,,
(주)리노스,39980,12-Dec,-2828154,,,
(주)리노스,39980,13-Dec,2728046,,,
(주)리노스,39980,14-Dec,-8939874,,-3260158,
(주)리노스,39980,15-Dec,-66593,,,
(주)리노스,39980,16-Dec,8837305,,9889488,
(주)리노스,39980,17-Dec,9461249,,9425553,
(주)리노스,39980,18-Dec,-2646508,,-2624020,
(주)리노스,39980,19-Dec,92619,,756062,
(주)리더스코스메틱,16100,11-Dec,-13142375,,,
(주)리더스코스메틱,16100,12-Dec,-11975671,,,
(주)리더스코스메틱,16100,13-Dec,1086032,,977166,
(주)리더스코스메틱,16100,14-Dec,-15264356,,-14072550,
(주)리더스코스메틱,16100,15-Dec,-20548543,,-25490726,
(주)리더스코스메틱,16100,16-Dec,-17559209,,-26456866,
(주)리더스코스메틱,16100,17-Dec,-8433200,,2906777,
(주)리더스코스메틱,16100,18-Dec,4210627,,3434512,
(주)리더스코스메틱,16100,19-Dec,4775742,,-5439344,
(주)리드,197210,11-Dec,,,,
(주)리드,197210,12-Dec,,,,
(주)리드,197210,13-Dec,214453,,,
(주)리드,197210,14-Dec,-108673,,-55873,
(주)리드,197210,15-Dec,-613620,,-613620,
(주)리드,197210,16-Dec,-5183854,,-5183855,
(주)리드,197210,17-Dec,-24140840,,-24140840,
(주)리드,197210,18-Dec,-47338721,,-45216761,
(주)리드,197210,19-Dec,-17082023,,-11665128,
(주)리드코프,12700,11-Dec,-8257197,,-6771185,
(주)리드코프,12700,12-Dec,-3719530,,-7146222,
(주)리드코프,12700,13-Dec,1311052,,150781,
(주)리드코프,12700,14-Dec,-3864503,,-2619557,
(주)리드코프,12700,15-Dec,791116,,406726,
(주)리드코프,12700,16-Dec,-3563923,,-3811477,
(주)리드코프,12700,17-Dec,-10353116,,-10920942,
(주)리드코프,12700,18-Dec,-2109729,,-4607469,
(주)리드코프,12700,19-Dec,-7812006,,-8260542,
(주)리메드,302550,16-Dec,,,,
(주)리메드,302550,17-Dec,,,,
(주)리메드,302550,18-Dec,-7668520,,,
(주)리메드,302550,19-Dec,535274,,,
(주)리파인,377450,16-Dec,,,,
(주)리파인,377450,17-Dec,,,,
(주)리파인,377450,18-Dec,,,,
(주)리파인,377450,19-Dec,,,,
(주)링네트,42500,11-Dec,-1258848,,-1303674,
(주)링네트,42500,12-Dec,-4104056,,-4104358,
(주)링네트,42500,13-Dec,-1537228,,-1387228,
(주)링네트,42500,14-Dec,-3886286,,-3662940,
(주)링네트,42500,15-Dec,-1203335,,-1137008,
(주)링네트,42500,16-Dec,-3438017,,-3450934,
(주)링네트,42500,17-Dec,-425499,,-268071,
(주)링네트,42500,18-Dec,-7242017,,-7245031,
(주)링네트,42500,19-Dec,6067608,,6618194,
(주)링크제니시스,219420,14-Dec,,,,
(주)링크제니시스,219420,15-Dec,-380389,,-379675,
(주)링크제니시스,219420,16-Dec,-3460022,,-3462591,
(주)링크제니시스,219420,17-Dec,-3663850,,-3664146,
(주)링크제니시스,219420,18-Dec,-16435388,,-16466738,
(주)링크제니시스,219420,19-Dec,-2878645,,-2890118,
(주)마니커,27740,11-Dec,-35748369,,-53162496,
(주)마니커,27740,12-Dec,-14437035,,-30062466,
(주)마니커,27740,13-Dec,9817224,,977453,
(주)마니커,27740,14-Dec,26937531,,18963688,
(주)마니커,27740,15-Dec,-2760015,,-11852696,
(주)마니커,27740,16-Dec,5437307,,799647,
(주)마니커,27740,17-Dec,-20082458,,-15577536,
(주)마니커,27740,18-Dec,11632461,,8575144,
(주)마니커,27740,19-Dec,-4624660,,-5735925,
(주)마니커에프앤지,195500,11-Dec,,,,
(주)마니커에프앤지,195500,12-Dec,,,,
(주)마니커에프앤지,195500,13-Dec,,,,
(주)마니커에프앤지,195500,14-Dec,,,,
(주)마니커에프앤지,195500,15-Dec,,,,
(주)마니커에프앤지,195500,16-Dec,,,,
(주)마니커에프앤지,195500,17-Dec,-2246219,,,
(주)마니커에프앤지,195500,18-Dec,-1678036,,,
(주)마니커에프앤지,195500,19-Dec,-3501091,,,
(주)마이크로디지탈,305090,17-Dec,-166808,,,
(주)마이크로디지탈,305090,18-Dec,-2188048,,,
(주)마이크로디지탈,305090,19-Dec,-13557683,,,
(주)마이크로컨텍솔루션,98120,11-Dec,-6299991,,,
(주)마이크로컨텍솔루션,98120,12-Dec,-3607194,,-3579011,
(주)마이크로컨텍솔루션,98120,13-Dec,-3384390,,-3373993,
(주)마이크로컨텍솔루션,98120,14-Dec,-4943618,,-5356528,
(주)마이크로컨텍솔루션,98120,15-Dec,-5138149,,-5060315,
(주)마이크로컨텍솔루션,98120,16-Dec,-1198696,,161403,
(주)마이크로컨텍솔루션,98120,17-Dec,-2795409,,-1614215,
(주)마이크로컨텍솔루션,98120,18-Dec,-59095,,748118,
(주)마이크로컨텍솔루션,98120,19-Dec,791269,,790075,
(주)마이크로프랜드,147760,11-Dec,,,,
(주)마이크로프랜드,147760,12-Dec,,,,
(주)마이크로프랜드,147760,13-Dec,-3411971,,,
(주)마이크로프랜드,147760,14-Dec,-7637051,,,
(주)마이크로프랜드,147760,15-Dec,-1898989,,,
(주)마이크로프랜드,147760,16-Dec,1724947,,,
(주)마이크로프랜드,147760,17-Dec,-10720985,,,
(주)마이크로프랜드,147760,18-Dec,-15442713,,,
(주)마이크로프랜드,147760,19-Dec,-5144766,,,
(주)마인즈랩,377480,17-Dec,,,,
(주)마인즈랩,377480,18-Dec,,,,
(주)마인즈랩,377480,19-Dec,,,,
(주)마크로밀엠브레인,169330,11-Dec,,,,
(주)마크로밀엠브레인,169330,12-Dec,,,,
(주)마크로밀엠브레인,169330,13-Dec,538393,,,
(주)마크로밀엠브레인,169330,14-Dec,-1137152,,,
(주)마크로밀엠브레인,169330,15-Dec,-914882,,-884317,
(주)마크로밀엠브레인,169330,17-Jun,-2074470,,-2074470,
(주)마크로밀엠브레인,169330,18-Jun,67219,,67219,
(주)마크로밀엠브레인,169330,19-Jun,-514036,,-514036,
(주)마크로젠,38290,11-Dec,-12234641,,-13674235,
(주)마크로젠,38290,12-Dec,-25701438,,-23798267,
(주)마크로젠,38290,13-Dec,-778444,,-1614292,
(주)마크로젠,38290,14-Dec,-39683899,,-38855129,
(주)마크로젠,38290,15-Dec,-8149529,,-7745501,
(주)마크로젠,38290,16-Dec,-13029351,,-14878662,
(주)마크로젠,38290,17-Dec,4837607,,2906823,
(주)마크로젠,38290,18-Dec,-19282615,,-17883613,
(주)마크로젠,38290,19-Dec,-53696054,,-58097123,
(주)만도,204320,14-Dec,-112303291,,-189490469,
(주)만도,204320,15-Dec,-226813520,,-248649082,
(주)만도,204320,16-Dec,-154345031,,-366163174,
(주)만도,204320,17-Dec,-170630931,,-377399517,
(주)만도,204320,18-Dec,-122991086,,-297647175,
(주)만도,204320,19-Dec,-182449306,,-300126460,
(주)매직마이크로,127160,11-Dec,,,,
(주)매직마이크로,127160,12-Dec,,,,
(주)매직마이크로,127160,13-Dec,,,,
(주)매직마이크로,127160,14-Dec,,,,
(주)매직마이크로,127160,15-Dec,-8365115,,-6325439,
(주)매직마이크로,127160,16-Dec,215885,,-3115300,
(주)매직마이크로,127160,17-Dec,345303,,-12484842,
(주)매직마이크로,127160,18-Dec,-34062585,,-35280811,
(주)매직마이크로,127160,19-Dec,-4921215,,-10221093,
(주)매커스,93520,11-Dec,-5016573,,-4116573,
(주)매커스,93520,12-Dec,-1760735,,-2410735,
(주)매커스,93520,13-Dec,-10927791,,-6510213,
(주)매커스,93520,14-Dec,819644,,4157257,
(주)매커스,93520,15-Dec,3237723,,3027278,
(주)매커스,93520,16-Dec,-2188753,,-3089028,
(주)매커스,93520,17-Dec,-476672,,921168,
(주)매커스,93520,18-Dec,3341336,,17967,
(주)매커스,93520,19-Dec,1526589,,1526589,
(주)머큐리,100590,11-Dec,-226729,,,
(주)머큐리,100590,12-Dec,-497168,,,
(주)머큐리,100590,13-Dec,-162867,,,
(주)머큐리,100590,14-Dec,-786550,,,
(주)머큐리,100590,15-Dec,-389979,,,
(주)머큐리,100590,16-Dec,-634448,,,
(주)머큐리,100590,17-Dec,-1426572,,,
(주)머큐리,100590,18-Dec,-12141205,,,
(주)머큐리,100590,19-Dec,-1143511,,,
(주)멀티캠퍼스,67280,11-Dec,-2103739,,,
(주)멀티캠퍼스,67280,12-Dec,1275535,,7224948,
(주)멀티캠퍼스,67280,13-Dec,-8077347,,-8408165,
(주)멀티캠퍼스,67280,14-Dec,-11234876,,-10557127,
(주)멀티캠퍼스,67280,15-Dec,6150519,,4170027,
(주)멀티캠퍼스,67280,16-Dec,-14733274,,-14317653,
(주)멀티캠퍼스,67280,17-Dec,-18178164,,-19663193,
(주)멀티캠퍼스,67280,18-Dec,-16390296,,-16110349,
(주)멀티캠퍼스,67280,19-Dec,-15874284,,-16785620,
(주)메드팩토,235980,18-Dec,-30311805,,,
(주)메드팩토,235980,19-Dec,-45920395,,,
(주)메디아나,41920,11-Dec,,,,
(주)메디아나,41920,12-Dec,,,,
(주)메디아나,41920,13-Dec,237826,,204327,
(주)메디아나,41920,14-Dec,-40490,,-35240,
(주)메디아나,41920,15-Dec,-5790987,,-5799561,
(주)메디아나,41920,16-Dec,-7112788,,-7022275,
(주)메디아나,41920,17-Dec,-3969600,,-3989710,
(주)메디아나,41920,18-Dec,-3511150,,-3508518,
(주)메디아나,41920,19-Dec,-3504998,,-3750549,
(주)메디콕스,54180,11-Jun,1244248,,,
(주)메디콕스,54180,12-Jun,-1718916,,,
(주)메디콕스,54180,13-Jun,508813,,,
(주)메디콕스,54180,14-Jun,574411,,,
(주)메디콕스,54180,15-Jun,-3940683,,,
(주)메디콕스,54180,16-Jun,-356232,,,
(주)메디콕스,54180,17-Jun,-7057586,,,
(주)메디콕스,54180,18-Jun,75307,,,
(주)메디콕스,54180,19-Jun,-2378823,,-1318668,
(주)메디톡스,86900,11-Dec,-10743305,,,
(주)메디톡스,86900,12-Dec,-15081815,,,
(주)메디톡스,86900,13-Dec,-6720942,,-6008844,
(주)메디톡스,86900,14-Dec,-83054721,,-83737682,
(주)메디톡스,86900,15-Dec,-8421924,,-7487527,
(주)메디톡스,86900,16-Dec,-114366472,,-114264548,
(주)메디톡스,86900,17-Dec,-42226626,,-41333195,
(주)메디톡스,86900,18-Dec,-14370845,,-16091351,
(주)메디톡스,86900,19-Dec,-26823452,,-28391075,
(주)메디프론디비티,65650,11-Dec,1168354,,,
(주)메디프론디비티,65650,12-Dec,493840,,,
(주)메디프론디비티,65650,13-Dec,390414,,,
(주)메디프론디비티,65650,14-Dec,-273709,,,
(주)메디프론디비티,65650,15-Dec,-4784458,,,
(주)메디프론디비티,65650,16-Dec,1595665,,,
(주)메디프론디비티,65650,17-Dec,-8292163,,,
(주)메디프론디비티,65650,18-Dec,-66271,,,
(주)메디프론디비티,65650,19-Dec,2116854,,,
(주)메지온,140410,11-Dec,725684,,,
(주)메지온,140410,12-Dec,-26567650,,,
(주)메지온,140410,13-Dec,13617814,,,
(주)메지온,140410,14-Dec,-2479586,,,
(주)메지온,140410,15-Dec,-977878,,,
(주)메지온,140410,16-Dec,-48538273,,-36812182,
(주)메지온,140410,17-Dec,22697242,,36422047,
(주)메지온,140410,18-Dec,-11718075,,1288976,
(주)메지온,140410,19-Dec,-16597797,,304466,
(주)메카로,241770,11-Dec,,,,
(주)메카로,241770,12-Dec,,,,
(주)메카로,241770,13-Dec,,,,
(주)메카로,241770,14-Dec,-1192455,,,
(주)메카로,241770,15-Dec,-6844397,,,
(주)메카로,241770,16-Dec,-3868768,,,
(주)메카로,241770,17-Dec,-4071342,,,
(주)메카로,241770,18-Dec,-24601976,,-23958529,
(주)메카로,241770,19-Dec,-42322848,,-35659470,
(주)메타랩스,90370,11-Dec,-8089711,,-9063969,
(주)메타랩스,90370,12-Dec,-5552198,,1558124,
(주)메타랩스,90370,13-Dec,-4665358,,-3865626,
(주)메타랩스,90370,14-Dec,1027782,,908088,
(주)메타랩스,90370,15-Dec,2107490,,2006846,
(주)메타랩스,90370,16-Dec,1477579,,2116562,
(주)메타랩스,90370,17-Dec,2528420,,-891822,
(주)메타랩스,90370,18-Dec,-53657082,,-54328997,
(주)메타랩스,90370,19-Dec,-6596726,,-328780,
(주)메타바이오메드,59210,11-Dec,-2910221,,-3074409,
(주)메타바이오메드,59210,12-Dec,-20422206,,-13751524,
(주)메타바이오메드,59210,13-Dec,-14666702,,-14894051,
(주)메타바이오메드,59210,14-Dec,-1426540,,-3099886,
(주)메타바이오메드,59210,15-Dec,-152690,,1496538,
(주)메타바이오메드,59210,16-Dec,-10134458,,-6184054,
(주)메타바이오메드,59210,17-Dec,-10566257,,-5157544,
(주)메타바이오메드,59210,18-Dec,-9948304,,28474348,
(주)메타바이오메드,59210,19-Dec,-9395977,,-6727027,
(주)멕아이씨에스,58110,15-Dec,-1866657,,,
(주)멕아이씨에스,58110,16-Dec,-813640,,-257275,
(주)멕아이씨에스,58110,17-Dec,-815946,,-261783,
(주)멕아이씨에스,58110,18-Dec,-1330777,,-1782813,
(주)멕아이씨에스,58110,19-Dec,-532249,,-117829,
(주)멜파스,96640,11-Dec,-29690081,,,
(주)멜파스,96640,12-Dec,-28859810,,,
(주)멜파스,96640,13-Dec,-34620580,,,
(주)멜파스,96640,14-Dec,-3091452,,,
(주)멜파스,96640,15-Dec,-5999311,,,
(주)멜파스,96640,16-Dec,-7526503,,,
(주)멜파스,96640,17-Dec,9274391,,,
(주)멜파스,96640,18-Dec,14778637,,,
(주)멜파스,96640,19-Dec,-159578,,-159578,
(주)모나리자,12690,11-Dec,-7763212,,,
(주)모나리자,12690,12-Dec,-3129235,,,
(주)모나리자,12690,13-Dec,-11282477,,,
(주)모나리자,12690,14-Dec,-3833220,,,
(주)모나리자,12690,15-Dec,-8891082,,,
(주)모나리자,12690,16-Dec,824799,,,
(주)모나리자,12690,17-Dec,-10622545,,,
(주)모나리자,12690,18-Dec,-1907384,,,
(주)모나리자,12690,19-Dec,5487831,,,
(주)모나미,5360,11-Dec,-9071867,,-11713340,
(주)모나미,5360,12-Dec,-424251,,-4726121,
(주)모나미,5360,13-Dec,-5128711,,-5833712,
(주)모나미,5360,14-Dec,3333677,,375559,
(주)모나미,5360,15-Dec,3337536,,2850320,
