회사명,회계년도,거래소코드,매출액(수익)(*)(IFRS연결)(천원),매출원가(*)(IFRS연결)(천원),매출원가율
피엔티,15-Dec,137400,91317951,81286645,0.890149682
피엔티,16-Dec,137400,108547853,86160696,0.793757717
피엔티,17-Dec,137400,149777264,126140937,0.842190154
피엔티,18-Dec,137400,256693205,237647530,0.925803743
피엔티,19-Dec,137400,321405860,290590097,0.904121963
피엔풍년,11-Dec,24940,58188337,58188337,1
피엔풍년,12-Dec,24940,61678898,61678898,1
피엔풍년,13-Dec,24940,74142561,74142561,1
피엔풍년,14-Dec,24940,74554804,74554804,1
피엔풍년,15-Dec,24940,74519449,74519449,1
피엔풍년,16-Dec,24940,76146752,76146752,1
피엔풍년,17-Dec,24940,67111333,67111333,1
피엔풍년,18-Dec,24940,61842455,61842455,1
피엔풍년,19-Dec,24940,54592806,54592806,1
픽셀플러스,15-Dec,87600,106214922,77457173,0.729249446
픽셀플러스,16-Dec,87600,73444378,73444378,1
픽셀플러스,17-Dec,87600,54863317,54863317,1
픽셀플러스,18-Dec,87600,37849986,37849986,1
픽셀플러스,19-Dec,87600,35347030,35347030,1
필옵틱스,17-Dec,161580,285363858,244312948,0.856145378
필옵틱스,18-Dec,161580,55515163,59252221,1.067315987
필옵틱스,19-Dec,161580,140395327,126280288,0.899462188
하나투어,11-Dec,39130,267812824,244193568,0.911806852
하나투어,12-Dec,39130,307854268,268261691,0.87139182
하나투어,13-Dec,39130,352655319,312295912,0.885555655
하나투어,14-Dec,39130,385457930,345013490,0.895074308
하나투어,15-Dec,39130,459425683,414676177,0.902596856
하나투어,16-Dec,39130,595538710,574606757,0.96485207
하나투어,17-Dec,39130,682307266,763223814,1.118592535
하나투어,18-Dec,39130,828273952,803404830,0.969974763
하나투어,19-Dec,39130,763194958,757258614,0.99222172
하림,11-Dec,136480,714466145,714466145,1
하림,12-Dec,136480,747581962,747581962,1
하림,13-Dec,136480,789049120,789049120,1
하림,14-Dec,136480,754495292,638151944,0.845799769
하림,15-Dec,136480,795196860,662902355,0.833633014
하림,16-Dec,136480,826023185,668752366,0.809604837
하림,17-Dec,136480,867327538,707059401,0.815216132
하림,18-Dec,136480,828599248,695968795,0.839934138
하림,19-Dec,136480,805855041,714170717,0.886227275
하이로닉,14-Dec,149980,22816568,22816568,1
하이로닉,15-Dec,149980,17916048,5889517,0.328728579
하이로닉,16-Dec,149980,15476750,5540659,0.357998869
하이로닉,17-Dec,149980,18132156,6256898,0.345071926
하이로닉,18-Dec,149980,20327716,8403755,0.413413637
하이로닉,19-Dec,149980,20128483,8128616,0.403836494
하이소닉,11-Dec,106080,49666396,45295482,0.911994541
하이소닉,12-Dec,106080,48336256,37219714,0.770016486
하이소닉,13-Dec,106080,43739519,43471361,0.993869206
하이소닉,14-Dec,106080,35183403,35919126,1.020911081
하이소닉,15-Dec,106080,53606368,47728763,0.890356217
하이소닉,16-Dec,106080,32294254,32234869,0.998161128
하이소닉,17-Dec,106080,43412643,39919235,0.91953017
하이소닉,18-Dec,106080,20064958,21476718,1.070359479
하이소닉,19-Dec,106080,13164584,15906834,1.208305101
하이스틸,11-Dec,71090,201572122,201572122,1
하이스틸,12-Dec,71090,261359568,261359568,1
하이스틸,13-Dec,71090,173733001,173733001,1
하이스틸,14-Dec,71090,190828623,190828623,1
하이스틸,15-Dec,71090,132863611,132863611,1
하이스틸,16-Dec,71090,148946925,148946925,1
하이스틸,17-Dec,71090,211722600,184910184,0.873360633
하이스틸,18-Dec,71090,170541410,166237469,0.974763074
하이스틸,19-Dec,71090,214251803,202210526,0.94379848
하이텍팜,11-Dec,106190,69268725,69268725,1
하이텍팜,12-Dec,106190,53873381,53873381,1
하이텍팜,13-Dec,106190,65183392,65183392,1
하이텍팜,14-Dec,106190,56897369,56897369,1
하이텍팜,15-Dec,106190,48092299,48092299,1
하이텍팜,16-Dec,106190,54835655,54835655,1
하이텍팜,17-Dec,106190,66049818,66049818,1
하이텍팜,18-Dec,106190,66388327,66388327,1
하이텍팜,19-Dec,106190,63067728,63067728,1
하츠,11-Dec,66130,66727518,66727518,1
하츠,12-Dec,66130,71446388,71446388,1
하츠,13-Dec,66130,66102103,66102103,1
하츠,14-Dec,66130,76057983,76057983,1
하츠,15-Dec,66130,81602173,81602173,1
하츠,16-Dec,66130,88233676,88233676,1
하츠,17-Dec,66130,101913075,101913075,1
하츠,18-Dec,66130,103531379,103531379,1
하츠,19-Dec,66130,112304948,112304948,1
한국전자홀딩스,11-Dec,6200,317844853,287206062,0.903604571
한국전자홀딩스,12-Dec,6200,246537005,237556834,0.963574754
한국전자홀딩스,13-Dec,6200,238172983,215420918,0.904472519
한국전자홀딩스,14-Dec,6200,189530544,168594756,0.889538712
한국전자홀딩스,15-Dec,6200,149195543,133124421,0.892281487
한국전자홀딩스,16-Dec,6200,139431519,123748429,0.8875212
한국전자홀딩스,17-Dec,6200,257369643,209918089,0.815628784
한국전자홀딩스,18-Dec,6200,234220979,190123415,0.811726669
한국전자홀딩스,19-Dec,6200,217023310,187575045,0.864308286
한국종합기술,11-Dec,23350,178015158,178015158,1
한국종합기술,12-Dec,23350,180763714,180763714,1
한국종합기술,13-Dec,23350,171018837,171018837,1
한국종합기술,14-Dec,23350,164370497,164370497,1
한국종합기술,15-Dec,23350,183988185,183988185,1
한국종합기술,16-Dec,23350,199370928,199370928,1
한국종합기술,17-Dec,23350,199604542,199604542,1
한국종합기술,18-Dec,23350,190942038,190942038,1
한국종합기술,19-Dec,23350,218943295,218943295,1
한국코퍼레이션,11-Dec,50540,124528777,106072834,0.85179375
한국코퍼레이션,12-Dec,50540,140208196,140208196,1
한국코퍼레이션,13-Dec,50540,131406554,117156473,0.891557304
한국코퍼레이션,14-Dec,50540,138806294,125264068,0.902437954
한국코퍼레이션,15-Dec,50540,134587210,123734427,0.919362449
한국코퍼레이션,16-Dec,50540,150491365,135070113,0.89752733
한국코퍼레이션,17-Dec,50540,128538699,118126958,0.918999172
한국코퍼레이션,18-Dec,50540,128411737,120578558,0.938999509
한국코퍼레이션,19-Dec,50540,121548545,114477561,0.941825844
한국테크놀로지,11-Dec,53590,5137925,3752650,0.730382401
한국테크놀로지,12-Dec,53590,5655633,5655633,1
한국테크놀로지,13-Dec,53590,6227658,6227658,1
한국테크놀로지,14-Dec,53590,20935527,20935527,1
한국테크놀로지,15-Dec,53590,7208124,7208124,1
한국테크놀로지,16-Dec,53590,4478417,4478417,1
한국테크놀로지,17-Dec,53590,9629681,9629681,1
한국테크놀로지,18-Dec,53590,11557270,11557270,1
한국테크놀로지,19-Dec,53590,216247925,199001820,0.92024846
한국특강,11-Dec,7280,694955436,694955436,1
한국특강,12-Dec,7280,647612376,647612376,1
한국특강,13-Dec,7280,563315975,563315975,1
한국특강,14-Dec,7280,433240152,433240152,1
한국특강,15-Dec,7280,280303244,280303244,1
한국특강,16-Dec,7280,247193160,247193160,1
한국특강,17-Dec,7280,346266581,346266581,1
한국특강,18-Dec,7280,364964702,364964702,1
한국특강,19-Dec,7280,390966862,390966862,1
한국팩키지,11-Dec,37230,59734863,59734863,1
한국팩키지,12-Dec,37230,51424697,51424697,1
한국팩키지,13-Dec,37230,49224173,49224173,1
한국팩키지,14-Dec,37230,48879439,48879439,1
한국팩키지,15-Dec,37230,55937917,55937917,1
한국팩키지,16-Dec,37230,59078483,59078483,1
한국팩키지,17-Dec,37230,56972317,56972317,1
한국팩키지,18-Dec,37230,56852305,56852305,1
한국팩키지,19-Dec,37230,58376992,58376992,1
한국화장품제조,11-Dec,3350,26026970,26026970,1
한국화장품제조,12-Dec,3350,31270181,31270181,1
한국화장품제조,13-Dec,3350,31112773,31112773,1
한국화장품제조,14-Dec,3350,35457341,35457341,1
한국화장품제조,15-Dec,3350,45478447,45478447,1
한국화장품제조,16-Dec,3350,64948683,64948683,1
한국화장품제조,17-Dec,3350,67175473,67175473,1
한국화장품제조,18-Dec,3350,88233207,88233207,1
한국화장품제조,19-Dec,3350,76491978,76491978,1
한독,11-Dec,2390,333172636,209152359,0.627759715
한독,12-Dec,2390,314647673,215161319,0.683816654
한독,13-Dec,2390,327936251,228815516,0.697743892
한독,14-Dec,2390,348310911,348310911,1
한독,15-Dec,2390,358447724,238210291,0.664560758
한독,16-Dec,2390,396134014,268623976,0.678113887
한독,17-Dec,2390,417970014,285109722,0.682129608
한독,18-Dec,2390,446731041,288960734,0.646833794
한독,19-Dec,2390,473000100,307002271,0.64905329
한라,11-Dec,14790,1728538634,1552119700,0.897937523
한라,12-Dec,14790,1986349612,1846825083,0.929758322
한라,13-Dec,14790,2002724809,1923030571,0.960207095
한라,14-Dec,14790,1903285090,1701333413,0.893893102
한라,15-Dec,14790,1855269348,1639412386,0.883651955
한라,16-Dec,14790,1831824054,1582007047,0.863623907
한라,17-Dec,14790,1920605105,1641660829,0.854762296
한라,18-Dec,14790,1320997313,1153849835,0.873468722
한라,19-Dec,14790,1304889862,1132475626,0.86787066
한빛소프트,11-Dec,47080,43458546,26347426,0.606265704
한빛소프트,12-Dec,47080,40166122,22739947,0.566147436
한빛소프트,13-Dec,47080,29506704,16028911,0.543229464
한빛소프트,14-Dec,47080,26289454,14792164,0.562665318
한빛소프트,15-Dec,47080,22137281,13227382,0.597516109
한빛소프트,16-Dec,47080,30726796,22937472,0.746497357
한빛소프트,17-Dec,47080,39295854,27653296,0.703720448
한빛소프트,18-Dec,47080,39835691,27167665,0.681993065
한빛소프트,19-Dec,47080,43542409,31815850,0.73068649
한솔홈데코,11-Dec,25750,172508366,151127286,0.876057721
한솔홈데코,12-Dec,25750,189199921,163642146,0.864916566
한솔홈데코,13-Dec,25750,233952458,204662700,0.874804658
한솔홈데코,14-Dec,25750,235256768,206518618,0.877843472
한솔홈데코,15-Dec,25750,241490721,207214115,0.85806243
한솔홈데코,16-Dec,25750,235363284,194237889,0.825268435
한솔홈데코,17-Dec,25750,254330113,211865660,0.833034113
한솔홈데코,18-Dec,25750,296884850,255224169,0.859673941
한솔홈데코,19-Dec,25750,263886367,233425544,0.88456841
한진,11-Dec,2320,1390687502,1316962913,0.946986948
한진,12-Dec,2320,1437380000,1356898578,0.94400825
한진,13-Dec,2320,1499623169,1412555656,0.941940406
한진,14-Dec,2320,1532812219,1430367108,0.933165257
한진,15-Dec,2320,1641702370,1541388206,0.938896254
한진,16-Dec,2320,1764803679,1673203816,0.948096287
한진,17-Dec,2320,1812603434,1717116050,0.947320312
한진,18-Dec,2320,1950771934,1832871115,0.939561967
한진,19-Dec,2320,2062344427,1893165090,0.917967467
한진중공업홀딩스,11-Dec,3480,1056129000,944165000,0.893986435
한진중공업홀딩스,12-Dec,3480,1139471000,1026053000,0.900464338
한진중공업홀딩스,13-Dec,3480,1198416000,1085477000,0.90575977
한진중공업홀딩스,14-Dec,3480,1520058000,1407377000,0.925870592
한진중공업홀딩스,15-Dec,3480,1292145000,1188913000,0.920108037
한진중공업홀딩스,16-Dec,3480,299984000,257701000,0.859049149
한진중공업홀딩스,17-Dec,3480,906723000,803321000,0.885960762
한진중공업홀딩스,18-Dec,3480,946003000,833099000,0.880651541
한진중공업홀딩스,19-Dec,3480,877642000,760933000,0.86701981
한진칼,13-Dec,180640,241375290,187760022,0.777875904
한진칼,14-Dec,180640,624969749,478937856,0.766337662
한진칼,15-Dec,180640,722309232,563112374,0.779600134
한진칼,16-Dec,180640,991024369,797993331,0.805220695
한진칼,17-Dec,180640,1149657255,932448881,0.811066844
한진칼,18-Dec,180640,1304892515,1046267962,0.801803942
한진칼,19-Dec,180640,1203497717,1068895155,0.888157194
한창,11-Dec,5110,13654402,10550490,0.772680488
한창,12-Dec,5110,16789740,11040066,0.65754836
한창,13-Dec,5110,22515364,11408192,0.506684769
한창,14-Dec,5110,19164151,7252616,0.378447029
한창,15-Dec,5110,17167065,10214947,0.595031649
한창,16-Dec,5110,50460142,38052306,0.754106201
한창,17-Dec,5110,112028726,93060040,0.83068016
한창,18-Dec,5110,99100978,79946868,0.806721282
한창,19-Dec,5110,69033371,50109515,0.725873795
한창바이오텍,11-Dec,43090,19545311,16632757,0.850984515
한창바이오텍,12-Dec,43090,22544497,18065715,0.801335909
한창바이오텍,13-Dec,43090,21432712,17273653,0.805948076
한창바이오텍,14-Dec,43090,20672073,16664827,0.80615171
한창바이오텍,15-Dec,43090,18873841,18873841,1
한창바이오텍,16-Dec,43090,15718627,15718627,1
한창바이오텍,17-Dec,43090,19592676,19592676,1
한창바이오텍,18-Dec,43090,11244635,11244635,1
한창바이오텍,19-Dec,43090,7378379,7378379,1
한창제지,11-Dec,9460,162586332,162586332,1
한창제지,12-Dec,9460,163264437,163264437,1
한창제지,13-Dec,9460,181296219,181296219,1
한창제지,14-Dec,9460,174241539,174241539,1
한창제지,15-Dec,9460,176897274,176897274,1
한창제지,16-Dec,9460,194532816,194532816,1
한창제지,17-Dec,9460,200923606,200923606,1
한창제지,18-Dec,9460,200018844,200018844,1
한창제지,19-Dec,9460,181407722,181407722,1
한컴위드,11-Dec,54920,23596784,14803999,0.627373586
한컴위드,12-Dec,54920,20106396,10877227,0.540983426
한컴위드,13-Dec,54920,21379278,21379278,1
한컴위드,14-Dec,54920,18139491,18139491,1
한컴위드,15-Dec,54920,14530244,14530244,1
한컴위드,16-Dec,54920,14475417,14475417,1
한컴위드,17-Dec,54920,16388738,16388738,1
한컴위드,18-Dec,54920,15712618,7363315,0.468624325
한컴위드,19-Dec,54920,15828868,7459233,0.471242353
한탑,11-Dec,2680,99068570,85786084,0.865926338
한탑,12-Dec,2680,105499019,84672564,0.802591008
한탑,13-Dec,2680,108200234,95714515,0.884605434
한탑,14-Dec,2680,110436355,97719529,0.884849278
한탑,15-Dec,2680,125204546,107671456,0.85996443
한탑,16-Dec,2680,128079970,108985695,0.850919117
한탑,17-Dec,2680,125094326,107817427,0.861889028
한탑,18-Dec,2680,109877404,93029595,0.846667209
한탑,19-Dec,2680,92248979,81986754,0.888755137
핸디소프트,16-Dec,220180,36873136,25292161,0.685923785
핸디소프트,17-Dec,220180,40148155,29626636,0.73793269
핸디소프트,18-Dec,220180,42044475,33460530,0.795836552
핸디소프트,19-Dec,220180,34759649,25801443,0.74228146
헬릭스미스,11-Dec,84990,3805288,724744,0.190457069
헬릭스미스,12-Dec,84990,3888131,783649,0.201549022
헬릭스미스,13-Dec,84990,5745712,498148,0.08669909
헬릭스미스,14-Dec,84990,6138023,6138023,1
헬릭스미스,15-Dec,84990,7695186,7695186,1
헬릭스미스,16-Dec,84990,6844032,6844032,1
헬릭스미스,17-Dec,84990,3157909,3157909,1
헬릭스미스,18-Dec,84990,5280860,2054040,0.388959374
헬릭스미스,19-Dec,84990,4454516,4430571,0.994624556
현대공업,13-Dec,170030,153895745,131400077,0.853825276
현대공업,14-Dec,170030,180410314,156415081,0.866996335
현대공업,15-Dec,170030,197997561,173071571,0.874109611
현대공업,16-Dec,170030,213171116,181203322,0.850036935
현대공업,17-Dec,170030,176625545,157746948,0.893115138
현대공업,18-Dec,170030,158585743,149975301,0.945704817
현대공업,19-Dec,170030,166710367,153963121,0.923536573
현대미포조선,11-Dec,10620,4623857520,3974536232,0.859571519
현대미포조선,12-Dec,10620,4415350944,4057959233,0.919057009
현대미포조선,13-Dec,10620,3985834602,3982494839,0.999162092
현대미포조선,14-Dec,10620,3967477475,4499879607,1.134191595
현대미포조선,15-Dec,10620,4652431643,4246114032,0.912665539
현대미포조선,16-Dec,10620,4219552229,3668453360,0.869393993
현대미포조선,17-Dec,10620,2453432922,2244889679,0.914999411
현대미포조선,18-Dec,10620,2403016269,2231500777,0.928624914
현대미포조선,19-Dec,10620,2994100904,2803137122,0.936219991
협진,13-Dec,138360,15018176,15018176,1
협진,14-Dec,138360,18547550,12151856,0.655173109
협진,15-Dec,138360,20004038,15839019,0.791791087
협진,16-Dec,138360,25074100,20932344,0.834819355
협진,17-Dec,138360,24052602,20619214,0.857255028
협진,18-Dec,138360,19297586,19541576,1.01264355
협진,19-Dec,138360,18776214,14509473,0.772758182
형지아이앤씨,11-Dec,11080,62927254,62927254,1
형지아이앤씨,12-Dec,11080,61290088,61290088,1
형지아이앤씨,13-Dec,11080,64353928,64353928,1
형지아이앤씨,14-Dec,11080,92887564,33438788,0.359992087
형지아이앤씨,15-Dec,11080,117825653,40151365,0.340769297
형지아이앤씨,16-Dec,11080,128649103,48931580,0.380349174
형지아이앤씨,17-Dec,11080,113532672,51631727,0.454774173
형지아이앤씨,18-Dec,11080,108756500,108756500,1
형지아이앤씨,19-Dec,11080,102100436,41369280,0.405182207
혜인,11-Dec,3010,195601940,159421550,0.815030516
혜인,12-Dec,3010,199134115,174213429,0.874854763
혜인,13-Dec,3010,228762032,195674445,0.855362419
혜인,14-Dec,3010,259887585,216400918,0.832671241
혜인,15-Dec,3010,266800606,227316808,0.852010089
혜인,16-Dec,3010,210994515,178253457,0.844825075
혜인,17-Dec,3010,237529860,203880531,0.858336426
혜인,18-Dec,3010,216727129,181764652,0.838679739
혜인,19-Dec,3010,260857962,220858644,0.846662461
홈센타홀딩스,11-Dec,60560,93090233,83407855,0.895989325
홈센타홀딩스,12-Dec,60560,98940652,89905072,0.908676769
홈센타홀딩스,13-Dec,60560,110062069,99023824,0.899708909
홈센타홀딩스,14-Dec,60560,117060557,109454988,0.935028765
홈센타홀딩스,15-Dec,60560,119503143,109278702,0.914442075
홈센타홀딩스,16-Dec,60560,95729699,88159283,0.920918836
홈센타홀딩스,17-Dec,60560,234365787,212629505,0.907254884
홈센타홀딩스,18-Dec,60560,239013119,221850182,0.92819249
홈센타홀딩스,19-Dec,60560,265646362,239805959,0.902726306
홈캐스트,11-Dec,64240,163835667,127802733,0.780066608
홈캐스트,12-Dec,64240,98534739,77891373,0.790496568
홈캐스트,13-Dec,64240,75893130,55810594,0.735384006
홈캐스트,14-Dec,64240,71513463,50229674,0.702380669
홈캐스트,15-Dec,64240,97172426,64320792,0.66192432
홈캐스트,16-Dec,64240,122054084,81787705,0.670093964
홈캐스트,17-Dec,64240,40919825,29201437,0.713625657
홈캐스트,18-Dec,64240,34279159,28546346,0.832760979
홈캐스트,19-Dec,64240,52827379,41164550,0.779227567
화승인더스트리,11-Dec,6060,603044874,541281737,0.897581192
화승인더스트리,12-Dec,6060,559896533,499005683,0.891246246
화승인더스트리,13-Dec,6060,598379118,539173148,0.901056089
화승인더스트리,14-Dec,6060,598508953,530142216,0.885771572
