회사명,거래소코드,회계년도,산업코드,산업명
조광아이엘아이(주),044060,2011/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2012/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2013/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2014/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2015/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2016/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2017/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2018/12,032901,  기타 기계 및 장비 제조업
조광아이엘아이(주),044060,2019/12,032901,  기타 기계 및 장비 제조업
조광페인트(주),004910,2011/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2012/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2013/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광페인트(주),004910,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
조광피혁(주),004700,2011/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2012/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2013/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2014/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2015/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2016/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2017/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2018/12,031501,"  가죽, 가방 및 신발 제조업"
조광피혁(주),004700,2019/12,031501,"  가죽, 가방 및 신발 제조업"
조선내화(주),000480,2011/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2012/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2013/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2014/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2015/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2016/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2017/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2018/12,032302,  비금속 광물제품 제조업
조선내화(주),000480,2019/12,032302,  비금속 광물제품 제조업
조선선재(주),120030,2011/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2012/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2013/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2014/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2015/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2016/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2017/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2018/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조선선재(주),120030,2019/12,032509,  금속가공제품 제조업; 기계 및 가구 제외
조아제약(주),034940,2011/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2012/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2013/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2014/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2015/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2016/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2017/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2018/12,032102,  의료용 물질 및 의약품 제조업
조아제약(주),034940,2019/12,032102,  의료용 물질 및 의약품 제조업
조일알미늄(주),018470,2011/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2012/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2013/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2014/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2015/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2016/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2017/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2018/12,032402,  1차 금속 제조업
조일알미늄(주),018470,2019/12,032402,  1차 금속 제조업
주성엔지니어링(주),036930,2011/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2012/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2013/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2014/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2015/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2016/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2017/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2018/12,032902,  기타 기계 및 장비 제조업
주성엔지니어링(주),036930,2019/12,032902,  기타 기계 및 장비 제조업
줌인터넷(주),239340,2016/12,117201,  기타금융업
줌인터넷(주),239340,2017/12,117201,  기타금융업
줌인터넷(주),239340,2018/12,117201,  기타금융업
줌인터넷(주),239340,2019/12,106301,  정보서비스업
지나인제약(주),078650,2011/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2012/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2013/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2014/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2015/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2016/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2017/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2018/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지나인제약(주),078650,2019/12,032703,"  의료, 정밀, 광학기기 및 시계 제조업"
지니언스(주),263860,2017/12,105802,  출판업
지니언스(주),263860,2018/12,105802,  출판업
지니언스(주),263860,2019/12,105802,  출판업
지더블유바이텍(주),036180,2011/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2012/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2013/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2014/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2015/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2016/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2017/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2018/12,074605,  도매 및 상품 중개업
지더블유바이텍(주),036180,2019/12,074605,  도매 및 상품 중개업
지에스건설(주),006360,2011/12,064101,  종합 건설업
지에스건설(주),006360,2012/12,064101,  종합 건설업
지에스건설(주),006360,2013/12,064101,  종합 건설업
지에스건설(주),006360,2014/12,064101,  종합 건설업
지에스건설(주),006360,2015/12,064101,  종합 건설업
지에스건설(주),006360,2016/12,064101,  종합 건설업
지에스건설(주),006360,2017/12,064101,  종합 건설업
지에스건설(주),006360,2018/12,064101,  종합 건설업
지에스건설(주),006360,2019/12,064101,  종합 건설업
지에이치신소재(주),130500,2013/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2014/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2015/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2016/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2017/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2018/12,031309,  섬유제품 제조업; 의복제외
지에이치신소재(주),130500,2019/12,031309,  섬유제품 제조업; 의복제외
지엔원에너지(주),270520,2017/12,117201,  기타금융업
지엔원에너지(주),270520,2018/12,117201,  기타금융업
지엔원에너지(주),270520,2019/12,117201,  기타금융업
지엘팜텍(주),204840,2014/12,117201,  기타금융업
지엘팜텍(주),204840,2015/12,117201,  기타금융업
지엘팜텍(주),204840,2016/12,137001,  연구개발업
지엘팜텍(주),204840,2017/12,137001,  연구개발업
지엘팜텍(주),204840,2018/12,137001,  연구개발업
지엘팜텍(주),204840,2019/12,137001,  연구개발업
지엠비코리아(주),013870,2012/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2013/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2014/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2015/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2016/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2017/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2018/12,033003,  자동차 및 트레일러 제조업
지엠비코리아(주),013870,2019/12,033003,  자동차 및 트레일러 제조업
진양산업(주),003780,2011/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2012/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2013/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2014/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2015/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2016/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2017/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2018/12,032202,  고무 및 플라스틱제품 제조업
진양산업(주),003780,2019/12,032202,  고무 및 플라스틱제품 제조업
진양제약(주),007370,2011/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2012/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2013/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2014/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2015/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2016/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2017/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2018/12,032102,  의료용 물질 및 의약품 제조업
진양제약(주),007370,2019/12,032102,  의료용 물질 및 의약품 제조업
진양폴리우레탄(주),010640,2011/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2012/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2013/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2014/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2015/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
진양폴리우레탄(주),010640,2019/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2011/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2012/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2013/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2014/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2015/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2016/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2017/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2018/12,032202,  고무 및 플라스틱제품 제조업
진양화학(주),051630,2019/12,032202,  고무 및 플라스틱제품 제조업
진원생명과학(주),011000,2011/12,031303,  섬유제품 제조업; 의복제외
진원생명과학(주),011000,2012/12,031303,  섬유제품 제조업; 의복제외
진원생명과학(주),011000,2013/12,074607,  도매 및 상품 중개업
진원생명과학(주),011000,2014/12,074607,  도매 및 상품 중개업
진원생명과학(주),011000,2015/12,074607,  도매 및 상품 중개업
진원생명과학(주),011000,2016/12,074607,  도매 및 상품 중개업
진원생명과학(주),011000,2017/12,032102,  의료용 물질 및 의약품 제조업
진원생명과학(주),011000,2018/12,032102,  의료용 물질 및 의약품 제조업
진원생명과학(주),011000,2019/12,032102,  의료용 물질 및 의약품 제조업
진흥기업(주),002780,2011/12,064102,  종합 건설업
진흥기업(주),002780,2012/12,064102,  종합 건설업
진흥기업(주),002780,2013/12,064102,  종합 건설업
진흥기업(주),002780,2014/12,064102,  종합 건설업
진흥기업(주),002780,2015/12,064102,  종합 건설업
진흥기업(주),002780,2016/12,064102,  종합 건설업
진흥기업(주),002780,2017/12,064102,  종합 건설업
진흥기업(주),002780,2018/12,064102,  종합 건설업
진흥기업(주),002780,2019/12,064102,  종합 건설업
차이나크리스탈신소재홀딩스,900250,2014/12,147509,  사업지원 서비스업
차이나크리스탈신소재홀딩스,900250,2015/12,137105,  전문 서비스업
차이나크리스탈신소재홀딩스,900250,2016/12,137105,  전문 서비스업
차이나크리스탈신소재홀딩스,900250,2017/12,137105,  전문 서비스업
차이나크리스탈신소재홀딩스,900250,2018/12,137105,  전문 서비스업
차이나크리스탈신소재홀딩스,900250,2019/12,137105,  전문 서비스업
참엔지니어링(주),009310,2011/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2012/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2013/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2014/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2015/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2016/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2017/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2018/12,032902,  기타 기계 및 장비 제조업
참엔지니어링(주),009310,2019/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2013/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2014/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2015/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2016/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2017/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2018/12,032902,  기타 기계 및 장비 제조업
참존글로벌(주),158310,2019/12,032902,  기타 기계 및 장비 제조업
참좋은여행(주),094850,2011/12,074604,  도매 및 상품 중개업
참좋은여행(주),094850,2012/12,074604,  도매 및 상품 중개업
참좋은여행(주),094850,2013/12,074604,  도매 및 상품 중개업
참좋은여행(주),094850,2014/12,074604,  도매 및 상품 중개업
참좋은여행(주),094850,2015/12,074604,  도매 및 상품 중개업
참좋은여행(주),094850,2016/12,147502,  사업지원 서비스업
참좋은여행(주),094850,2017/12,147502,  사업지원 서비스업
참좋은여행(주),094850,2018/12,147502,  사업지원 서비스업
참좋은여행(주),094850,2019/12,147502,  사업지원 서비스업
카페24(주),042000,2018/12,106301,  정보서비스업
카페24(주),042000,2019/12,106301,  정보서비스업
커머스마이너 (주),223310,2015/12,105802,  출판업
커머스마이너 (주),223310,2016/12,105802,  출판업
커머스마이너 (주),223310,2017/12,105802,  출판업
커머스마이너 (주),223310,2018/12,105802,  출판업
커머스마이너 (주),223310,2019/12,105802,  출판업
컨버즈(주),109070,2011/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2012/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2013/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2014/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2015/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2016/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2017/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2018/12,031702,"  펄프, 종이 및 종이제품 제조업"
컨버즈(주),109070,2019/12,031702,"  펄프, 종이 및 종이제품 제조업"
컬러레이홀딩스,900310,2016/12,137105,  전문 서비스업
컬러레이홀딩스,900310,2017/12,137105,  전문 서비스업
컬러레이홀딩스,900310,2018/12,137105,  전문 서비스업
컬러레이홀딩스,900310,2019/12,137105,  전문 서비스업
케이디켐(주),221980,2015/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이디켐(주),221980,2016/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이디켐(주),221980,2017/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이디켐(주),221980,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이디켐(주),221980,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이만금세기차륜집단유한공사,900280,2015/12,032902,  기타 기계 및 장비 제조업
케이만금세기차륜집단유한공사,900280,2016/12,137105,  전문 서비스업
케이만금세기차륜집단유한공사,900280,2017/12,137105,  전문 서비스업
케이만금세기차륜집단유한공사,900280,2018/12,137105,  전문 서비스업
케이만금세기차륜집단유한공사,900280,2019/12,137105,  전문 서비스업
케이비아이동국실업(주),001620,2011/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2012/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2013/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2014/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2015/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2016/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2017/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2018/12,033003,  자동차 및 트레일러 제조업
케이비아이동국실업(주),001620,2019/12,033003,  자동차 및 트레일러 제조업
케이비아이메탈(주),024840,2011/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2012/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2013/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2014/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2015/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2016/12,032809,  전기장비 제조업
케이비아이메탈(주),024840,2017/12,032402,  1차 금속 제조업
케이비아이메탈(주),024840,2018/12,032402,  1차 금속 제조업
케이비아이메탈(주),024840,2019/12,032402,  1차 금속 제조업
케이씨그린홀딩스(주),009440,2011/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2012/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2013/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2014/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2015/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2016/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2017/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2018/12,137105,  전문 서비스업
케이씨그린홀딩스(주),009440,2019/12,137105,  전문 서비스업
케이씨코트렐(주),119650,2011/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2012/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2013/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2014/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2015/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2016/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2017/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2018/12,032901,  기타 기계 및 장비 제조업
케이씨코트렐(주),119650,2019/12,032901,  기타 기계 및 장비 제조업
케이알모터스(주),000040,2011/12,033101,  기타 운송장비 제조업
케이알모터스(주),000040,2012/12,033101,  기타 운송장비 제조업
케이알모터스(주),000040,2013/12,033101,  기타 운송장비 제조업
케이알모터스(주),000040,2014/12,033101,  기타 운송장비 제조업
케이알모터스(주),000040,2015/12,033109,  기타 운송장비 제조업
케이알모터스(주),000040,2016/12,033109,  기타 운송장비 제조업
케이알모터스(주),000040,2017/12,033109,  기타 운송장비 제조업
케이알모터스(주),000040,2018/12,033109,  기타 운송장비 제조업
케이알모터스(주),000040,2019/12,033109,  기타 운송장비 제조업
케이에이치건설(주),226360,2015/12,117201,  기타금융업
케이에이치건설(주),226360,2016/12,117201,  기타금융업
케이에이치건설(주),226360,2017/12,137201,"  건축기술, 엔지니어링 및 기타 과학기술 서비스업"
케이에이치건설(주),226360,2018/12,064102,  종합 건설업
케이에이치건설(주),226360,2019/12,064102,  종합 건설업
케이에이치전자(주),111870,2011/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2012/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2013/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2014/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2015/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2016/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2017/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2018/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이에이치전자(주),111870,2019/12,032605,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
케이엠제약(주),225430,2015/12,117201,  기타금융업
케이엠제약(주),225430,2016/12,117201,  기타금융업
케이엠제약(주),225430,2017/12,117201,  기타금융업
케이엠제약(주),225430,2018/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이엠제약(주),225430,2019/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
케이지이티에스(주),151860,2013/12,043503,"  전기, 가스, 증기 및 공기조절 공급업"
케이지이티에스(주),151860,2014/12,043503,"  전기, 가스, 증기 및 공기조절 공급업"
케이지이티에스(주),151860,2015/12,043503,"  전기, 가스, 증기 및 공기조절 공급업"
케이지이티에스(주),151860,2016/12,043503,"  전기, 가스, 증기 및 공기조절 공급업"
케이지이티에스(주),151860,2017/12,053802,"  폐기물 수집, 운반, 처리 및 원료 재생업"
케이지이티에스(주),151860,2018/12,053802,"  폐기물 수집, 운반, 처리 및 원료 재생업"
케이지이티에스(주),151860,2019/12,053802,"  폐기물 수집, 운반, 처리 및 원료 재생업"
케이지케미칼(주),001390,2011/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2012/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2013/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2014/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2015/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이지케미칼(주),001390,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스라이프사이언스(주),114450,2011/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2012/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2013/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2014/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2015/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2016/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2017/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2018/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스라이프사이언스(주),114450,2019/12,032101,  의료용 물질 및 의약품 제조업
케이피엑스케미칼(주),025000,2011/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2012/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2013/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2014/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2015/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2016/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2017/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2018/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스케미칼(주),025000,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
케이피엑스홀딩스(주),092230,2011/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2012/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2013/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2014/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2015/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2016/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2017/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2018/12,137105,  전문 서비스업
케이피엑스홀딩스(주),092230,2019/12,032001,  화학물질 및 화학제품 제조업; 의약품 제외
코나아이(주),052400,2011/12,105802,  출판업
코나아이(주),052400,2012/12,105802,  출판업
코나아이(주),052400,2013/12,105802,  출판업
코나아이(주),052400,2014/12,105802,  출판업
코나아이(주),052400,2015/12,105802,  출판업
코나아이(주),052400,2016/12,105802,  출판업
코나아이(주),052400,2017/12,105802,  출판업
코나아이(주),052400,2018/12,105802,  출판업
코나아이(주),052400,2019/12,105802,  출판업
코드네이처(주),078940,2011/12,032401,  1차 금속 제조업
코드네이처(주),078940,2012/12,032401,  1차 금속 제조업
코드네이처(주),078940,2013/12,032401,  1차 금속 제조업
코드네이처(주),078940,2014/12,032401,  1차 금속 제조업
코드네이처(주),078940,2015/12,064203,  전문직별 공사업
코드네이처(주),078940,2016/12,064203,  전문직별 공사업
코드네이처(주),078940,2017/12,064203,  전문직별 공사업
코드네이처(주),078940,2018/12,064203,  전문직별 공사업
코드네이처(주),078940,2019/12,064203,  전문직별 공사업
코리아에프티(주),123410,2011/12,117201,  기타금융업
코리아에프티(주),123410,2012/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2013/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2014/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2015/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2016/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2017/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2018/12,033003,  자동차 및 트레일러 제조업
코리아에프티(주),123410,2019/12,033003,  자동차 및 트레일러 제조업
코스맥스(주),192820,2014/12,032004,  화학물질 및 화학제품 제조업; 의약품 제외
