회사명,거래소코드,회계년도,차입금비율(IFRS),차입금비율(IFRS연결),당좌자산구성비율(IFRS),당좌자산구성비율(IFRS연결),유동자산구성비율(IFRS),유동자산구성비율(IFRS연결),매출채권 대 매입채무비율(IFRS),매출채권 대 매입채무비율(IFRS연결),단기차입금 대 총차입금비율(IFRS),단기차입금 대 총차입금비율(IFRS연결),유동부채비율(IFRS),유동부채비율(IFRS연결),타인자본구성비율(IFRS),타인자본구성비율(IFRS연결),자기자본구성비율(IFRS),자기자본구성비율(IFRS연결),재고자산 대 유동자산비율(IFRS),재고자산 대 유동자산비율(IFRS연결),재고자산 대 순운전자본비율(IFRS),재고자산 대 순운전자본비율(IFRS연결),순운전자본비율(IFRS),순운전자본비율(IFRS연결)
(주)대호에이엘,69460,Dec-17,178.78,,26.75,,45.3,,495.36,,98.94,,196.25,,69.5,,30.5,,40.95,,0,,-14.55,
(주)대호에이엘,69460,Dec-18,143.59,,27.52,,46.94,,315.86,,0,,171.68,,67.04,,32.96,,41.38,,0,,-9.65,
(주)대호에이엘,69460,Dec-19,147.63,,23.42,,43.3,,342.48,,97.94,,170.15,,67.42,,32.58,,45.9,,0,,-12.14,
(주)대호특수강,21040,Dec-11,326.14,,49.4,,73.7,,227.49,,99.64,,428.11,,81.18,,18.82,,32.98,,0,,-6.85,
(주)대호특수강,21040,Dec-12,318.88,,42.77,,62.11,,349.01,,96.68,,388.81,,80.24,,19.76,,31.13,,0,,-14.74,
(주)대호특수강,21040,Dec-13,366.39,,41.42,,63.49,,253.56,,97.27,,455.5,,82.67,,17.33,,34.76,,0,,-15.46,
(주)대호특수강,21040,Dec-14,319.93,,30.99,,55.48,,319.92,,97.71,,371.24,,79.76,,20.24,,44.15,,0,,-19.67,
(주)대호특수강,21040,Dec-15,254.66,,35.06,,53.06,,334.35,,98.08,,301.73,,76.63,,23.37,,33.94,,0,,-17.44,
(주)대호특수강,21040,Dec-16,185.37,,36.66,,52.76,,491.37,,98.62,,220.65,,70.99,,29.01,,30.51,,0,,-11.25,
(주)대호특수강,21040,Dec-17,75.79,,35.5,,54.63,,277.4,,93.6,,105.64,,54.29,,45.71,,35.02,,301.6,,6.34,
(주)대호특수강,21040,Dec-18,80.55,,35.23,,55.23,,390.43,,61.57,,78.28,,53.95,,46.05,,36.2,,104.25,,19.17,
(주)대호특수강,21040,Dec-19,72.98,,36.21,,55.05,,339.08,,55.7,,66.49,,51.26,,48.74,,34.23,,83.22,,22.64,
(주)더 미동,161570,Dec-13,0,0,93.25,93.46,96.07,96.28,105.31,105.31,0,0,11.81,11.84,11.22,11.25,88.78,88.75,2.93,2.93,3.29,3.28,85.59,85.77
(주)더 미동,161570,Dec-14,0,0.14,92.25,92.76,94.84,95.44,96.61,96.61,0,0,12.66,12.85,11.57,11.85,88.43,88.15,2.74,2.8,3.1,3.18,83.65,84.11
(주)더 미동,161570,Dec-15,22.39,22.37,94.44,94.42,97.1,97.07,128.05,128.3,0,0,8.23,8.22,23.45,23.44,76.55,76.56,2.73,2.73,2.92,2.92,90.8,90.77
(주)더 미동,161570,Dec-16,0,0,39.44,77.69,41.4,79.68,191.26,188.69,0,0,7.82,8.23,7.26,7.6,92.74,92.4,4.72,2.51,5.73,2.77,34.14,72.08
(주)더 미동,161570,Dec-17,0,0,39.69,76.79,40.24,77.44,214.74,216.36,0,0,4.98,5.93,4.74,5.6,95.26,94.4,1.36,0.84,1.54,0.91,35.5,71.84
(주)더 미동,161570,Dec-18,0,0,53.8,80,55.02,81.39,408.58,410.91,0,0,3.95,5.71,3.8,5.41,96.2,94.59,2.21,1.71,2.37,1.83,51.22,75.99
(주)더 미동,161570,Dec-19,0.06,0.21,38.7,42.91,41.02,47.76,368.23,204.38,0,0,4.42,23.41,4.23,18.97,95.77,81.03,5.65,10.16,6.31,16.85,36.79,28.8
(주)더블유게임즈,192080,Dec-19,2.83,57,15.07,16.22,15.07,16.22,0,0,27.05,12.66,4.8,13.16,6.49,39.78,93.51,60.22,0,0,0,0,10.58,8.3
(주)더블유아이,73570,Dec-11,46.3,77.69,50.43,44.44,65.57,57.7,459.67,464.39,96.86,98.05,48.48,80.16,34.66,45.12,65.34,54.88,23.09,22.98,44.68,96.73,33.89,13.7
(주)더블유아이,73570,Dec-12,79.55,112.31,52.87,50.87,61.82,58.08,841.08,841.08,0,0,83.13,115.84,45.43,54.33,54.57,45.67,14.48,12.41,54.38,139.17,16.46,5.18
(주)더블유아이,73570,Dec-13,97.29,201.79,27.08,16.9,33.37,19.09,135.27,0,0,65.59,104.59,154.13,51.16,69.61,48.84,30.39,18.84,11.48,0,0,-17.71,-27.75
(주)더블유아이,73570,Dec-14,629.76,,7.66,,21.25,,43.96,,97.39,,801.25,,89.35,,10.65,,63.95,,0,,-64.07,
(주)더블유아이,73570,Dec-15,34.31,,11.73,,12.62,,271.81,,95.94,,42.68,,32.07,,67.93,,7.05,,0,,-16.37,
(주)더블유아이,73570,Dec-16,169.98,163.24,26.62,24.02,26.71,24.1,420.55,248.65,98.96,96.74,178.82,193.51,64.81,66.95,35.19,33.05,0.31,0.29,0,0,-36.21,-39.86
(주)더블유아이,73570,Dec-17,10.58,14.1,37.19,34.29,37.19,34.29,205.36,120.57,93.54,82.38,13.54,20.01,13.08,22.82,86.92,77.18,0,0,0,0,25.43,18.85
(주)더블유아이,73570,Dec-18,31.14,51.18,47.64,63.42,47.64,70.91,157.34,448.13,98.82,86.08,38.41,71.27,30.11,46.85,69.89,53.15,0,10.56,0,22.68,20.8,33.03
(주)더블유아이,73570,Dec-19,23.25,,48.29,,56.82,,561.24,,97.21,,35.46,,27.74,,72.26,,15.02,,27.35,,31.2,
(주)더블유에스아이,299170,Dec-18,,,,,,,,,,,,,,,,,,,,,,
(주)더블유에스아이,299170,Dec-19,,,,,,,,,,,,,,,,,,,,,,
(주)더존비즈온,12510,Dec-11,86.59,100.77,33.79,32.78,35.31,34.41,2475.27,3415.54,28.19,33.35,71.04,86.86,57.88,61.38,42.12,38.62,4.3,4.73,28.2,188.19,5.39,0.86
(주)더존비즈온,12510,Dec-12,82.57,93.13,37.82,36.7,39.09,38.04,1899.49,2858.07,13.1,17.65,43.99,52.58,54.49,57.27,45.51,42.73,3.25,3.53,6.66,8.63,19.07,15.57
(주)더존비즈온,12510,Dec-13,66.49,74.52,37.82,36.45,38.79,37.51,4303.58,5582.17,65.11,66.88,75.2,83.77,50.56,53.08,49.44,46.92,2.51,2.8,60.3,0,1.61,-1.8
(주)더존비즈온,12510,Dec-14,40.53,43.07,33.3,33.68,33.93,34.39,4482.48,4874.84,37.82,40.95,46.88,48.38,43.29,44.12,56.71,55.88,1.86,2.07,8.62,9.68,7.34,7.36
(주)더존비즈온,12510,Dec-15,24.92,26.6,36.35,36.79,36.63,37.15,1751.33,3670.74,98.85,98.92,55.25,55.71,37.47,37.82,62.53,62.18,0.77,0.98,13.55,14.49,2.09,2.51
(주)더존비즈온,12510,Dec-16,19.21,20.7,46.47,46.55,46.94,47.1,535.39,1768.15,12.31,18.46,35.21,34.74,35.16,35.18,64.84,64.82,1.01,1.18,1.98,2.26,24.11,24.59
(주)더존비즈온,12510,Dec-17,2.1,2.09,44.37,44.55,44.68,44.95,941.99,1636.65,84.24,84.24,45.73,44.61,32.52,32.15,67.48,67.85,0.71,0.9,2.3,2.74,13.83,14.68
(주)더존비즈온,12510,Dec-18,10.47,10.22,52.12,53,52.62,53.56,911.98,1215.63,98.2,98.2,51.31,48.92,35.64,34.64,64.36,65.36,0.95,1.05,2.54,2.59,19.6,21.59
(주)더존비즈온,12510,Dec-19,75.13,74.85,12.62,13.83,12.8,14.03,899.55,1286.74,7.5,7.5,27.35,26.2,50.41,50.07,49.59,49.93,1.4,1.46,0,21.49,-0.76,0.95
(주)덕산테코피아,317330,Dec-19,2.44,,29.79,,37.99,,383.2,,34.04,,6.65,,8.6,,91.4,,21.58,,25.69,,31.91,
(주)덕성,4830,Dec-11,29.24,29.69,50.56,51.43,66.46,70.05,287.33,188.96,96.29,95.81,46.07,54.23,33.03,36.55,66.97,63.45,23.93,26.58,44.67,52.24,35.61,35.64
(주)덕성,4830,Dec-12,34.04,37.32,49.74,51.74,64.72,69,311.41,163.87,81.97,83.36,47.82,62.32,35.9,41.38,64.1,58.62,23.15,25.01,43.97,53.16,34.06,32.47
(주)덕성,4830,Dec-13,37.6,40.16,45.72,46.92,61.52,65.59,360.53,243.25,82.2,83.06,47.43,54.76,36.17,39.08,63.83,60.92,25.68,28.47,50.57,57.93,31.25,32.23
(주)덕성,4830,Dec-14,34.15,35.99,46.38,45.62,61.83,64.5,466.56,292.79,78.96,80.03,40.47,45.93,33.69,36.01,66.31,63.99,24.99,29.27,44.16,53.78,35,35.11
(주)덕성,4830,Dec-15,28.51,31.22,46.99,46.33,62.17,64.82,373.56,250.61,79.33,81.12,37.56,43.73,31.98,34.72,68.02,65.28,24.41,28.53,41.44,50.98,36.62,36.27
(주)덕성,4830,Dec-16,36.26,38.76,45.21,47.25,60.52,64.21,312.38,217.57,75.19,76.79,45.09,52.06,36.42,39.11,63.58,60.89,25.29,26.41,48.06,52.15,31.85,32.51
(주)덕성,4830,Dec-17,40.32,41.07,43.76,44.65,57.42,60.08,269.57,240.53,67.68,68.27,43.26,45.53,37.15,38.03,62.85,61.97,23.78,25.68,45.17,48.42,30.23,31.86
(주)덕성,4830,Dec-18,40.66,42.98,41.75,42.34,55.48,58.04,289.2,264.76,68.59,70.29,41.03,44.57,36.09,37.5,63.91,62.5,24.74,27.06,46.92,52.02,29.26,30.19
(주)덕성,4830,Dec-19,41.28,44.09,45.87,43.32,58.69,59.24,271.19,236.3,78.61,80.66,49.06,53.05,37.38,38.77,62.62,61.23,21.85,26.86,45.85,59.48,27.97,26.75
(주)덕신하우징,90410,Dec-14,0,,39.62,,52.43,,750.01,,0,,14.24,,14.43,,85.57,,24.45,,31.85,,40.25,
(주)덕신하우징,90410,Dec-15,24.93,25.35,43.58,39.56,54.8,53.3,1420.23,1420.23,88.44,88.44,38.19,38.33,30.36,30.47,69.64,69.53,20.46,25.79,39.76,51.58,28.2,26.64
(주)덕신하우징,90410,Dec-16,73.86,74.6,38.5,33.8,52.6,49.83,947.54,744.46,96.21,96.21,95.28,97.78,50.45,51.07,49.55,48.93,26.81,32.17,261.68,806.29,5.39,1.99
(주)덕신하우징,90410,Dec-17,43.33,42.75,36.98,33.97,49.68,48.67,922.28,763.4,0,0,66.35,67.14,41.28,41.54,58.72,58.46,25.57,30.19,118.44,156.05,10.73,9.42
(주)덕신하우징,90410,Dec-18,39.23,38.13,40.07,38.68,52.54,52.11,465.59,459.83,69.53,69.53,48.47,47.62,39.27,38.79,60.73,61.21,23.74,25.77,53.98,58.48,23.1,22.96
(주)덕신하우징,90410,Dec-19,34.53,33.26,27.85,27.07,42.01,42.66,307.06,278.7,92.96,92.96,54.02,53.56,38.47,38.18,61.53,61.82,33.7,36.55,161.49,163.27,8.77,9.55
(주)데이타솔루션,263800,Dec-17,28.59,,63.06,,81.42,,96.55,,90.44,,108.72,,52.83,,47.17,,22.55,,60.93,,30.14,
(주)데이타솔루션,263800,Dec-18,26.05,,74.23,,82.05,,143.14,,97.52,,103.76,,51.2,,48.8,,9.53,,24.9,,31.41,
(주)데이타솔루션,263800,Dec-19,46.41,,70.18,,83.17,,103.25,,99.49,,145.14,,59.38,,40.62,,15.62,,53.66,,24.22,
(주)덱스터스튜디오,206560,Dec-15,2.1,3.49,88.21,87.07,88.21,87.07,0,0,0,0,7.02,8.5,6.77,8.04,93.23,91.96,0,0,0,0,81.66,79.25
(주)덱스터스튜디오,206560,Dec-16,0,0,67.26,67.32,67.26,67.32,0,0,0,0,3.64,3.64,8.75,8.75,91.25,91.25,0,0,0,0,63.94,63.99
(주)덱스터스튜디오,206560,Dec-17,59.58,59.35,49.37,49.44,49.37,49.44,0,0,0,0,89.29,89.47,54.33,54.34,45.67,45.66,0,0,0,0,8.59,8.59
(주)덱스터스튜디오,206560,Dec-18,17.66,17.58,69.25,69.68,69.25,69.68,0,37966.19,0,0,23.53,24.07,20.45,21.77,79.55,78.23,0,0,0,0,50.54,50.85
(주)덱스터스튜디오,206560,Dec-19,6.35,6.35,48.47,48.19,48.47,48.19,0,34805.18,44.44,44.51,13.52,14.04,15.05,16.83,84.95,83.17,0,0,0,0,36.99,36.51
(주)덴티스,261200,Dec-17,,,,,,,,,,,,,,,,,,,,,,
(주)덴티스,261200,Dec-18,,,,,,,,,,,,,,,,,,,,,,
(주)덴티스,261200,Dec-19,,,,,,,,,,,,,,,,,,,,,,
(주)덴티움,145720,Dec-17,57.26,59.96,37.78,36.75,46.04,47.98,1505.23,931.21,49.04,49.02,55.14,59.78,46.03,47.74,53.97,52.26,17.94,23.4,50.74,67.06,16.28,16.74
(주)덴티움,145720,Dec-18,94.28,99.24,27.89,28.27,35.72,38.89,1545.56,1156.72,48.68,48.6,63.73,72.09,53.11,55.42,46.89,44.58,21.93,27.31,134.11,157.21,5.84,6.76
(주)덴티움,145720,Dec-19,130.26,131.75,28.62,29.07,37.02,41.27,1804.43,894.8,40.73,40.87,78.13,84.59,61.19,62.25,38.81,37.75,22.68,29.56,125.31,130.71,6.7,9.33
(주)도화엔지니어링,2150,Dec-11,33.42,,41.44,,41.44,,0,,6.81,,30.64,,39.28,,60.72,,0,,0,,22.84,
(주)도화엔지니어링,2150,Dec-12,32.53,,38.57,,38.57,,0,,14.39,,29.12,,37.54,,62.46,,0,,0,,20.38,
(주)도화엔지니어링,2150,Dec-13,25.44,,36.96,,36.96,,0,,9.23,,30.44,,35.23,,64.77,,0,,0,,17.24,
(주)도화엔지니어링,2150,Dec-14,25.78,,28.39,,28.39,,0,,9.32,,30.49,,35.89,,64.11,,0,,0,,8.84,
(주)도화엔지니어링,2150,Dec-15,0.2,,33.89,,33.89,,0,,0,,35.81,,26.56,,73.44,,0,,0,,7.59,
(주)도화엔지니어링,2150,Dec-16,0.2,,32.22,,32.22,,0,,0,,36.47,,26.72,,73.28,,0,,0,,5.49,
(주)도화엔지니어링,2150,Dec-17,0.19,1.95,34.35,34.3,34.35,34.3,0,0,0,9.98,37.5,37.59,27.28,28.25,72.72,71.75,0,0,0,0,7.09,7.33
(주)도화엔지니어링,2150,Dec-18,0.18,1.73,41.48,41.52,41.48,41.52,0,0,0,10.62,49.06,49.56,32.92,33.83,67.08,66.17,0,0,0,0,8.57,8.73
(주)도화엔지니어링,2150,Dec-19,0.48,1.91,42.79,42.92,42.79,42.92,0,0,67.68,17.08,56.85,57.1,37.59,38.24,62.41,61.76,0,0,0,0,7.31,7.65
(주)동구바이오제약,6620,Dec-18,17.43,,42.08,,56.39,,226.19,,84.68,,39.69,,30.86,,69.14,,25.39,,49.45,,28.95,
(주)동구바이오제약,6620,Dec-19,26.61,,40.91,,54.17,,181.08,,75.88,,44.77,,35.47,,64.53,,24.48,,52.45,,25.28,
(주)동국알앤에스,75970,Dec-11,97.82,98.25,19.48,19.62,38.8,42.14,353.4,317.36,95.85,96.32,113.08,115.66,57.55,57.78,42.45,42.22,49.79,53.45,0,0,-9.2,-6.69
(주)동국알앤에스,75970,Dec-12,63.77,60.81,22.58,21.22,35.76,38.75,298.81,261.86,79.3,80.6,69.72,69.12,50.21,49.49,49.79,50.51,36.86,45.25,1261.12,456.85,1.05,3.84
(주)동국알앤에스,75970,Dec-13,53.54,53.97,22.48,23.23,36.71,41.8,326.14,302.58,24.87,32.99,31.25,37.47,47.35,47.57,52.65,52.43,38.78,44.43,70.25,83.84,20.26,22.16
(주)동국알앤에스,75970,Dec-14,48.01,45.83,18.53,19.56,34.31,39.23,229.87,223.92,39.68,40.77,37.68,37.99,46.18,45.35,53.82,54.65,45.99,50.14,112.47,106.5,14.03,18.47
(주)동국알앤에스,75970,Dec-15,54.49,47.02,29.24,30.42,43.85,48.73,433.47,333.33,82.86,82.86,57.49,54.56,45.96,44.31,54.04,55.69,33.32,37.59,114.31,99.85,12.78,18.34
(주)동국알앤에스,75970,Dec-16,36.85,31.51,27.75,31.81,41.05,48.52,432.07,365.96,83.33,83.33,43.08,42.07,40.41,39.15,59.59,60.85,32.39,34.44,86.46,72.92,15.38,22.92
(주)동국알앤에스,75970,Dec-17,34.4,29.38,23.1,26.6,40.8,49.51,455.93,278.27,0,0,46.09,47.57,39.59,39.51,60.41,60.49,43.38,46.26,136.56,110.46,12.96,20.73
(주)동국알앤에스,75970,Dec-18,28.7,24.44,26.24,29.05,40.44,48.84,389.19,368.82,0,0,44.16,41.66,38.56,37.17,61.44,62.83,35.12,40.53,106.75,87.34,13.3,22.66
(주)동국알앤에스,75970,Dec-19,30.46,25.52,24.89,29.77,40.21,49.54,409.58,348.38,99.9,99.48,43.45,41.26,38.53,37.11,61.47,62.89,38.09,39.91,113.45,83.79,13.5,23.6
(주)동국에스엔씨,100130,Dec-11,0.73,2.26,38.14,37.64,54.81,53.97,178.71,178.71,8.33,2.65,21.48,21.27,26.18,26.81,73.82,73.19,30.41,30.26,42.79,42.54,38.96,38.4
(주)동국에스엔씨,100130,Dec-12,2.1,2.09,32.34,31.43,41.02,40.06,119.75,119.75,68.29,68.29,7.58,7.55,18.93,18.84,81.07,81.16,21.16,21.54,24.89,25.43,34.88,33.93
(주)동국에스엔씨,100130,Dec-13,1.46,1.46,36.73,36.23,55.7,55.15,119.08,119.08,55.95,55.95,17.86,17.86,23.89,23.88,76.11,76.12,34.05,34.31,45.04,45.54,42.1,41.56
(주)동국에스엔씨,100130,Dec-14,0.68,0.68,29.57,29.23,41.19,40.84,118.48,118.48,8.57,8.57,17,16.97,23.06,23.04,76.94,76.96,28.22,28.41,41.35,41.78,28.12,27.77
(주)동국에스엔씨,100130,Dec-15,0.58,18.27,22.52,28.21,36.5,45.74,110.37,114.85,9.09,97.35,13.89,39.97,15.56,31.38,84.44,68.62,38.3,38.34,56.43,95.75,24.77,18.32
(주)동국에스엔씨,100130,Dec-16,0.5,16.74,26.29,31.09,41.5,51.19,135.07,115.61,10,97.5,14.23,44.89,16.61,33.93,83.39,66.07,36.64,39.26,51.31,93.33,29.63,21.53
(주)동국에스엔씨,100130,Dec-17,0.45,17.15,35.45,37.79,45.72,54.14,41.32,62.09,11.11,91.77,13.38,45.89,16.12,34.95,83.88,65.05,22.46,30.2,29.76,67.31,34.49,24.29
(주)동국에스엔씨,100130,Dec-18,0.41,23.32,30.98,30.95,43.83,49.37,218.3,154.98,12.5,92.73,8.9,39.36,12.67,32.09,87.33,67.91,29.32,37.32,35.64,81.37,36.05,22.64
(주)동국에스엔씨,100130,Dec-19,0.39,17.05,38.66,36.58,55.38,56.71,216.14,172.1,19.83,92.57,19.05,40.84,17.65,31.11,82.35,68.89,30.19,35.49,42.13,70.43,39.69,28.58
(주)동남합성,23450,Dec-11,25.53,,31.04,,42.83,,410.08,,46.9,,23.57,,28.91,,71.09,,27.52,,45.21,,26.07,
(주)동남합성,23450,Dec-12,0,,32.9,,43.81,,448.97,,0,,12.84,,12.57,,87.43,,24.9,,33.48,,32.58,
(주)동남합성,23450,Dec-13,2.92,,27.35,,40.71,,387.91,,0,,9.89,,12.87,,87.13,,32.81,,41.63,,32.09,
(주)동남합성,23450,Dec-14,19.56,,20.69,,31.85,,315.99,,64.35,,24.42,,25.51,,74.49,,35.04,,81.71,,13.66,
(주)동남합성,23450,Dec-15,13.35,,21.69,,32.61,,396.52,,55.33,,18.16,,21.43,,78.57,,33.47,,59.5,,18.34,
(주)동남합성,23450,Dec-16,17.07,,24.53,,34.52,,264.87,,74.51,,30.24,,27.52,,72.48,,28.94,,79.26,,12.61,
(주)동남합성,23450,Dec-17,55.09,,22.77,,34.12,,284.39,,80.56,,64.18,,44.18,,55.82,,33.25,,0,,-1.7,
(주)동남합성,23450,Dec-18,27.44,,16.62,,28.82,,290.63,,52.79,,29.99,,32.12,,67.88,,42.31,,144.1,,8.46,
(주)동남합성,23450,Dec-19,14.38,,24.63,,33.98,,2260.7,,45.97,,15.19,,21.67,,78.33,,27.51,,42.33,,22.09,
(주)동방,4140,Dec-11,170.74,263.18,22.02,23.94,23.57,30.71,92.57,107.51,75.6,80.68,199.82,300.55,72.31,78.89,27.69,21.11,6.6,22.05,0,0,-31.76,-32.75
(주)동방,4140,Dec-12,202.29,272.89,25.47,28.72,26.63,35.98,88.91,118.19,62.78,68.27,193.02,254.68,74.2,78.32,25.8,21.68,4.39,20.17,0,0,-23.17,-19.22
(주)동방,4140,Dec-13,217,293.61,26.09,27.32,27.15,34.65,101.17,126.63,65.53,67.19,220.63,281.52,75.59,79.78,24.41,20.22,3.88,21.18,0,0,-26.71,-22.28
(주)동방,4140,Dec-14,213.01,332.04,30.64,30.51,31.76,38.27,104.14,128.47,74.91,75.44,256.29,367.4,76.22,82.23,23.78,17.77,3.53,20.28,0,0,-29.19,-27.04
(주)동방,4140,Dec-15,208.64,361.14,25.28,25.44,25.88,31.65,92.76,120.08,87.34,81.28,300.91,450.91,77.38,84.33,22.62,15.67,2.33,19.6,0,0,-42.18,-39.03
(주)동방,4140,Dec-16,138.62,205.13,24.4,26.04,25.24,31.71,88.26,124.66,84.75,73.28,187.86,228.21,68.62,74.67,31.38,25.33,3.33,17.89,0,0,-33.72,-26.1
(주)동방,4140,Dec-17,171.3,240.58,23.07,22.91,23.91,25.76,92.02,140.04,89.27,78.9,229.59,264.25,72.07,76.65,27.93,23.35,3.53,11.04,0,0,-40.22,-35.94
(주)동방,4140,Dec-18,182.82,206.83,24.11,22.67,25.02,23.8,74.23,86.47,82.55,72.7,266.46,251.69,75.91,76.5,24.09,23.5,3.63,4.74,0,0,-39.17,-35.34
(주)동방,4140,Dec-19,296.73,290.02,29.29,28.07,30.22,29.1,70.57,80.23,75.69,66.32,373.36,323.36,82.43,81.6,17.57,18.4,3.06,3.57,0,0,-35.38,-30.4
(주)동방선기,99410,Dec-11,111.93,115.93,13.5,31.16,18.04,39.73,297.99,397.08,49.67,56.93,66.73,83.9,57.07,59.32,42.93,40.68,25.16,21.57,0,153.18,-10.61,5.59
(주)동방선기,99410,Dec-12,117.23,135.55,11.3,22.8,14.63,29.72,343.43,467.09,62.2,64.45,81.15,100.02,56.46,59.85,43.54,40.15,22.77,23.29,0,0,-20.7,-10.43
(주)동방선기,99410,Dec-13,86.38,122.56,18.74,25.54,21.77,31.52,350.42,295.93,62.17,64.92,58.58,91.79,49.2,57.65,50.8,42.35,13.91,18.97,0,0,-7.99,-7.35
(주)동방선기,99410,Dec-14,89.17,104.29,17.77,17.85,22.16,23.9,385.05,354.78,57.71,54.72,61.14,71.79,50.33,54.92,49.67,45.08,19.82,25.29,0,0,-8.22,-8.47
(주)동방선기,99410,Dec-15,86.45,100.25,19.15,16.38,22.82,21.44,263.22,243,66.43,62.04,70.11,79.13,50.26,54.44,49.74,45.56,16.08,23.57,0,0,-12.05,-14.61
(주)동방선기,99410,Dec-16,0,0,21.62,23.96,28.29,33.32,305.6,293.71,0,0,10.26,11.21,10.8,11.55,89.2,88.45,23.58,28.08,34.87,39.98,19.13,23.4
(주)동방선기,99410,Dec-17,0,,37.45,,43.61,,534.84,,0,,7.11,,13.17,,86.83,,14.13,,16.46,,37.43,
(주)동방선기,99410,Dec-18,0,,35.28,,42.87,,313.78,,0,,7.36,,13.59,,86.41,,17.71,,20.8,,36.51,
(주)동방선기,99410,Dec-19,0.58,,34.31,,43.54,,255.21,,72.83,,11.97,,16.39,,83.61,,21.18,,27.51,,33.52,
(주)동방아그로,7590,Dec-11,0,0,40.26,40.9,78.01,78.45,42.53,42.52,0,0,23.22,23.13,24.66,24.57,75.34,75.43,48.39,47.86,62.38,61.55,60.52,61
(주)동방아그로,7590,Dec-12,0,0,32.99,33.66,73.51,73.97,48.54,48.51,0,0,23.85,23.74,25.29,25.19,74.71,74.81,55.13,54.49,72.77,71.71,55.69,56.21
(주)동방아그로,7590,Dec-13,0,0,39.1,39.78,74.39,74.86,39.66,39.65,0,0,24.37,24.23,25.31,25.18,74.69,74.82,47.45,46.86,62.82,61.83,56.19,56.74
(주)동방아그로,7590,Dec-14,0,0,42.91,43.54,75.72,76.16,52.66,52.65,0,0,25.85,25.7,25.79,25.67,74.21,74.33,43.33,42.83,58.03,57.17,56.54,57.06
(주)동방아그로,7590,Dec-15,0,0,40.85,41.48,76.5,76.92,47.73,47.82,0,0,29.74,29.51,27.61,27.45,72.39,72.55,46.6,46.08,64.85,63.85,54.97,55.51
(주)동방아그로,7590,Dec-16,0,0,36.64,37.29,73.82,74.26,55.24,55.34,0,0,26.35,26.15,25.52,25.37,74.48,74.63,50.37,49.79,68.6,67.54,54.2,54.75
(주)동방아그로,7590,Dec-17,0,0,35.82,36.46,75.71,76.11,36.47,36.47,0,0,30.87,30.68,28.01,27.87,71.99,72.13,52.68,52.09,74.57,73.45,53.48,53.99
(주)동방아그로,7590,Dec-18,0,0,33.09,33.64,67.5,67.96,59.61,59.3,0,0,20.81,20.77,28.49,28.39,71.51,71.61,50.97,50.51,65.39,64.65,52.61,53.09
(주)동방아그로,7590,Dec-19,0.96,0.96,32.73,33.31,68.65,69.09,62.07,62.11,40.32,40.32,22.9,22.74,29.46,29.31,70.54,70.69,52.32,51.78,68.41,67.49,52.5,53.01
(주)동서,26960,Dec-16,0,0,42.74,47.82,45.43,50.48,140.09,142.18,0,0,4.7,5.04,9.63,9.77,90.37,90.23,5.94,5.27,6.55,5.79,41.19,45.93
(주)동서,26960,Dec-17,0,0,44.6,47.01,47.63,50.08,128.98,130.67,0,0,4.63,5.23,9.72,10.3,90.28,89.7,6.35,6.12,6.96,6.75,43.45,45.38
(주)동서,26960,Dec-18,0,0,44.33,46.79,47.26,49.76,157.75,159.84,0,0,3.95,4.53,9.35,9.91,90.65,90.09,6.21,5.97,6.72,6.51,43.68,45.68
(주)동서,26960,Dec-19,0.04,0.07,46.49,47.18,48.58,49.37,158.84,164.51,75.49,73.37,3.63,4.13,8.17,8.55,91.83,91.45,4.3,4.43,4.62,4.8,45.25,45.59
(주)동성케미컬,102260,Dec-11,30.85,79.99,15.18,27.68,15.18,37.81,384.76,157.31,70.5,74.62,25.81,93.83,29.31,57.2,70.69,42.8,0,26.79,0,0,-3.07,-2.35
(주)동성케미컬,102260,Dec-12,25.23,91.78,15.99,27.31,15.99,44.66,0,176.79,63.04,76.08,20.16,104.11,23.14,57.65,76.86,42.35,0,38.85,0,3043.99,0.5,0.57
(주)동성케미컬,102260,Dec-13,27.7,69.72,19.86,34.7,19.86,49.36,1168.9,180.45,84.91,94.75,26.21,104.96,25.25,54.22,74.75,45.78,0,29.7,0,1117.46,0.27,1.31
(주)동성케미컬,102260,Dec-14,35.71,65.82,6.56,31.36,6.56,44.79,0,171.26,59.63,67.64,22.74,82.21,28.86,53.25,71.14,46.75,0,29.99,0,211.34,-9.62,6.36
(주)동성케미컬,102260,Dec-15,26.38,60.67,19.13,29.13,23.94,43.65,191.49,200.01,82.11,69.94,35.03,73.25,29.99,50.29,70.01,49.71,20.11,33.26,0,200.67,-0.58,7.23
(주)동성케미컬,102260,Dec-16,25.34,54.16,18.68,33.05,24.03,46.1,133.77,167.17,69.04,74.34,39.1,75.7,32.96,49.47,67.04,50.53,22.25,28.3,0,166.32,-2.18,7.84
(주)동성케미컬,102260,Dec-17,31.66,63.12,21.08,32.84,26.86,42.54,163.42,152.12,82.62,68.26,44.58,76.01,34.16,51.11,65.84,48.89,21.52,22.81,0,180.26,-2.49,5.38
(주)동성케미컬,102260,Dec-18,31.29,58.58,18.85,29,24.61,41.29,175.74,144.65,83.36,85,42.1,82.63,33.29,50.42,66.71,49.58,23.38,29.77,0,3855.15,-3.48,0.32
