회사명,거래소코드,회계년도,자본(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),유동부채(*)(IFRS)(천원),,재고자산(*)(IFRS)(천원),유형자산(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),유동자산(*)(IFRS연결)(천원),유동부채(*)(IFRS연결)(천원),재고자산(*)(IFRS연결)(천원),유형자산(IFRS연결)(천원),현금및현금성자산(*)(IFRS)(천원),현금및현금성자산(*)(IFRS연결)(천원),부채(*)(IFRS)(천원),부채(*)(IFRS연결)(천원),장기차입금(*)(IFRS)(천원),단기차입금(*)(IFRS)(천원),회사채(IFRS)(천원),,장기차입금(*)(IFRS연결)(천원),단기차입금(*)(IFRS연결)(천원),회사채(IFRS연결)(천원),,자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원)
(주)가비아,79940,Dec-16,45413712,12237594,10247269,,0,22429866,95951841,60241586,20386590,1363738,0,8482169,25443558,15747269,29844914,5500000,0,0,,7200000,2200000,0,,61160981,125796754,49430564,102178978
(주)가비아,79940,Dec-17,47662984,15116578,17323452,,0,22362004,99896520,66113388,29400833,1675464,0,9988273,29957017,17323452,33486064,0,0,0,,1700000,2400000,0,,64986436,133382584,52365659,116217941
(주)가비아,79940,Dec-18,49832912,18388749,18089528,,0,24425180,114187490,78058272,29792809,1982294,0,11624405,30287387,19483076,37253015,1000000,5500000,0,,3315000,8214600,0,,69315988,151440505,55197652,128728438
(주)가비아,79940,Dec-19,54084066,13602872,20260391,,0,39724951,134959139,86880807,43098923,2643604,0,9410304,28753330,28880845,64956993,4910996,3000000,0,,11463170,6645286,0,,82964911,199916131,58254105,148306878
(주)강스템바이오텍,217730,Dec-15,21237036,18896590,2965591,,334913,2980005,,,,,,6276859,,3745591,,780000,287750,0,,,,,,24982626,,1484593,
(주)강스템바이오텍,217730,Dec-16,22976911,37966496,3231048,,582808,4039297,,,,,,1928057,,24464858,,520000,260000,0,,,,,,47441769,,842805,
(주)강스템바이오텍,217730,Dec-17,24668128,24316617,4000962,,1725225,12480829,24482163,25246012,6368374,1725225,0,3285357,3913815,19840601,22716816,4260000,0,0,,4260000,1350000,0,,44508729,47198979,5394323,9132939
(주)강스템바이오텍,217730,Dec-18,47944961,44071609,13802351,,501972,14220013,47581374,48992790,20056267,1918575,0,2330967,3221946,18239878,25612644,4000000,0,0,,4438889,1405000,0,,66184838,73194018,1001039,9165454
(주)강스템바이오텍,217730,Dec-19,70845209,50136013,15296868,,34319,22738650,68719236,55408095,20598774,266393,0,4958531,7680863,27780716,44924460,4000000,0,0,,7655556,240000,0,,98625925,113643697,282069,6004584
(주)강원랜드,35250,Dec-11,2278202202,1116717650,439575361,,2245975,1302068954,2257362696,1163791156,440884890,2245975,0,47911170,53543055,452081605,454039086,0,0,0,,0,0,0,,2730283806,2711401782,1263651213,1265686425
(주)강원랜드,35250,Dec-12,2383160603,1117338850,516757053,,1200611,1334113267,2372026990,1165450728,518388305,1200611,0,79762299,88641431,532225153,534628331,0,0,0,,0,0,0,,2915385756,2906655321,1292896121,1296191223
(주)강원랜드,35250,Dec-13,2523962938,1032979185,568327002,,1493306,1327018456,2517696496,1080401909,570217325,1493306,0,129278198,166942949,581467261,584340350,0,0,0,,0,0,0,,3105430200,3102036846,1356906162,1361286598
(주)강원랜드,35250,Dec-14,2716175018,1349601870,619817290,,1204918,1284798892,2705357485,1371825587,624516570,1204918,0,93386077,101994727,664286664,669769805,0,0,0,,0,0,0,,3380461682,3375127289,1492291312,1496541441
(주)강원랜드,35250,Dec-15,2997442337,1736167993,662837030,,1621646,1253601276,2997755205,1750420316,664599978,1621646,0,103417087,105718151,690617690,693036625,0,0,0,,0,0,0,,3688060027,3690791830,1630976696,1633716839
(주)강원랜드,35250,Dec-16,3252738063,1799026863,717426075,,1309513,1254129261,3252727459,1809513458,718893173,1309513,0,91359339,92998434,723241827,726260115,0,0,0,,940000,0,0,,3975979890,3978987574,1694575212,1696532511
(주)강원랜드,35250,Dec-17,3500789656,2155754572,680591144,,1299617,1253403658,3501235933,2164296051,681337932,1299617,0,103274379,105573030,681737727,684421554,0,0,0,,1400000,0,0,,4182527382,4185657487,1602901764,1604470055
(주)강원랜드,35250,Dec-18,3586452533,1749493012,635168405,,1143581,1299058388,3586777089,1759033105,636028473,1148805,0,47367942,48854127,643178007,644464265,0,0,0,,0,0,0,,4229630541,4231241354,1436042435,1438059299
(주)강원랜드,35250,Dec-19,3718433001,1868365557,650507914,,3631307,1353732478,3717759076,1878191161,651342607,3636529,0,59132599,60665205,718028952,720360229,0,0,0,,0,0,0,,4436461953,4438119306,1517612252,1520080449
(주)강원에너지,114190,Nov-11,24502434,47950975,29049482,,3989692,3912294,,,,,,15338009,,29216633,,0,0,0,,,,,,53719067,,50222892,
(주)강원에너지,114190,Dec-12,36107930,80491240,52980413,,3808870,4416402,,,,,,5641573,,53150277,,0,0,0,,,,,,89258208,,106471214,
(주)강원에너지,114190,Dec-13,45877155,61556228,26561224,,2086978,4787448,,,,,,29503809,,26564178,,0,0,0,,,,,,72441333,,50660659,
(주)강원에너지,114190,Dec-14,50445491,48800730,16587078,,1736909,10004091,,,,,,11986633,,16592147,,0,0,0,,,,,,67037639,,51481321,
(주)강원에너지,114190,Dec-15,54880924,58744703,26044865,,1233999,9712091,56583901,62927388,18860326,1233999,0,28833575,31935364,26058095,28873556,0,0,0,,10000000,0,0,,80939019,85457457,48852892,46188664
(주)강원에너지,114190,Dec-16,53746356,49882033,17100077,,335220,9490734,55088690,53716336,12090212,335220,0,13076248,15897705,17103781,22097916,0,0,0,,10004000,0,0,,70850137,77186606,44448760,42287473
(주)강원에너지,114190,Dec-17,47117020,66557788,36681993,,361382,9242859,48303010,68068421,33693980,361382,0,13574774,14071336,40664397,44876384,0,0,0,,7200000,0,0,,87781416,93179394,83113029,82034829
(주)강원에너지,114190,Dec-18,49286354,70097814,40299772,,543737,8853092,50203707,70556730,43608244,543737,0,19284502,19740265,40333396,43641869,0,0,0,,0,7200000,0,,89619750,93845576,85905365,85905365
(주)강원에너지,114190,Dec-19,22904034,30346449,27565065,,118784,9089689,21124556,30544232,30840573,118784,0,3441069,3637753,32201998,35477506,3320000,0,0,,3320000,7200000,0,,55106032,56602063,42549622,42549622
(주)갤럭시아에스엠,11420,Dec-11,24539613,17322791,12001627,,0,263856,25274017,24658098,15665609,20209,0,3728735,8833473,16172356,19836339,0,1900000,0,,0,1900000,0,,40711969,45110356,31931418,47331427
(주)갤럭시아에스엠,11420,Dec-12,25153401,21665386,12435097,,0,244196,25907252,24752609,13440442,37487,0,5183088,7940525,15016475,18071820,0,1400000,0,,2050000,1400000,0,,40169876,43979072,37398255,55049732
(주)갤럭시아에스엠,11420,Dec-13,22472626,15680160,9491278,,0,258052,21493102,19899780,13503615,126351,0,1739388,3244954,11686248,16143563,0,1400000,0,,444977,3450000,0,,34158874,37636664,30903637,46437304
(주)갤럭시아에스엠,11420,Dec-14,23402468,21910144,14705118,,404356,170073,23205508,26742964,17868979,508736,0,1443990,2618862,17125782,22068570,0,1400000,0,,1778928,1400000,0,,40528250,45274078,33027933,43885894
(주)갤럭시아에스엠,11420,Dec-15,50665218,40480215,14961439,,0,428742,49739042,44426010,16873228,11280,0,20544665,22026045,16531335,18947950,0,0,0,,478600,900000,0,,67196553,68686992,53784932,62472754
(주)갤럭시아에스엠,11420,Dec-16,44846832,33508731,9845511,,0,468225,44846832,37929417,12464561,0,0,17828659,19322377,10978725,13597774,0,0,0,,0,0,0,,55825556,58444606,45665676,52626331
(주)갤럭시아에스엠,11420,Dec-17,40494336,25522603,7871709,,0,348574,40494336,28750883,8744690,0,0,9433344,9869416,8463792,9336773,0,0,0,,0,0,0,,48958128,49831109,36917656,37281280
(주)갤럭시아에스엠,11420,Dec-18,26797332,14317048,6429460,,0,251603,26472162,14251248,6670268,0,0,7777946,8090099,6540360,6781168,0,0,0,,0,0,0,,33337692,33253331,22030258,22060413
(주)갤럭시아에스엠,11420,Dec-19,21798750,13644588,6311576,,0,511985,21798750,13644588,6311576,0,0,7595995,7595995,6442848,6442848,0,0,0,,0,0,0,,28241598,28241598,28732679,28732679
(주)경농,2100,Dec-11,146016982,85897543,24782041,,70007203,47135730,142986220,94363834,24871768,70194121,0,7498227,11710551,30724888,30787882,57682,0,0,,57682,0,0,,176741869,173774102,120728258,121253605
(주)경농,2100,Dec-12,151500247,88973571,45244293,,69708618,51459712,151738994,142516976,102878086,102583675,0,7345176,20177232,51967451,117673838,48203,15672000,0,,48203,70186128,0,,203467698,269412832,131021366,136970449
(주)경농,2100,Dec-13,162696463,90491612,40577371,,70268926,55088070,163157512,129526582,72472377,98860077,0,9443216,10238398,52292130,92827213,6635226,8962308,0,,6635226,39252112,0,,214988593,255984725,139237273,196358952
(주)경농,2100,Dec-14,168998955,92163573,46610936,,69968941,60743502,168915900,139646908,90426180,98308244,0,8965191,15918535,61871897,115707163,9302713,12647505,0,,9302713,52465899,0,,230870852,284623063,134806677,188483147
(주)경농,2100,Dec-15,173056378,110823037,75250424,,84302523,60862714,174667648,161184139,114383542,115444315,0,6738899,14992457,92052914,141674205,10653500,36640787,0,,10653500,63164557,0,,265109291,316341853,137609256,196418710
(주)경농,2100,Dec-16,176722752,113338004,75688103,,89356248,60986166,183969132,156061222,112348070,115876266,0,6182209,9556001,89899537,136946019,6779500,35583115,0,,6789500,62069012,0,,266622289,320915151,143209666,203984939
(주)경농,2100,Dec-17,182959158,114661596,78430974,,91796107,61075339,192152986,163437464,121066567,119704437,0,6603091,13028475,86007852,143720912,2905500,13876102,0,,7131800,65173878,0,,268967010,335873898,143175105,206534382
(주)경농,2100,Dec-18,187066687,124295854,86896477,,91526504,67819776,201453891,169982099,128301300,120967753,0,7489715,12294658,97965187,155806650,0,23632398,0,,4600000,79960501,0,,285031873,357260541,146216658,212654617
(주)경농,2100,Dec-19,190892614,138697201,80682497,,101542875,64128521,201885272,185020093,122608005,133714688,0,8845351,11857938,106304474,168988819,16000000,35282865,0,,23600000,65326303,0,,297197088,370874091,151342037,227510941
(주)경동나비엔,9450,Dec-11,143268094,109967953,74711381,,41637076,71463183,168114574,129512842,81664623,60788326,0,22321163,34225733,81105376,95096442,112800,0,0,,8450997,6919800,0,,224373470,263211016,318269213,341246917
(주)경동나비엔,9450,Dec-12,152201349,123218302,87833093,,33893618,86003940,175875394,145371681,100189444,59527947,0,30625150,41678552,102426119,123854443,7460000,0,0,,18461243,6133169,0,,254627468,299729837,341339118,379014259
(주)경동나비엔,9450,Dec-13,161494784,104914630,132677192,,37417214,148703601,187280988,134043087,149468556,71724409,0,6600334,17195882,139981016,167498879,2219700,25000000,0,,14132101,33221200,0,,301475800,354779867,371601179,414177562
(주)경동나비엔,9450,Dec-14,167984480,134136648,156677220,,40963230,133081097,190021880,159947056,186324883,83525372,4513206,5222837,19589424,163104762,211637077,1331820,68900000,0,,19525050,82110660,0,,331089242,401658957,382392117,428985365
(주)경동나비엔,9450,Dec-15,185208256,129837058,136609355,,39239496,134166342,206076609,158254944,177125715,87185691,0,3930413,18074253,139640734,196007760,443940,31402650,0,,15959718,47715339,0,,324848990,402084368,448302084,512031120
(주)경동나비엔,9450,Dec-16,210193123,145915928,135099803,,41128987,138398427,238762190,175420277,177489101,89997026,0,11715848,22305248,137450753,190992511,0,0,0,,10988469,18305153,0,,347643876,429754702,506082201,583252904
(주)경동나비엔,9450,Dec-17,222028494,175839342,159637322,,57016736,143721378,256506497,230894567,219839746,110374505,0,13181758,28758981,169371998,247190712,0,15250000,0,,17554750,38519282,0,,391400492,503697210,569819524,684660958
(주)경동나비엔,9450,Dec-18,240355951,209454208,191253920,,74930222,157575992,280103616,287001959,275122471,150049770,0,7295634,26239934,200157710,303492202,0,52900000,0,,18171374,97542506,0,,440513661,583595818,618058456,726741615
(주)경동나비엔,9450,Dec-19,254559521,214093729,183748685,,66299991,165763623,301042624,274279157,270253541,138114361,0,4031294,21216649,207047496,308765719,10000000,29500000,0,,23688184,64709266,0,,461607017,609808343,655419303,774290704
(주)경동도시가스,267290,Dec-17,292628586,374489353,334399752,,1111165,316263778,294331882,376858740,334894003,1111165,0,58793029,60142913,415288491,415948312,12987389,0,0,,12987389,0,0,,707917077,710280194,870828897,871548284
(주)경동도시가스,267290,Dec-18,318760537,441723742,375445868,,1299646,320275132,320490074,444232799,375912237,1299646,0,116124453,117457088,457120376,457779539,12123582,0,0,,12123582,0,0,,775880913,778269612,1605687067,1606531867
(주)경동도시가스,267290,Dec-19,337701666,392458231,320773519,,1333402,325567581,339612043,395154174,321180745,1333402,0,97409412,98703307,409752242,410387431,11201253,0,0,,11201253,0,0,,747453908,749999474,1421866212,1422707835
(주)경동인베스트,12320,Dec-11,412912132,563584969,450578763,,837931,265516704,407862543,610411619,488755455,6238419,0,111824403,121850327,528263966,593628327,14732383,0,0,,38332383,13793100,0,,941176098,1001490869,1806174764,1847666903
(주)경동인베스트,12320,Dec-12,468921996,753036515,612902677,,1073025,279769365,446509347,814034002,649801248,20579836,0,195791209,203107568,699478024,763415214,13350519,0,0,,35850519,9800000,0,,1168400020,1209924561,2403814656,2502642394
(주)경동인베스트,12320,Dec-13,516833582,724069045,555649865,,759346,293643578,498740561,778164231,596199441,13656418,0,225577824,229518761,644593509,706267792,12355917,0,0,,29855917,13489951,0,,1161427092,1205008353,2664100017,2788264380
(주)경동인베스트,12320,Dec-14,560802056,631297926,449400573,,1014437,299563689,607451423,766552554,550250914,18386682,0,206412753,216953359,540269309,713337643,11523080,0,0,,56403180,6551550,0,,1101071366,1320789066,2399450987,2603059058
(주)경동인베스트,12320,Dec-15,548528455,459634757,294859087,,958537,317414775,576479441,571798491,392919112,8347076,0,69895701,85839244,377864242,591340081,13017117,0,0,,107469867,16766667,0,,926392697,1167819522,1352478311,1604168482
(주)경동인베스트,12320,Dec-16,556247783,394847821,259946634,,1016660,320740081,587924566,508994824,337654347,10949433,0,64104545,81528317,347571082,538198062,13267953,0,0,,99594003,15300000,0,,903818865,1126122628,1021002691,1181902637
(주)경동인베스트,12320,Dec-17,309789000,110951332,615156,,0,9664453,400403090,238339688,77526863,14232992,0,3014849,19740409,8242347,198873241,0,0,0,,83460730,15181825,0,,318031347,599276331,612436,195069859
(주)경동인베스트,12320,Dec-18,310422538,44742051,424952,,87903,12131746,397867310,188460289,78414333,30703229,0,6558029,21929355,8354115,194135226,0,0,0,,71906166,9000000,0,,318776653,592002536,7460898,228644016
(주)경동인베스트,12320,Dec-19,308309156,44653640,7787239,,176596,2798610,414533638,236475693,84662496,30814751,0,844317,24131027,8263326,190933746,0,0,0,,62256400,22000000,0,,316572482,605467383,8641051,271765025
(주)경방,50,Dec-11,676624221,123787600,362096037,,71422892,307701501,629704391,138673371,406687562,72996830,0,5174403,12782820,655306746,722619941,51339915,135849110,0,,52825075,151249110,0,,1331930968,1352324332,275746943,348136369
(주)경방,50,Dec-12,669735441,101710997,121339742,,50300747,301773723,620704205,123685731,164949423,52907652,0,3001666,11322343,631984460,714335725,280141533,81369628,0,,297503511,99503292,0,,1301719900,1335039930,265409209,333620804
(주)경방,50,Dec-13,685569176,79482802,88576434,,35601409,280675994,636438555,103410904,135215333,40216862,0,3336528,10961535,575688238,660550587,258404523,54775180,0,,275230163,76186522,0,,1261257414,1296989142,264782077,347189559
(주)경방,50,Dec-14,651570419,83665762,388656785,,34615710,269480797,647668814,101229398,409405729,37758471,0,4614857,8233336,623437994,654172565,0,160771349,0,,9985627,174843423,0,,1275008413,1301841379,256979444,329036023
(주)경방,50,Dec-15,671770865,83760073,143915877,,37595998,258275719,662952918,108093423,185946014,52862910,0,3994381,6812712,587741479,655690395,210000000,96327221,0,,235918778,130833677,0,,1259512344,1318643312,307744480,357628146
(주)경방,50,Dec-16,690245544,80538917,120641481,,33656952,248710695,679843399,106002223,155435755,45810493,0,3140578,7526164,546778844,622067560,185000000,66373522,0,,225494443,95137531,0,,1237024388,1301910960,313876822,377445013
(주)경방,50,Dec-17,710964923,71472590,249334914,,22476156,229435458,699134073,90254697,319476563,31921285,0,4690160,9482362,488098740,574908164,0,29757475,0,,16667775,56680582,0,,1199063663,1274042237,288103985,360788750
(주)경방,50,Dec-18,729185709,88159568,102888605,,35574579,214332809,708769347,120711492,163151849,59792825,0,3106555,6216234,497359673,593023494,130000000,51994467,0,,165400578,98123875,0,,1226545382,1301792841,279085217,351438926
(주)경방,50,Dec-19,740731873,223798878,150525799,,13959690,64860661,741553199,264861016,192380293,31308041,164146930,3943861,13004343,555533558,629189292,120000000,89828826,0,,149162959,122000203,0,,1296265431,1370742491,253552382,343892085
(주)경보제약,214390,Dec-15,122817151,105108130,64542191,,49522277,74892236,,,,,,4404474,,72671307,,5000000,34090028,0,,,,,,195488457,,178032632,
(주)경보제약,214390,Dec-16,129402340,102226920,72716830,,47568951,83949070,,,,,,4580309,,74333640,,0,41082535,0,,,,,,203735980,,186726170,
(주)경보제약,214390,Dec-17,141509596,110638039,60379395,,47964422,78497115,,,,,,6403652,,63359803,,451100,28375875,0,,,,,,204869399,,191661374,
(주)경보제약,214390,Dec-18,149012165,128936315,69317865,,53494316,76497132,,,,,,4985877,,72610828,,451100,42120856,0,,,,,,221622993,,201343596,
(주)경보제약,214390,Dec-19,149163504,124176490,83814952,,62312499,88116421,,,,,,6768829,,88653237,,405000,53647070,0,,,,,,237816742,,191706189,
(주)경인양행,12610,Dec-11,158882273,99039937,64682274,,51423188,69431560,176292506,166259207,107188765,95390048,0,1889398,7340151,86943667,143304448,13856450,46049234,0,,18002059,68608252,0,,245825940,319596954,128707611,233095049
(주)경인양행,12610,Dec-12,162112825,94723927,70551008,,38724208,67259638,174988685,146242797,94090486,70357744,0,5366237,11181450,78932783,112463993,0,46608296,0,,415000,58180937,0,,241045608,287452678,141304459,218604655
(주)경인양행,12610,Dec-13,178074513,123143650,88530619,,60685132,72282759,189744314,175887375,108289018,90667397,0,4827047,10444006,96496450,127200482,0,60151840,0,,2415000,70278679,0,,274570963,316944796,183106757,260808400
(주)경인양행,12610,Dec-14,186433506,107227115,64009841,,57418066,77811393,198238667,164606526,86323503,89741323,0,6209702,14231503,80897578,114800458,10000000,47461532,0,,12485227,58862976,0,,267331084,313039125,190395047,277181095
(주)경인양행,12610,Dec-15,185903130,113173448,81834318,,62450588,76154669,201125304,176664098,109310448,95494779,0,6009956,15517379,87875136,125562133,0,65001741,0,,439220,77495111,0,,273778266,326687437,175006703,263163677
(주)경인양행,12610,Dec-16,191021720,126364739,93552900,,66161603,77953872,208293196,191409058,119502456,99419770,0,9578456,20050927,99013669,136005319,0,61492592,0,,760665,71049658,0,,290035389,344298515,179267850,274873817
(주)경인양행,12610,Dec-17,190844102,125062666,93894860,,63955013,86525558,210934933,193184742,124353660,97118533,0,9874709,20701609,106064982,147016537,8000000,71449907,0,,8360241,86431633,0,,296909084,357951470,193975818,299987729
(주)경인양행,12610,Dec-18,198237400,165167110,127936086,,86129207,90678289,223759383,234817064,156924274,123873222,0,13933875,22190138,146670857,189237207,16133260,89584775,0,,19416459,107171462,0,,344908257,412996589,222659442,331102011
(주)경인양행,12610,Dec-19,201086327,172620331,154357193,,101010142,119519529,237433141,251884675,192593606,141253404,0,14528394,25196562,179977211,234647863,24357240,115964069,0,,30503057,140233691,0,,381063538,472081003,245244968,358802386
(주)고려시멘트,198440,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)고려시멘트,198440,Dec-17,77394108,38542950,23125664,,3329941,47901220,,,,,,674614,,38487512,,2285714,5200000,0,,,,,,115881620,,87660276,
(주)고려시멘트,198440,Dec-18,86510962,49955334,29601570,,4242987,48776544,,,,,,957079,,41025871,,914286,11800000,0,,,,,,127536833,,85775723,
(주)고려시멘트,198440,Dec-19,88445378,46591282,27999091,,6942200,51139394,,,,,,4440035,,38590195,,0,11160000,0,,,,,,127035573,,70921781,
(주)고영테크놀러지,98460,Dec-11,70382391,61560094,14154716,,13001882,14869610,69622726,63304178,14902695,14264259,0,3495683,6380037,16635495,17383474,0,0,0,,0,0,0,,87017886,87006201,80200892,86130810
(주)고영테크놀러지,98460,Dec-12,84090906,75787332,14596799,,15164342,15336664,83401095,77857574,15604806,17763177,0,4462533,7690194,18928736,19950870,0,0,0,,0,0,0,,103019642,103351965,100791139,107841666
(주)고영테크놀러지,98460,Dec-13,100051693,93556579,16476867,,17888953,14690294,98319609,94895999,17831243,20893135,0,10708286,14728919,21277632,22632008,0,0,0,,0,0,0,,121329325,120951617,103933681,111902729
(주)고영테크놀러지,98460,Dec-14,118348519,107119140,18713887,,13344937,19812580,115835240,108649874,20476391,18090390,2344631,13663044,19839993,23524948,25885224,0,0,0,,255725,0,0,,141873467,141720465,135531589,142840131
(주)고영테크놀러지,98460,Dec-15,133570714,124933566,20345674,,12475503,19340953,131475647,121834639,21007557,19344915,0,19238959,26590403,26600137,27381980,0,0,0,,108243,0,0,,160170850,158857627,138554625,145904431
(주)고영테크놀러지,98460,Dec-16,157572806,156029191,26393379,,12591503,23462507,157267580,154891864,27477608,19563475,0,27423899,46315100,36760049,37853661,0,0,0,,0,0,0,,194332855,195121241,153254768,171793841
(주)고영테크놀러지,98460,Dec-17,164836232,159374622,29687984,,12749777,24158929,161317171,161356541,32283948,22300525,0,18027153,46011955,40860118,43890214,0,0,0,,0,0,0,,205696350,205207385,188934907,203368626
(주)고영테크놀러지,98460,Dec-18,229271175,231667150,38506988,,19487304,32377941,225866639,227563739,40471875,31398344,0,17974338,23211456,50714272,53192797,0,0,0,,0,0,0,,279985447,279059436,219818022,238208865
