,통계청 한국표준산업분류 10차(중분류),회사명,거래소코드,회계년도,이자보상배율(이자비용)(IFRS),이자보상배율(이자비용)(IFRS연결),이자보상배율,R&D투자효율,고용증가율,경상개발비율,연구개발비율
22626,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22627,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22628,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22629,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22630,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22631,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22632,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22633,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22634,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22635,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22636,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22637,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22638,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22639,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22640,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22641,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22642,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22643,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22644,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22645,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22646,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22647,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22648,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22649,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22650,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22651,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22652,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22653,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22654,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22655,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22656,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22657,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22658,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22659,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22660,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22661,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22662,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22663,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22664,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22665,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22666,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22667,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22668,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22669,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22670,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22671,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22672,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22673,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22674,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22675,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22676,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22677,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22678,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22679,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22680,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22681,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22682,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22683,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22684,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22685,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22686,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22687,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22688,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22689,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22690,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22691,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22692,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22693,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22694,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22695,전기장비 제조업,(주)티에이치엔,19180,11-Dec,5.1,4.15,4.15,,,,
22696,전기장비 제조업,(주)티에이치엔,19180,12-Dec,2.51,-4.36,-4.36,,,,
22697,전기장비 제조업,(주)티에이치엔,19180,13-Dec,1.9,-4.34,-4.34,,,,
22698,전기장비 제조업,(주)티에이치엔,19180,14-Dec,1.43,0.09,0.09,,,,
22699,전기장비 제조업,(주)티에이치엔,19180,15-Dec,2.65,0.9,0.9,,,,
22700,전기장비 제조업,(주)티에이치엔,19180,16-Dec,4.41,2.31,2.31,,,,
22701,전기장비 제조업,(주)티에이치엔,19180,17-Dec,3.55,2.38,2.38,,,,
22702,전기장비 제조업,(주)티에이치엔,19180,18-Dec,4.68,2.81,2.81,,,,
22703,전기장비 제조업,(주)티에이치엔,19180,19-Dec,7.43,5.76,5.76,,,,
22714,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22715,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22716,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22717,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22718,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22719,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22720,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22721,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22722,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22723,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22724,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22725,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22726,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22727,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22728,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22729,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22730,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22731,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22732,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22733,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22734,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22735,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22736,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22737,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22738,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22739,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22740,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22741,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22742,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22743,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22744,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22745,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22746,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22747,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22748,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22749,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22750,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22751,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22752,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22753,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22754,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22755,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22756,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22757,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22758,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22759,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22760,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22761,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22762,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22763,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22764,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22765,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22766,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22767,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22768,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22769,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22770,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22771,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22772,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22773,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22774,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22775,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22776,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22777,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22778,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22779,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22780,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22781,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22782,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22783,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22784,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22785,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22786,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,11-Dec,-1.95,-1.95,-1.95,,,,
22787,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,12-Dec,-4.47,-4.47,-4.47,,,,
22788,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,13-Dec,-3.38,2.58,2.58,,,,
22789,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,14-Dec,4.23,7.11,7.11,,,,
22790,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,15-Dec,1.01,1.39,1.39,,,,
22791,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,16-Dec,1.48,5.14,5.14,,,,
22792,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,17-Dec,-0.79,29.54,29.54,,,,
22793,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,18-Dec,-5.9,25.21,25.21,,,,
22794,비금속 광물제품 제조업,(주)티웨이홀딩스,4870,19-Dec,-44.56,-0.79,-0.79,,,,
22795,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8,,,,
22796,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81,,,,
22797,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05,,,,
22798,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42,,,,
22799,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36,,,,
22800,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16,,,,
22801,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14,,,,
22802,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23,,,,
22803,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11,,,,
22804,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8,,,,
22805,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81,,,,
22806,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05,,,,
22807,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42,,,,
22808,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36,,,,
22809,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16,,,,
22810,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14,,,,
22811,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23,,,,
22812,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11,,,,
22813,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8,,,,
22814,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81,,,,
22815,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05,,,,
22816,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42,,,,
22817,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36,,,,
22818,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16,,,,
22819,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14,,,,
22820,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23,,,,
22821,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11,,,,
22822,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8,,,,
22823,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81,,,,
22824,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05,,,,
22825,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42,,,,
22826,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36,,,,
22827,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16,,,,
22828,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14,,,,
22829,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23,,,,
22830,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11,,,,
22831,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,11-Dec,4.8,3.8,3.8,,,,
22832,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,12-Dec,-1.81,-1.81,-1.81,,,,
22833,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,13-Dec,0.05,0.05,0.05,,,,
22834,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,14-Dec,0.42,0.42,0.42,,,,
22835,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,15-Dec,1.36,1.36,1.36,,,,
22836,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,16-Dec,1.16,1.16,1.16,,,,
22837,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,17-Dec,1.14,1.14,1.14,,,,
22838,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,18-Dec,6.23,6.23,6.23,,,,
22839,화학물질 및 화학제품 제조업; 의약품 제외,(주)티케이케미칼,104480,19-Dec,1.18,1.11,1.11,,,,
